,First author,Year,Title,Journal,Abstract
23,"Lazzaro, G",Mar 2017 ,A probabilistic approach to quantifying hydrologic thresholds regulating migration of adult Atlantic salmon into spawning streams,WATER RESOURCES RESEARCH,"Atlantic salmon is an economically and ecologically important fish species, whose survival is dependent on successful spawning in headwater rivers. Streamflow dynamics often have a strong control on spawning because fish require sufficiently high discharges to move upriver and enter spawning streams. However, these streamflow effects are modulated by biological factors such as the number and the timing of returning fish in relation to the annual spawning window in the fall/winter. In this paper, we develop and apply a novel probabilistic approach to quantify these interactions using a parsimonious outflux-influx model linking the number of female salmon emigrating (i.e., outflux) and returning (i.e., influx) to a spawning stream in Scotland. The model explicitly accounts for the interannual variability of the hydrologic regime and the hydrological connectivity of spawning streams to main rivers. Model results are evaluated against a detailed long-term (40 years) hydroecological data set that includes annual fluxes of salmon, allowing us to explicitly assess the role of discharge variability. The satisfactory model results show quantitatively that hydrologic variability contributes to the observed dynamics of salmon returns, with a good correlation between the positive (negative) peaks in the immigration data set and the exceedance (nonexceedance) probability of a threshold flow (0.3 m(3)/s). Importantly, model performance deteriorates when the interannual variability of flow regime is disregarded. The analysis suggests that flow thresholds and hydrological connectivity for spawning return represent a quantifiable and predictable feature of salmon rivers, which may be helpful in decision making where flow regimes are altered by water abstractions.Show less"
24,"Jahkel, A",Jul 2022 ,Hydrologic Turnover Matters - Gross Gains and Losses of Six First-Order Streams Across Contrasting Landscapes and Flow Regimes,WATER RESOURCES RESEARCH,"Gross gains and losses of stream water and the consequent hydrologic turnover may modify the composition of stream water and drive in-stream ecological functioning. We evaluated over 500 breakthrough curves of conservative tracer additions to analyze the channel water balance resulting in gross gains and losses, net exchange, and hydrologic turnover. During the hydrological year 2019, seven tracer experiments had been carried out in six first-order streams along 400 m study reaches. All streams are located in the Holtemme catchment (Central Germany) with three each dominated by forested and agricultural land use. Four of the six streams were characterized by net-losing conditions. The overall median of gross exchange was five times higher than net exchange. On average, subsurface gains replaced 50% of the original stream water over less than one kilometer of stream length. We even observed cases where over 95% of the stream water turned over within 100 m. Gross exchange was relatively higher in forested than in agricultural streams. Patterns of exchange in the forested streams persisted spatially and were temporally independent of streamflow, whereas in the agricultural ones, variable spatial patterns and streamflow dependence occurred. Overall, moderate flow coincided with highest relative gross exchange. Our results support previous findings that in-stream solute concentrations could heavily depend on location and magnitude of gains and losses. Gross exchange embodies a permanent but variable control of downstream solute concentrations interacting with the signal of biogeochemical activity. We highlight the importance to include reach-scale hydrological processes in studies on nutrient spiraling.Show less"
25,"Aliyu, A",2018 ,Interference-Aware Multipath Video Streaming in Vehicular Environments,IEEE ACCESS,"The multipath transmission is one of the suitable transmission methods for high data rate oriented communication such as video streaming Each video packets are split into smaller frames for parallel transmission via different paths. One path may interfere with another path due to these parallel transmissions. The multipath oriented interference is due to the route coupling which is one of the major challenges in vehicular traffic environments. The route coupling increases channel contention resulting in video packet collision. In this context, this paper proposes an Interference-aware Multipath Video Streaming (I-MVS) framework focusing on link and node disjoint optimal paths. Specifically, a multipath vehicular network model is derived. The model is utilized to develop interference-aware video streaming method considering angular driving statistics of vehicles. The quality of video streaming links is measured based on packet error rate considering non-circular transmission range oriented shadowing effects. Algorithms are developed as a complete operational I-MVS framework. The comparative performance evaluation attests the benefit of the proposed framework considering various video streaming related metrics.Show less"
26,"Yuan, GF",Aug 15 2014 ,Energy and water exchanges over a riparian Tamarix spp. stand in the lower Tarim River basin under a hyper-arid climate,AGRICULTURAL AND FOREST METEOROLOGY,"Determining the maintenance and control mechanisms of the energy and water exchanges over the desert riparian forest zone in the lower Tarim River of China could improve our understanding of land surface processes of the groundwater-dependent ecosystems in the hinterland area of the Eurasian continent under hyper-arid climate. Nearly three years of continuous measurements of meteorological factors, surface water and energy fluxes, soil water content, and groundwater table were carried out over a riparian Tamarix spp. stand in the lower Tarim River basin. Because of scarce precipitation and low air humidity, the diurnal and seasonal variations of most meteorological factors exhibited simple unimodal dynamics. However, the seasonal variation of latent heat exchange (LE) was distinctly related to plant phenology. The sensible heat exchange (H) exhibited reverse course with the LE seasonal course, which suggested seasonal variation of the H was controlled by the LE course. In the daytime, a good linear relationship existed between evapotranspiration (ET) and reference evapotranspiration. The yearly ET over the tamarisk stand was approximately 500 mmyear(-1), and the mean daily ET is about 3.85 mm d(-1) in a vibrant growing season. The groundwater table and the soil water content (SWC) near the groundwater table exhibited obvious seasonal and diurnal variations in the growing seasons but SWC in the shallow soil layer did not, suggesting the groundwater was the water source of the tamarisk. Our analysis indicated that under a hyper-arid climate, the energy and water exchanges over riparian tamarisk stands in the lower Tarim River basin showed certain features: (1) plant transpiration accounted for most of the surface ET, with soil evaporation weak and negligible; (2) the seasonal processes of surface energy and water exchanges were highly related with plant phenology; (3) the diurnal processes of ET resulted from the comprehensive effects of all atmospheric factors; and (4) ET depends on groundwater, rather than precipitation. (C) 2014 The Authors. Published by Elsevier B.V.Show less"
27,"Duller, M",12th ACM/IFIP/USENIX International Middleware Conference,Virtualizing Stream Processing,MIDDLEWARE 2011,
28,"Ramirez, A",2nd Symposium on Urbanization and Stream Ecology,Urban streams in Puerto Rico: what can we learn from the tropics?,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,
29,"Tao, SY",Aug 2021 ,"Anthropogenic impacts on isotopic and geochemical characteristics of urban streams: a case study in Wuhan, China",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"Urbanization and human activities have significantly modified the geochemical signatures of urban streams worldwide. However, the geochemical characteristics of urban streams in Wuhan, one of the core cities in the Yangtze River Economic Belt in China, remain largely unstudied. Here, we examined the stable isotopes and geochemistry of urban streams at 73 locations in the central districts in Wuhan during May 2019. Maps of isotopic signatures reflected a non-free-flowing state in part of the urban stream system in Wuhan. A lower DO and a higher EC level were found in urban streams relative to the adjacent Yangtze River. The Na+, K+, and Cl- concentrations in urban streams were > 3.0 times as high as those in the Yangtze River, and there was a slight increasing trend between 1.1 and 1.4 times for other major ions. The mildly elevated Fe concentration (1.3 times) and markedly elevated Mn concentration (> 5.0 times) were observed in urban streams. Spearman's correlation analysis indicated strong positive bivariate correlations among Na+, K+, and Cl- in urban streams, and an urban geochemical principal component was identified by principal component analysis. Plotting Na/(Na + Ca) versus total dissolved solids (TDS) indicated a potential risk of ""urban stream syndrome."" These findings can enhance the knowledge of anthropogenic impacts on current urban stream water quality and provide reference for the restoration and improvement of water ecology functions of the urban stream system in Wuhan.Show less"
30,"Neill, AJ",Mar 2019 ,To what extent does hydrological connectivity control dynamics of faecal indicator organisms in streams? Initial hypothesis testing using a tracer-aided model,JOURNAL OF HYDROLOGY,"The role of hydrological connectivity in driving the dynamics of faecal indicator organisms (FIOs) in streams is poorly characterised. Here, we demonstrate how a tracer-aided hydrological model can be used within a coupled modelling approach to explore the role of connectivity in governing stream faecal coliform (FC) dynamics. To do so, we tested a hypothesis that in northern upland catchments, the dynamics of hydrological connectivity between major landscape units (hillslopes and riparian zone) and the stream exert a dominant control on stream FC loads by facilitating generation of runoff-driven FC fluxes. This hypothesis was conceptualised within a simple FC model that was coupled to a tracer-aided hydrological model developed for a small (3.2 km(2)) data-rich catchment in NE Scotland. The model was dual-calibrated to daily discharge and stable isotope data for the period August 2008 to September 2009; stream FC loads were also simulated but not used as a calibration target. Behavioural models successfully captured the general dynamics of the discharge and isotope data (average Kling-Gupta efficiencies of 0.72 and 0.53, respectively), providing confidence in the realism of simulated hydrological processes. The models simulated a seasonally-varying role of connectivity in driving stream FC loads. In summer, connectivity of the catchment hillslope was crucial in providing a source of FC to the riparian zone for transfer to the stream; this countered the decline in fresh FC input to the riparian zone in summer which reflected the seasonal movement of red deer (the principal source of FC) onto higher ground. In winter when this seasonal movement caused FC to be predominantly stored in the riparian zone, simulated hillslope connectivity primarily provided water to the riparian zone that permitted increased runoff generation and associated mobilisation of FC. Comparison of observed and simulated stream FC loads revealed model performance to be variable (R(2)range: 0-0.34). The better performance of the model in summer was consistent with hydrological connectivity being a dominant control on stream FC loads at this time. However, failure of the model to capture low FC loads in winter indicated that additional processes not considered in the model may also govern stream FC dynamics during this period. Incorporating the impact of freeze-thaw cycles on FC mortality, or a dilution effect of hillslope connectivity in winter, could be potential next steps in refining the hypothesis conceptualised in the FC model presented here. The novel coupled modelling approach used in this study successfully allowed a hypothesised role of connectivity in driving stream FC dynamics to be tested, contextualised by the accuracy of discharge and isotope-tracer simulations as indicators of hydrological process realism. Therefore, coupling FIO and tracer-aided hydrological models has clear promise for furthering understanding of FIO dynamics, which is a vital precursor to the successful management of microbial water quality. Based on the experiences in this study, a ""roadmap"" for the future development and application of coupled approaches is also presented.Show less"
31,"Yang, M",Oct 2022 ,Coupling Coordination and Interactive Response Analysis of Ecological Environment and Urban Resilience in the Yangtze River Economic Belt,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"There is a complex dynamic coupling interaction process between the ecological environment and urban resilience. It is important to clarify the coordination relationship and interactive response mechanism between them for sustainable development construction of the Yangtze River Economic Belt. The coupling coordination degree model and the panel vector autoregressive model (PVAR) were adopted to quantitatively examine the dynamic coordination and interactive response of the ecological environment and urban resilience in the Yangtze River Economic Belt from 2000 to 2019. Our study's results are the following: (1) The ecological environment index and urban resilience index have a generally positive trend of fluctuation and increase during the study period but show significant regional differentiation. (2) The coupling coordination degree of ecological environment and urban resilience in the Yangtze River Economic Belt increased steadily, forming a spatial distribution pattern of ""strong in the east and weak in the west"", with cities in the region mainly at the basic coordination level and generally lagging behind in development. (3) Both the ecological environment and urban resilience systems in the Yangtze River Economic Belt have significant self-reinforcing mechanisms, but the reinforcing effect is gradually decreasing, and the two positively promote each other, with urban resilience showing a more obvious promoting effect on the ecological environment.Show less"
32,"Winkel, G",Feb 2016 ,Demolishing Dikes: Multiple Streams and Policy Discourse Analysis,POLICY STUDIES JOURNAL,"The Multiple Streams Framework (MSF) is an influential theoretical framework for the analysis of policymaking processes, in particular agenda setting. It has inspired numerous empirical applications, which result in substantially different interpretations, for instance, of what exactly the streams encompass, how policy entrepreneurship is practiced, and how the coupling of distinct streams works. This article undertakes a systematic assessment of the MSF's core elements from the perspective of policy discourse analysis. Through an understanding of streams as discursive patterns, and policy discourses as (historical) couplings of the streams, a new and theoretically consistent interpretation of streams and likely connections between them is offered. One specific focus is on Kingdon's concept of policy entrepreneurship and how it relates to ideas of agency in discourse analysis. Drawing on the recently proposed Discursive Agency Approach, we discuss how concepts such as subject positions in discourses, agent subjectivization via the dialectic interplay of individual characteristics and structural forces, and discursive practices and strategies relate to and can possibly complement the MSF. Particular emphasis is given to the metaphors the MSF provides. In conclusion, the article demonstrates that a post-positivist perspective holds great potential for enriching the MSF theoretically and strengthening it analytically.Show less"
33,"Pu, Q",1st International Yellow River Forum,Main Way for Training the Wandering River Channels in the Lower Yellow River,,
34,"Mermillod-Blondin, F",Mar 2003 ,Influence of macroinvertebrates on physico-chemical and microbial processes in hyporheic sediments,HYDROLOGICAL PROCESSES,"The objective of this study was to measure the effects of invertebrates on the physical characteristics and microbial processes in hyporheic sediments. We investigated the impacts of an assemblage of three taxa (asellids, chironomid larvae, and tubificid worms) on sediment distribution, water fluxes, sediment organic carbon, biofilm (attached bacteria) characteristics, and O-2, dissolved organic carbon NO3-, NO2-, and NH4+ concentrations in slow filtration sand-gravel columns. The results showed that invertebrates clearly modified the distribution of particles in the sediment column, probably because of the structures (tubes, macropores, and faecal pellets) produced by the three taxa in the sediment. Our assessment of water fluxes indicated that invertebrate activities led to an increase in the porosity of the sediment columns. In addition, aerobic (O-2 consumption) and anaerobic (denitrification and fermentative decomposition of organic matter) microbial processes occurring in the sediment were stimulated in the presence of invertebrates. Finally,, the present study demonstrates that invertebrates can act as ecosystem engineers in heterogeneous sediments that are under the influence of an advective flux of water. The solute residence time increased in columns containing the faunal assemblage. Micro-organisms used more dissolved organic matter and nutrients in the presence of invertebrates because invertebrate activities increased the contact between the biofilm and water. We conclude that engineering by invertebrates in natural conditions modifies characteristics of the hyporheic zone and thereby enhances both the porosity of the sediment and the solute transport across the benthic interface. Copyright (C) 2002 John Wiley Sons, Ltd.Show less"
35,"Mehl, S",Apr 2010 ,Grid-size dependence of Cauchy boundary conditions used to simulate stream-aquifer interactions,ADVANCES IN WATER RESOURCES,"This work examines the simulation of stream-aquifer interactions as grids are refined vertically and horizontally and suggests that traditional methods for calculating conductance can produce inappropriate values when the grid size is changed. Instead, different grid resolutions require different estimated values. Grid refinement strategies considered include global refinement of the entire model and local refinement of part of the stream. Three methods of calculating the conductance of the Cauchy boundary conditions are investigated. Single- and multi-layer models with narrow and wide streams produced stream leakages that differ by as much as 122% as the grid is refined. Similar results occur for globally and locally refined grids, but the latter required as little as one-quarter the computer execution time and memory and thus are useful for addressing some scale issues of stream-aquifer interactions. Results suggest that existing grid-size criteria for simulating stream-aquifer interactions are useful for one-layer models, but inadequate for three-dimensional models. The grid dependence of the conductance terms suggests that values for refined models using, for example, finite difference or finite-element methods, cannot be determined from previous coarse-grid models or field measurements. Our examples demonstrate the need for a method of obtaining conductances that can be translated to different grid resolutions and provide definitive test cases for investigating alternative conductance formulations. Published by Elsevier Ltd.Show less"
36,"Ye, S",Nov 2017 ,Scaling Dissolved Nutrient Removal in River Networks: A Comparative Modeling Investigation,WATER RESOURCES RESEARCH,"Along the river network, water, sediment, and nutrients are transported, cycled, and altered by coupled hydrological and biogeochemical processes. Our current understanding of the rates and processes controlling the cycling and removal of dissolved inorganic nutrients in river networks is limited due to a lack of empirical measurements in large, (nonwadeable), rivers. The goal of this paper was to develop a coupled hydrological and biogeochemical process model to simulate nutrient uptake at the network scale during summer base flow conditions. The model was parameterized with literature values from headwater streams, and empirical measurements made in 15 rivers with varying hydrological, biological, and topographic characteristics, to simulate nutrient uptake at the network scale. We applied the coupled model to 15 catchments describing patterns in uptake for three different solutes to determine the role of rivers in network-scale nutrient cycling. Model simulation results, constrained by empirical data, suggested that rivers contributed proportionally more to nutrient removal than headwater streams given the fraction of their length represented in a network. In addition, variability of nutrient removal patterns among catchments was varied among solutes, and as expected, was influenced by nutrient concentration and discharge. Net ammonium uptake was not significantly correlated with any environmental descriptor. In contrast, net daily nitrate removal was linked to suspended chlorophyll a (an indicator of primary producers) and land use characteristics. Finally, suspended sediment characteristics and agricultural land use were correlated with net daily removal of soluble reactive phosphorus, likely reflecting abiotic sorption dynamics. Rivers are understudied relative to streams, and our model suggests that rivers can contribute more to network-scale nutrient removal than would be expected based upon their representative fraction of network channel length.Show less"
37,"Szymczyk, A",Nov 15 2002 ,Electrokinetic characterization of porous plugs from streaming potential coupled with electrical resistance measurements,JOURNAL OF COLLOID AND INTERFACE SCIENCE,"The zeta potential of mixed nickel-iron oxide particles is evaluated by a new laboratory instrument. This latter allows the measurement of streaming potential together with the electrical resistance of porous plugs. The conductivity of electrolyte inside plug (pore conductivity) is deduced from electrical resistance measurements and is used together with streaming potential to evaluate the zeta potential by accounting for the surface conduction phenomenon. It is shown that neglecting the surface conduction phenomenon leads to a substantial underestimation of the zeta potential. The coupled measurements of streaming potential and plug electrical resistance yield zeta potential values that are in very good agreement with those obtained by electrophoresis. The densification of the porous plug with increasing pressure increments is put in evidence by the decrease in measured streaming potentials. Electrical resistance measurements make it possible to account for the increase in surface conductivity resulting from the more compacted structure of the plug. By doing so, the calculated zeta potential is found to be virtually independent of the pressure difference involved in streaming potential experiments, whereas the negligence of surface conduction phenomenon leads to a decrease in the apparent zeta potential with increasing pressure level. (C) 2002 Elsevier Science (USA).Show less"
38,"Dhanapala, L",Feb 2022 ,"Towards Coupling of 1D and 2D Models for Flood Simulation-A Case Study of Nilwala River Basin, Sri Lanka",HYDROLOGY,"The Nilwala river basin is prone to frequent flooding during the southwest monsoon and second intermonsoon periods. Several studies have recommended coupling 1D and 2D models for flood modelling as they provide sufficient descriptive information of floodplains with greater computational efficiency. This study aims to couple a 1D hydrological model (HEC-HMS) with a 2D hydraulic model (iRIC) to simulate flooding in the Nilwala river basin. Hourly rainfall and streamflow data of three flood events were used for calibration and validation of HEC-HMS. The model performed exceptionally well considering the Nash-Sutcliffe coefficient, percent bias, and root mean square error. The flood event of May 2017 was simulated on iRIC using the streamflow hydrographs modelled by HEC-HMS. An overall accuracy of 81.5% was attained when the simulated extent was compared with the surveyed flood extent. The accuracy of the simulated flood depth was assessed using the observed water level at Tudawa gauging station, which yielded an NSE of 0.94, PBIAS of -4.28, RMSE of 0.18 and R-2 of 0.95. Thus, the coupled model provided an accurate estimate of the flood extent and depth and can be further developed for hydrological flood forecasting on a regional scale.Show less"
39,"Poeppl, RE",Jan 15 2017 ,A conceptual connectivity framework for understanding geomorphic change in human-impacted fluvial systems,GEOMORPHOLOGY,"Human-induced landscape change is difficult to predict due to the complexity inherent in both geomorphic and social systems as well as due to the coupling relationships between them. To better understand system complexity and system response to changing inputs, ""connectivity thinking"" has become an important recent paradigm within various disciplines including ecology, hydrology and geomorphology. With the presented conceptual connectivity framework on geomorphic change in human-impacted fluvial systems a cautionary note is flagged regarding the need (i) to include and to systematically conceptualise the role of different types of human agency in altering connectivity relationships in geomorphic systems and (ii) to integrate notions of human-environment interactions to connectivity concepts in geomorphology to better explain causes and trajectories of landscape change. Geomorphic response of fluvial systems to human disturbance is shown to be determined by system specific boundary conditions (incl. system history, related legacy effects and lag times), vegetation dynamics and human-induced functional relationships (i.e. feedback mechanisms) between the different spatial dimensions of connectivity. It is further demonstrated how changes in social systems can trigger a process-response feedback loop between social and geomorphic systems that further governs the trajectory of landscape change in coupled human-geomorphic systems. (C) 2016 Elsevier B.V. All rights reserved.Show less"
40,"van der Most, M",9th International Conference of Geomorphology,The influence of floodplain geomorphology and hydrologic connectivity on alligator gar (Atractosteus spatula) habitat along the embanked floodplain of the Lower Mississippi River,GEOMORPHOLOGY,
41,"Fellows, CS",Aug 2006 ,Coupling nutrient uptake and energy flow in headwater streams,ECOSYSTEMS,"Nutrient cycling and energy flow in ecosystems are tightly linked through the metabolic processes of organisms. Greater uptake of inorganic nutrients is expected to be associated with higher rates of metabolism [gross primary production (GPP) and respiration (R)], due to assimilatory demand of both autotrophs and heterotrophs. However, relationships between uptake and metabolism should vary with the relative contribution of autochthonous and allochthonous sources of organic matter. To investigate the relationship between metabolism and nutrient uptake, we used whole-stream and benthic chamber methods to measure rates of nitratenitrogen (NO3-N) uptake and metabolism in four headwater streams chosen to span a range of light availability and therefore differing rates of GPP and contributions of autochthonous carbon. We coupled whole-stream metabolism with measures of NO3-N uptake conducted repeatedly over the same stream reach during both day arid night, as well as incubating benthic sediments under both light and dark conditions. NO3-N uptake was generally greater in daylight compared to dark conditions, and although day-night differences in whole-stream uptake were not significant, light-dark differences in benthic chambers were significant at three of the four sites. Estimates of N demand indicated that assimilation by photoautotrophs could account for the majority of NO3-N uptake at the two sites with relatively open canopies. Contrary to expectations, photoautotrophs contributed substantially to NO3-N uptake even at the two closed-canopy sites, which had low values of GPP/R and relied heavily on allochthonous carbon to fuel R.Show less"
42,"Kraft, M",Apr 2019 ,Prioritizing Stream Barrier Removal to Maximize Connected Aquatic Habitat and Minimize Water Scarcity,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Instream barriers, such as dams, culverts, and diversions, alter hydrologic processes and aquatic habitat. Removing uneconomical and aging instream barriers is increasingly used for river restoration. Historically, selection of barrier removal projects used score-and-rank techniques, ignoring cumulative change and the spatial structure of stream networks. Likewise, most water supply models prioritize either human water uses or aquatic habitat, failing to incorporate both human and environmental water use benefits. Here, a dual-objective optimization model identifies barriers to remove that maximize connected aquatic habitat and minimize water scarcity. Aquatic habitat is measured using monthly average streamflow, temperature, channel gradient, and geomorphic condition as indicators of aquatic habitat suitability. Water scarcity costs are minimized using economic penalty functions while a budget constraint specifies the money available to remove barriers. We demonstrate the approach using a case study in Utah's Weber Basin to prioritize removal of instream barriers for Bonneville cutthroat trout, while maintaining human water uses. Removing 54 instream barriers reconnects about 160 km of quality-weighted habitat and costs approximately US$10 M. After this point, the cost-effectiveness of removing barriers to connect river habitat decreases. The modeling approach expands barrier removal optimization methods by explicitly including both economic and environmental water uses.Show less"
43,"Chang, HH",International Symposium on Soil Erosion Research for the 21st Century,Sediment transport Modeling for stream channel scour below a dam,,
44,"Singh, M",Jun 15 2022 ,"Wetlandscape (dis)connectivity and fragmentation in a large wetland (Haiderpur) in west Ganga plains, India",EARTH SURFACE PROCESSES AND LANDFORMS,"Wetlands are dynamic ecosystems that require continuous monitoring and assessment of degradation status to design strategies for their sustainable management. While hydrology provides the primary functional control for the wetland ecosystem, the loss of landscape connectivity influences wetland degradation in a major way as it leads to fragmentation. This article aims to integrate hydrogeomorphic and ecological concepts for the assessment of degradation status and its causal factors for a large wetland in the western Ganga plains, India, the Haiderpur, using a wetlandscape approach. We have used a remote-sensing-based approach, which offers a powerful tool for assessing and linking cross-scale structures, functions, and controls in a wetlandscape. The Haiderpur, a Ramsar site since December 2021, is an artificial wetland located on the right bank of the Ganga River wherein the inflows are controlled by a barrage constructed on the Ganga River apart from smaller tributaries flowing in from the north. A novel aspect of this work is the integration of river dynamics and its connectivity to the wetlandscape to understand the spatiotemporal variability in the waterspread area in the wetland. In this work, we have developed an integrated wetlandscape assessment approach by evaluating wetland's geomorphic and hydrological connectivity status for the period 1993-2019 (25 years) across three different spatial scales - regional, catchment, and wetland. We have highlighted the ecological implications of connectivity and patch dynamics for developing sustainable wetland management plans.Show less"
45,"Anbutsu, K",Jun 2006 ,"Distribution of biogeochemical compounds in interstitial and surface standing water bodies in the gravel bar of the Kizu River, Japan",ARCHIV FUR HYDROBIOLOGIE,"Distributions of biogeochemical constituents in interstitial water and isolated standing water bodies (or pools) were investigated in gravel bars I km in length to assess the ability of these waters to serve as a sink or source for nutrients. The temperature and concentration of major ions in interstitial water differed very little from those of river water. DO concentrations in interstitial waters were 5.7 +/- 2.2 mg O(2)/l and 3.5 +/- 1.8 mg O(2)/l at the side and dried-up channels, respectively. Concentrations of ammonium and nitrite of both interstitial waters at the side (0.50 +/- 0.17 mu M and 0.13 +/- 0.09 mu M, NH4(+) and NO(2)(-)) and dried-up channels (0.90 +/- 2.14 mu M and 0.27 +/- 0.37 mu M) were lower than those of river water (1.7 +/- 0.8 mu M and 0.73 +/- 0.22 mu M), whereas nitrate (85 +/- 25 mu M at the side channel and 79 +/- 36 mu M at the dried-up channel) did not differ on average from those of river water (70 +/- 12 mu M), though they were often very low (< 10 % of those of river water) at shallow depths of the vegetated areas in the dried-up channel. Soluble reactive phosphorus (SRP) concentrations in interstitial waters at the dried-up channel (0.84 +/- 0.53 mu M) were lower than those at the side channel (1.9 +/- 0.5 mu M) and those of river water (1.5 +/- 0.5 mu M), and decreased downstream. These results suggest that this aerobic hyporheic zone can serve as a sink for ammonium, nitrite and SRP and to a lesser extent of nitrate. Concentrations of these nutrients in pool water varied greatly but did not differ on average from those of river water. Dissolved inorganic nitrogen (DIN) and SRP concentrations were negatively related to the algal biomass. Pool waters also had lower DIN concentrations at the vegetated areas and higher SPR concentrations at the bar head. These results suggest that nutrient concentrations in pool waters are controlled in a complex manner by algal assimilation and surface-subsurface water exchange. Therefore some pools may serve as a sink and others as a source for nutrients.Show less"
46,"Han, HD",May 2004 ,The artificial boundary conditions for numerical simulations of the complex amplitude in a coupled bay-river system,JOURNAL OF COMPUTATIONAL MATHEMATICS,"We consider the numerical approximations of the complex amplitude in a coupled bay-river system in this work. One half-circumference is introduced as the artificial boundary in the open sea, and one segment is introduced as the artificial boundary in the river if the river is semi-infinite. On the artificial boundary a sequence of high-order artificial boundary conditions are proposed. Then the original problem is solved in a finite computational domain, which is equivalent to a variational problem. The numerical approximations for the original problem are obtained by solving the variational problem with the finite element method. The numerical examples show that the artificial boundary conditions given in this work are very effective.Show less"
47,"Scotch, CG",May 10 2021 ,"Time-series temperature analyses indicate conduction and diffusion are dominant heat-transfer processes in fine sediment, low-flow streams",SCIENCE OF THE TOTAL ENVIRONMENT,"Stream-groundwater exchange has been investigated in a wide range of hydrologic settings, though very few studies have focused on line-sediment streambeds. Well-established thermal methods (i.e., analytical and numerical solution of time-series temperature depth-profiles) in combination with Darcy's and electrical resistivity (ER) evaluations were implemented to improve understanding of processes dominating flow and transport in a low permeability and low-flow coastal stream such as Oso Creek, Texas. The seasonal-trend decomposition using Loess (STL) is tested as a potential means to differentiate between advection and conduction and is validated against groundwater fluxes derived from the other well-established thermal methods. The numerical and analytical solutions indicate groundwater upward discharge was 9 mm d(-1) for summer and 3.5 mm d(-1) for winter, corresponding to the region's extreme drought conditions. These types of low flow conditions are usually accompanied by hyporheic flow, limiting the vertical flow assumption. While the numerical and analytical methods provide good insight into streambed hydrology for a low-permeability and low-flow stream in a semiarid coastal area, there are limitations associated with the STL method. The analytical and numerical thermal methods employed herein confirm that conduction and diffusion are the dominant processes of heat and solute transfer in fine-sediment streambeds, providing an improved understanding of process-based groundwater-stream interaction and water resources in this type of settings. (C) 2020 Elsevier B.V. All rights reserved.Show less"
48,"Elosegi, A",Dec 2010 ,Effects of hydromorphological integrity on biodiversity and functioning of river ecosystems,HYDROBIOLOGIA,"River channels tend to a dynamic equilibrium driven by the dynamics of water and sediment discharge. The resulting fluctuating pattern of channel form is affected by the slope, the substrate erodibility, and the vegetation in the river corridor and in the catchment. Geomorphology is basic to river biodiversity and ecosystem functioning since the channel pattern provides habitat for the biota and physical framework for ecosystem processes. Human activities increasingly change the natural drivers of channel morphology on a global scale (e.g. urbanization increases hydrological extremes, and clearing of forests for agriculture increases sediment yield). In addition, human actions common along world rivers impact channel dynamics directly, e.g. river regulation simplifies and fossilizes channel form. River conservation and restoration must incorporate mechanisms of channel formation and ecological consequences of channel form and dynamics. This article (1) summarizes the role of channel form on biodiversity and functioning of river ecosystems, (2) describes spatial complexity, connectivity and dynamism as three key hydromorphological attributes, (3) identifies prevalent human activities that impact these key components and (4) analyzes gaps in current knowledge and identifies future research topics.Show less"
