,First author,Year,Title,Journal,Abstract
21,"Ng, GHC",Feb 2020 ,Microbial and Reactive Transport Modeling Evidence for Hyporheic Flux-Driven Cryptic Sulfur Cycling and Anaerobic Methane Oxidation in a Sulfate-Impacted Wetland-Stream System,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"This study reexamines the common expectations that in freshwater systems, sulfur plays a minor role in carbon cycling, and aerobic processes dominate methane oxidation. In anoxic sediments of a sulfate-impacted wetland-stream system in Minnesota (USA), a reactive transport model calibrated to geochemical observations predicted sulfate reduction to be the major terminal electron accepting process, and it showed that anaerobic oxidation of methane predominantly coupled with sulfate reduction attenuated methane concentrations near the sediment-water interface. Consistent with model results, 16S rRNA microbiome analysis revealed a high relative abundance of taxa capable of dissimilatory sulfate reduction. It further supported the conclusion that high simulated sulfate reduction rates could be maintained by a ""cryptic"" sulfur cycle coupled to iron and methane. Low relative abundance of known iron reducing bacteria raised the possibility of abiotic ferric iron (Fe) reduction driving sulfide reoxidation to intermediate-valence sulfur forms; widespread potential for microbially mediated disproportionation, oxidation, and reduction of sulfur intermediates provided mechanisms for completing redox cycles; and archaea comprising up to 25% of the microbial community could include consortia capable of anaerobic oxidation of methane. These biogeochemical processes were found to be controlled by hyporheic fluxes. Lower-magnitude fluxes in wetland compared to channel sediments created sharper geochemical gradients that generated greater heterogeneity in microbial distributions and reaction rates. Changes in upward flux caused fluctuations in sulfate concentrations that led to alternating simulations of methane production and transport. Our work supports the importance of hyporheic flux-driven iron-sulfur-methane cycling in sulfate-impacted wetlands and prompts further investigations under freshwater conditions.Key PointsReactive transport model and microbiome analysis quantify and describe hyporheic flux-driven Fe-S-CH 4 processes in sulfate-impacted wetlands Cryptic S cycling, coupled to Fe reduction and anaerobic CH 4 oxidation and involving S intermediates, may drive high sulfate reduction rates Dynamic hyporheic fluxes control spatial distributions of microbial compositions and spatiotemporal distributions of reaction ratesShow less"
22,"Callister, R",2020 ,RobustRepStream: Robust stream clustering using self-controlled connectivity graph,INTELLIGENT DATA ANALYSIS,"A major challenge in stream clustering is the evolution in the statistical properties of the underlying data. As clustering is inherently unsupervised, selecting suitable parameter values is often difficult. Clustering algorithms with sensitive parameters are often not robust to such changes, leading to poor clustering outputs. Algorithms using K-NN graphs face this problem, as they have a sensitive K-connectivity parameter which prohibits them from adapting to stream concept evolution. We address this by controlling the excess of the skewness of edge length distributions in the underlying K-NN graph by introducing novel skewness excess concept. We demonstrate the asymptotic linear dependency of skewness excess against the graph connectivity and propose the novel RobustRepStream algorithm, which extends the RepStream algorithm, and provides improved robustness against stream evolution. By automatically controlling the skewness excess, the user no longer needs to specify the K-connectivity parameter, and RobustRepStream can adjust the graph connectivity locally in order to achieve performance close to when the optimal K value is known. We demonstrate that RobustRepStream's skewness threshold parameter is insensitive and universal across all data sets. We comprehensively evaluate RobustRepStream on real-world benchmark data sets against previous stream clustering algorithms, and demonstrate that it provides better clustering performance.Show less"
23,"Min, LL",Feb 2020 ,Numerical Approaches for Estimating Daily River Leakage from Arid Ephemeral Streams,WATER,"Despite the significance of river leakage to riparian ecosystems in arid/semi-arid regions, a true understanding and the accurate quantification of the leakage processes of ephemeral rivers in these regions remain elusive. In this study, the patterns of river infiltration and the associated controlling factors in an approximately 150-km section of the Donghe River (lower Heihe River, China) were revealed using a combination of field investigations and modelling techniques. The results showed that from 21 April 2010 to 7 September 2012, river water leakage accounted for 33% of the total river runoff in the simulated segments. A sensitivity analysis showed that the simulated infiltration rates were most sensitive to the aquifer hydraulic conductivity and the maximum evapotranspiration (ET) rate. However, the river leakage rate, i.e., the ratio of the leakage volume to the total runoff volume, of a single runoff event relies heavily on the total runoff volume and river flow rate. In addition to the hydraulic parameters of riverbeds, the characteristics of ET parameters are equally important for quantifying the flux exchange between arid ephemeral streams and underlying aquifers. Coupled surface/groundwater models, which aim to estimate river leakage, should consider riparian zones because these areas play a dominant role in the formation of leakage from the river for recharging via ET. The results of this paper can be used as a reference for water resource planning and management in regulated river basins to help maintain riparian ecosystems in arid regions.Show less"
24,"Navel, S",Jan 2013 ,New methods for the investigation of leaf litter breakdown in river sediments,HYDROBIOLOGIA,"The breakdown rate of leaf litter buried inside river sediments (i.e., in the hyporheic zone) remains poorly known. The burial of large bags (15 x 15 cm) used in the benthic layer generates disturbances of the vertical connectivity with surface water, and thus affects the breakdown rate. We performed field and laboratory experiments to test the suitability of two leaf litter containers: small litter bags (5 x 4 cm) and perforated stainless steel cylinders (6 cm long, 1.6 cm in diameter), both introduced inside sediments using mobile mini-piezometers (1 m long, 1.7 cm or 3 cm in diameter). We compared the two containers for (i) the hydrological exchanges toward leaf litter, (ii) the impact of a benthic shredder on leaf breakdown, and (iii) the response of leaf litter breakdown to changes in sediment characteristics. The two methods give similar patterns of breakdown rates with stream sediment characteristics, but the use of perforated stainless steel cylinders provides an artificial empty volume in which invertebrates can over degrade leaf litter. Small plastic bags do not alter physico-chemical conditions around leaf litter and give lower values of breakdown rates in the hyporheic zone.Show less"
25,"Liu, MY",Apr 10 2021 ,Predicting the effective diffusivity across the sediment-water interface in rivers,JOURNAL OF CLEANER PRODUCTION,"Hyporheic exchange directly controls and regulates the transport of nutrients, heat, and organic matter across the sediment-water interface (SWI), thereby affecting the biochemical processes in rivers, which is critical for maintaining the health of aquatic ecosystems. The interface exchange is controlled by multiple processes, including physical, chemical, and biological processes, which can be modeled by the effective diffusion model using an effective diffusion coefficient, Deff, to quantify the hyporheic exchange rate. In this study, genetic programming (GP), a machine learning (ML) technique based on natural selection, is adopted to search for a robust relationship between the effective diffusion coefficient and surface flow conditions, bedforms, and sediment characteristics on the basis of published broad interfacial mass exchange flux measurements. By utilizing a data set covering a wide range of environmental condition parameters, the effective diffusion coefficient prediction models for the SWI with and without bedforms are developed. Results show that the dimensionless effective diffusion coefficient is not only related to the permeability Reynolds number, ReK, but also to the channel Reynolds number, Re. Compared with the flat bed, ReK has a greater effect on the hyporheic exchange when bedforms present at the SWI by affecting the pumping advection strength. The new Deff predictor with a relatively concise form exhibits considerable improvements with regard to prediction ability and is physically sound relative to the existing predictors. (C) 2021 Elsevier Ltd. All rights reserved.yyyShow less"
26,"Hooke, J",5th International Conference on Geomorphology,Coarse sediment connectivity in river channel systems: a conceptual framework and methodology,GEOMORPHOLOGY,
27,"Mathers, KL",Jun 2017 ,Benthic and hyporheic macroinvertebrate distribution within the heads and tails of riffles during baseflow conditions,HYDROBIOLOGIA,"The distribution of lotic fauna is widely acknowledged to be patchy reflecting the interaction between biotic and abiotic factors. In an in situ field study, the distribution of benthic and hyporheic invertebrates in the heads (downwelling) and tails (upwelling) of riffles were examined during stable baseflow conditions. Riffle heads were found to contain a greater proportion of interstitial fine sediment than riffle tails. Significant differences in the composition of benthic communities were associated with the amount of fine sediment. Riffle tail habitats supported a greater abundance and diversity of invertebrates sensitive to fine sediment such as EPT taxa. Shredder feeding taxa were more abundant in riffle heads suggesting greater availability of organic matter. In contrast, no significant differences in the hyporheic community were recorded between riffle heads and tails. We hypothesise that clogging of hyporheic interstices with fine sediments may have resulted in the homogenisation of the invertebrate community by limiting faunal movement into the hyporheic zone at both the riffle heads and tails. The results suggest that vertical hydrological exchange significantly influences the distribution of fine sediment and macroinvertebrate communities at the riffle scale.Show less"
28,"Malard, F",International Symposium on High-Mountain Lake and Streams: Indicators of a Changing World,A comparison of longitudinal patterns in hyporheic and benthic oligochaete assemblages in a glacial river,ARCTIC ANTARCTIC AND ALPINE RESEARCH,
29,"Dent, CL",Jun 2001 ,Multiscale effects of surface-subsurface exchange on stream water nutrient concentrations,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Stream-riparian ecosystems are landscapes composed of dynamic interacting terrestrial and aquatic patches. Patch composition and configuration affects both the form of transported materials and the amount of nutrient retention and export. We describe spatial patterns of nutrients in the surface water of an arid-land stream using surveys conducted at 3 different scales, ranging from 30 m to 10 km in extent and from 1 m to 25 m in grain. We then relate these patterns to connections with subsurface patches at channel subunit, channel unit, and reach scales. Our objectives were to compare spatial variation in nutrients across scales, to determine the causes of downstream changes in nutrient concentration in terms of intervening patches, and to investigate whether subsurface patches at different scales behaved similarly in terms of net nutrient processing.Nutrients varied spatially at all scales sampled. The highest variation was observed in nitrate-N (NO3,-N) in the survey with the smallest grain (CV = 161%) and the lowest was observed ed in soluble reactive P (SRP) in the same survey (CV = 17%). We hypothesized that downstream changes in nutrient concentrations were caused by upwelling of high-nutrient water from the subsurface To test this hypothesis, we identified locations of hydrologic inputs to surface water from the subsurface using geomorphic features of the stream such as gravel bar edges (channel subunit scale), riffle-run transitions (channel unit scale), and permanent groundwater sources (reach scale). As surface water passed over these locations, nutrient concentrations generally increased, particularly during late succession when subsurface patches acted as sources of NO3-N at all 3 scales and as sources of SRP at the channel unit and reach scales. A hierarchical approach allowed us to decompose effects of subsurface upwellings at different scales and to consider interactions between them. Processes occurring in subsurface patches influenced surface water nutrient patterns at scales from a few meters to several kilometers.Show less"
30,"Bara, MK","13th International Multidisciplinary Scientific Geoconference, SGEM 2013",THE INFLUENCE OF INFILTRATION AND DRAINAGE RESISTENCE OF RIVER ON SURFACE WATER - GROUNDWATER INTERACTION: A CASE STUDY,,
31,"Cornut, J",Mar 2014 ,Aquatic Hyphomycete Species Are Screened by the Hyporheic Zone of Woodland Streams,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"Aquatic hyphomycetes strongly contribute to organic matter dynamics in streams, but their abilities to colonize leaf litter buried in streambed sediments remain unexplored. Here, we conducted field and laboratory experiments (slow-filtration columns and stream-simulating microcosms) to test the following hypotheses: (i) that the hyporheic habitat acting as a physical sieve for spores filters out unsuccessful strategists from a potential species pool, (ii) that decreased pore size in sediments reduces species dispersal efficiency in the interstitial water, and (iii) that the physicochemical conditions prevailing in the hyporheic habitat will influence fungal community structure. Our field study showed that spore abundance and species diversity were consistently reduced in the interstitial water compared with surface water within three differing streams. Significant differences occurred among aquatic hyphomycetes, with dispersal efficiency of filiform-spore species being much higher than those with compact or branched/tetraradiate spores. This pattern was remarkably consistent with those found in laboratory experiments that tested the influence of sediment pore size on spore dispersal in microcosms. Furthermore, leaves inoculated in a stream and incubated in slow-filtration columns exhibited a fungal assemblage dominated by only two species, while five species were codominant on leaves from the stream-simulating microcosms. Results of this study highlight that the hyporheic zone exerts two types of selection pressure on the aquatic hyphomycete community, a physiological stress and a physical screening of the benthic spore pool, both leading to drastic changes in the structure of fungal community.Show less"
32,"Ginders, MA",Oct 2016 ,Influence of Hydrological Connectivity on Plankton Communities in Natural and Reconstructed Side-Arms of a Large New Zealand River,RIVER RESEARCH AND APPLICATIONS,"We sampled natural and reconstructed side-arms during different stages of hydrological connectivity with a large floodplain river in northern New Zealand, to determine whether re-establishment of connectivity would be an effective strategy for restoring plankton communities in former side-arms. Connectivity between side-arms and the river was moderated by water level and influenced flow rates and closure of inlets and outlets. Physicochemical conditions were more strongly related to the connectivity phase than to habitat type (river, natural or reconstructed side-arm), except during low connectivity when natural side-arms in particular were characterised by higher ammonium (NH4-N) and total phosphorus (P) concentrations, as well as specific conductivity. Dissolved reactive phosphorus (PO4-P), water temperature, conductivity and dissolved oxygen were identified as explanatory variables of phytoplankton and zooplankton community composition, which along with total nitrogen (phytoplankton) or total suspended solids (zooplankton) explained 44-52% of variation. Phytoplankton community composition and the abundance of several dominant or discriminatory taxa were affected by connectivity but not habitat type, whereas habitat and connectivity both had significant effects on zooplankton communities and abundances of the cladoceran Bosmina meridionalis. Significant interactions between connectivity and paired habitat types occurred for abundances of the diatom Asterionella, the cryptophyte Cryptomonas, the rotifer Synchaeta oblonga and cyclopoid copepods, reflecting differential responses to connectivity among habitats by these taxa. Overall, these results underscore the importance of hydrological connectivity between side-arms and rivers in moderating plankton community composition, and highlight unpredictable trajectories of community development and alternative transient states that can occur soon after side-arm reconnection. Copyright (c) 2016 John Wiley & Sons, Ltd.Show less"
33,"Constantz, J",Mar 2016 ,Groundwater exchanges near a channelized versus unmodified stream mouth discharging to a subalpine lake,WATER RESOURCES RESEARCH,"The terminus of a stream flowing into a larger river, pond, lake, or reservoir is referred to as the stream-mouth reach or simply the stream mouth. The terminus is often characterized by rapidly changing thermal and hydraulic conditions that result in abrupt shifts in surface water/groundwater (sw/gw) exchange patterns, creating the potential for unique biogeochemical processes and ecosystems. Worldwide shoreline development is changing stream-lake interfaces through channelization of stream mouths, i.e., channel straightening and bank stabilization to prevent natural meandering at the shoreline. In the central Sierra Nevada (USA), Lake Tahoe's shoreline has an abundance of both unmodified (i.e., not engineered though potentially impacted by broader watershed engineering) and channelized stream mouths. Two representative stream mouths along the lake's north shore, one channelized and one unmodified, were selected to compare and contrast water and heat exchanges. Hydraulic and thermal properties were monitored during separate campaigns in September 2012 and 2013 and sw/gw exchanges were estimated within the stream mouth-shoreline continuum. Heat-flow and water-flow patterns indicated clear differences in the channelized versus the unmodified stream mouth. For the channelized stream mouth, relatively modulated, cool-temperature, low-velocity longitudinal streambed flows discharged offshore beneath warmer buoyant lakeshore water. In contrast, a seasonal barrier bar formed across the unmodified stream mouth, creating higher-velocity subsurface flow paths and higher diurnal temperature variations relative to shoreline water. As a consequence, channelization altered sw/gw exchanges potentially altering biogeochemical processing and ecological systems in and near the stream mouth.Show less"
34,"Grantham, TE",Feb 2013 ,USE OF HYDRAULIC MODELLING TO ASSESS PASSAGE FLOW CONNECTIVITY FOR SALMON IN STREAMS,RIVER RESEARCH AND APPLICATIONS,"The maintenance of hydrologic connectivity in river networks has become an important principle for guiding management and conservation planning for threatened salmon populations, yet our understanding of how fish movement is impaired by spatial and temporal variation in connectivity remains limited. In this study, a two-dimensional hydraulic modelling approach is presented to evaluate flow connectivity in relation to passage requirements of adult steelhead trout (Oncorhynchus mykiss) in coastal California streams. High-resolution topographic data of stream reaches with distinct channel morphology were collected using terrestrial light detection and ranging surveys and linked with water surface measurements to calibrate hydraulic model simulations. Quantitative metrics of longitudinal flow connectivity were developed to assess fish passage suitability in relation to stream discharge. Measured flow data from the 20082009 winter season and simulated long-term records indicated that suitable passage flows occur with relatively low frequency and duration at all sites, suggesting that instream flow protections for fish passage are warranted. Results from the hydraulic modelling simulations were then compared with two alternative methods for assessing passage flows. A regional formula used by the State of California to identify minimum instream flow needs provided conservative estimates of passage flow requirements, whereas an approach based on riffle crest water depths underestimated flow needs. The hydraulic modelling approach appears well suited for simulating flows for fish passage studies and may be particularly useful for testing alternative environmental flow assessment methods and evaluating habitatflow relationships in stream reaches of importance, such as critical habitat for threatened fish species. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
35,"Torgeson, JM",Sep 21 2022 ,"Hydrobiogechemical interactions in the hyporheic zone of a sulfate-impacted, freshwater stream and riparian wetland ecosystem",ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS,"Coupled abiotic and biotic processes in the hyporheic zone, where surface water and groundwater mix, play a critical role in the biogeochemical cycling of carbon, nutrients, and trace elements in streams and wetlands. Dynamic hydrologic conditions and anthropogenic pollution can impact redox gradients and biogeochemical response, although few studies examine the resulting hydrobiogeochemical interactions generated within the hyporheic zone. This study examines the effect of hyporheic flux dynamics and anthropogenic sulfate loading on the biogeochemistry of a riparian wetland and stream system. The hydrologic gradient as well as sediment, surface water, and porewater geochemistry chemistry was characterized at multiple points throughout the 2017 spring-summer-fall season at a sulfate-impacted stream flanked by wetlands in northern Minnesota. Results show that organic-rich sediments largely buffer the geochemical responses to brief or low magnitude changes in hydrologic gradient, but sustained or higher magnitude fluxes may variably alter the redox regime and, ultimately, the environmental geochemistry. This has implications for a changing climate that is expected to dramatically alter the hydrological cycle. Further, increased sulfate loading and dissolved or adsorbed ferric iron complexes in the hyporheic zone may induce a cryptic sulfur cycle linked to iron and carbon cycling, as indicated by the abundance of intermediate valence sulfur compounds (e.g., polysulfide, elemental sulfur, thiosulfate) throughout the anoxic wetland and stream-channel sediment column. The observed deviation from a classical redox tower coupled with potential changes in hydraulic gradient in these organic-rich wetland and stream hyporheic zones has implications for nutrient, trace element, and greenhouse gas fluxes into surface water and groundwater, ultimately influencing water quality and global climate.Show less"
36,"Brown, BV",Nov 3 2007 ,"Arsenic transport in groundwater, surface water, and the hyporheic zone of a mine-influenced stream-aquifer system",WATER RESOURCES RESEARCH,"We investigated the transport of dissolved arsenic (As) in groundwater, surface water, and the hyporheic zone of a stream-aquifer system influenced by an abandoned arsenopyrite mine. The weathering of unconsolidated aquifer materials, derived from mine waste piles, consists of As-bearing minerals including arsenopyrite, scorodite, and iron oxides, providing a continuous source of As to water. Arsenic loads from the stream, springs, and groundwater were quantified at the study reach on nine dates from January to August 2005, and a mass balance approach was used to determine hyporheic storage of As. Loading from groundwater was the dominant source of As to the stream, while loads from springs represented a substantial proportion of the As load during spring. Arsenic loads in surface and groundwater were significantly elevated during summer despite lower discharge; groundwater load was positively correlated to aquifer temperature. The hyporheic zone retained As in the upstream-most subreach, most likely through the adsorption of As onto hyporheic sediments. In downstream subreaches, hyporheic sediments, derived from mine-tailing piles of high As content, were sources of As to the stream. Spatial variation in sediment source and composition reflecting flood transport from upstream and mass wasting of mine tailings, along with temporal changes in hydrology, combine to dictate the role of the hyporheic zone in the transport and retention of As.Show less"
37,"Panagiotou, A",Apr 2022 ,Anthropogenic barriers to longitudinal river connectivity in Greece: A review,ECOHYDROLOGY & HYDROBIOLOGY,"An inventory of anthropogenic barriers to longitudinal river connectivity in Greece is presented based on an extensive literature review. We mapped Greece???s 275 major dams and developed an ongoing inventory of 661 other barriers compiled from various sources; we further summarized future dam barriers as published in Greece???s river basin area management plans. Environmental professionals and engineers were also interviewed to investigate perceptions and preferences concerning longitudinal river connectivity. Fish were given priority as reference organisms in questionnaire responses, the reviewed literature and relevant legislation, but other biodiversity elements were rarely addressed. Dams prevail as the most prominent perceived barrier pressures while most respondents seem to recognize problems with other barrier types as well. However, mention of small barrier infrastructure in the literature or legislation is very scarce and there is no systematic inventory of in-stream infrastructure barriers, fish passes or other barrier mitigation or restoration interventions. Recommendations for particular unmet needs and opportunities for restoration of a variety of barrier types are addressed. It is crucial that attention for preservation and restoration measures involving lotic waters connectivity issues be introduced in the country???s EU-inspired water body management and within protected areas in particular. ?? 2021 European Regional Centre for Ecohydrology of the Polish Academy of Sciences. Published by Elsevier B.V. All rights reserved.Show less"
38,"Naranjo, RC",Sep 2015 ,Mixing effects on nitrogen and oxygen concentrations and the relationship to mean residence time in a hyporheic zone of a riffle-pool sequence,WATER RESOURCES RESEARCH,"Flow paths and residence times in the hyporheic zone are known to influence biogeochemical processes such as nitrification and denitrification. The exchange across the sediment-water interface may involve mixing of surface water and groundwater through complex hyporheic flow paths that contribute to highly variable biogeochemically active zones. Despite the recognition of these patterns in the literature, conceptualization and analysis of flow paths and nitrogen transformations beneath riffle-pool sequences often neglect to consider bed form driven exchange along the entire reach. In this study, the spatial and temporal distribution of dissolved oxygen (DO), nitrate (NO3-) and ammonium (NH4+) were monitored in the hyporheic zone beneath a riffle-pool sequence on a losing section of the Truckee River, NV. Spatially varying hyporheic exchange and the occurrence of multi-scale hyporheic mixing cells are shown to influence concentrations of DO and NO3- and the mean residence time (MRT) of riffle and pool areas. Distinct patterns observed in piezometers are shown to be influenced by the first large flow event following a steady 8 month period of low flow conditions. Increases in surface water discharge resulted in reversed hydraulic gradients and production of nitrate through nitrification at small vertical spatial scales (0.10-0.25 m) beneath the sediment-water interface. In areas with high downward flow rates and low MRT, denitrification may be limited. The use of a longitudinal two-dimensional flow model helped identify important mechanisms such as multi-scale hyporheic mixing cells and spatially varying MRT, an important driver for nitrogen transformation in the riverbed. Our observations of DO and NO3- concentrations and model simulations highlight the role of multi-scale hyporheic mixing cells on MRT and nitrogen transformations in the hyporheic zone of riffle-pool sequences.Show less"
39,"HENDRICKS, SP",Mar 1993 ,MICROBIAL ECOLOGY OF THE HYPORHEIC ZONE - A PERSPECTIVE INTEGRATING HYDROLOGY AND BIOLOGY,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"A case study of hyporheic research in a northern Michigan river is presented to illustrate some potential effects of subsurface hydrology on microbial ecology. Hydrologic flow between a downwelling and an upwelling zone beneath a riffle-pool sequence promoted hyporheic-ground-water interaction and differentiated regions of increased bacterial activity, production, turnover time, and responsiveness to dissolved organic carbon enrichment. Large gaps in knowledge exist on the structure and function of fungal, bacterial, microalgal, protozoan, and micrometazoan assemblages within hyporheic zones. This study, combined with available literature on surface and groundwater microbial assemblages, generated several hypotheses for future research. Hydrological methods, when coupled with biochemical measurements, micro-techniques, and descriptions of hyporheic physicochemical and biological gradients, can potentially contribute to a greater understanding of the role of hyporheic microbial communities in the structure and function of lotic ecosystems.Show less"
40,"Czapiga, MJ",Sep 2015 ,Internal connectivity of meandering rivers: Statistical generalization of channel hydraulic geometry,WATER RESOURCES RESEARCH,"The geometry of rivers has been characterized in terms of downstream and at-a-station hydraulic geometry, based on individual cross sections. Such analyses do not, however, provide insight as to how these cross sections are connected. We generalize the concept of hydraulic geometry, using data on bathymetry from four reaches of meandering rivers that include at least five bends. We quantify connectivity in terms of the probability that a connected path exists such that a given attribute remains within specified bounds along it. While the concept is general, here we apply it to vessel navigability. We develop a predictor for navigability in meandering rivers, which requires only the following, relatively easily obtained input: vessel draft, vessel width, bankfull depth, bankfull width, relative difference between current and bankfull water surface elevation, and length of desired navigation path. The predictor is applicable to both bankfull and below-bankfull stage. A key input parameter is the standard deviation of the probability distribution of depth. This parameter, in and of itself, yields no information on connectivity as it does not capture the spatial orientation of depth variation. We find, however, that (a) the probability function for connectivity does depend on this parameter, and (b) its use allows for an approximate similarity collapse of the probability function, so providing a quasi-universal predictive relation applying to all four reaches. The results also suggest potential application to more complex forms for connectivity that involve other or multiple in-stream physical variables.Show less"
41,"Gilbert, JT",Sep 2020 ,Sediment Routing and Floodplain Exchange (SeRFE): A Spatially Explicit Model of Sediment Balance and Connectivity Through River Networks,JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS,"Sediment regimes, i.e., the processes that recruit, transport, and store sediment, create the physical habitats that underpin river-floodplain ecosystems. Natural and human-induced disturbances that alter sediment regimes can have cascading effects on river and floodplain morphology, ecosystems, and a river's ability to provide ecosystem services, yet prediction of the response of sediment dynamics to disturbance is challenging. We developed the Sediment Routing and Floodplain Exchange (SeRFE) model, which is a network-based, spatially explicit framework for modeling sediment recruitment to and subsequent transport through drainage networks. SeRFE additionally tracks the spatially and temporally variable balance between sediment supply and transport capacity. Simulations using SeRFE can account for various types of watershed disturbance and for channel-floodplain sediment exchange. SeRFE is simple, adaptable, and can be run with widely available geospatial data and limited field data. The model is driven by real or user-generated hydrographs, allowing the user to assess the combined effects of disturbance, channel-floodplain interactions and particular flow scenarios on the propagation of disturbances throughout a drainage network, and the resulting impacts to reaches of interest. We tested the model in the Santa Clara River basin, Southern California, in subbasins affected by large dams and wildfire. Model results highlight the importance of hydrologic conditions on postwildfire sediment yield and illustrate the spatial extent of dam-induced sediment deficit during a flood. SeRFE can provide contextual information on reach-scale sediment balance conditions, sensitivity to altered sediment regimes, and potential for morphologic change for managers and practitioners working in disturbed watersheds.Show less"
42,"Chen, C",May 2015 ,Using the level set method to study the effects of heterogeneity and anisotropy on hyporheic exchange,WATER RESOURCES RESEARCH,"The level set method was used to simulate the interface movement when a conservative solute migrated from stream water to subsurface water, and study the effects of streambed heterogeneity and anisotropy on solute penetration. The level set method is a numerical technique for tracking moving interfaces based on the idea that the interface is a level set curve of a higher-dimensional function. Numerical simulations were compared to experiments conducted in a recirculating flume. Streambed heterogeneity led to water exchange between multiple bed forms, while in homogeneous streambeds the water exchange was restricted within a single bed form. A thin layer of homogeneous sediments at the top of the heterogeneous streambeds significantly increased the interfacial water influx, resulting in faster solute penetration and stream concentration decrease. Streambed heterogeneity generated horizontal preferential flow paths in the upper part of the bed while decreasing pore water velocities deeper in the bed, which hindered vertical penetration and consequently led to slower stream concentration decrease. Decreasing vertical permeability or increasing horizontal permeability led to slower vertical penetration and stream concentration decrease. Decreasing vertical permeability had a much more significant impact on solute penetration than increasing horizontal permeability, because mass transfer in hyporheic exchange is greatly dominated by vertical advection which depends primarily on the vertical permeability. This study was the first to apply the level set method in the study of hyporheic exchange. The theoretical and numerical methods have important applications in subsurface flow and transport processes.Show less"
43,"Zhang, Y",International Conference on Environmental and Water Resources Engineering (EWRE),Construction of Assessment Index System of River and Lake Connectivity Based on Ecological Carrying Capacity and Ecological,,
44,"Marmonier, P",Oct 10 2020 ,Are surface water characteristics efficient to locate hyporheic biodiversity hotspots?,SCIENCE OF THE TOTAL ENVIRONMENT,"Location of river-groundwater exchange zones and biodiversity hotspot is essential fora river management plan, especially for Mediterranean karstic rivers. This location is often difficult and time-consuming when long river sectors are considered. We studied a 13 km-long sector of the Ceze River (Southern France) located in a karstic canyon. We compared five indicators of river-groundwater exchanges: longitudinal profiles of temperature, electrical conductivity and Rn-222 concentrations in the surface water of the river, chemical characteristics of the hyporheic water and hyporheic biodiversity. Upwelling zones occurred downstream of geomorphological heterogeneities (here at the tail of gravel bars). Surface water chemistry, especially electrical conductivity and Rn-222 concentrations, clearly traces large scale gaining sections, which were not associated to valley narrowing but with lateral springs, suggesting a crucial role of the geological structuration of the karstic plateau of Mejanne-le-Clap. Hyporheic water chemistry fits with the large-scale hydrological pattern, but with a high variability corresponding to local heterogeneities. The stygobite fauna (obligate groundwater organisms) and benthic EPTC (Ephemeroptera, Plecoptera, Trichoptera and Coleoptera) occurred preferentially in the gaining sections fed by groundwater, likely because of oligotrophic water and cooler temperature. The spatial distribution of river-groundwater exchange zone and hyporheic biodiversity may be thus predicted using changes in surface water chemistry, especially for electrical conductivity and Rn-222 concentrations. (C) 2020 Elsevier B.V. All rights reserved.Show less"
45,"Crook, KE",Sep-oct 2009 ,A method to assess longitudinal riverine connectivity in tropical streams dominated by migratory biota,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"1. One way in which dams affect ecosystem function is by altering the distribution and abundance of aquatic species.2. Previous studies indicate that migratory shrimps have significant effects on ecosystem processes in Puerto Rican streams, but are vulnerable to impediments to upstream or downstream passage, such as dams and associated water intakes where stream water is withdrawn for human water supplies. Ecological effects of dams and water withdrawals from streams depend on spatial context and temporal variability of flow in relation to the amount of water withdrawn.3. This paper presents a conceptual model for estimating the probability that an individual shrimp is able to migrate from a stream's headwaters to the estuary as a larva, and then return to the headwaters as a juvenile, given a set of dams and water withdrawals in the stream network. The model is applied to flow and withdrawal data for a set of dams and water withdrawals in the Caribbean National Forest (CNF) in Puerto Rico.4. The index of longitudinal riverine connectivity (ILRC), is used to classify 17 water intakes in streams draining the CNF as having low, moderate, or high connectivity in terms of shrimp migration in both directions. An in-depth comparison of two streams showed that the stream characterized by higher water withdrawal had low connectivity, even during wet periods. Severity of effects is illustrated by a drought year, where the most downstream intake caused 100% larval shrimp mortality 78% of the year.5. The ranking system provided by the index can be used as a tool for conservation ecologists and water resource managers to evaluate the relative vulnerability of migratory biota in streams, across different scales (reach-network), to seasonally low flows and extended drought. This information can be used to help evaluate the environmental tradeoffs of future water withdrawals. Copyright (C) 2009 John Wiley & Sons, Ltd.Show less"
