,First author,Year,Title,Journal,Abstract
25,"Jiang, T",Nov 2016 ,"A Possible Connectivity among Estuarine Tapertail Anchovy (Coilia nasus) Populations in the Yangtze River, Yellow Sea, and Poyang Lake",ESTUARIES AND COASTS,"Estuarine tapertail anchovy (Coilia nasus) is a highly commercial and valuable anadromous fish species in China. Due to the complex anadromous life cycle, it remains difficult to assess the degree of connectivity among groups of C. nasus in the Yangtze River, its connecting lakes, and adjacent seas. In this study, laser ablation inductively coupled plasma mass spectrometry (LA-ICPMS) was used to analyze the element composition in the otolith nucleus region of C. nasus specimens from the Yangtze River Estuary, Poyang Lake, and Nantong coastal waters in the estuary adjacent to the Yellow Sea. The content ratios of seven elements (Na, Mn, Fe, Ni, Cu, Sr, and Ba) to Ca in the nucleus indicated a close relationship among C. nasus specimens collected from the Yangtze River Estuary (Spring group), Poyang Lake, and Yellow Sea, suggesting a possible connectivity mechanism for anchovies in the three water bodies. Poyang Lake, Yangtze River, and Yellow Sea seem to be the natal lake, migration pathway, and feeding ground, respectively.Show less"
26,"Fisher, SG",Sep 2004 ,Horizons in stream biogeochemistry: Flowpaths to progress,ECOLOGY,"Over the past 50 years, conceptual developments in stream ecology and ecosystem ecology have converged, thanks to biogeochemistry and the recognition that in situ processing on one hand and spatial translation of materials, processes, and influence along flowpaths on the other, unite to generate a holistic picture of ecosystem functioning at the landscape level. Early emphases in stream biogeochemistry involved organic carbon dynamics and whole-ecosystem budgets. These approaches were holistic but cumbersome and laborious and ignored several crucial issues, such as variation in organic matter quality. Nutrient-spiraling approaches rectified this shortcoming and provided a flowpath-specific technique for resolving the dynamics of both inorganic and organic materials and for comparing streams of different sizes and flow rates. The ability of nutrient-spiraling approaches to deal with multiple elements and fluctuating flows, including floods, remains elusive, however.There are several opportunities for stream ecology and biogeochemistry to continue cross-fertilization to the benefit of both disciplines. Chief among these is an emphasis on streams as spatially distributed heterogeneous systems, constantly shifting in shape and configuration through time. Hydrologic and material flowpaths integrate this heterogeneity as they alternately converge and diverge and perfuse the channel, hyporheic zone, riparian zone, and floodplain as they transport materials inexorably downstream. Conceptualizing streams as branched structures adds new insights to biogeochemical processing in space and raises several questions about network shape as an independent variable influencing biogeochemical dynamics such as nutrient retention efficiency. Junctions of streams emerge as potentially significant functional units when streams are viewed as networks. Ultimately, stream drainages finely dissect the land and receive water from soils in channelless upland regions which are themselves pervaded by convergent flowpaths, thus blurring the difference between streams and the landscapes they drain.Other lucrative future research opportunities are discussed including a plea for greater use of stoichiometric approaches and a consideration of geometry, disturbance, and legacies at multiple scales of space and time. We predict that future research in biogeochemistry will increasingly seek and find similarities among diverse ecosystem types by focusing on the spatially explicit flowpaths that integrate and connect them.Show less"
27,"Lopez-Vicente, M",May 2017 ,Hydrological Connectivity Does Change Over 70Years of Abandonment and Afforestation in the Spanish Pyrenees,LAND DEGRADATION & DEVELOPMENT,"Runoff connectivity depends on topography, rainfall, man-made elements (terraces, trails, roads and drainage systems) and vegetation. In this study, we quantified the effects of 70years of human activities on runoff connectivity in the mountainous Araguas afforested sub-catchment (172ha; Central Spanish Pyrenees). The IC index of hydrological connectivity was chosen to perform this metric over six land use scenarios at high spatial resolution (1x1m of cell size). The current scenario (year 2012) was simulated with three flow accumulation algorithms (MD, MD8 and D8). MD8 was linked with the most frequent hydrological response of the sub-catchment (rainfall intensity and stream flow during 7years) and generated the most representative pattern of connectivity, especially in the linear landscape elements (LLE). This algorithm was chosen to simulate five past scenarios (1945, 1956, 1973, 1980 and 2006). In all scenarios, the highest connectivity appeared related to trails and roads, as well as to streams and gullies, whereas the lowest appeared related to stonewalls in 1945 and 1956 to hillslopes in 1973, and the following afforestation. Changes in connectivity mainly depended on the changes in the vegetation factor and in a minor way in the total length, spatial location and type of LLE. Afforestation promoted lower and more stable connectivity at both local and catchment scales. Copyright (c) 2016 John Wiley & Sons, Ltd.Show less"
28,"Sjodin, A",Mar 2001 ,Analysis of groundwater exchange for a large plains river in Colorado (USA),HYDROLOGICAL PROCESSES,"Complete daily water budget information was assembled for a 105 km segment. of the South Platte River in the plains region below Denver, CO, for the period 1983-1993. The data were used in testing the possibility that dependence of alluvial exchange mechanisms on stage height, as shown by models of alluvial exchange, allows alluvial exchange to be predicted continuously over a given reach through use of statistical information on river discharge. The study segment was divided into an upper and a lower reach; daily alluvial exchanges for each reach were estimated by the method of residuals. The two reaches show small (15%) but statistically significant annual differences in rates of exchange. For each reach, there is a seasonal pattern (2 .5-fold oscillation) in alluvial discharge to the channel, reflecting seasonality in recharge of the alluvium by irrigation. At discharges up to 40 m(3)/s (82nd percentile), alluvial discharge to the channel occurs at a rate independent of river discharge. Above 40 m(3)/s, net alluvial discharge into the channel is progressively reduced; at 60 m(3)/s (92nd percentile) there is no net alluvial exchange. At still higher river discharges, water is lost to the alluvium through bank storage at a rate that is linearly related to the logarithm of discharge. Annually, alluvial discharge accounts for 15-18% of water entering the study segment, and alluvial recharge through bank storage accounts for 2-48 of water leaving the segment. Alluvial recharge through bank storage at the highest discharges can, however, exceed low-flow alluvial discharge rates by five-fold over short intervals. Even though daily alluvial exchanges vary widely, they can be estimated at r(2) values above 80% on the basis of reach, season, and river discharge. Copyright (C) 2001 John Wiley & Sons, Ltd.Show less"
29,"Attal, M",Jun 2006 ,New facility to study river abrasion processes,JOURNAL OF HYDRAULIC ENGINEERING,"This technical note presents a new facility which was constructed in order to study sediment and bedrock abrasion processes during fluvial transport. These processes exert an important control on long-term landscape evolution but they are still poorly understood and inadequately quantified. The proposed experimental device is an annular flume with four fluid injections coupled to a close water circuit and a powerful pump, in order to reach hydrodynamic conditions up to whose prevailing in mountain streams. Fluid surface geometry and visualization experiments with a high speed camera allow us to monitor hydrodynamic variables and sediment motion during the experiments. Despite the circular geometry of the flume, pebble trajectories are found to closely mimic the bedload behavior in straight flume. Based also on a direct comparison with pebble abrasion rates along a large Himalayan River, we hypothesize that our device simulates in a realistic way transport processes and consequently abrasion processes in mountain rivers.Show less"
30,"Zhang, YH",Mar 2022 ,Effects of roots systems on hydrological connectivity below the soil surface in the Yellow River Delta wetland,ECOHYDROLOGY,"In this study, a new method based on field dye-tracing experiments was used to assess hydrological connectivity below the soil surface. In this method, Phragmites australis in the Yellow River Delta wetland was considered to characterize the interaction between roots systems and hydrological connectivity. The results showed that index of hydrological connectivity (IHC) declined non-linearly with depth below the soil surface. Roots systems of P. australis were mostly distributed in soils of 0-30 cm. Roots systems parameters (root length, root width, root surface area, root projected area, root volume and root biomass) were positively correlated with IHC. Coarse roots systems (3 < D < 5 mm) made the highest contribution to the changes of IHC. This study provided suggestions for wetland management in the study area: (1) Reeds should not be reaped every year to promote the litters decomposition for roots nutrition availability; and (2) freshwater inputs should be strengthened in the initial/middle growth stage of reeds to improve roots architecture. Knowledge about the interaction between roots systems and hydrological connectivity below the soil surface is crucial for large-scale wetland protection as wetland managers regulate the control and distribution of vegetation.Show less"
31,"Mori, T",Oct 2018 ,Turbid water induces refuge behaviour of a commercially important ayu: A field experiment for interstream movement using multiple artificial streams,ECOLOGY OF FRESHWATER FISH,"Riverine systems are inherently dendritic in nature, and turbid water may not necessarily flow equally throughout an entire catchment. Tributaries have the potential to serve as refugia from temporarily turbid water in the main stem. As ayu (Plecoglossus altivelis) are one of the important species for the inland fisheries industry and recreational fishing, their behaviour in a branched river network is a primary concern. We released ayu with radio-transmitting tags into two experimental streams that joined at a downstream pool. Turbid water was released into one of the streams, and we identified whether avoidance movement of ayu between the two experimental streams was triggered by flowing turbid water. The suspended solid concentration elevated rapidly after adding the turbid water and was maintained at more than 400mg/L for 3hr. Avoidance movement of ayu was triggered when the suspended solid concentration exceeded approximately 200mg/L. Then, most ayu moved from the turbid stream to the nonturbid one, leading to a difference in ayu density between the two streams. Therefore, we demonstrated that turbid water induced interstream movement of a commercially important ayu as refuge behaviour, suggesting that river connectivity is important for the persistence of the ayu.Show less"
32,"Li, WW",Dec 2020 ,Modelling Hydrological Connectivity in the Marine-Freshwater Interaction in the Yellow River Estuary of China,WETLANDS,"It's significant to probe hydrological connectivity within the estuarine area for implementing the ecological restoration experiment on the damaged coastal wetland and the methodology development of wetland eco-hydrology. We established the Integrated Accessibility Index to Marine and Freshwater (IAIMF) to evaluate the hydrological connectivity based on the accessibility principles. 1 km grid was setup for quantifying spatially the grid based hydrological connectivity within the interaction zone of the freshwater and marine water in the Yellow River Estuary of China. The results demonstrated that: 1) IAIMF indicated a gradually changed hydrological connectivity from the freshwater dominative area to marine dominative area, which presented quantitatively the detailed spatial characteristics of the hydrological connectivity in the study area. 2) The correlation coefficient between the soil salinity data and IAIMF reached 0.694, demonstrating that IAIMF is reasonable to quantify the hydrological connectivity in the estuary area. 3) IAIMF played a good role for indicating the vegetation partition of marine-freshwater. IAIMF revealed a linkage between the spatial distribution of coastal wetland vegetation with environmental characteristics of creeks and soil salinity. Due to its presenting the key information of water accessibility to the wetland habitat, IAIMF can provide more effective and scientific schemes for decision makers on the costal wetland restoration and biodiversity conservation.Show less"
33,"Coluccio, K",Oct 29 2019 ,A review of methods for measuring groundwater-surface water exchange in braided rivers,HYDROLOGY AND EARTH SYSTEM SCIENCES,"Braided rivers, while uncommon internationally, are significant in terms of their unique ecosystems and as vital freshwater resources at locations where they occur. With an increasing awareness of the connected nature of surface water and groundwater, there have been many studies examining groundwater-surface water exchange in various types of waterbodies, but significantly less research has been conducted in braided rivers. Thus, there is currently limited understanding of how characteristics unique to braided rivers, such as channel shifting, expanding and narrowing margins, and a high degree of heterogeneity affect groundwater-surface water flow paths. This article provides an overview of characteristics specific to braided rivers, including a map showing the regions where braided rivers are mainly found at the global scale: Alaska, Canada, the Japanese and European Alps, the Himalayas, Russia, and New Zealand. To the authors' knowledge, this is the first map of its kind. This is followed by a review of prior studies that have investigated groundwater-surface water interactions in braided rivers and their associated aquifers. The various methods used to characterise these processes are discussed with emphasis on their effectiveness in achieving the studies' objectives and their applicability in braided rivers. We also discuss additional methods that appear promising to apply in braided river settings. The aim is to provide guidance on methodologies most suitable for future work in braided rivers. In many cases, previous studies found a multi-method approach useful to produce more robust results and compare data collected at various scales. Given the challenges of working directly in braided rivers, there is considerable scope for the increased use of remote sensing techniques. There is also opportunity for new approaches to modelling braided rivers using integrated techniques that incorporate the complex river bed terrain and geomorphology of braided rivers explicitly. We also identify a critical need to improve the conceptual understanding of hyporheic exchange in braided rivers, rates of recharge to and from braided rivers, and historical patterns of dry and low-flow periods in these rivers.Show less"
34,"Foubert, A",May 2020 ,"How intensive agricultural practices and flow regulation are threatening fish spawning habitats and their connectivity in the St. Lawrence River floodplain, Canada",LANDSCAPE ECOLOGY,"Context Hydrological and land use changes for human purposes, have resulted in the increased fragmentation of river landscapes and the loss of aquatic habitats, leading to profound changes in fish diversity and productivity. Objectives In the fluvial Lake Saint-Pierre (St. Lawrence River, Canada), we studied how agricultural practices and water-flow regulation have impacted the area and connectivity of spawning habitats of northern pike (Esox lucius). Methods Northern pike spawning and nursery habitats were modelled over a 49-year period (1965-2013) to estimate effective spawning area under four contrasting hydrological conditions. Results Simulations coupled with land cover analyses revealed that natural flow conditions historically favourable for fish reproduction (high and stable water flows) have been lost due to human activities. The highest potential for reproduction and habitat connectivity have been lost due to (1) intensive agriculture and ploughing of natural vegetation in the upper floodplain that overlaps suitable spawning areas for northern pike, and (2) flow regulation that has lowered and shortened spring floods and dried spawning grounds more frequently. Conclusions To restore the St. Lawrence River functions, we propose to reconvert the portion of the floodplains that is vital to fish, but is currently used by intensive agriculture, into natural wetlands or perennial crops and to restore a more natural flow regime by extending the duration of floods between spawning and nursery periods. The highest priority for habitat restoration should target the most effective and recurrent spawning habitats, ditch and stream networks, and connected managed wetlands.Show less"
35,"Liu, CX",Oct 2022 ,"Hydrological Connectivity Improves the Water-Related Environment in a Typical Arid Inland River Basin in Xinjiang, China",REMOTE SENSING,"Hydrological connectivity directly affects aquatic ecological processes, water environment and wetland ecological security, which is essential to the stability of arid ecosystems. However, the mechanism between hydrological connectivity and water-related environment has not been revealed completely. To address these issues, we use a landscape connectivity approach to assess the connectivity of water patches for analyzing the hydrological connectivity of the Bosten Lake Basin (BLB), as well as its response to human activities and climate change, based on the Joint Research Centre (JRC) global surface water dataset. It shows that the integral index of connectivity (IIC) of the BLB is low (ranging from 0 to 0.2) from 1990 to 2019, with an increasing interannual trend. The connectivity is higher in wet periods and in oases compared with dry periods and high-altitude mountain regions. Correlation and regression analyses indicate that hydrological connectivity has a strong correlation (r > 0.5, p <= 0.05) with water area and water level. The interannual and seasonal trends of eight hydrochemical indices in the Bosten Lake have been investigated to systematically elaborate the complex relationships between hydrological connectivity and water quality in the BLB. Results indicated that better hydrological connectivity can improve water quality, and the minimum of pollutants were observed in high hydrological connectivity period, covering approximately 75% of the high-water quality period. These findings could provide scientific support for the water management in the BLB.Show less"
36,"Sweeney, S",Aug 2007 ,"Using place names to interpret former floodplain connectivity in the Morava River, Czech Republic",LANDSCAPE ECOLOGY,"Toponyms, or place names have been used to reveal historical land-use patterns based on degree of wetness in the Morava River floodplain. Eleven patch types were plotted on three land cover types representing broad ecological niches with different moisture regimes for four time periods. The river's simultaneous decrease in sinuosity, which underscores the loss of the landscape's ecohydrological connectivity, was quanified. The results show that long-term human-dominated land use worked in concert with a naturally occuring seasonal flood regime. The findings strongly indicate that high human density and intensive exploitation can co-exist with a functioning floodplain. Landscape change was interpreted by using a new concept, that of the place-name patch, which can be universally applied to interpret historical land use changes in river basins. Our method is reproducible in river basins with a history of intensive human use.Show less"
37,"Oehmen, A",Jan 15 2014 ,Mercury removal from water streams through the ion exchange membrane bioreactor concept,JOURNAL OF HAZARDOUS MATERIALS,"Mercury is a highly toxic heavy metal that causes human health problems and environmental contamination. In this study, an ion exchange membrane bioreactor (IEMB) process was developed to achieve Hg(II) removal from drinking water and industrial effluents. Hg(II) transport through a cation exchange membrane was coupled with its bioreduction to Hg-0 in order to achieve Hg removal from concentrated streams, with minimal production of contaminated by-products observed. This study involves (1) membrane selection, (2) demonstration of process effectiveness for removing Hg from drinking water to below the 1 ppb recommended limit, and (3) process application for treatment of concentrated water streams, where >98% of the Hg was removed, and the throughput of contaminated water was optimised through membrane pre-treatment. The IEMB process represents a novel mercury treatment technology with minimal generation of contaminated waste, thereby reducing the overall environmental impact of the process. (C) 2013 Elsevier B.V. All rights reserved.Show less"
38,"Chen, K",2022 ,A Two-Stream Graph Convolutional Network Based on Brain Connectivity for Anesthetized States Analysis,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,"Investigating neural mechanisms of anesthesia process and developing efficient anesthetized state detection methods are especially on high demand for clinical consciousness monitoring. Traditional anesthesia monitoring methods are not involved with the topological changes between electrodes covering the prefrontal-parietal cortices, by investigating electrocorticography (ECoG). To fill this gap, a framework based on the two-stream graph convolutional network (GCN) was proposed, i.e., one stream for extracting topological structure features, and the other one for extracting node features. The two-stream graph convolutional network includes GCN Model 1 and GCN Model 2. For GCN Model 1, brain connectivity networks were constructed by using phase lag index (PLI), representing different structure features. A common adjacency matrix was founded through the dual-graph method, the structure features were expressed on nodes. Therefore, the traditional spectral graph convolutional network can be directly applied on the graphs with changing topological structures. On the other hand, the average of the absolute signal amplitudes was calculated as node features, then a fully connected matrix was constructed as the adjacency matrix of these node features, as the input of GCN Model 2. This method learns features of both topological structure and nodes of the graph, and uses a dual-graph approach to enhance the focus on topological structure features. Based on the ECoG signals of monkeys, results show that this method which can distinguish awake state, moderate sedation and deep sedation achieved an accuracy of 92.75% in group-level experiments and mean accuracy of 93.50% in subject-level experiments. Our work verifies the excellence of the graph convolutional network in anesthesia monitoring, the high recognition accuracy also shows that the brain network may carry neurological markers associated with anesthesia.Show less"
39,"Liu, XM",Jan 1 2015 ,Processes controlling delta Li-7 in rivers illuminated by study of streams and groundwaters draining basalts,EARTH AND PLANETARY SCIENCE LETTERS,"We evaluate the factors influencing the abundance, [Li], and isotopic composition of riverine Li delivered to the oceans through analyses and modeling of [Li] and delta Li-7 in streams and groundwaters draining a single continental lithology, the Columbia River Basalts (CRBs). The streams were sampled in different climate zones that lie east (dry), and west (wet) of the Cascades Mountains, and during two different seasons (summer and late winter) in order to evaluate climatic and seasonal influences on Li isotopes in rivers. Dissolved Li (delta Li-7(dis) = +9.3 to +30.4) is systematically heavier than that of fresh or weathered CRBs (-4.7 to +6.0, Liu et al., 2013), suspended loads (-5.9 to -0.3), and shallow groundwaters (+6.7 to +9.4), consistent with previous studies showing that Li isotope fractionation is affected by equilibration between stream water and secondary minerals. However, the lack of correlation between delta Li-7(dis) and climate zone, the uniform secondary minerals and bedrock, coupled with the highly variable (>20 parts per thousand) delta Li-7(dis) indicate that other factors exert a strong control on delta Li-7(dis). In particular, the heavier Li in streams compared to the shallow groundwaters that feed them indicates that continued isotopic fractionation between stream water and suspended and/or bed loads has a major influence on riverine delta Li-7. Seasonal delta Li-7 variation is observed only for streams west of the Cascades, where the difference in precipitation rate between the dry and wet seasons is greatest. Reactive transport model simulations reveal that riverine delta Li-7 is strongly controlled by subsurface residence times and the Li isotope fractionation occurring within rivers. The latter explains why there is no positive correlation between delta Li-7 and traditional weathering proxies such as Si or normalized Si in rivers, as riverine Li isotope fractionation drives delta Li-7 to higher values during transport, whereas the concentrations of major cations and anions are diluted. The varying residence time for groundwaters feeding the western streams in summer (long residence times, higher delta Li-7, greater weathering) and winter (short residence times, lower delta Li-7, less weathering) explains the observed seasonal variations. A global, negative correlation between delta Li-7 and Li/Na for streams and rivers draining basaltic catchments reflects the overall transport time, hence the amount of silicate weathering. Based on our results, the increase of delta Li-7 in seawater during the Cenozoic is unlikely related to changing climate, but may reflect mountain building giving rise to increased silicate weathering. (C) 2014 Elsevier B.V. All rights reserved.Show less"
40,"ABBOUD, T",International Workshop on Mathematical Problems for Navier-Stokes Equations,A STREAM FUNCTION-VORTICITY FORMULATION COUPLED WITH BOUNDARY INTEGRALS FOR THE 2-DIMENSIONAL EXTERIOR STOKES PROBLEM,ACTA APPLICANDAE MATHEMATICAE,
41,"Rahman, MATMT",Jul 2021 ,"Lateral and longitudinal flight dispersals of a stonefly, Alloperla ishikariana (Plecoptera, Chloroperlidae), from the hyporheic zone in a gravel-bed river in Japan",LIMNOLOGICA,"The life-history traits of amphibitic insects are not well understood. These insects inhabit saturated interstitial areas below the riverbed (hyporheic zone) at the larval stage, mate in terrestrial habitats, and return to rivers for oviposition, but there is no knowledge concerning their dispersal characteristics. We sought to address this by examining how far amphibitic insects disperse away from the channel (laterally) and along upstream or downstream (longitudinally) in a gravel-bed river. Alloperla ishikariana was selected as the focal species because it numerically dominates other amphibites in an 18-km study segment of a 4th-order gravel-bed river in Hokkaido, Northern Japan. Malaise traps were set at various distances from the channel towards the riparian forest to estimate lateral dispersal distances. An elevated stable nitrogen isotope ratio in downstream larvae, caused by the influence of effluent from a wastewater treatment plant, was used to assess longitudinal dispersal by identifying and tracking adult movements. Laterally, 50th and 90th percentile dispersal distances were 11.66 and 35.09 m for female A. ishikariana and 20.59 and 59.20 m for male, respectively; this overlapped with distances previously estimated for other aquatic benthic taxa. Longitudinally, 50th and 90th percentile dispersal distances were 0.74 and 1.43 km for female and 3.11 and 7.87 km for male, respectively. Alloperla ishikariana had one of the longest upstream traveling distances compared with other aquatic insects, and the longest among Plecoptera taxa known thus far where male exhibited a greater dispersal distance. A higher number of adults demonstrated upstream movement, suggesting an upstream bias in the longitudinal dispersal of A. ishikariana. Overall, amphibitic stoneflies did not exhibit distinct dispersal characteristics compared with the results of previous reports on presumably benthic taxa. Our findings support an improved visualization of a multi-dimensionally connected river ecosystem in terms of material flow, including vertical connectivity.Show less"
42,"Celestino, LF",Mar 2019 ,Bidirectional connectivity via fish ladders in a large Neotropical river,RIVER RESEARCH AND APPLICATIONS,"The conservation of migratory fish species worldwide has been threatened by the loss of longitudinal connectivity caused by dams intercepting large rivers. One environmental management strategy for reestablishing connectivity is providing passage through fish ladders. However, ladders in Neotropical rivers have been described as ascending one-way routes. We analysed the movements of Prochilodus lineatus through a fish ladder at a large dam-Porto Primavera-in the heavily impounded Upper Parana River, Brazil, to determine whether the ladder connected habitats downstream and upstream of the dam, in both directions. A total of 1,419 specimens of P. lineatus were PIT-tagged above and below the dam, and continuously monitored for 4 years. We documented bidirectional movements of P. lineatus through the fish ladder. Many individuals repeated these movements annually; one individual as many as six times. It was estimated that the cumulative probability that P. lineatus would return from downstream after descending through the ladder was 0.38, 0.50, and 0.56 in 1, 2, and 3 years, respectively. Correspondingly, return probabilities from upstream were 0.15, 0.22, and 0.26 in 1-3 years, respectively. Although return probabilities from upstream were roughly half, our results suggest the Porto Primavera fish ladder contributes to habitat connectivity, bidirectional passage, and preservation of P. lineatus. These results deviate from the perception that fishways are ineffective in Neotropical rivers. We suggest that fishways can restore the bidirectional connectivity denied to some Neotropical species, and until the services of dams are no longer needed, environmental management through fish ladders could continue to be considered as an integral part of broader conservation strategy designed to preserve native fauna.Show less"
43,"Radinger, J",Feb 15 2018 ,Improved river continuity facilitates fishes' abilities to track future environmental changes,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"Barriers represent one of the largest anthropogenic impacts on the ecological status of rivers, and they also potentially restrict fishes' ability to respond to future environmental changes. Thus, river management aims to restore the longitudinal connectivity of rivers to allow continuous migration and movement of water, sediments and biota. However, it is often unclear whether the targeted barriers are also those most relevant for fish species, particularly to track future habitat shifts caused by environmental change.In this study, we applied species distribution models and the GIS-based fish dispersal model FIDIMO to evaluate the impacts of barriers (e.g. weirs and dams) on the dispersal of 17 native fish species in the European River Elbe with a particular focus on climate- and land use-induced habitat shifts. Specifically, we compared three scenarios of longitudinal connectivity: (i) current longitudinal connectivity, (ii) connectivity improvements as planned by river managers for 2021 and (iii) a reference with full longitudinal connectivity.The models indicated that barriers restricted the movement of two modeled fish species on average, thus impeding fishes' abilities to track future habitat shifts. Moreover, the number of species affected by barriers increased downstream. For the River Elbe, our results suggest that river management has most likely identified the most relevant barriers in respect to the modeled species and future environmental change. We emphasize that river management and barrier prioritization must thoroughly consider species-specific movement and dispersal abilities, as well as the specific spatial arrangement of barriers in the river system in relation to the spatial distribution of species' populations and suitable habitats. (C) 2017 Elsevier Ltd. All rights reserved.Show less"
44,"Brooks, PD",Jun 30 2007 ,"Spatial variability in dissolved organic matter and inorganic nitrogen concentrations in a semiarid stream, San Pedro River, Arizona",JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"We performed synoptic sampling of a 95-km reach of the San Pedro River, Arizona, to identify the effects of regional hydrology and land use on dissolved carbon and nitrogen concentrations. Six synoptic surveys, two before, two during, and two after the 2002 monsoon season, encompassed periods of both low and high stream discharge. Chloride concentrations and delta O-18 values during low-flow periods indicated the river was divided into three hydrologically distinct reaches each roughly 30 km long. Upper and lower reaches were characterized by areas of localized groundwater input followed by downstream evapo-concentration gradients, limited downstream solute transport, and highly variable carbon and nitrogen concentrations. In contrast, the middle reach was characterized by widespread groundwater input, continuous downstream hydrologic connectivity, and less variable carbon and nitrogen concentrations. During the monsoon season, base flow discharge increased five-to ten-fold, dissolved organic matter and inorganic N increased two- to ten-fold, Fluorescence Index (FI) values indicated a large input of terrestrial solutes, and both chloride concentrations and delta O-18 values indicated that stream water and alluvial groundwater were well mixed along the entire 95 km reach. Concurrently, the middle reach that exhibited continuous hydrologic connectivity during the nonmonsoon season was a net sink for N, while the reaches characterized by limited hydrologic connectivity during the low-flow season exhibited net N export. Our data suggest that instream biogeochemical cycling during the monsoon season is influenced by antecedent conditions, specifically hydrologic connectivity, during the dry season.Show less"
45,"Malenda, HF",Jul 2019 ,"From Grain to Floodplain: Evaluating heterogeneity of floodplain hydrostatigraphy using sedimentology, geophysics, and remote sensing",EARTH SURFACE PROCESSES AND LANDFORMS,"Stratigraphy is a fundamental component of floodplain heterogeneity and hydraulic conductivity and connectivity of alluvial aquifers, which affect hydrologic processes such as groundwater flow and hyporheic exchange. Watershed-scale hydrological models commonly simplify the sedimentology and stratigraphy of floodplains, neglecting natural floodplain heterogeneity and anisotropy. This study, conducted in the upper reach of the East River in the East River Basin, Colorado, USA, combines point-, meander-, and floodplain-scale data to determine key features of alluvial aquifers important for estimating hydrologic processes. We compare stratigraphy of two meanders with disparate geometries to explore floodplain heterogeneity and connectivity controls on flow and transport. Meander shape, orientation, and internal stratigraphy affected residence time estimates of laterally exchanged hyporheic water. Although the two meanders share a sediment source, vegetation, and climate, their divergent river migration histories resulted in contrasting meander hydrofacies. In turn, the extent and orientation of these elements controlled the effective hydraulic conductivity and, ultimately, estimates of groundwater transport and hyporheic residence times. Additionally, the meanders' orientation relative to the valley gradient impacted the hydraulic gradient across the meanders-a key control of groundwater velocity. Lastly, we combine our field data with remotely sensed data and introduce a potential approach to estimate key hydrostratigraphic packages across floodplains. Prospective applications include contaminant transport studies, hyporheic models, and watershed models. (c) 2019 John Wiley & Sons, Ltd.Show less"
46,"Gangnery, A",2019 ,Connectivities with shellfish farms and channel rivers are associated with mortality risk in oysters,AQUACULTURE ENVIRONMENT INTERACTIONS,"Oyster diseases have major consequences on fisheries and aquaculture. In France, young Pacific oysters Crassostrea gigas are severely hit by the ostreid herpesvirus, whereas adults suffer mortalities presumably caused by pathogenic bacteria. Here we investigated the origin and spread of mortalities that affect both young and adult oysters, and we identified and compared their risk factors. Mortality was monitored in 2 age classes of oysters deployed in early spring at 39 sites spread over a 37 km(2) surface area inside and outside of shellfish farms. Environmental data obtained from numerical modelling were used to investigate risk factors. Mortality of young oysters associated with ostreid herpesvirus occurred in the oyster farming area. Hydrodynamic connectivity with oyster farms was associated with higher mortality risk, whereas chlorophyll a concentration was associated with a lower risk. Adult oysters experienced 2 mortality events that were associated with different risk factors. The first event, which occurred after deployment and was probably caused by endogenous pathogens, was mainly associated with connectivity to channel rivers and salinity. The second mortality event observed at the end of the summer was mainly associated with connectivity to oyster farms, suggesting pathogen transmission. The risk factors involved in young and adult oyster mortalities were partly different, reflecting distinct origins. Connectivity with oyster farms is a mortality risk factor for both young and adult oysters; thus, disease management strategies that focus on oyster farming areas will impact overall disease risk.Show less"
47,"Becouze-Lareure, C",Jan 1 2016 ,Dynamics of toxicity within different compartments of a peri-urban river subject to combined sewer overflow discharges,SCIENCE OF THE TOTAL ENVIRONMENT,"Combined Sewer Overflows (CSO) in small pen-urban streams and rivers are potentially toxic for their biocenosis. Improving the management of CSO discharges requires better knowledge of their dynamics and toxicity. In view to characterizing this toxicity, we sampled the different compartments (benthic and hyporheic zone) of a pen-urban stream located near the city of Lyon in France. The samples were taken at different distances from a CSO and at three period characteristic of different hydrological conditions. Their toxic effects were assessed by bioassays on the dissolved fraction (D. magna, V. fished and B. calyciflorus bioassays) and on the particle fraction (V. fished and H. incongruens bioassays). The results highlighted significant toxicity of the particulate fraction for the benthic and hyporheic samples, in particular downstream of the CSO, but with high spatio-temporal variability. This variability can first be attributed to the variability of CSO discharge sampling as a function of season and rainfall, and the dynamics of polluted particles (trapping of transported particles in infiltration zones, mobilization during floods). These parameters play a fundamental role in the distribution of pollutants according to the geomorphology of stream facies. Regarding dissolved pollutants, the chemical exchanges taking place at the ""water-sediment"" interface trigger the transfer of pollutants from one phase to another, after which the dispersion of these pollutants is governed by hydraulic flows. Finally, critical zones and periods are identified for the pen-urban river toxicity studied: benthic sediments under mean flow downstream: hyporheic sediments after a storm event downstream, close to the CSO. Recommendations are made on the basis of the knowledge obtained to optimize the management of these discharges. (C) 2015 Elsevier B.V. All rights reserved.Show less"
