,First author,Year,Title,Journal,Abstract
24,"Yellen, B",Jul 15 2015 ,Hydropeaking induces losses from a river reach: observations at multiple spatial scales,HYDROLOGICAL PROCESSES,"In humid regions, where gaining river conditions generally prevail, daily hydroelectric dam releases alter downstream surface water-groundwater interactions by reversing the head gradient between river and adjacent groundwater. Previously, it has been noted that artificial stage changes due to dam releases enhance hyporheic exchange. Here we investigate the regulated Deerfield River in northwestern Massachusetts at multiple scales to evaluate how changing downstream geologic conditions along the river mediate this artificial hyporheic pumping. Water budget analysis indicates that roughly 10% of bank-stored water is permanently lost from the 19.5-km river reach, likely as a result of transpiration by bank vegetation. An adjacent reference stream with similar dimensions and geomorphology, but without hydropeaking, shows predictable gaining conditions. Field observations from streambed piezometers and thermistors show that water losses are not uniform throughout the study reach. Riparian aquifer transmissivity in river sub-reaches largely determines the magnitude of surface water-groundwater exchange as well as net water loss from the river. These newly documented losses from hydropeaking river systems should inform decisions by river managers and hydroelectric operators of additional tradeoffs of oscillatory dam-release river management. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
25,"Morris, MR",Sep 2010 ,Successional changes in soil and hyporheic nitrogen fertility on an alluvial flood plain: implications for riparian vegetation,AQUATIC SCIENCES,"In floodplain primary succession, vegetation colonizes nitrogen-poor alluvial deposits and fertility improves as soil nitrogen accumulates over time. It is generally assumed that vegetation assimilates the vast majority of its nitrogen from the soil; however, recent studies have suggested that the hyporheic zone also may be an important nitrogen source. We investigated the potential relative importance of hyporheic nitrogen by comparing fertility indices, specifically total (TN), dissolved inorganic (DIN), potentially mineralizable (PMN) and ion exchange resin nitrogen (IERN) in both soils and the hyporheic zone at early, mid and late succession stands on an expansive river flood plain. We also constructed mesocosms to assess growth of cottonwood cuttings with access to soil and/or hyporheic water. We found TN and PMN increased from early to mid succession in both the soil (to 10 cm) and hyporheic zone (in a 10 cm layer). While TN, DIN and PMN were an order of magnitude higher in the soil than in the hyporheic zone, IERN was higher in the hyporheic zone, indicating that subsurface flow through the flood plain may be important in delivering nitrogen to the root zone. However, even when flux was added to the hyporheic PMN pool, nitrogen availability in the hyporheic zone (in a 10 cm layer) was vastly lower than soil PMN (to 10 cm). Further, the instantaneous standing stock of DIN in the surface soil alone was about equal to the sum of the DIN pool, the mean subsurface flux and the PMN pool in a 10 cm layer of hyporheic zone. In the mesocosm experiment, cottonwood cuttings with access to both soil and hyporheic water grew fastest; however, they also had the lowest foliar nitrogen concentrations, indicating that this was not due to greater nitrogen availability. In the field, nitrogen content of cottonwood foliage increased along with soil (but potentially hyporheic as well) nitrogen accumulation during succession, suggesting the vegetation responded to increasing nitrogen fertility. We conclude that at least on a per unit-volume basis, the hyporheic zone probably provides little nitrogen relative to the surface soil, except on new alluvial bars that characteristically are nitrogen poor. Therefore, the hyporheic zone is probably a much smaller nitrogen source for mature forests relative to the surface soil unless the vegetation exploits a much larger volume of the hyporheic zone than surface soil.Show less"
26,"Fernald, AG",Jun 2001 ,"Transient storage and hyporheic flow along the Willamette River, Oregon: Field measurements and model estimates",WATER RESOURCES RESEARCH,"Transient storage is a measure of the exchange of main channel flow with subsurface hyporheic flow and surface water dead zones. Hyporheic flow, in which river water enters the channel bed and banks to reemerge downstream, promotes biochemical processes that are important for water quality and aquatic habitat. Previous studies have quantified transient storage and hyporheic flow on small streams but were not specifically developed to identify both of these processes over long reaches of large rivers. We studied transient storage on the eighth-order upper Willamette River, which flows through high-porosity gravel deposits conducive to hyporheic flow. We used main channel dye tracer studies and solute transport modeling to estimate transient storage on nine study reaches in a 26-km-long study area. We also took dye measurements within the transient storage zone to identify transient storage Bow paths. We obtained estimates of transient storage exchange coefficient, alpha (s) (mean equals 1.6 x 10(-4) s(-1)), and transient storage to main channel cross-sectional area, A(s)/A (mean equal to 0.28), that show that significant amounts of water follow flow paths with 0.2-30 hour transient storage zone residence times. Our dye measurements from the transient storage zone itself showed the occurrence of both subsurface and surface flow paths, confirming that hyporheic flow is an important component of estimated transient storage. We found that the two highest A(s)/A estimates were for reaches that spanned the only length of active main channel in our study area that is unconstrained and where the river can rework large gravel deposits. Much of the natural channel complexity that historically promoted hyporheic flow no longer exists on the upper Willamette River. River management targeting the ecological functions provided by hyporheic flow might best focus on restoring historic hydrogeomorphic processes for creating sites conducive to hyporheic flow.Show less"
27,"Cornut, J",Dec 2010 ,Early stages of leaf decomposition are mediated by aquatic fungi in the hyporheic zone of woodland streams,FRESHWATER BIOLOGY,"1. Leaf litter constitutes the major source of organic matter and energy in woodland stream ecosystems. A substantial part of leaf litter entering running waters may be buried in the streambed as a consequence of flooding and sediment movement. While decomposition of leaf litter in surface waters is relatively well understood, its fate when incorporated into river sediments, as well as the involvement of invertebrate and fungal decomposers in such conditions, remain poorly documented.2. We tested experimentally the hypotheses that the small interstices of the sediment restrict the access of the largest shredders to buried organic matter without compromising that of aquatic hyphomycetes and that fungal decomposers in the hyporheic zone, at least partly, compensate for the role of invertebrate detritivores in the benthic zone.3. Alder leaves were introduced in a stream either buried in the sediment (hyporheic), buried after 2 weeks of exposure at the sediment surface (benthic-hyporheic), or exposed at the sediment surface for the entire experiment (benthic). Leaf decomposition was markedly faster on the streambed surface than in the two other treatments (2.1- and 2.8-fold faster than in the benthic-hyporheic and hyporheic treatments, respectively).4. Fungal assemblages were generally less diverse in the hyporheic habitat with a few species tending to be relatively favoured by such conditions. Both fungal biomass and sporulation rates were reduced in the hyporheic treatment, with the leaves subject to the benthic-hyporheic treatment exhibiting an intermediate pattern. The initial 2-week stage in the benthic habitat shaped the fungal assemblages, even for leaves later subjected to the hyporheic conditions.5. The abundance and biomass of shredders drastically decreased with burial, except for Leuctra spp., which increased and was by far the most common leaf-associated taxon in the hyporheic zone. Leuctra spp. was one of the rare shredder taxa displaying morphological characteristics that increased performance within the limited space of sediment interstices.6. The carbon budgets indicated that the relative contributions of the two main decomposers, shredders and fungi, varied considerably depending on the location within the streambed. While the shredder biomass represented almost 50% of the initial carbon transformed after 80 days in the benthic treatment, its contribution was < 0.3% in the hyporheic one and 2.0% in the combined benthic-hyporheic treatment. In contrast, mycelial and conidial production in the permanently hyporheic environment accounted for 12% of leaf mass loss, i.e. 2-3 times more than in the two other conditions. These results suggest that the role of fungi is particularly important in the hyporheic zone.7. Our findings indicate that burial within the substratum reduces the litter breakdown rate by limiting the access of both invertebrate and fungal decomposers to leaves. As a consequence, the hyporheic zone may be an important region of organic matter storage in woodland streams and serve as a fungal inoculum reservoir contributing to further dispersal. Through the temporary retention of litter by burial, the hyporheic zone must play a significant role in the carbon metabolism and overall functioning of headwater stream ecosystems.Show less"
28,"Cote, D",Jan 2009 ,A new measure of longitudinal connectivity for stream networks,LANDSCAPE ECOLOGY,"Habitat connectivity is a central factor in shaping aquatic biological communities, but few tools exist to describe and quantify this attribute at a network scale in riverine systems. Here, we develop a new index to quantify longitudinal connectivity of river networks based on the expected probability of an organism being able to move freely between two random points of the network. We apply this index to two fish life histories and evaluate the effects of the number, passability, and placement of barriers on river network connectivity through the use of simulated dendritic ecological networks. We then extend the index to a real world dendritic river system in Newfoundland, Canada. Our results indicate that connectivity in river systems, as represented by our index, is most impacted by the first few barriers added to the system. This is in contrast to terrestrial systems, which are more resilient to low levels of connectivity. The results show a curvilinear relationship between barrier passability and structural connectivity. This suggests that an incremental improvement in passability would result in a greater improvement to river network connectivity for more permeable barriers than for less permeable barriers. Our analysis of the index in simulated and real river networks also showed that barrier placement played an important role in connectivity. Not surprisingly, barriers located near the river mouth have the greatest impact on fish with diadromous life histories while those located near the center of the river network have the most impact on fish with potadromous life histories. The proposed index is conceptually simple and sufficiently flexible to deal with variations in river structure and biological communities. The index will enable researchers to account for connectivity in habitat studies and will also allow resource managers to characterize watersheds, assess cumulative impacts of multiple barriers and determine priorities for restoration.Show less"
29,"Palumbo-Roe, B",Jun 2013 ,The hyporheic zone composition of a mining-impacted stream: Evidence by multilevel sampling and DGT measurements,APPLIED GEOCHEMISTRY,"The importance of the hyporheic zone in influencing stream solute loads and stream ecosystems has been increasingly recognised. The hyporheic zone physicochemical composition of a stream stretch of the Rookhope Burn, a tributary of the River Wear in the North Pennines, UK, affected by historical mining of Pb ore, was characterised at two contrasting flow and temperature regimes. Vertical element concentration gradients were obtained using multilevel samplers down to a depth of 40 cm below the water-sediment boundary. Additional in situ Diffuse Gradients in Thin films (DGT) measurements of surface water and pore water were obtained.Circumneutral pH and oxidising conditions characterised the hyporheic zone of the study reach, composed of coarse-textured bed sediments. The surface hyporheic zone (top 15-20 cm) was dominated by the chemistry of the overlying water, while interactions with the solid phase were important for some elements in the deeper section of the hyporheic zone.Manganese was attenuated in the hyporheic zone as shown by SEM analysis of Mn-rich grain coatings from the bed sediment. Fine resolution data obtained through the use of the DGT probe deployed in the sediment at one sampling location, showed localised loss in Mn and Zn concentrations at 1.5-4.5 cm below the water-sediment interface. There was clear evidence for hyporheic pore water enrichment in Pb, which was unaffected seasonally, while Zn was greater in the summer sampling. These temporal variations of the hyporheic zone composition warrant consideration when accounting for the contribution of disperse inputs to mining impacted catchments, highlighting the need for hyporheic zone studies taking into account differences in seasons.The significance of the observed sediment-scale hyporheic processes on the reach-scale geochemical mass balance was estimated by using surface water geochemical loading calculations. Water metal mass balance from four previous sampling events indicated a constant loss of Mn load, a continuous gain of Pb load and a more temporally variable loss of Zn load for a 700 m stream stretch which included the study site. These results closely agreed with the present observations at the stream bed sediment scale, supporting the importance of hyporheic dynamic solute exchanges in affecting surface water quality for the study stream. (c) 2013 Natural Environment Research Council. Published by Elsevier Ltd. All rights reserved.Show less"
30,"Kondolf, GM",Jan 15 2017 ,The social connectivity of urban rivers,GEOMORPHOLOGY,"By social connectivity we refer to the communication and movement of people, goods, ideas, and culture along and across rivers, recognizing longitudinal, lateral, and vertical connectivity, much as has been described for other riversfor hydrology and ecology. We focus on rivers as they pass through cities, and the relationships between these rivers and city dwellers. Historically, the most important longitudinal connectivity function of rivers was their role as major transport routes and the simplification of formerly complex, irregular banks and beds, into straight, uniform shipping channels has resulted in a loss of lateral and vertical connectivity, notably the quotidian uses such as fishing, washing clothes, water supply, swimming and other recreation.The scale of the river itself, and its scale in comparison to the scale of the city, largely determine the river's social function and the degree to which it influences city form. River width affects the perception of 'closeness' of the other bank, ease of bridging the river, influence of the river on the city's street pattern, and type of waterfront uses that occur. Up to 15 m wide, people can converse, whereas across rivers similar to 50 to similar to 200 m wide, people are not recognizable but still clearly visible, instilling the banks with a 'lively' atmosphere. At widths over similar to 200 m, people blur, yet moving vehicles and trees branches shaldng in wind may still provide some dynamic elements to an otherwise static landscape composed of building facades. In exceptionally wide rivers, the city on the opposite bank is little more than a skyline, which often becomes a signature and symbol of regional identity.In contemplating how people use rivers, we can define a range of human activities in relation to height above the water (i.e., instream to banktop), a vertical dimension of human connectivity with rivers. Many uses occur on the top of the bank, such as quiet contemplation, walking, or cycling along a riverside trail, while others depend on contact with the water itself, such as wading, diving, and canoeing (which presupposes adequate water quality). Many of these relationships are illustrated by the challenge of reconnecting Cairo with the Nile. (C) 2016 Elsevier B.V. All rights reserved.Show less"
31,"Diebel, MW",Dec 2015 ,EFFECTS OF ROAD CROSSINGS ON HABITAT CONNECTIVITY FOR STREAM-RESIDENT FISH,RIVER RESEARCH AND APPLICATIONS,"Road crossings can act as barriers to the movement of stream fishes, resulting in habitat fragmentation, reduced population resilience to environmental disturbance and higher risks of extinction. Strategic barrier removal has the potential to improve connectivity in stream networks, but managers lack a consistent framework for determining which projects will most benefit target species. The objective of this study is to develop a method for identifying and prioritizing action on road crossings in order to restore stream network connectivity. We demonstrate the method using a case study from the Pine-Popple watershed in Wisconsin. First, we propose a new metric for quantifying stream connectivity status for stream-resident fish. The metric quantifies the individual and cumulative effects of barriers on reach and watershed level connectivity, while accounting for natural barriers, distance-based dispersal limitations and variation in habitat type and quality. We conducted a comprehensive field survey of road crossings in the watershed to identify barriers and estimate replacement costs. Of the 190 surveyed road crossings, 74% were determined to be barriers to the movement of at least one species or life stage of fish, primarily due to high water velocity, low water depth or outlet drops. The results of the barrier removal prioritization show that initial projects targeted for mitigation create much greater improvements in connectivity per unit cost than later projects. Benefit-cost curves from this type of analysis can be used to evaluate potential projects within and among watersheds and minimize overall expenditures for specified restoration targets. Copyright (c) 2014 John Wiley & Sons, Ltd.Show less"
32,"Norman, FA",Apr 2014 ,Heat transport in hyporheic zones due to bedforms: An experimental study,WATER RESOURCES RESEARCH,"Heat transport in hyporheic zones is critical for many temperature-sensitive physical, chemical, and biological processes. It also plays a role in the energy balance of rivers. To complement previous theoretical studies, we investigated the effects of hyporheic flow due to bed topography on hyporheic thermal dynamics through flume experiments. Diel temperature cycles were imposed in the channel and propagation of temperature signals into the sediment was examined for three different bed morphologies (flat bed, pool-riffle-pool, and rippled bed), three-channel flow rates, and two sediment grain sizes. Results show that the downwelling upstream and downstream of the bedforms and upwelling focused near the crest caused substantial advective heat transport and distinct thermal patterns in the sediment, with downwelling zones reflecting most of the surface water diel thermal range whereas upwelling zones were more buffered. Increasing permeability and channel flow rates increased advective transport. The results corroborate previous theoretical models further showing that hyporheic flow distinctly affects thermal patchiness in sediment. The results also have implications for heat tracing using analytical models which work well for flow fields without pronounced divergence and convergence and minimal dispersion, features atypical of hyporheic flow.Show less"
33,"He, DK",Jan 2017 ,Hydrologic connectivity driven natural stream fish assemblages in mountain streams in the Yangtze River basin: implications for stream fish conservation in monsoonal East Asia,HYDROBIOLOGIA,"The East Asian monsoon and related seasonal rain belts are assumed to be significantly variable at intraseasonal, interannual, and interdecadal time scales, and largely determine the hydrology and ecological processes of the streams and rivers in this region. This study investigated the spatiotemporal variation in fish assemblages and the relative importance of local habitat and regional landscape variables in two protected streams in the middle Yangtze River basin. We hypothesized that the stream fish assemblages in this area are strongly influenced by the monsoon climate, and display a spatiotemporal variation in response to changes of stream flow regimes and physical habitats. The results show that species richness and abundance varied with both season and stream size. The distance to the downstream confluence site was the top important environmental factor, followed by altitude and downstream link. The results suggest that the fish assemblages within this protected watershed are mainly affected by regional landscape variables such as longitudinal position and stream position, but less by local habitat variables including water temperature and habitat types. The study highlights the importance of tributary connectivity and continuity to stream fish diversity in this area, indicating that restoration activities should preferentially recover the connectivity between upstream and downstream.Show less"
34,"Lewandowski, J",Apr 15 2011 ,Fate of organic micropollutants in the hyporheic zone of a eutrophic lowland stream: Results of a preliminary field study,SCIENCE OF THE TOTAL ENVIRONMENT,"Many rivers and streams worldwide are impacted by pharmaceuticals originating from sewage. The hyporheic zone underlying streams is often regarded as reactive bioreactor with the potential for eliminating such sewage-born micropollutants. The present study aims at checking the elimination potential and analyzing the coupling of hydrodynamics, biogeochemistry and micropollutant processing. To this end, two sites at the lowland stream Erpe, which receives a high sewage burden, were equipped and sampled with nested piezometers. From temperature depth profiles we determined that at one of the sites infiltration of surface water into the aquifer occurs while exfiltration dominates at the other site. Biogeochemical data reveal intense mineralization processes and strictly anoxic conditions in the streambed sediments at both sites. Concentrations of the pharmaceuticals indomethacin, diclofenac, ibuprofen, bezafibrate, ketoprofen, naproxen and clofibric acid were high in the surface water and also in the subsurface at the infiltrating site. The evaluation of the depth profiles indicates some attenuation but due to varying surface water composition the evaluation of subsurface processes is quite complex. Borate and non-geogenic gadolinium were measured as conservative wastewater indicators. To eliminate the influence of fluctuating sewage proportions in the surface water, micropollutant concentrations are related to these indicators. The indicators can cope with different dilutions of the sewage but not with temporally varying sewage composition. (C) 2011 Elsevier B.V. All rights reserved.Show less"
35,"Ward, JV",Jan-jun 1999 ,Biodiversity of floodplain river ecosystems: Ecotones and connectivity,REGULATED RIVERS-RESEARCH & MANAGEMENT,"A high level of spatio-temporal heterogeneity makes riverine floodplains among the most species-rich environments known. Fluvial dynamics from flooding pray a major role in maintaining a diversity of lentic, lotic and semi-aquatic habitat types, each represented by a diversity of successional stages. Ecotones (transition zones between adjacent patches) and connectivity (the strength of interactions across ecotones) are structural and functional elements that result from and contribute to the spatio-temporal dynamics of riverine ecosystems. In floodplain rivers, ecotones and their adjoining patches are arrayed in hierarchical series across a range of scales. At a coarse scale of resolution, fringing floodplains are themselves complex ecotones between river channels and uplands. At finer scales, patches of various types and sizes form habitat and microhabitat diversity patterns. A broad spatio-temporal perspective, including patterns and processes across scales, is needed in order to gain insight into riverine biodiversity. We propose a hierarchical framework for examining diversity patterns in floodplain rivers.Various river management schemes disrupt the interactions that structure ecotones and alter the connectivity across transition zones. Such disruptions occur both within and between hierarchical levels, invariably leading to reductions in biodiversity. Species richness data from the connected and disconnected floodplains of the Austrian Danube illustrate this clearly. In much of the world, species-rich riverine/floodplain environments exist only as isolated fragments across the landscape. In many large rivers, these islands of biodiversity are endangered ecosystems. The fluvial dynamics that formed them have been severely altered. Without ecologically sound restoration of disturbance regimes and connectivity, these remnants of biodiversity will proceed on unidirectional trajectories toward senescence, without rejuvenation. Principles of ecosystem management are necessary to sustain biodiversity in fragmented riverine floodplains. Copyright (C) 1999 John Wiley & Sons, Ltd.Show less"
36,"D'Haen, K",Sep 1 2013 ,A sediment fingerprinting approach to understand the geomorphic coupling in an eastern Mediterranean mountainous river catchment,GEOMORPHOLOGY,"To understand the response of a river to anthropogenic disturbance, knowledge of the links between erosion, sediment deposition, and sediment export is crucial. Therefore, starting from field observations and connectivity proxies, a sediment fingerprinting approach using geochemical tracers was used to elucidate the subrecent sediment dynamics in the 264-km(2) Bugduz River catchment in SW Turkey. A topography-based connectivity index was used as a proxy for hillslope-channel coupling and stream power estimations as a proxy for the within-channel connectivity. Quantitative provenance information provides a link between potential sediment sources and the derived sediment currently stored within the fluvial system. Provenance signals from both contemporary river bed sediments (n = 144) and subrecent floodplain deposits (n = 28) provide more insight into the coupling of the hillslopes to the river channel and the coupling within the river channel itself. Furthermore, comparing the provenance signal with the areal extent of potential sediment sources upstream in the form of enrichment ratios sheds light upon the variation of the erodibility of the sources and the connectivity within the catchment. Results indicate that the valley gradient exerts an important control on the spatial variability of geomorphic coupling in the Bugduz catchment. Furthermore, different sediment sources (lithologies) show distinct sediment production rates. In addition to the observed spatial variability, coupling relations are characterized by an important seasonal variation, indicated by variable contributions of local and more distant sediment sources. (C) 2013 Elsevier B.V. All rights reserved.Show less"
37,"Menichino, GT",Oct 2015 ,The effect of macropores on bi-directional hydrologic exchange between a stream channel and riparian groundwater,JOURNAL OF HYDROLOGY,"Macropores and soil pipes in stream banks are common geomorphic features. Macropores and soil pipes that are open to the channel (i.e. ""bank face-connected"" macropores) are inundated when channel stage is elevated (e.g., from precipitation, snowmelt, dam release). However, previous studies have not investigated macropore impact on bi-directional water exchange between the channel and bank/riparian groundwater under variable hydrologic conditions. We monitored two transects of riparian groundwater wells perpendicular to the bank of a 2nd order stream for a year: one with bank face-connected macropores (M transect) and one without bank face-connected macropores (NM transect). Fluctuations in water level and temperature during storms in those wells closest to the channel were on average 139% and 29% higher, respectively, in the presence of macropores. Rising head tests in the same wells indicated that hydraulic conductivity was 61-140 times higher in the presence of macropores. Bank storage, indicated by gradient reversals between channel and riparian zone, occurred on two temporal scales. Bank storage during storms was more frequent in the M transect (occurred all year) than in the NM transect (occurred just in winter and spring). Smaller magnitude gradient reversals at the M transect are consistent with faster head equilibration and greater exchange volume. Bank storage also occurred on an annual basis, with channel water entering storage during summer and fall and returning to the channel during winter and spring. Taken together, these results suggest that macropores act as preferential flow paths that enhance the connectivity between channels and riparian groundwater that influences bank storage. Where bank macropores are present, conceptual models of hyporheic and groundwater flow should account for their effects. (C) 2015 Elsevier B.V. All rights reserved.Show less"
38,"Kasahara, T",Jan 2006 ,Effects of riffle-step restoration on hyporheic zone chemistry in N-rich lowland streams,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Stream restoration projects that aim to rehabilitate ecosystem health have not considered surface-subsurface linkages, although stream water and groundwater interaction has an important role in sustaining stream ecosystem functions. The present study examined the effect of constructed riffles and a step on hyporheic exchange flow and chemistry in restored reaches of several N-rich agricultural and urban streams in southern Ontario. Hydrometric data collected from a network of piezometers and conservative tracer releases indicated that the constructed riffles and steps were effective in inducing hyporheic exchange. However, despite the use of cobbles and boulders in the riffle construction, high stream dissolved oxygen (DO) concentrations were depleted rapidly with depth into the hyporheic zones. Differences between observed and predicted nitrate concentrations based on conservative ion concentration patterns indicated that these hyporheic zones were also nitrate sinks. Zones of low hydraulic conductivity and the occurrence of interstitial fines in the restored cobble-boulder layers suggest that siltation and clogging of the streambed may reduce the downwelling of oxygen- and nitrate-rich stream water. Increases in streambed DO levels and enhancement of habitat for hyporheic fauna that result from riffle-step construction projects may only be temporary in streams that receive increased sediment and nutrient inputs from urban areas and croplands.Show less"
39,"Su, XR",3rd International Conference on Water Resource and Environment (WRE),The effects of a low-permeability lens on hyporheic exchange intensity,,
40,"Xu, SF",Mar 2017 ,Variability of Darcian Flux in the Hyporheic Zone at a Natural Channel Bend,WATER,"Channel bends are one of the most important characteristic features of natural streams. These bends often create the conditions for a hyporheic zone, which has been recognized as a critical component of stream ecosystems. The streambed vertical hydraulic conductivity (K-v), vertical hydraulic gradient (VHG) and Darcian flux (DF) in the hyporheic zone were estimated at 61 locations along a channel bend of the Beiluo River during July 2015 and January 2016. All the streambed attributes showed great spatial variability along the channel bend. Both upward fluxes and downward fluxes occurred during the two test periods, most of studied stream sections were controlled by downwelling, indicating stream water discharge into the subsurface. The average downward flux was higher at the downstream side than at the upstream side of the channel bend, especially in July 2015. The distribution of streambed sediment grain size has a significant influence on the variability of K-v; high percentages of silt and clay sediments generally lead to low K-v values. Higher K-v at the depositional left bank at the upstream site shifted toward the erosional right bank at the downstream site, with K-v values positively correlated with the water depth. This study suggested that the variabilities of K-v and VHG were influenced by the stream geomorphology and that the distribution of K-v was inversely related, to a certain extent, to the distribution of VHG across the channel bend. K-v and VHG were found to have opposite effects on the DF, and the close relationship between K-v and DF indicated that the water fluxes were mainly controlled by K-v.Show less"
41,"Cornut, J",Dec 1 2012 ,Effect of acidification on leaf litter decomposition in benthic and hyporheic zones of woodland streams,WATER RESEARCH,"Anthropogenic acidification has deleterious effects on both structure and functioning of surface water ecosystems. This study examined how it may affect the leaf decomposition rate and the community structure and activity of decomposers in both benthic and hyporheic zones of five headwater streams along an acidification gradient from highly acidic (pH 4.6) to circumneutral (pH 7.4). Overall, responses to acidification in hyporheic zones were less pronounced, but followed the same pattern as in their benthic counterparts. Leaf decomposition was much faster in the circumneutral stream, both in the hyporheic and benthic zones (k = 0.0068 and 0.0534 d(-1), respectively), than in the most acidic one (k = 0.0016 and 0.0055 d(-1), respectively), and correlated well with the acidic gradient in both compartments. Interestingly, leaf litter decomposition was less affected by acidification in hyporheic compared to benthic compartments, likely due to the relatively low sensitivity of fungi, which were the main decomposers of buried coarse particulate organic matter. These results argue in favour of conserving hyporheic habitats in acidified streams as they can maintain matter and species fluxes that are essential to the ecosystem. (C) 2012 Elsevier Ltd. All rights reserved.Show less"
42,"Brunke, M",Feb 1997 ,The ecological significance of exchange processes between rivers and groundwater,FRESHWATER BIOLOGY,"1. This review focuses on the connectivity between river and groundwater ecosystems, viewing them as linked components of a hydrological continuum. Ecological processes that maintain the integrity of both systems and those that are mediated by their ecotones are evaluated.2. The hyporheic zone, as the connecting ecotone, shows diverse gradients. Thus it can be characterized by hydrological, chemical, zoological and metabolic criteria. However, the characteristics of the hyporheic zone tend to vary widely in space and time as well as from system to system. The exact limits are difficult to designate and the construction of static concepts is inadequate for the representation of ecological processes. The hyporheic interstices are functionally a part of both the fluvial and groundwater ecosystems.3. The permeability of the ecotone depends on the hydraulic conductivity of the sediment layers which, because of their heterogeneity, form many flowpath connections between the stream and the catchment, from the small scale of a single microhabitat to the large scale of an entire alluvial aquifer. Local up- and downwellings are determined by geomorphologic features such as streambed topography, whereas large-scale exchange processes are determined mainly by the geological properties of the catchment. Colmation--clogging of the top layer of the channel sediments--includes all processes leading to a reduction of pore volume, consolidation of the sediment matrix, and decreased permeability of the stream bed. Consequently, colmation can hinder exchange processes between surface water and groundwater.4. Physicochemical gradients in the interstices result from several processes: (i) hyporheic flow pattern and the different properties of surface and groundwaters; (ii) retention, caused by the filtering effect of pore size and lithologic sorption as well as the transient storage of solutes caused by diminished water velocities; (iii) biogeochemical transformations in conjunction with local residence time. Each physicochemical parameter may develop its own vertical dynamics laterally from the active channel into the banks as well as longitudinally because of geomorphologic changes.5. The river-groundwater interface can act as a source or sink for dissolved organic matter, depending on the volume and direction of flow, dissolved organic carbon concentrations and biotic activity. Interstitial storage of particulate organic matter is influenced mainly by grain size distribution and by spates involving bedload movement that may import or release matter, depending on the season. After initial transient and abiotic storage, hyporheic organic matter is mobilized and transformed by the biota. Micro-organisms account for over 90% of the community respiration. In subterranean waters most bacteria are attached to surfaces and remain in a biofilm.6. Hyporheic interstices are functionally significant for phreatic and riverine metazoans because they act as a refuge against adverse conditions. The net flow direction exerts a dominant influence on interstitial colonization, but many other factors also seem to be important in structuring the hyporheos.7. The hyporheic corridor concept emphasizes connectivity and interactions between subterranean and surface flow on an ecosystem level for floodplain rivers. It is a complementary concept to others which focus on surficial processes in the lateral and longitudinal dimensions.8. The ecological integrity of groundwater and fluvial systems is often threatened by human activities: (i) by reducing connectivity; (ii) by altering exchange processes; and (iii) by toxic or organic contamination.Show less"
43,"Jin, GQ",Mar 2022 ,Transport of Phosphorus in the Hyporheic Zone,WATER RESOURCES RESEARCH,"Phosphorus is not only an essential nutrient for organisms but also a major contributor to the eutrophication of fluvial ecosystems. Previous studies have focused on the flux of phosphorus at the water-sediment interface, and very little is known about the transport and distribution of phosphorus in bedforms. In this study, a series of flume experiments and numerical simulations were conducted to investigate phosphorus dynamics in the hyporheic zone. The results show that the phosphorus concentration in the overlying water decreases faster than that of conservative solutes because of sediment adsorption. It is also found that the hyporheic exchange flux of phosphorus is more sensitive to the maximum adsorption capacity than to the equilibrium isotherm distribution coefficient, and the penetration depth is inhibited at higher maximum adsorption capacity. The mass proportion of phosphorus is decreased by 19.5% in the pore water but increased by 95.9% in the sediment with the increase of the maximum adsorption capacity from 0.5 to 1. These findings provide a better understanding of the transport and distribution of phosphorus in the riverbed and the contribution of transient flows such as flood to phosphorus dynamics in the hyporheic zone.Show less"
44,"Gandy, CJ",Feb 15 2007 ,Attenuation of mining-derived pollutants in the hyporheic zone: A review,SCIENCE OF THE TOTAL ENVIRONMENT,"Mine water pollution is a major cause of surface- and groundwater pollution in former mining districts throughout Europe. It is a potential barrier to achieving good status water bodies, which is a requirement of the EU Water Framework Directive. In the UK, a concerted effort has been made over the last decade or so to address the scientific and practical challenges relating to the remediation of mine water pollution. However, most of this work has focused on remediation of point sources of pollution (typically arising from abandoned mines and shafts), while the behaviour of mine water at the groundwater-surface water interface (the ""hyporheic zone"") has received far less attention in relevant scientific and engineering literature. The extent of mine water pollution and capacity for its attenuation at the hyporheic zone has not been well quantified while, furthermore, the complex chemical and microbial processes occurring there (specifically with reference to mining-derived pollutants) have not been investigated in any depth. The absence of such data may relate, in a large part, to the difficulty in physically measuring volumes and concentrations associated with these river inputs/exports. A far greater body of literature addresses biogeochemical processes at the hyporheic zone (especially relating to manganese), albeit many such articles relate to aqueous metal dynamics in general, rather than mine water specifically. This paper presents a review of the natural attenuation processes that may limit the movement and availability of mining-derived pollutants at the groundwater-surface water (GW-SW) interface, and specifically within the hyporheic zone. A substantial part focuses on precipitation and adsorption processes at the hyporheic zone, as well as discussing the role of microbial processes in governing metal ion mobility. (c) 2006 Elsevier B.V. All rights reserved.Show less"
