,First author,Year,Title,Journal,Abstract
23,"Falke, JA",Mar 2006 ,Effects of reservoir connectivity on stream fish assemblages in the Great Plains,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"The upstream effects of reservoirs on stream fish assemblages were highly localized in 3rd- through 5th- order streams in the Great Plains, USA. Streams that differed in connectivity to reservoirs were sampled at their confluences with a river or reservoir and between the confluence and the stream's origin. Sites at confluences had higher total, normative, and reservoir species richness than middle sites. Variability in fish assemblage structure upstream of reservoirs was influenced by catchment area, stream size, gradient, and reservoir connectivity. Confluence sites connected to reservoirs were correctly classified based on the presence of red. shiners (Cyprinella lutrensis) and bluntnose minnows (Pimephales notatus) and the absence of sand shiners (Notropis stramineus); middle sites on connected streams were classified by the absence of redfin shiners (Lythrurus umbratilis). Intensive sampling across pool habitats within two streams isolated by a reservoir indicated that abundance of common reservoir species was related to pool size, turbidity, and canopy cover, but not proximity to the reservoir. These data suggest that streams connected to reservoirs can maintain diverse native fish communities with minimal invasions by reservoir-dwelling species, but a fraction of the community either has been lost or occurs at low abundance (e.g., sand shiners and redfin shiners).Show less"
24,"Rolls, RJ",Dec 1 2018 ,Simultaneous assessment of two passage facilities for maintaining hydrological connectivity for subtropical coastal riverine fish,ECOLOGICAL ENGINEERING,"Engineering solutions that aim to restore hydrological connectivity in river systems fragmented by dams and weirs frequently include the installation of fish passage facilities (i.e. fishways). Assessment of fish passage performance is often limited to single fishway designs and with a focus on species of commercial or conservation significance, meaning that conclusions regarding fishway success may not apply to all species that require access to fragmented habitats. We simultaneously compared the population structure and fish assemblage composition at two fishways (vertical slot and fish lock designs) at weirs in a subtropical coastal river system. We used hydrological and physico-chemical water quality data to explore if fishway performance was linked to particular environmental conditions. At both fishways, fish assemblage composition differed between fishway exit and downstream river samples, yet differences between exit and river samples were not associated with hydrological variables related to the size and frequency of weir drown-out events or water quality. Population structure of the most abundant species (sea mullet, Mugil cephalus; 61% of fish samples) also differed significantly among fishway exit and river habitats. A low-level structure spanning the river channel downstream of one weir was not associated with differences in fish assemblage composition indicating that access to the fishway entrance (and therefore fishway use) was not hindered by in-stream obstructions. Eight and seven species (predominantly small-bodied species that migrate within freshwater systems) were exclusively sampled in downstream river locations at the vertical slot and fish lock fishways, respectively, indicating that neither design was fully capable of facilitating the passage of the local fish fauna. Further assessment over a broader range of hydrological conditions will be necessary to determine if use of either fishway by fish is affected by low flows. Coupled with evidence produced from landscape-scale analysis of spatial and temporal variation in fish assemblage structure and dispersal patterns of diadromous species associated with river flow regime highlight that hydrological connectivity may be maintained by natural weir drown-out events. This study highlights that factors controlling hydrological connectivity for riverine biota need to be integrated among co-occurring anthropogenic impacts to identify and overcome constraints to effective conservation management in rivers subject to water resource development.Show less"
25,"Sheshjavani, AG",7th International Symposium on Telecommunications (IST),A Novel Buffer-Map Exchange Mechanism For Pull-Based P2P VoD Streaming Systems,,
26,"Morel-Seytoux, HJ",Sep 2018 ,"Achilles' heel of integrated hydrologic models: The stream-aquifer flow exchange, and proposed alternative",JOURNAL OF HYDROLOGY,"Due to the dynamic flow exchange between a stream and a connected water- table aquifer, a physically based hydrologic model is an important tool for the design of conjunctive use of surface and ground waters. It is needed to develop sound plans for sustainable use of the groundwater with minimal undesirable effects. This article reports an investigation of the component (module) that describes the stream-aquifer flow exchange in several groundwater simulators. The study indicates that the module may not have a solid physical basis when used in large-scale regional studies to estimate the stream-aquifer flow exchange. The component relies upon an empirical parameter known as the leakance coefficient. It is demonstrated that neglecting river penetration of the aquifer can lead to non-negligible errors in estimation of seepage. In addition the leakance coefficient (dimension inverse of a time) is not constant in time but varies with the conditions in the river and in the surrounding aquifer. A potential, practical and simple alternative is presented.Show less"
27,"Li, YQ",Oct 2021 ,Resolving the origins of invertebrate colonists in the Yangtze River Estuary with molecular markers: Implications for ecological connectivity,ECOLOGY AND EVOLUTION,"Understanding connectivity over different spatial and temporal scales is fundamental for managing of ecological systems. However, controversy exists for wintertime ecological connectivity between the Yangtze River Estuary (YRE) and inner southwestern Yellow Sea. Here, we investigated ecological connectivity between the YRE and inner southwestern Yellow Sea in wintertime by precisely pinpointing the source of the newly colonized populations of a winter-spawning rocky intertidal invertebrate, Littorina brevicula (Philippi, 1844), on artificial structures along the coast of the Yangtze River Delta (YRD) using mitochondrial ND6 sequences and microsatellite data. Clear phylogeographic and genetic differentiation were detected between natural rocky populations south and north of the YRE, which resulted from the lack of hard substrate for rocky invertebrates in the large YRD coast. For the newly colonized populations on the coast of YRD, most individuals (98%) to the south of similar to 33.5 degrees N were from natural rocky populations to the south of the YRE and most of those (94%) to the north of similar to 33.5 degrees N were from the northern natural rocky populations, which demonstrated strong ecological connectivity between the inner southwestern Yellow Sea and the YRE in winter time. We presented the first genetic evidence that demonstrated a northward wintertime coastal current in the inner southwestern Yellow Sea, and precisely illustrated the boundary of the coastal current recently proposed by numerical experiment. These results indicated that the YRE serves as an important source of materials and energy for the inner southwestern Yellow Sea in winter, which can be crucial for the function of the Yellow Sea ecosystem.Show less"
28,"Chen, QJ","10th Anniversary Meeting of Concepts, Action and Objects (CAOs)",Connectivity-based constraints on category-specificity in the ventral object processing pathway,NEUROPSYCHOLOGIA,
29,"Schmadel, NM",Mar 30 2014 ,Deducing the spatial variability of exchange within a longitudinal channel water balance,HYDROLOGICAL PROCESSES,"Developing an appropriate data collection scheme to infer stream-subsurface interactions is not trivial due to the spatial and temporal variability of exchange flowpaths. Within the context of a case study, this paper presents the results from a number of common data collection techniques ranging from point to reach scales used in combination to better understand the spatial complexity of subsurface exchanges, infer the hydrologic conditions where individual influences of hyporheic and groundwater exchange components on stream water can be characterized, and determine where gaps in information arise. We start with a tracer-based, longitudinal channel water balance to quantify hydrologic gains and losses at a sub-reach scale nested within two consecutive reaches. Next, we look at groundwater and stream water surface levels, shallow streambed vertical head gradients, streambed and aquifer hydraulic conductivities, water chemistry, and vertical flux rates estimated from streambed temperatures to provide more spatially explicit information. As a result, a clearer spatial understanding of gains and losses was provided, but some limitations in interpreting results were identified even when combining information collected over various scales. Due to spatial variability of exchanges and areas of mixing, each technique frequently captured a combination of groundwater and hyporheic exchange components. Ultimately, this study provides information regarding technique selection, emphasizes that care must be taken when interpreting results, and identifies the need to apply or develop more advanced methods for understanding subsurface exchanges. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less"
30,"Chaput-Bardy, A",Jun 2017 ,Network analysis for species management in rivers networks: Application to the Loire River,BIOLOGICAL CONSERVATION,"Forecasting the colonization process is important for wildlife managers who supervise the reintroduction of endangered species or control the spread of invasive species. Patch connectivity is thus critical to predicting the fates of expanding populations. Connectivity in river networks results from river dendritic structure and dispersal modality of organisms. Both factors may strongly affect the colonization process and the efficiency of conservation action plans. Based on empirical data, we simulated, using a simplified model with limited number of parameters, the colonization of a large river network, the Loire River, by the native Eurasian beaver and the invasive African clawed frog. For each species, we inferred model parameters (dispersal behavior and distances) by comparing the simulated and the observed distributions. Using network theory, we evaluated the efficiency of alternative conservation strategies to prevent or promote colonization of the river network. Network robustness to fragmentation and disturbance was also assessed. The model acdurately predicted > 70% of the observed species ranges. Conservation strategies that selectively protect habitat patches with the highest connectivity values provide a weak advantage at preventing connectivity loss compared to random protection strategies. In contrast, the targeted destruction of highly connected patches had a much stronger effect on the fragmentation of the network than the random removal of habitat patches. Spatial network topology strongly contributes to determining colonization patterns of large river watersheds. Network theory allows tests for robustness of rivers to fragmentation and disturbance, and identification of strategies for conservation planning.Show less"
31,"Delfs, JO",Sep 2009 ,A physically based model concept for transport modelling in coupled hydrosystems,GRUNDWASSER,"Hydrosystems are very complex systems with numerous processes occuring simultaneously at different spatial and temporal scales. In this paper we present the concept of a compartment approach for the analysis of coupled hydrosystems including heat and mass transport. In this concept, flow and transport processes are coupled via their compartment (or process domain) boundaries without giving up the computational necessities and optimisations for the numerical solution of each individual process. In this new approach, random walk particle tracking (RWPT) methods are integrated into the coupled hydrosystem analysis. We briefly introduce the RWPT method and the governing equations for water flow, heat, and mass transport in aquifers, soils and on surfaces. Flow processes are described by diffusion equations (Darcy equation for groundwater flow, Richards equation for flow in the unsaturated zone, and the diffusive wave approximation for overland flow) which are coupled by exchange fluxes. Transport processes are described by advection-diffusion equations and coupled with the exchange fluxes by advection. We present three application examples concerning flow, mass and heat transport in coupled hydrosystems based on Horton- and Dunne overland flow as well as on hyporheic flows.Show less"
32,"SEAR, DA",Dec 1994 ,"GEOMORPHOLOGICAL APPROACH TO STREAM STABILIZATION AND RESTORATION - CASE-STUDY OF THE MIMMSHALL BROOK, HERTFORDSHIRE, UK",REGULATED RIVERS-RESEARCH & MANAGEMENT,The management of unstable river systems is conventionally costly in both financial and ecological terms.  Traditional river engineering seeks to stabilize the instability through structural means rather than treating the cause of the symptom.  The geomorphological approach to stream stabilization and restoration is considered with a view to providing practical recommendations for the long-term management of the system.  Historical and documentary evidence are coupled with field surveys and sediment modelling to provide a comprehensive picture of fluvial processes with the Mimmshall Brook catchment.  A simple sediment budget is calculated and the results used to develop practical management options that address the causes of the instability and associated ecological and flooding problems.Show less
33,"Demars, BOL",Mar 2005 ,"Distribution of aquatic vascular plants in lowland rivers: separating the effects of local environmental conditions, longitudinal connectivity and river basin isolation",FRESHWATER BIOLOGY,"1. Changes in species distributions along rivers have rarely been observed independently of changes in environmental conditions and meaningful comparison between different catchments is made difficult by the limited geographical distribution of species. This study presents a new approach to quantify the effect of the spatial structure of lowland river networks on aquatic plant distribution and to explore the potential underlying processes using species life-history characteristics.2. Twenty-five species of aquatic vascular plants recorded in 62 sites across five calcareous river basins were used to investigate (i) the temporal turnover of plant species, (ii) the habitat utilisation of species, (iii) the trade-offs between different plant life-history characteristics and (iv) the relationship between species life-history characteristics and habitat utilisation.3. The annual plant turnover within a 3-year period was, although significant, extremely low. It suggests that results from spatial surveys conducted over 3 years should not be undermined by temporal changes.4. Spatial connectivity along and between rivers was more important than in-channel physical characteristics in shaping species assemblages. Neither chemical factors (ammonium, phosphate) nor extrinsic biotic competitors (filamentous green algae) significantly influenced plant distribution.5. The most common combinations of life-history characteristics were neither related to environmental conditions nor to spatial isolation. Instead, they could reflect natural selection processes associated with larger scales than those considered in this study.6. Plant distribution was most strongly related to the dispersal and regeneration abilities of the plants, supporting the hypotheses relating to longitudinal connectivity. The hypothesis that different growth forms would be associated with different in-channel physical features was not verified. As expected, there were no substantial differences in plant life-history characteristics between river basins.Show less"
34,"Edwards, PM",Dec 2020 ,"Using diatoms to assess river restoration: A pilot study inWhychus Creek, Oregon,USA",RIVER RESEARCH AND APPLICATIONS,"A primary goal of river restoration is to reestablish lost ecological functions. Yet the impact of restoration on diatom assemblages and algal biomass in a stream is rarely addressed in the scientific literature reporting the outcomes of restoration projects aimed at improving riverine habitat. To investigate the potential for using benthic diatoms as indicators of the benefits to habitat associated with river restoration, we conducted a pilot diatom study in Whychus Creek, a headwater tributary of the Deschutes River in Oregon, USA. As part of a work study project for college students, we collected periphyton samples in a restored reach, a restored transition reach and an unrestored reach (control) and compared diatom assemblages and algae biomass of these reaches. Diatom assemblages and traits differed substantially between the control and restored reaches and the median percentage of chlorophyllain the periphyton biomass increased from 9% in the control reach to 12% in the restored reach. The results of this pilot study suggest that benthic diatom assemblage may be useful indicators of river restoration success, particularly for approaches that aim to reconfigure channels and increase floodplain connectivity and habitat complexity.Show less"
35,"Ward, JV",Workshop on River in the Landscape: Riparian and Groundwater Ecology,The boundaries of river systems: the metazoan perspective,FRESHWATER BIOLOGY,
36,"Keys, TA",Aug 1 2018 ,Effects of large wood on floodplain connectivity in a headwater Mid-Atlantic stream,ECOLOGICAL ENGINEERING,"Large wood (LW) plays an essential role in aquatic ecosystem health and function. Traditionally, LW has been removed from streams to minimize localized flooding and increase conveyance efficiency. More recently, LW is often added to streams as a component of stream and river restoration activities. While much research has focused on the role of LW in habitat provisioning, geomorphic stability, and hydraulics at low to medium flows, we know little about the role of LW during storm events. To address this question, we investigated the role of LW on floodplain connectivity along a headwater stream in the Mid-Atlantic region of the United States. Specifically, we conducted two artificial floods, one with and one without LW, and then utilized field measurements in conjunction with hydrodynamic modeling to quantify floodplain connectivity during the experimental floods and to characterize potential management variables for optimized restoration activities. Experimental observations show that the addition of LW increased maximum floodplain inundation extent by 34%, increased floodplain inundation depth by 33%, and decreased maximum thalweg velocity by 10%. Model results demonstrated that different placement of LW along the reach has the potential to increase floodplain flow by up to 40%, with highest flooding potential at cross sections with high longitudinal velocity and shallow depth. Additionally, model simulations show that the effects of LW on floodplain discharge decrease as storm recurrence interval increases, with no measurable impact at a recurrence interval of more than 25 years.Show less"
37,"Xin, ZH",May 10 2013 ,Analysis of stream temperature and heat budget in an urban river under strong anthropogenic influences,JOURNAL OF HYDROLOGY,"Stream temperature variations of the Tama River, which runs through highly urbanized areas of Tokyo, were studied in relation to anthropogenic impacts, including wastewater effluents, dam release and water withdrawal. Both long-term and longitudinal changes in stream temperature were identified and the influences of stream flow rate, temperature and volume of wastewater effluents and air temperature were investigated. Water and heat budget analyses were also conducted for several segments of the mainstream to clarify the relative impacts from natural and anthropogenic factors. Stream temperatures in the winter season significantly increased over the past 20 years at sites affected by intensive and warm effluents from wastewater treatment plants (WWTPs) located along the mainstream. In the summer season, a larger stream temperature increase was identified in the upstream reaches, which was attributable to the decreased flow rate due to water withdrawal. The relationship between air and stream temperatures indicated that stream temperatures at the upstream site were likely to be affected by a dam release, while temperatures in the downstream reaches have deviated more from air temperatures in recent years, probably due to the increased impacts of effluents from WWTPs. Results of the water and heat budget analyses indicated that the largest contributions to water and heat gains were attributable to wastewater effluents, while other factors such as groundwater recharge and water withdrawal were found to behave as energy sinks, especially in summer. The inflow from tributaries worked to reduce the impacts of dam release and the heat exchanges at the air-water interface contributed less to heat budgets in both winter and summer seasons for all river segments. (C) 2013 Elsevier B.V. All rights reserved.Show less"
38,"Mahlum, S",Dec 2014 ,Assessing the biological relevance of aquatic connectivity to stream fish communities,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Recent advances in the ability to quantify longitudinal connectivity of riverine systems is enabling a better understanding of how connectivity affects fish assemblages. However, the role of connectivity relative to other factors, such as land use, in structuring biological assemblages is just emerging. We assessed the relevance of a structural connectivity index to stream fish communities at a relatively large scale (across five watersheds of Lake Ontario) while controlling for confounding habitat variables, such as land use, elevation, and stream topology. The results were assessed to determine whether species' sensitivities to connectivity are in accordance with expectations of life history. Our results indicated that at large scales, structural connectivity explains significant amounts of variation in community structure (1% to 5.4% as measured by Bray-Curtis similarity), but remains secondary to other habitat components. Connectivity also was significantly related to abundance in three of the seven species assessed. The lower explanatory power of our models compared with studies done at smaller scales suggests that the relevance of connectivity to fish communities is scale-dependent and diminishes relative to other environmental factors at larger spatial extents.Show less"
39,"Gardner, C",Jan 2013 ,DISTRIBUTION AND ABUNDANCE OF STREAM FISHES IN RELATION TO BARRIERS: IMPLICATIONS FOR MONITORING STREAM RECOVERY AFTER BARRIER REMOVAL,RIVER RESEARCH AND APPLICATIONS,"Dams are ubiquitous in coastal regions and have altered stream habitats and the distribution and abundance of stream fishes in those habitats by disrupting hydrology, temperature regime and habitat connectivity. Dam removal is a common restoration tool, but often the response of the fish assemblage is not monitored rigorously. Sedgeunkedunk Stream, a small tributary to the Penobscot River (Maine, USA), has been the focus of a restoration effort that includes the removal of two low-head dams. In this study, we quantified fish assemblage metrics along a longitudinal gradient in Sedgeunkedunk Stream and also in a nearby reference stream. By establishing pre-removal baseline conditions and associated variability and the conditions and variability immediately following removal, we can characterize future changes in the system associated with dam removal. Over 2?years prior to dam removal, species richness and abundance in Sedgeunkedunk Stream were highest downstream of the lowest dam, lowest immediately upstream of that dam and intermediate farther upstream; patterns were similar in the reference stream. Although seasonal and annual variation in metrics within each site was substantial, the overall upstream-to-downstream pattern along the stream gradient was remarkably consistent prior to dam removal. Immediately after dam removal, we saw significant decreases in richness and abundance downstream of the former dam site and a corresponding increase in fish abundance upstream of the former dam site. No such changes occurred in reference sites. Our results show that by quantifying baseline conditions in a small stream before restoration, the effects of stream restoration efforts on fish assemblages can be monitored successfully. These data set the stage for the long-term assessment of Sedgeunkedunk Stream and provide a simple methodology for assessment in other restoration projects. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
40,"Jallouli, O",Jun 2018 ,Design and analysis of two stream ciphers based on chaotic coupling and multiplexing techniques,MULTIMEDIA TOOLS AND APPLICATIONS,"In this paper, we design and implement two new stream ciphers based on Pseudo Chaotic Number Generators (PCNGs) which integrate discrete chaotic maps, namely, Piecewise Linear Chaotic Map (PWLCM), Skewtent and Logistic map. They are weakly coupled by a predefined matrix A for the first PCNG and they are coupled by a binary diffusion matrix D for the second one. Each PCNG includes a chaotic multiplexing technique that allows the enhancement of the robustness of the system. The structure is implemented with finite precision N = 32 bits in C language. Security performance of the proposed stream ciphers is analysed and several cryptanalytic and statistical tests are applied. Experimental results highlight robustness as well as efficiency in terms of computation time of these two stream ciphers.Show less"
41,"Cook, PG",Dec 15 2013 ,Estimating groundwater discharge to rivers from river chemistry surveys,HYDROLOGICAL PROCESSES,"Environmental tracer methods have been used to quantify groundwater discharge to rivers for the past few decades. A number of different tracers have been used in these studies, including individual ion concentrations, electrical conductivity, stable isotopes H-2 and O-18, and the dissolved gases helium, chlorofluorocarbons and radon. This paper discusses the assumptions of the method, as well as its resolution and accuracy. The method will be most accurate when the tracer concentration in groundwater is very distinct from that in the river. On the basis of typical parameters, groundwater inflow rates as low as 5mm/day can usually be estimated with electrical conductivity and ion tracers. A lower limit of resolution of approximately 2mm/day is usually possible with radon, principally because the ratio of the river concentration to the groundwater concentration will be higher. However, hyporheic exchange can also contribute radon to the river. Where this process is significant, it is more difficult to estimate groundwater inflow from radon activities in the river, thus reducing the accuracy of the method. For CFCs, the lower limit of resolution is approximately 30mm/day. Helium has not been widely used but can potentially be very accurate if the groundwater is old. The method assumes steady-state conditions and so can only be applied when river flows are stable. Sampling resolution is also particularly important for dissolved gases, and uncertainty in where groundwater inflow occurs between sampling points can cause large uncertainty in inflow rates if the distance between sample locations is large. Poor mixing of solutes within the river can limit the method if the river is wide and shallow. When correctly applied, however, the environmental tracer method is able to provide robust estimates of groundwater discharge at a scale and accuracy that is not possible with most other methods. Copyright (c) 2012 John Wiley & Sons, Ltd.Show less"
42,"Phillips, JD",2015 ,"Hydrologic and geomorphic flow thresholds in the Lower Brazos River, Texas, USA",HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES,"River science and management often require a design or reference discharge. The common (and sometimes unavoidable) use of such discharges may, however, obscure the fact that the magnitude and frequency of critical flows can differ due to various hydrological, geomorphological, and ecological criteria. Threshold stages and discharges were identified for six lower Brazos River, Texas gaging stations corresponding to thalweg connectivity, bed inundation, high sub-banktop flows, channel-floodplain connectivity (CFC), and overbank flooding. Critical flows were also identified for estimated thresholds for sandy bedform and medium gravel mobility, critical specific stream power for potential channel modifications, and cohesive-bank channel erosion. These thresholds have variable relationships to mean, median, and maximum flows. For four of the six stations, daily recurrence probabilities for all but flood flows are at least 1%, and as high as 11%. All stations achieve channel-floodplain connectivity at stages less than banktop. Estimated threshold flows for sediment mobility and channel erosion occur relatively frequently, with daily probabilities of 2-77%. Critical flows for bank erosion occur least often, and for sandy bedform and gravel mobility most often. Thalweg connectivity is always maintained at all sites, while bed inundation flows have a daily probability of about 80% or more. Overall, results suggest that no single flow level is dominant in hydrological or geomorphic dynamics, and that the frequency of a given threshold varies considerably even along a single river. The results support the idea that multiple flow levels and ranges are necessary to create and maintain the hydrological, geomorphological, and ecological characteristics of rivers, and that no single flow level is a reliable determinant of fluvial state.Show less"
43,"Merck, MF",Sep 15 2012 ,Variability of in-stream and riparian storage in a beaded arctic stream,HYDROLOGICAL PROCESSES,"The extent and variability of water storage and residence times throughout the open water season in beaded arctic streams are poorly understood. Data collected in Imnavait Creek, a beaded stream located north of the Brooks Range in Alaska, were used to better understand the effects of in-pool and riparian storage on heat and mass movement through beaded streams. Temperature data of high spatial resolution within the pools and surrounding sediments were used with volumetric discharge and electrical conductivity to identify storage areas within the pools, banks, and other marshy areas within the riparian zone, including subsurface flow paths that connect the pools. These subsurface flows were found to alter water conductivity and the character of dissolved organic matter (DOM) in short reaches (10 s of m) while influencing the chemistry of downstream pools. During low flow periods, persistent stratification occurred within the pools due to absorption of solar radiation by DOM coupled with permafrost below and low wind stress at the pool surface. Additionally, one of the shallow pools (<0.5?m depth) remained stratified during higher flow periods and lower radiation inputs due to dense subsurface flows entering the bottom of the pools. This consistent separation of surface and bottom water masses in each pool will increase the travel times through this and similar arctic watersheds, and therefore will affect the evolution of water chemistry and material export. Copyright (C) 2011 John Wiley & Sons, Ltd.Show less"
44,"van Meerveld, HJ",Jul 30 2015 ,Hillslope-riparian-stream connectivity and flow directions at the Panola Mountain Research Watershed,HYDROLOGICAL PROCESSES,"To obtain a better understanding of water's journey from the hillslope to the stream, water level time series from 26 groundwater wells in a hillslope-riparian study area in the Panola Mountain Research Watershed, Georgia, USA, were examined with respect to the occurrence of perched groundwater and groundwater flow directions. A connected groundwater table was taken as an indication of a hydrologic connection between the hillslope and the stream. Flow directions were determined based on observed water levels at different combinations of three neighbouring wells. The analyses indicated that the hillslope was disconnected from the stream most of the time but that almost the entire hillslope became connected to the stream during large rainfall events. This coincided with more sustained streamflow during these events. There were clear differences in the timing of the groundwater response between the upper hillslope, lower hillslope and riparian zone, with water levels near the stream and on the upper hillslope rising earlier than on the midslope. The flow directions were generally downslope and were most variable around a bedrock depression on the midslope. On the hillslope, the direction of the water table followed the local bedrock topography when the water level was low at the start and end of an event and the overall surface topography when water levels were high. In the riparian zone, flow directions either did not change significantly during events or turned from a more downstream (i.e. downvalley) direction to a more downslope (i.e. towards the stream) direction. These results highlight the competing influence of surface and bedrock topography on hillslope flow directions and improve our understanding of hillslope-riparian-stream connectivity. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
45,"Lamontagne, S",Apr 2021 ,Groundwater-surface water connectivity in a chain-of-ponds semiarid river,HYDROLOGICAL PROCESSES,"Semiarid rivers are often characterized by chains of small pools connected by riffles and wet meadows. The pools can be maintained by wet season surface runoff, groundwater discharge, or some combination thereof. Using synoptic surveys for several environmental tracers (delta D and delta O-18 of H2O, specific electrical conductance at 25 degrees C [EC], chloride and Rn-222), we evaluated the groundwater-surface water connectivity of the Light River (South Australia) along an 8 km section in the vicinity of a proposed mining development. In all three surveys (representing spring, summer and winter conditions), the pools were maintained by regional groundwater discharge based on an elevated surface water EC (9-12 dS m(-1)) similar to regional groundwater, elevated radon-222 activities (0.09-3.0 Bq L-1) and low rainfall. Most pools were perennial, either because they directly received groundwater discharge or, indirectly, had an inflow originating from upstream groundwater-fed pools. The elevated salinity of regional groundwater is a key factor for the maintenance of perennial pools in the Light River because the potential for baseflow depletion by groundwater pumping is more limited.Show less"
46,"Manenti, R",Feb 2019 ,"Causes and consequences of crayfish extinction: Stream connectivity, habitat changes, alien species and ecosystem services",FRESHWATER BIOLOGY,"Given the ongoing decline of many species, it is important to perform multifactorial analyses of conservation status and to assess the effects of species extinction on ecosystem services. In this study, we used long-term surveys to assess the influence of habitat change, landscape alteration and invasive species on extinction risk of the native crayfish Austropotamobius pallipes. We reviewed the existing literature to assess which ecosystem services are threatened by local extinction of A. pallipes and replacement with alien crayfish. We sampled 196 streams and wetlands in northern Italy. Of these, 117 received multiple surveys over a 13-year period (2004-2017), thus allowing accurate measurement of extinction rate. Thirty-four percent of A. pallipes populations underwent extinction between 2004 and 2017. The occurrence of alien crayfish in the catchment basin and urban growth in the landscape surrounding streams were associated with A. pallipes extinction. The probability of persistence was significantly higher in populations close to stream springs and with physical barriers (especially waterfalls) separating them from basins with alien crayfish. Extinction of native crayfish alters community structure and impairs regulating services such as detrital breakdown and pest regulation. Replacement by alien crayfish (Procambarus clarkii and Faxonius limosus) also threatens supporting and regulating services by altering nutrient cycling, food webs, sediments and erosion. The implementation of management practices that control river connectivity using selective barriers is needed to prevent further local extinction of native species. Integrating information on extinction with knowledge of impacts on ecosystem services is essential in developing more effective conservation policies.Show less"
47,"Naganna, SR",Jul 2018 ,Variability of streambed hydraulic conductivity in an intermittent stream reach regulated by Vented Dams: A case study,JOURNAL OF HYDROLOGY,"The hydro-geological properties of streambed together with the hydraulic gradients determine the fluxes of water, energy and solutes between the stream and underlying aquifer system. Dam induced sedimentation affects hyporheic processes and alters substrate pore space geometries in the course of progressive stabilization of the sediment layers. Uncertainty in stream-aquifer interactions arises from the inherent complex-nested flow paths and spatio-temporal variability of streambed hydraulic properties. A detailed field investigation of streambed hydraulic conductivity (K-s) using Guelph Permeameter was carried out in an intermittent stream reach of the Pavanje river basin located in the mountainous, forested tract of western ghats of India. The present study reports the spatial and temporal variability of streambed hydraulic conductivity along the stream reach obstructed by two Vented Dams in sequence. Statistical tests such as Levene's and Welch's t-tests were employed to check for various variability measures. The strength of spatial dependence and the presence of spatial auto-correlation among the streambed K-s samples were tested by using Moran's I statistic. The measures of central tendency and dispersion pointed out reasonable spatial variability in K-s distribution throughout the study reach during two consecutive years 2016 and 2017. The streambed was heterogeneous with regard to hydraulic conductivity distribution with high-K-s zones near the backwater areas of the vented dam and low-K-s zones particularly at the tail water section of vented dams. Dam operational strategies were responsible for seasonal fluctuations in sedimentation and modifications to streambed substrate characteristics (such as porosity, grain size, packing etc.), resulting in heterogeneous streambed K-s profiles. The channel downstream of vented dams contained significantly more cohesive deposits of fine sediment due to the overflow of surplus suspended sediment-laden water at low velocity and pressure head. The statistical test results accept the hypothesis of significant spatial variability of streambed K-s but refuse to accept the temporal variations. The deterministic and geo-statistical approaches of spatial interpolation provided virtuous surface maps of streambed K-s distribution.Show less"
48,"Lian, YP",Nov 2021 ,Double Averaging Analysis Applied to a Large Eddy Simulation of Coupled Turbulent Overlying and Porewater Flow,WATER RESOURCES RESEARCH,"Freestream turbulence in rivers is a key contributor to the flux of dissolved nutrients, carbon, and other ecologically important solutes into porewater. To advance understanding of turbulent hyporheic exchange and porewater transport, we investigate flow over and through a rough bed of spheres using large eddy simulation (LES). We apply double averaging (combined space and time averaging) to the LES results to determine the mean velocity distribution, momentum balance, and drag forces. Our simulations show large-scale freestream structures interacting strongly with vortices generated at the surfaces of individual spheres to control turbulent momentum fluxes into the bed. The transition between turbulent flow and Darcy flow occurs over the first row of spheres, where turbulence decays rapidly and turbulent kinetic energy, Reynolds stress, and drag forces peak. Below this region, turbulence is only present in the high-velocity flow in open pore throats. Experimental observations suggest that minimum mean porewater velocity occurs in the first open pore space below the transition region, but our results show that the minimum occurs between the first and second pore spaces. The simulation mean porewater velocities are approximately half those captured in measurements because the model resolves the entire flow continuum while measurements can access high-velocity fluid in open pores. The high-resolution dual time-space averaging of the LES resolves both turbulent and mean flow features that are important to interfacial solute and particle fluxes, providing a means to include turbulent hyporheic exchange in upscaled river models, which has not been achieved to date.Show less"
