,First author,Year,Title,Journal,Abstract
22,"Danierhan, S",Oct 1 2013 ,Coupled GSI-SVAT Model with Groundwater-Surface Water Interaction in the Riparian Zone of Tarim River,JOURNAL OF HYDROLOGIC ENGINEERING,"The Tarim River is located in the arid areas of northwestern China, where groundwater (GW) and surface water (SW) in different landscape units have undergone regular and duplicate transformation processes, greatly improving the utilization of water resources. Investigation of the interaction between groundwater and surface water is critical to determine proper water resources planning and management in the Tarim River region. A new approach of coupling the soil-vegetation-atmosphere transport model (SVAT) with the groundwater-surface water interaction model (GSI) is presented in this paper. Usually, the surface water recharges to groundwater and groundwater-soil water exchange are not considered in the SVAT model. However, in reality, the soil water content profiles and soil heat profiles are intensely affected by shallow groundwater table, especially in arid riparian zones where groundwater levels fluctuate substantially. A new method linking the SVAT model with the GSI model is proposed in this paper to approach this issue. The groundwater-soil water exchange and groundwater evaporation can be effectively simulated using GW-SW interface in the coupled GSI-SVAT model. The coupled model is validated in the riparian zone of the upper reaches of the Tarim River with the simulation of heat and water transfer between groundwater level and soil surface, evapotranspiration, root water uptake, and groundwater-soil water exchange. The simulation results show good consistency with experimental data, indicating that the use of this coupled model could improve the accuracy of simulation of ecological water consumption in the riparian zone. The coupled GSI-SVAT model could be used for better planning and management of water resources in arid areas.Show less"
23,"Li, N",Aug 2014 ,Robust river boundaries extraction of dammed lakes in mountain areas after Wenchuan Earthquake from high resolution SAR images combining local connectivity and ACM,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,"River boundaries extraction from SAR imagery is valuable for flood monitoring and damage assessment. Several rivers, parts of which include dammed lakes caused by landslides and rock avalanches triggered by the 2008 Wenchuan Earthquake, were taken as a case study for robust extraction. In this paper, a novel state-of-the-art approach for automated river boundaries extraction using high resolution synthetic aperture radar (SAR) intensity imagery is presented. The key of our approach lies in the combined usage of local connectivity feature of the river and a region-based active contours model (ACM) in a variational level set framework to differentiate between river and the background. First, sub-patched intensity thresholding segmentation is applied to SAR imagery. Pixels with intensities below the threshold are selected as potential river pixels while the others are potential background pixels. Second, potential river pixels are divided into several connected regions, considering that the river is a big connected region, only relatively bigger regions with similar contrast value are retained as the regions of interest (ROI) while others are noise due to pixel-level decision approach in the first step or shadows due to mountains terrain. Third, the ROI and their contours are regarded as local region and the initial contours to refine the river boundaries, which are used to reduce the scene complexity of ACM and its sensitivity to initial situation, respectively. A novel ACM driven by local image fitting (LIF) energy is presented and used for river boundaries extraction for the first time, which is not only robust against inhomogeneity widely spread in SAR imagery but also can work with efficiency without the need of re-initialization during iteration compared to traditional ACM. The proposed approach was tested on numerous high resolution airborne SAR images containing connected rivers or dammed lakes obtained by Chinese domestic radar system after Wenchuan Earthquake. For the overall dataset, the average commission error, omission error and root mean squared error were 6.5%, 3.3%, and 0.51, respectively. The average computational time for 4000 by 4000 image size was 21 min using a PC-based MATLAB platform. Our experimental results demonstrate that the proposed approach is robust and effective. (C) 2014 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS). Published by Elsevier B.V. All rights reserved.Show less"
24,"Franssen, NR",Nov 2006 ,Effects of floods on fish assemblages in an intermittent prairie stream,FRESHWATER BIOLOGY,"1. Floods are major disturbances to stream ecosystems that can kill or displace organisms and modify habitats. Many studies have reported changes in fish assemblages after a single flood, but few studies have evaluated the importance of timing and intensity of floods on long-term fish assemblage dynamics.2. We used a 10-year dataset to evaluate the effects of floods on fishes in Kings Creek, an intermittent prairie stream in north-eastern, Kansas, U.S.A. Samples were collected seasonally at two perennial headwater sites (1995-2005) and one perennial downstream flowing site (1997-2005) allowing us to evaluate the effects of floods at different locations within a watershed. In addition, four surveys during 2003 and 2004 sampled 3-5 km of stream between the long-term study sites to evaluate the use of intermittent reaches of this stream.3. Because of higher discharge and bed scouring at the downstream site, we predicted that the fish assemblage would have lowered species richness and abundance following floods. In contrast, we expected increased species richness and abundance at headwater sites because floods increase stream connectivity and create the potential for colonisation from downstream reaches.4. Akaike Information Criteria (AIC) was used to select among candidate regression models that predicted species richness and abundance based on Julian date, time since floods, season and physical habitat at each site. At the downstream site, AIC weightings suggested Julian date was the best predictor of fish assemblage structure, but no model explained > 16% of the variation in species richness or community structure. Variation explained by Julian date was primarily attributed to a long-term pattern of declining abundance of common species. At the headwater sites, there was not a single candidate model selected to predict total species abundance and assemblage structure. AIC weightings suggested variation in assemblage structure was associated with either Julian date or local habitat characteristics.5. Fishes rapidly colonised isolated or dry habitats following floods. This was evidenced by the occurrence of fishes in intermittent reaches and the positive association between maximum daily discharge and colonisation events at both headwater sites.6. Our study suggests floods allow dispersal into intermittent habitats with little or no downstream displacement of fishes. Movement of fishes among habitats during flooding highlights the importance of maintaining connectivity of stream networks of low to medium order prairie streams.Show less"
25,"Ho, WY",1st International Yellow River Forum,Theoretical Research and Practice on River Dredging for Deposition Reduction in the Narrow Reach of the Lower Yellow River,,
26,"Kaufman, MH",Mar 18 2021 ,Evaluating a Laboratory Flume Microbiome as a Window Into Natural Riverbed Biogeochemistry,FRONTIERS IN WATER,"Riverbeds are hotspots for microbially-mediated reactions that exhibit pronounced variability in space and time. It is challenging to resolve biogeochemical mechanisms in natural riverbeds, as uncontrolled settings complicate data collection and interpretation. To overcome these challenges, laboratory flumes are often used as proxies for natural riverbed systems. Flumes capture spatiotemporal variability and thus allow for controlled investigations of riverbed biogeochemistry. These investigations implicitly rely on the assumption that the flume microbiome is similar to the microbiome of natural riverbeds. However, this assumption has not been tested and it is unknown how the microbiome of a flume compares to natural aquatic settings, including riverbeds. To evaluate the fundamental assumption that a flume hosts a microbiome similar to natural riverbed systems, we used 16s rRNA gene sequencing and publicly available data to compare the sediment microbiome of a single large laboratory flume to a wide variety of natural ecosystems including lake and marine sediments, river, lake, hyporheic, soil, and marine water, and bank and wetland soils. Richness and Shannon diversity metrics, analyses of variance, Bray-Curtis dissimilarity, and analysis of the common microbiomes between flume and river sediment all indicated that the flume microbiome more closely resembled natural riverbed sediments than other ecosystems, supporting the use of flume experiments for investigating natural microbially-mediated biogeochemical processes in riverbeds.Show less"
27,"Jiang, LL",22nd International Conference on Geoinformatics (GeoInformatics),River Classification and River Network Structuration in River Auto-Selection,,
28,"Deng, XJ",May 10 2019 ,"Correlations between water quality and the structure and connectivity of the river network in the Southern Jiangsu Plain, Eastern China",SCIENCE OF THE TOTAL ENVIRONMENT,"Incorporating the structure and connectivity of the river network to seasonal variations and different land use patterns can help improve the understanding the complex relationship between water quality and environmental factors. The present study first employed the grey relational analysis (GRA) to examine any existing correlations between the water quality and the structure and connectivity of river networks in the Southern Jiangsu Plain in Eastern China. All grey relational degree results were greater than the distinguishing coefficient (rho - 05), and their average value was 07551. The average grey relational degrees of the water quality parameters varied between 0.7389 and 0.7744, and those of the characteristic indicators of the river network ranged from 0.6874 to 0.8850. Seasonal variations and different land use patterns were then employed to further analyze these relationships. The average grey relational degrees in the urban, rural, and fringe regions were calculated to be 0.7231, 0.7530, and 0.7124 during the flood season, respectively, and 0.7331, 0.7432, and 0.7052 during the non-flood season. The results suggest strong correlations between the water quality and the structure and connectivity of the river network. The preponderance of the urban land weakened the original correlations more than that of the cultivated land, while the seasonal interactions of the cultivated and urban lands presented opposite. The GRA can be employed as an effective supplement for numerical modeling and statistical analysis of the incomplete data. In addition, the structure and connectivity of the river network should be taken in account to improve water quality. (C) 2019 Elsevier B.V. All rights reserved.Show less"
29,"Lazar, AA",Aug 2013 ,The power of connectivity: Identity preserving transformations on visual streams in the spike domain,NEURAL NETWORKS,"We investigate neural architectures for identity preserving transformations (IPTs) on visual stimuli in the spike domain. The stimuli are encoded with a population of spiking neurons; the resulting spikes are processed and finally decoded. A number of IPTs are demonstrated including faithful stimulus recovery, as well as simple transformations on the original visual stimulus such as translations, rotations and zoomings. We show that if the set of receptive fields satisfies certain symmetry properties, then IPTs can easily be realized and additionally, the same basic stimulus decoding algorithm can be employed to recover the transformed input stimulus. Using group theoretic methods we advance two different neural encoding architectures and discuss the realization of exact and approximate IPTs. These are realized in the spike domain processing block by a ""switching matrix"" that regulates the input/output connectivity between the stimulus encoding and decoding blocks. For example, for a particular connectivity setting of the switching matrix, the original stimulus is faithfully recovered. For other settings, translations, rotations and dilations (or combinations of these operations) of the original video stream are obtained. We evaluate our theoretical derivations through extensive simulations on natural video scenes, and discuss implications of our results on the problem of invariant object recognition in the spike domain. (C) 2013 Elsevier Ltd. All rights reserved.Show less"
30,"Blersch, SS",Jun 2019 ,Metabolic Variance: A Metric to Detect Shifts in Stream Ecosystem Function as a Result of Stream Restoration,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"The restoration of lotic ecosystems as currently practiced is constrained by a limited understanding of the emergence of stream ecosystem functions and their linkages to perceived ecosystem services valued by society. An investigation was made into the connections between ecosystem function and hydraulic structure of a stream impacted by gravel mining operations in western New York. Stream ecosystem metabolic parameters were measured using two-point dissolved oxygen diurnals on multiple reaches of the same stream, and were correlated with geomorphic and hydraulic descriptors of the same reaches. Results showed ecosystem metabolism at the reach scale varied as a function of geomorphic condition, where higher primary production and community respiration (CR) were observed for reaches observed to be unstable vs. those that were stable or restored. The metabolic variance of a stream ecosystem, proposed as a measure of the degree to which a desired ecological functional goal has been achieved post-restoration, is determined as the rate of change of the ratio of primary production to CR. Shifts in the P/R ratio were evident in reaches post-restoration, presumably as a result of changes in hydraulic structure, supporting the utility of the ratio by describing a direct link between instream hydraulic conditions and ecosystem function.Show less"
31,"Shultz, CD",May 2018 ,Simulating selenium and nitrogen fate and transport in coupled stream-aquifer systems of irrigated regions,JOURNAL OF HYDROLOGY,"Elevated levels of selenium (Se) in aqueous environments can harm aquatic life and endanger livestock and human health. Although Se occurs naturally in the rocks and soils of many alluvial aquifers, mining and agricultural activities can increase its rate of mobilization and transport to surface waters. Attention is given here to regions where nonpoint source return flows from irrigated lands carry pollutant loads to aquifers and streams, contributing to concentrations that violate regulatory and performance standards. Of particular concern is the heightened level and mobilization of Se influenced by nitrate (NO3), a harmful pollutant in its own right. We present a numerical model that simulates the reactive transport of Se and nitrogen (N) species in a coupled groundwater-surface water system. Building upon a conceptual model that incorporates the major processes affecting Se and NO3 transport in an irrigated watershed, the model links the finite-difference models MODFLOW, UZF-RT3D, and OTIS, to simulate flow and reactive transport of multiple chemical species in both the aquifer and a stream network, with mass exchange between the two. The capability of the new model is showcased by calibration, testing, and application to a 500 km(2) region in Colorado's Lower Arkansas River Valley using a rich data set gathered over a 10-yr period. Simulation of spatial and temporal distributions of Se concentration reveals conditions that exceed standards in groundwater for approximately 20% of the area. For the Arkansas River, standards are exceeded by 290%-450%. Simulation indicates that river concentrations of NO3 alone are near the current interim standard for the total of all dissolved N species. These results indicate the need for future use of the developed model to investigate the prospects for land and water best management practices to decrease pollutant levels. (C) 2018 Elsevier B.V. All rights reserved.Show less"
32,"Zambaldi, L",May 2020 ,Evaluation of River Fragmentation and Implications for the Conservation of Migratory Fish in Southeastern Brazil,ENVIRONMENTAL MANAGEMENT,"In freshwater systems, the abundance and diversity of long-distance migratory fish are limited by the maintenance of longitudinal connectivity and natural flow regimes of rivers. Using a graph-based view of each riverscape, we analyzed the river fragmentation process and overlapped with the probable number of migratory species in each remaining stretch. Applying this methodology in basins, we assess historical and potential scenarios quantifying segment extensions free from dams determining the fish richness based on the available habitat for each species. The highest number of migratory species was observed in fragments longer than 100 km. In the future scenario, there was an increase in the number of fragments, with an increase in the number of stretches shorter than 50 km, inadequate to maintain most of the migratory species. Segments of the highest classification order and located in the longest lotic fragments were considered the most important for the species habitat conservation. Dam construction in these segments could seriously affect the ecological processes at a regional level. The proposed analyses enable to approach basins with high diversity of species and nonsalmonid species, supporting the lack of base data concerning those areas, and determine priorities for studies and conservation.Show less"
33,"Boso, F",Jul 2018 ,Probabilistic Forecasting of Nitrogen Dynamics in Hyporheic Zone,WATER RESOURCES RESEARCH,"Nitrification-denitrification processes in the hyporheic zone control the dynamics of dissolved inorganic nitrogen (DIN) species and can lead to production of nitrous oxide, which contributes to the greenhouse effect. We consider DIN dynamics in an advection-dominated regime, wherein transport and reactions occur along streamlines crossing hyporheic sediments. Our focus is on the impact of uncertainty in both stream water quality and rate constants of the subsurface reactions on predictions of DIN concentrations. We derive equations for a joint probability density function (PDF), and corresponding marginal PDFs and cumulative distribution functions (CDFs), of the species concentrations. Their derivation requires a novel closure, which depends on the mean and (co) variance of the species concentrations. We use streamline coordinates to reduce the dimensionality of the PDF/CDF equations and, hence, the computational effort of solving them. For the sake of completeness, we also present similar equations in Cartesian coordinates. By providing a complete probabilistic description of species concentrations at the bedform scale, our PDF/CDF equations allow one to evaluate the impact of random spatiotemporal variability in the inputs on the DIN dynamics. They yield physically based prior distributions for data assimilation and can be deployed to guide measurement campaigns by identifying regions with the largest predictive uncertainty.Show less"
34,"Trigg, MA",Nov 15 2013 ,Surface water connectivity dynamics of a large scale extreme flood,JOURNAL OF HYDROLOGY,"During flood inundation, river water passes from the main channel into the floodplain through floodplain channels and diffusive overbank flow. This flood water is then distributed within the floodplain depending upon internal connections, barriers and storage, and finally returns back to the river through drainage connections. This surface water connectivity can be complex and is important to many aspects of floodplain functioning, including ecology, sediment movement and flood risk. However, there is currently no accepted way of quantifying this connectivity objectively. We quantify surface water connectivity geostatistically as an objectively measurable characteristic of an observed flood event using a time series of MODIS (Moderate Resolution Imaging Spectroradiometer) surface water product for an extreme large scale flood event (11,000 km(2) flooded area and 6 month duration) during 2011 in Bangkok, Thailand. We develop and apply a new gap filling method that better preserves the dynamic information of the event than simple aggregation methods. Comparison of MODIS results with the higher resolution Earth Observer 1 shows fundamental differences in the resolved connectivity with scale despite similar flooded area. The effect of the passage of the flood wave is directly observable in the river reach, as out-of-bank flooding progresses and increases connectivity along the river during rising water. Around peak flow, there is an increase in connectivity of the floodplain adjacent to the river as low lying areas fill. A step increase in connectivity is correlated with a major levee breach. During recession there is a rapid reduction in along river connectivity in the first week after the peak. This rapid reduction contrasted with a slow decrease in the floodplain connectivity as flooded depressions gradually drained reducing depth, while flood extent remained static for long periods. The connectivity analysis of the threshold in floodplain draining indicates that although spatial flood extent changes are small at this time, there is a reorganisation of the internal surface water connectivity within the flooded area. Thus through this measure of connectivity, we can see a clear structure to the event progression with new insights into flood dynamics that were not anticipated a priori. (C) 2013 Elsevier B.V. All rights reserved.Show less"
35,"Welling, RT",Jul 1 2021 ,"Large wood and sediment storage in a mixed bedrock-alluvial stream, western Montana, USA",GEOMORPHOLOGY,"Sediment storage by instream wood in forested mountain streams mediates sediment movement from hillslopes through the channel network and can alter channel morphology at multiple spatial scales. Mixed bedrock alluvial channels are prevalent in mountain stream networks, yet the distribution and geomorphic impact of large wood within these streams are poorly understood. To estimate how the distribution of large wood in mixed bedrock-alluvial stream relates to sediment storage, we measured and characterized large wood, and we surveyed the volume of associated sediment within a stream in the Bitterroot Mountains, Montana. The upstream portion of the study reach is predominantly alluvial and the downstream portion has significant bedrock exposure along the channel bed and banks. Wood volume and sediment storage in the mixed bedrock-alluvial subreach are 50% and 15%, respectively, of those measured in the alluvial subreach. Most wood is organized into jams, and two channel-spanning jams within the upstream subreach account for 50% and 80% of the reach-averaged wood and sediment volume, respectively. The volume of sediment stored by wood in the full reach is the same order of magnitude as the estimated annual bedload export. Our study highlights the interactions among channel form and the fluxes and storage of wood and sediment. Wood that forms channel-spanning jams, which store a disproportionate amount of wood and sediment in the study reach, may accentuate differences between alluvial and bedrock-dominated subreaches in mountain stream networks, by promoting sediment deposition and storage upstream and by reducing sediment supply to downstream reaches. Published by Elsevier B.V.Show less"
36,"Almecija, C",May 2017 ,"Platinum group elements in stream sediments of mining zones: The Hex River (Bushveld Igneous Complex, South Africa)",JOURNAL OF AFRICAN EARTH SCIENCES,"Assessment of the environmental impact of platinum group elements (PGE) and other trace elements from mining activities is essential to prevent potential environmental risks. This study evaluates the concentrations of PGE in stream sediments of the Hex River, which drains the mining area of the Bushveld Igneous Complex (South Africa), at four sampling points. Major, minor and trace elements (Fe, Ca, Al, Mg, Mn, V, Cr, Zn, Cu, As, Co, Ni, Cd, and Pb) were analyzed by FMS and ETAAS in suspended particulate matter and different sediment fractions (<63, 63-500 and 500-2000 mu m), and Pt, Pd, Rh, and Ir were measured by ICP-MS after removal of interfering elements (cation exchange resin 50W-DOWEX-X8). Procedures were blank-corrected and accuracy checked using reference materials. Nickel, Cr, Pt, Pd, Rh and Ir show concentrations 3-, 13- 18-, 28, 48- and 44- fold the typical upper continental crust levels, respectively, although lower than concentrations reported for the parent rocks. The highest concentrations were observed closer to the mining area, decreasing with distance and in the <63 gm fraction, probably derived from atmospheric deposition and surface runoff of PGE-rich particles released from mining activities.Thus, mining activities are causing some disturbance of the surface PGE geochemical cycle, increasing the presence of PGE in the fine fraction of river sediments. We propose that indicators such as airborne particulate matter, and soil and river sediment quality, should be added to the protocols for evaluating the sustainability of mining activities. (C) 2017 Elsevier Ltd. All rights reserved.Show less"
37,"Brierley, G",Jun 2009 ,Don't Fight the Site: Three Geomorphic Considerations in Catchment-Scale River Rehabilitation Planning,ENVIRONMENTAL MANAGEMENT,"Three geomorphic considerations that underpin the design and implementation of realistic and strategic river conservation and rehabilitation programs that work with the nature are outlined. First, the importance of appreciating the inherent diversity of river forms and processes is discussed. Second, river dynamics are appraised, framing the contemporary behavioral regime of a reach in relation to system evolution to explain changes to river character and behavior over time. Third, the trajectory of a reach is framed in relation to downstream patterns of river types, analyzing landscape connectivity at the catchment scale to interpret geomorphic river recovery potential. The application of these principles is demonstrated using extensive catchment-scale analyses of geomorphic river responses to human disturbance in the Bega and Upper Hunter catchments in southeastern Australia. Differing implications for reach- and catchment-scale rehabilitation planning prompt the imperative that management practices work with nature rather than strive to 'fight the site.'.Show less"
38,"Zhao, N",Water and Environmental Sustainability Symposium,"Macroinvertebrate distribution and aquatic ecology in the Ruoergai (Zoige) Wetland, the Yellow River source region",FRONTIERS OF EARTH SCIENCE,
39,"Jiang, XM",Oct 2020 ,Coupling between Carbon Efficiency and Technology Absorptive Capacity-A Case Study of the Yangtze River Economic Belt,SUSTAINABILITY,"Regional carbon efficiency (CE) improvement is critical to China's ""taking concerted efforts to achieve ecological protection"" strategy in the Yangtze River Economic Belt (YREB) and their program to build a leading demonstration belt for ecological civilization. This study applied the super efficiency slacks-based measure to calculate the regional differences and evolution characteristics of the YREB's CE from the year of 2006 to 2017. It also constructed a coupling evaluation model to empirically analyze the interactions between CE and technology absorptive capacity (TAC). The results showed that (1) the CE for all YREB provinces followed a ""U-shaped"" trend. TAC generally increased and incrementally decreased in the sequence of the upper stream, middle stream, and downstream. The gap among the downstream, upper stream, and middle stream increased; (2) coupling between the CE and TAC for the YREB provinces can be characterized as a relatively stable medium to low coupling degree and medium-to-high coordination degree. To improve coupling and achieve balanced, sustainable development in the YREB, this study proposes several measures, including promoting balanced, high-quality economic development, building the YREB talent pool, appropriately guiding foreign capital flows, implementing the strategy of driving economic development through innovation, and launching the network for coordinated technological innovation in YREB.Show less"
40,"Kozaki, D",Aug 2008 ,Application of ion-exclusion/cation-exchange chromatography to water quality monitoring of sub-urban river,BUNSEKI KAGAKU,"A non-suppressed ion-exclusion/cation-exchange chromatography with conductimetric detection for the simultaneous determination of anions (SO42-, Cl-, NO3-, I-, F-, HCOO- and CH3COO-) and cations (Na+, K+, NH4+, Mg2+ and Ca2+) commonly found in a typical suburban river water and discharged water biologically treated by an activated sludge process for urban sewage was studied on a polymethacrylate-based weakly acidic cation-exchange resin column and a mixed eluent consisting Of succinic acid, tartaric acids, and 18-crown-6 at pH 2.9. The separation mechanism is based on the ion-exclusion effect for the anions and the cation-exchange effect for the cations. Under the optimized eluent conditions (26 mM succinic acid/4 mM tartaric acid/1 mM 18-crown-6 at 0.6 mL/min), the simultaneous separation of anions and cations was achieved in ca. 20 min. The analytical performances, including calibration graph, detection limit, reproducibility, and recovery tests, were evaluated under the optimized chromatographic conditions. This simple and convenient non-suppressed ion-exclusion/cation-exchange chromatographic Method Could be successfully applied for evaluating the water quality Of a sub-urban river watershed including sewage treated water, in terms of the biological oxidation reaction of NH4+ to NO3-.Show less"
41,"Yang, J",Mar 2022 ,"Coupling Effects of Precipitation and Vegetation on Sediment Yield from the Perspective of Spatiotemporal Heterogeneity across the Qingshui River Basin of the Upper Yellow River, China",FORESTS,"Interactions between precipitation, vegetation, and erosion are crucial and not fully solved issues in the area of earth surface processes. The Qingshui River Basin (QRB), as the main sediment source tributary of the upper reaches of the Yellow River, is characterized by spatial heterogeneity of rainfall, vegetation, and soil erosion. In this study, we investigated the spatiotemporal variations of sediment yields within the QRB and further identified the coupling effects of precipitation and vegetation on soil erosion. We collected annual (1955 to 2016) and daily (2006 to 2016) hydrological and sediment series from six hydrological stations, which subdivided the whole basin into six different sub-basins with heterogeneity in climate and landscape. Variations in parameter a of the sediment rating curves among the six sub-basins continuously declined, showing the continuously increasing effect of vegetation coverage on reducing soil erosion. The unique combination of relationships between precipitation characteristics and vegetation patterns in six sub-basins and these coupling effects resulted in different precipitation-vegetation-erosion patterns in six sub-basins. Sediment yield followed bell-shaped relationships with vegetation and precipitation, with a clear critical threshold at normalized difference vegetation index (NDVI) = 0.36/precipitation = 100 mm at a monthly scale. Based on these thresholds, the non-linear relationships between precipitation, vegetation, and erosion were also explained. We also found that reducing the time lags in which vegetation follows precipitation may be effective in suppressing sediment yield. These findings could provide a quantitative approach to estimating the potential changes in sediment yield associated with proposed ecological rehabilitation schemes in this region.Show less"
42,"Mikhailova, MV",Nov 2019 ,Internal and External Water Exchange in Nontidal River Deltas,WATER RESOURCES,
43,"Kaleris, V",1998 ,Quantifying the exchange rate between groundwater and small streams,JOURNAL OF HYDRAULIC RESEARCH,"The reliability of quantification (measurement and calculation) of the exchange rate between groundwater and small streams is discussed. Concerning measurements, two measuring techniques (discharge difference measurements and seepage meter measurements) are investigated. Discharge difference measurements can give reliable results if the length of the reach, at the ends of which the discharge is measured, is appropriate. Infiltrometer measurements are of questionable value when influenced by difficult to detect installation errors. Concerning calculations the following issues are addressed:(a) The sensitivity of the calculated values of the exchange rate to errors in various parameters. This problem is discussed by means of analytical solutions; The analysis shows that, in case of stream beds with relatively small hydraulic resistance, errors in the hydraulic conductivity of the aquifer are important for the exchange rate. In case of stream beds with high hydraulic resistance, exchange rate is strongly influenced by the errors in the hydraulic resistance. In such cases, errors in the parameters characterizing the capillary forces in the porous media can increase the resulting errors considerably.(b) The reliability of estimations of the hydraulic resistance of the stream bed by means of piezometric head measurements near the stream. Investigations in a small stream show that, if the hydraulic resistance of the stream bed is high, its estimation from measurements of the piezometric heads is uncertain.(c) The forecasting of the exchange rate by means of depth integrated models under a hydrologic regime other than the one used for calibration. By means of analytical solutions it is shown that in case of stream beds with high hydraulic resistance and for porous materials in which the capillary forces are negligible, the exchange coefficient used to describe the exchange flow includes only the influence of the clogging layer. In such cases the value of the exchange coefficient estimated from the calibration can be used to forecast the exchange rate under changed hydrological conditions. In cases where the hydraulic resistance of the stream bed is small and for materials with nonnegligible capillary forces, such forecasting can be erroneous.Show less"
44,"Maheswaran, R",Jul 11 2012 ,Wavelet-Volterra coupled model for monthly stream flow forecasting,JOURNAL OF HYDROLOGY,"Natural stream flow dynamics is an outcome of complex nonlinear and multiscale phenomena, integrated together in some coherent manner and this paper is an attempt to model them by combining wavelet decomposition with Volterra models. This paper describes a methodology that yields a 1 month ahead forecast of stream flow using wavelets based multiscale nonlinear models. The method uses the multi resolution decomposition capability of wavelets to obtain corresponding scale specific features of the underlying generating system and the reconstruction of the given time series is accomplished by linking together the derived decompositions using second order Volterra kernels which are estimated in an online mode using the well known Kalman filter formulation. The model has been applied to two case studies from Cauvery River Basin, India. Results also indicate presence of discernable nonlinear characteristics in the stream flow data as evidenced by the results of the BDS non-linearity test. The proposed model performed well for both the stations when compared to the Wavelet based Linear models, the linear regression models and other nonlinear approaches such as the coupled Wavelets-Artificial Neural Networks based models. (c) 2012 Elsevier B.V. All rights reserved.Show less"
45,"Farkas-Ivanyi, K",Aug 2015 ,"THE INFLUENCE OF THE RIVER REGULATIONS ON THE AQUATIC HABITATS IN RIVER DANUBE, AT THE BODAK BRANCH-SYSTEM, HUNGARY AND SLOVAKIA",CARPATHIAN JOURNAL OF EARTH AND ENVIRONMENTAL SCIENCES,"Human influences increasingly modify the fluvial dynamics while the value of the clear drinking water worldwide increases. Water demand escalates as the population grows and as the engineering technology evolves. However the near-river inhabitants perceives the less sustainable water management concepts, from extreme floods through decrease of river recreation sites and termination of oxbow-lakes, the near-natural dynamics of the river has been forgotten. The aim of our study was to explore the near-natural river dynamics comparing with the current conditions and to examine its sustainability. The river landscape system in near-natural circumstances was highly related to the predictable fluvial disturbances, which sustained both the lateral and the vertical connectivity of the river branch system. During floods the main channel was able to refresh the habitats of the side-arms and the backwaters. The ebb and flow of the river was unhindered through channels, which were established to lead away the floods rolling back the level of it, and to collect the residual waters of the ebb. River regulation of the late 19th century and the construction of the Slovakian hydropower dam system in the late 20th century extremely changed the physical framework conditions of the upper part of the Danube in Hungary. The study analyses the effect of human impacts on the aquatic habitats, through the spatiotemporal changes of the aquatic habitats. It was hypothesized, that based on historical maps we can make difference between the natural and human induced river dynamics patterns which can help to project the potential effects of the river renaturalization and the construction of water reservoirs on aquatic habitats.Show less"
46,"Preetha, PP",Jul 2021 ,Quantifying Surface Water and Ground Water Interactions using a Coupled SWAT_FEM Model: Implications of Management Practices on Hydrological Processes in Irrigated River Basins,WATER RESOURCES MANAGEMENT,"This study coupled the Soil and Water Assessment Tool (SWAT) with a ground water finite element model (FEM) with the enhancements of multiple interface conversions and management practices. The coupled model, SWAT_FEM was applied to assess the hydrology of the Chennai River basin in India, a coastal zone with significant irrigation. The SWAT_FEM enhanced the predictions of stream flows and ground water levels (R-2:0.69,0.81; Nash Sutcliffe Efficiency (NSE):0.64,0.74) compared to the standalone model, SWAT (R-2:0.64,0.66; NSE:0.60,0.63) respectively. The coupled model produced an all-inclusive representation of the impacts of management practices on the hydrological processes and generated insights into the spatiotemporal patterns of the surface water and ground water interactions in the study area. The results showed that the interactions of surface water and ground water were significant in the mainstream of Chennai River basin. The seasonal ground water levels obtained with the SWAT_FEM model reinforced the increases in exorbitant ground water abstraction rates (9%-44%) with the introduction of management practices including reservoirs, pond irrigation, and agricultural water use. The results emphasized that if the ground water demand continued to increase, accelerated and unregulated ground water extraction is bound to happen shortly to suffice the water use, which can bring about environmental problems to this basin. Overall, this study demonstrated the applicability of the SWAT_FEM model and its value to the water resources management in irrigated areas with management practices. The developed model can be utilized in water resources assessment tools for effective predictions of ground water contributions in river basins.Show less"
47,"Zhang, SQ",2nd International Yellow River Forum,"Successful Experiment on the ""Secondary Suspended River"" Training of the Lower Yellow River",,
