,First author,Year,Title,Journal,Abstract
22,"Paillex, A",Feb 2013 ,Functional diversity in a large river floodplain: anticipating the response of native and alien macroinvertebrates to the restoration of hydrological connectivity,JOURNAL OF APPLIED ECOLOGY,"Rivers and floodplains are among the most threatened ecosystems. Hydroelectric power plants and embankments have reduced the hydrological connectivity between rivers and their floodplain channels, leading to loss of freshwater habitats and biological communities. To prevent and reverse such loss, numerous restoration programmes have aimed at rejuvenating the lateral hydrological connectivity between rivers and floodplain channels. Despite considerable global attention, we know remarkably little about the ecological benefits of floodplain restoration programmes. We analysed the functional diversity of different macroinvertebrate groups (natives and aliens) along a gradient of lateral hydrological connectivity on the Rhone river in France. We used 36 sampling sites to describe the functional diversity (Rao's quadratic entropy) before and after the enhancement of the lateral hydrological connectivity by restoration. The effects of restoration on functional diversity were tested for each macroinvertebrate group and at multiple spatial levels (alpha and beta). Before restoration, alpha functional diversity of the entire macroinvertebrate community peaked in sites with a high lateral connectivity. The contribution of the native groups to functional diversity was higher than that of the alien group. The latter was not constrained by high values of lateral hydrological connectivity and reached a maximum in highly connected sites. After restoration, within-site functional diversity (alpha FD) declined linearly following the enhancement of lateral hydrological connectivity. The restoration operations increased the contribution of the aliens to functional diversity and reduced the contribution of a group of native taxa. In addition, among-sites functional diversity (beta FD) was successfully enlarged by restoration. Synthesis and applications. The lateral hydrological connectivity (LHC) represents a key parameter for explaining the functional diversity (FD) of macroinvertebrates in a floodplain ecosystem. Our results demonstrate that restoration-induced changes to functional diversity can be predicted. Controversially, restoration-induced enhancement of lateral hydrological connectivity increased the functional diversity of the alien macroinvertebrates. However, these species contributed only to a small part of the total macroinvertebrate functional diversity. We recommend that restoration programmes diversify the levels of lateral hydrological connectivity among the channels to ensure an optimal functional diversity at the floodplain scale.Show less"
23,"Shaw, EA",Jun 2016 ,Importance of partial barriers and temporal variation in flow when modelling connectivity in fragmented river systems,ECOLOGICAL ENGINEERING,"(1) The potential for catchment-scale connectivity modelling to help plan the restoration of connectivity in fragmented river systems is not yet well understood. In the present study the importance of two interrelated aspects of such modelling in determining predictions of connectivity are explored: (1) uncertainty in the passability of partial barriers (such as fish passes) and how the passabilities of series of partial barriers combine, and (2) temporal variation in connectivity due to flow.(2) Connectivity for Atlantic salmon (Salmo salar L.) and European perch (Perca fluviatilis L.) are modelled under alternative restoration strategies in the heavily impounded Don Catchment UK using two different methods for simulating the combined passability of series of partial barriers. Catchment-scale hydraulic and connectivity modelling were integrated using a novel method to account for the effect of flow on connectivity, achieved by consideration of flow-fish pass efficiency relationships and the treatment of gaps between habitat patches as partial barrier.(3) Modelled connectivity is very sensitive to uncertainty in barrier passability and the method used to simulate the combined passability of series of partial barriers. Flow also has a strong and complex effect on connectivity, with predicted temporal patterns being particularly dependent on how the combined impact of series of barriers is modelled. The sensitivity of the modelling constrains its capacity to predict the outcome of alternative connectivity restoration strategies. Nevertheless it does serve as a tool to think critically about connectivity restoration. If applied thoughtfully in full awareness of its limitations it can still be used assist in the planning and appraisal of alternative restoration options.(4) The modelling also provides a number of important practical insights. It shows that series of fish passes may be ineffective unless they operate at very high efficiencies. Small changes to flow-fish pass efficiency relationships can have a large effect on temporal patterns in connectivity. Overall fish pass efficiency is comprised of attraction and passage efficiencies which may differ in the extent to which they are determined by random processes. This likely has significant implications for the nature of the combined passability of series of fish passes. (C) 2016 The Authors. Published by Elsevier B.V.Show less"
24,"Zheng, BF","3rd International Conference on Recent Advancements in Chemical, Environmental and Energy Engineering (RACEEE)",Study on the coupling relationship between water environment and social economy in Ganjiang River basin,DESALINATION AND WATER TREATMENT,
25,"Hassan, MA",Mar 15 2019 ,Variable hillslope-channel coupling and channel characteristics of forested mountain streams in glaciated landscapes,EARTH SURFACE PROCESSES AND LANDFORMS,"Channel morphology of forested, mountain streams in glaciated landscapes is regulated by a complex suite of processes, and remains difficult to predict. Here, we analyze models of channel geometry against a comprehensive field dataset collected in two previously glaciated basins in Haida Gwaii, B.C., to explore the influence of variable hillslope-channel coupling imposed by the glacial legacy on channel form. Our objective is to better understand the relation between hillslope-channel coupling and stream character within glaciated basins. We find that the glacial legacy on landscape structure is characterized by relatively large spatial variation in hillslope-channel coupling. Spatial differences in coupling influence the frequency and magnitude of coarse sediment and woody material delivery to the channel network. Analyses using a model for channel gradient and multiple models for width and depth show that hillslope-channel coupling and high wood loading induce deviations from standard downstream predictions for all three variables in the study basins. Examination of model residuals using Boosted Regression Trees and nine additional channel variables indicates that similar to 10 to similar to 40% of residual variance can be explained by logjam variables, similar to 15-40% by the degree of hillslope-channel coupling, and 10-20% by proximity to slope failures. These results indicate that channel classification systems incorporating hillslope-channel coupling, and, indirectly, the catchment glacial legacy, may present a more complete understanding of mountain channels. From these results, we propose a conceptual framework which describes the linkages between landscape history, hillslope-channel coupling, and channel form. (c) 2018 John Wiley & Sons, Ltd.Show less"
26,"Ren, JH",Jul 2002 ,Effects of background water composition on stream-subsurface exchange of submicron colloids,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,"While very fine sediments (colloids) are normally assumed to be readily transported downstream without deposition, recent evidence suggests that these particles will often deposit into streambeds due to a combination of physical and chemical mechanisms. This study investigates a regime of particle deposition where settling is unimportant and thus where particle deposition can only result from advective stream-subsurface exchange followed by deep-bed filtration. Laboratory flume experiments were conducted to examine the deposition of 0.45 mum diameter silica colloids into a silica sand bed. This system was selected for study because submicron sized colloids will not settle and silica colloid filtration by silica sand is generally quite low. Despite the lack of settling and the weak particle-particle interactions, the ongoing interfacial flux of colloids to the subsurface still produced significant filtration of silica colloids over the course of the experiments. Variation of the background ionic strength caused significant modification of filtration behavior and silica colloid deposition. In addition, cleaning the sand surface with mild acid and base washes reduced both filtration and net colloid exchange. These experimental results are interpreted in terms of a fundamentally based physicochemical model which predicts net particle deposition based on stream and subsurface hydrodynamic conditions and subsurface filtration. These results show that both particle surface chemical conditions and background water chemistry play a critical role in controlling the net transport and deposition of fine sediments. It is important to recognize the effects of physicochemical processes both when designing laboratory experiments and when analyzing environmental particle transport.Show less"
27,"Timoner, X",Aug 2012 ,"Functional responses of stream biofilms to flow cessation, desiccation and rewetting",FRESHWATER BIOLOGY,"1. Mediterranean climate regions are characterised by long summer droughts that usually involve flow intermittency in low- to mid-order streams. Flow intermittency implies flow cessation, drying and subsequent rewetting of the streambed, and affects both autotrophic and heterotrophic processes. The balance between these processes, as well as the balance in the use of carbon (C), nitrogen (N) and phosphorus (P) may change because of the ongoing increase in stream flow intermittency caused by global change in many regions. It is therefore crucial to understand better the consequences of this phenomenon. 2. Our two initial hypotheses were (i) that flow intermittency would impact more on autotrophic than on heterotrophic processes in stream biofilms owing to the higher water dependence of autotrophs, as well as differences in the water storage capacity of the stream biofilm compartments where autotrophic and heterotrophic processes mainly occur (surface cobbles versus hyporheic sediments) and (ii) that the C-N-P use by biofilms would change during the dry period (terrestrial phase) owing to the extreme water stress conditions. These hypotheses were tested by analysing the functional response of the main stream biofilms (epilithic, epipsammic and hyporheic) during flow cessation, desiccation and rewetting in a Mediterranean forested stream. The autotrophic response was characterised through changes in the photon yield, whereas the heterotrophic response was characterised by changes in the extracellular enzyme activities. 3. Streambed desiccation had clear effects on the functioning of stream biofilms. Autotrophic biomass decreased by 80% with streambed desiccation, but recovered rapidly after flow resumption. Heterotrophs were more resistant to water stress, especially in the epipsammic and hyporheic biofilms where bacterial cell density decreased only by 20%. 4. Extracellular enzyme activities remained relatively high, and the balance in the C-N-P use by biofilms changed during the dry period. The C and P breakdown capacities were maintained during dry conditions, especially in the epipsammic and hyporheic biofilms, but the degradation of N compounds sharply decreased. Elemental molar ratios (C:N and C:P) of the different biofilms also changed with streambed desiccation. C:P ratios increased from 80 to 300, while the C:N ratios increased from 10 to 16. 5. Given the contrasting responses of autotrophic and heterotrophic processes in the different biofilms, our results suggest that the current increase in flow intermittency extent is likely to increase the relative importance of heterotrophic processes in stream ecosystems, as well as the relative contribution of the hyporheic biofilm to C-N-P use. Our results further suggest that the longer streams remain dry, the more the biofilm stoichiometry will change.Show less"
28,"Abdelaziz, AH",May 2015 ,Learning Dynamic Stream Weights For Coupled-HMM-Based Audio-Visual Speech Recognition,IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,"With the increasing use of multimedia data in communication technologies, the idea of employing visual information in automatic speech recognition (ASR) has recently gathered momentum. In conjunction with the acoustical information, the visual data enhances the recognition performance and improves the robustness of ASR systems in noisy and reverberant environments. In audio-visual systems, dynamic weighting of audio and video streams according to their instantaneous confidence is essential for reliably and systematically achieving high performance. In this paper, we present a complete framework that allows blind estimation of dynamic stream weights for audio-visual speech recognition based on coupled hidden Markov models (CHMMs). As a stream weight estimator, we consider using multilayer perceptrons and logistic functions to map multidimensional reliability measure features to audiovisual stream weights. Training the parameters of the stream weight estimator requires numerous input-output tuples of reliability measure features and their corresponding stream weights. We estimate these stream weights based on oracle knowledge using an expectation maximization algorithm. We define 31-dimensional feature vectors that combine model-based and signal-based reliability measures as inputs to the stream weight estimator. During decoding, the trained stream weight estimator is used to blindly estimate stream weights. The entire framework is evaluated using the Grid audio-visual corpus and compared to state-of-the-art stream weight estimation strategies. The proposed framework significantly enhances the performance of the audio-visual ASR system in all examined test conditions.Show less"
29,"Boxall, GD",May 2008 ,Landscape topography and the distribution of Lahontan cutthroat trout (Oncorhynchus clarki henshawi) in a high desert stream,ENVIRONMENTAL BIOLOGY OF FISHES,"Lahontan cutthroat trout, Oncorhynchus clarki henshawi, are currently limited in their distribution to a patchwork of small isolated populations, the result of habitat degradation and natural variation in landscape and in-stream conditions. The objectives of this study were to determine if landscape topography influences trout distribution, and if water temperatures control this response. The work was carried out in a sub-basin of the Quinn River system, McDermitt Creek, which drains the sagebrush desert of southeastern Oregon and northern Nevada. Head-water tributaries of this creek consist of alternating canyon-confined and valley bounded reaches. Trout within these systems are challenged by low discharge and high temperatures during the summer, and anchor ice during the winter. Contiguous whole stream surveys were used to look at trout distribution during the summer of 2003 and spring and fall of 2004. Our results suggested that topography can affect trout distribution. Trout numbers were highest in areas with greater numbers of nick-points (the transition zones between less confined and more confined valley segments) and greater valley confinement. Additionally, in the downstream portion of our headwater reaches, more trout were found in nickpoints than expected based on the availability of this habitat type. Our data suggest that hyporheic inputs may be high in such areas, thus providing trout with shelter from warm water in the summer, anchor ice in the winter, and shallow stream depths during all seasons. Spatial occurrence of these areas of refugia can be taken into consideration when planning land use activities and restoration efforts. Further research is required to confirm that topography can affect the distribution of Lahontan cutthroat trout in other systems, and to better understand the mechanisms behind these patterns.Show less"
30,"Abdelaziz, AH",15th Annual Conference of the International-Speech-Communication-Association (INTERSPEECH 2014),Dynamic Stream Weight Estimation in Coupled-HMM-based Audio-visual Speech Recognition Using Multilayer Perceptrons,,
31,"Dallmann, J",Dec 16 2021 ,Bedform segregation and locking increase storage of natural and synthetic particles in rivers,NATURE COMMUNICATIONS,"Here the authors show that hyporheic flow, bed morphology, and bed stability are intimately related, and that this relationship is expressed as distinct locked and segregated states of bedform dynamics, which carries implications for river system behavior in general and the storage of carbon, nutrients, and contaminants in particular.While the ecological significance of hyporheic exchange and fine particle transport in rivers is well established, these processes are generally considered irrelevant to riverbed morphodynamics. We show that coupling between hyporheic exchange, suspended sediment deposition, and sand bedform motion strongly modulates morphodynamics and sorts bed sediments. Hyporheic exchange focuses fine-particle deposition within and below mobile bedforms, which suppresses bed mobility. However, deposited fines are also remobilized by bedform motion, providing a mechanism for segregating coarse and fine particles in the bed. Surprisingly, two distinct end states emerge from the competing interplay of bed stabilization and remobilization: a locked state in which fine particle deposition completely stabilizes the bed, and a dynamic equilibrium in which frequent remobilization sorts the bed and restores mobility. These findings demonstrate the significance of hyporheic exchange to riverbed morphodynamics and clarify how dynamic interactions between coarse and fine particles produce sedimentary patterns commonly found in rivers.Show less"
32,"Chen, J",Apr 2018 ,"What Role Does ""Elongation"" Play in ""Tool-Specific"" Activation and Connectivity in the Dorsal and Ventral Visual Streams?",CEREBRAL CORTEX,"Images of tools induce stronger activation than images of nontools in a left-lateralized network that includes ventral-stream areas implicated in tool identification and dorsal-stream areas implicated in tool manipulation. Importantly, however, graspable tools tend to be elongated rather than stubby, and so the tool-selective responses in some of these areas may, to some extent, reflect sensitivity to elongation rather than ""toolness"" per se. Using functional magnetic resonance imaging, we investigated the role of elongation in driving tool-specific activation in the 2 streams and their interconnections. We showed that in some ""tool-selective"" areas, the coding of toolness and elongation coexisted, but in others, elongation and toolness were coded independently. Psychophysiological interaction analysis revealed that toolness, but not elongation, had a strong modulation of the connectivity between the ventral and dorsal streams. Dynamic causal modeling revealed that viewing tools (either elongated or stubby) increased the connectivity from the ventral- to the dorsal-stream tool-selective areas, but only viewing elongated tools increased the reciprocal connectivity between these areas. Overall, these data disentangle how toolness and elongation affect the activation and connectivity of the tool network and help to resolve recent controversies regarding the relative contribution of ""toolness"" versus elongation in driving dorsal-stream ""tool-selective"" areas.Show less"
33,"Noss, C",9th International Conference on Fluvial Hydraulics (River Flow),Flow and Turbulence driven Water Surface Roughness and Gas Exchange Velocity in Streams,,
34,"Koruk, K",May 30 2020 ,A multi-technique approach to determine temporal and spatial variability of groundwater-stream water exchange,HYDROLOGICAL PROCESSES,"Characterizing the spatio-temporal distribution of groundwater-surface water (GW-SW) exchange fluxes is of paramount importance in understanding catchment behavior. A wide range of field-based techniques are available for such characterization. The objective of this study is to quantify the spatio-temporal distribution of the exchange fluxes along the cakit stream (Nigde, Turkey) through coupling a set of geophysical techniques and in-stream measurements in a hierarchical manner. First, geological and water quality information were combined at the catchment scale to determine key areas for reach-scale focus. Second, electromagnetic induction (EMI) surveys were conducted along the reach to pinpoint potential groundwater upwelling locations. EMI anomalies guided our focus to a 665 m-long reach of the stream. Along this selected reach, a fibre-optic distributed temperature sensing (FO-DTS) system was utilized to investigate streambed temperature profiles at fine spatial and temporal scales. Furthermore, vertical hydraulic gradients and exchange fluxes were investigated using nested piezometers and vertical temperature profiles, respectively, at two potential upwelling locations and a potential downwelling location identified by previous surveys. The results of the study reveal heterogeneity of vertical water-flow components with seasonal variability. The EMI survey was successful in identifying a localized groundwater upwelling location. FO-DTS measurements revealed a warm temperature anomaly during cold air temperature and low streamflow conditions at the same upwelling site. Our point-based methods, namely vertical temperature profiles and vertical hydraulic gradient estimates, however, did not always provide consistent results with each other and with EMI and FO-DTS measurements. This study, therefore, highlights the opportunities and challenges in incorporating multi-scale observations in a hierarchical manner in characterization of the GW-SW exchange processes that are known to be highly heterogeneous in time and space. Overall, a combination of different methods helps to overcome the limitations of each single method and increases confidence in the obtained results.Show less"
35,"Cao, ZX",Mar 2002 ,Coupled and decoupled numerical modeling of flow and morphological evolution in alluvial rivers,JOURNAL OF HYDRAULIC ENGINEERING-ASCE,"Existing numerical river models are mostly built upon asynchronous solution of simplified governing equations. The strong coupling between water flow, sediment transport, and morphological evolution is thus ignored to a certain extent. An earlier study led to the development of a fully coupled model and identified the impacts of simplifications in the water-sediment mixture and global bed material continuity equations as well as of the asynchronous solution procedure for aggradation processes. This paper presents the results of an extended study along this line, highlighting the impacts on both aggradation and degradation processes. Simplifications in the continuity equations for the water-sediment mixture and bed material are found to have negligible effects on degradation. This is, however, in contrast to aggradation processes, in which the errors purely due to simplified continuity equations can be significant transiently. The asynchronous solution procedure is found to entail appreciable inaccuracy for both aggradation and degradation processes. Further, the asynchronous solution procedure can render the physical problem mathematically ill posed by invoking an extra upstream boundary condition in the supercritical flow regime. Finally, the impacts of simplified continuity equations and an asynchronous solution procedure are shown to be comparable with those of largely tuned friction factors, indicating their significance in calibrating numerical river models. It is concluded that the coupled system of complete governing equations needs to be synchronously solved for refined modeling of alluvial rivers.Show less"
36,"Zhang, SW",5th International Yellow River Forum on Ensuring Water Right of the River's Demand and Healthy River Basin maintenance,Analysis of Coupling between Urbanization and Water Resources and Environment of Shiyang River Basin-A Case Study of Liangzhou District,,
37,"Bjornsson, KT",International Congress on Modelling and Simulation,Using wetland nutrient modelling to estimate River Murray and floodplain wetland water exchange,,
38,"Gordon, EM",Jul 21 2020 ,Default-mode network streams for coupling to language and control systems,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"The human brain is organized into large-scale networks identifiable using resting-state functional connectivity (RSFC). These functional networks correspond with broad cognitive domains; for example, the Default-mode network (DMN) is engaged during internally oriented cognition. However, functional networks may contain hierarchical substructures corresponding with more specific cognitive functions. Here, we used individual-specific precision RSFC to test whether network substructures could be identified in 10 healthy human brains. Across all subjects and networks, individualized network subdivisions were more valid-more internally homogeneous and better matching spatial patterns of task activation-than canonical networks. These measures of validity were maximized at a hierarchical scale that contained similar to 83 subnetworks across the brain. At this scale, nine DMN subnetworks exhibited topographical similarity across subjects, suggesting that this approach identifies homologous neurobiological circuits across individuals. Some DMN subnetworks matched known features of brain organization corresponding with cognitive functions. Other subnetworks represented separate streams by which DMN couples with other canonical large-scale networks, including language and control networks. Together, this work provides a detailed organizational framework for studying the DMN in individual humans.Show less"
39,"Wright, N",,An empirical test of groundwater pumping effects on river flow and temperature: Chemainus River case study,CANADIAN WATER RESOURCES JOURNAL,"Groundwater abstraction from pumping wells can reduce the flows and water levels of hydraulically connected surface waters, which can affect aquatic communities and water rights of other users. Four pump tests were implemented in the 2016 summer low-flow period to measure groundwater pumping effects to Chemainus River surface water flow and temperature. The effect of pumping on surface flow was estimated using four metrics based on differences between measured and predicted flow at a hydrometric gauge located 340 m from the groundwater wells. Differences were estimated as residuals from a regression model relating flow at this gauge to flow at a gauge 1.3 km upstream of the wells. The effect of pumping on surface water temperature was assessed using daily maximum and daily average water temperature at gauges located 340 m and 1.4 km downstream of the wells. An effect of pumping on river flow was measurable when the pumps were turned on and shut off. The consistency of measured effects across all tests and the absence of discernable trends within and across tests indicate that the average effect of pumping across a broader period is equivalent to the average of all before and after comparisons, which was estimated as 9.9 L/s +/- 12.1 L/s, or 5.5% of river discharge at the time of the tests. Groundwater pumping did not result in a detectable shift in water temperature. The results indicate that changes in water temperature in relation to the pump tests were smaller in magnitude or spatial scale than the detection limits of the implemented experimental design. This case study provides an example of quantification of pumping effects on stream flow and temperature, as required by the Water Sustainability Act for licensing of groundwater abstraction. We suggest this approach could be used elsewhere to quantify effects of groundwater abstraction.Show less"
40,"Mary, N",Jan 2000 ,First survey of interstitial fauna in New Caledonian rivers: influence of geological and geomorphological characteristics,HYDROBIOLOGIA,"Despite zoogeographical implications and geological anomalies, the interstitial fauna of New Caledonian rivers remains unstudied. During this first survey, 15 different sized rivers varying in sediment grain size and geological substratum were sampled for both benthic (Surber sampler) and interstitial (Karaman-Chappuis pits) invertebrates during summer 1998-99. A total of 34 taxa was collected during the study, of which 22 were present in the sediment interstices. Interstitial assemblages were dominated by the Oligochaeta (present in 80% of the samples), the Chironomidae (in 73%), the Ceratopogonidae (in 73%), the Coleoptera Berosini (in 47%), the Turbellaria (in 47%), the OstracodaVestalenula sp. (in 40%) and the Copepoda Cyclopoida (in 40%). New amphipods close to Bogidiellidae were found in two stations. Some organisms, frequent and abundant in the benthic layer, were rare or absent in the sediment interstices (e.g. Decapoda Atyidae, Ephemeroptera Leptophlebiidae, Trichoptera Hydropsychidae and Leptoceridae, Diptera Simulidae). River size and distance between the station and the ocean were unassociated with abundance, taxonomic richness or composition of interstitial assemblages. In contrast, both abundance and taxonomic richness were significantly lower when sediment grain size decreased (probably because of low exchange with surface assemblages) and when the percentage of peridotitic substratum in the catchment increased (probably because of its high nickel and chromium contents). These preliminary results suggest that interstitial fauna can be used for ecological survey and river management even in tropical regions.Show less"
41,"Jackson, CR",Feb 3 2022 ,Distinctive Connectivities of Near-Stream and Watershed-Wide Land Uses Differentially Degrade Rural Aquatic Ecosystems,BIOSCIENCE,"The water-quality effects of low-density rural land-use activities are understudied but important because of large rural land coverage. We review and synthesize spatially extensive studies of oligotrophic mountain streams in the rural Southern Appalachian Mountains, concluding that rural land-use activities significantly degrade water quality through altered and mostly enhanced landscape-stream connections, despite high forest retention. Some connections (insolation, organic inputs, root-channel interactions, stream-field connectivity, individual landowner discharges) are controlled by near-stream land-use activities, whereas others (reduced nitrogen uptake and cycling, enhanced biological nitrogen fixation, nutrient subsidy, runoff from compacted soils, road runoff delivery) are controlled by basin-wide land use. These connections merge to alter basal resources and shift fish, salamander, and invertebrate assemblages toward species tolerant of higher turbidity and summer temperatures and those more competitive in mesotrophic systems. Rural water quality problems could be mitigated substantially with well-known best management practices, raising socioecological governance questions about best management practice adoption.Show less"
42,"Hou, Z",Sep 20 2017 ,Geochemical and Microbial Community Attributes in Relation to Hyporheic Zone Geological Facies,SCIENTIFIC REPORTS,"The hyporheic zone (HZ) is the active ecotone between the surface stream and groundwater, where exchanges of nutrients and organic carbon have been shown to stimulate microbial activity and transformations of carbon and nitrogen. To examine the relationship between sediment texture, biogeochemistry, and biological activity in the Columbia River HZ, the grain size distributions for sediment samples were characterized to define geological facies, and the relationships among physical properties of the facies, physicochemical attributes of the local environment, and the structure and activity of associated microbial communities were examined. Mud and sand content and the presence of microbial heterotrophic and nitrifying communities partially explained the variability in many biogeochemical attributes such as C:N ratio and % TOC. Microbial community analysis revealed a high relative abundance of putative ammonia-oxidizing Thaumarchaeota and nitrite-oxidizing Nitrospirae. Network analysis showed negative relationships between sets of co-varying organisms and sand and mud contents, and positive relationships with total organic carbon. Our results indicate grain size distribution is a good predictor of biogeochemical properties, and that subsets of the overall microbial community respond to different sediment texture. Relationships between facies and hydrobiogeochemical properties enable facies-based conditional simulation/mapping of these properties to inform multiscale modeling of hyporheic exchange and biogeochemical processes.Show less"
43,"Frei, S",Nov 2019 ,Quantification of Hyporheic Nitrate Removal at the Reach Scale: Exposure Times Versus Residence Times,WATER RESOURCES RESEARCH,"The rate of biogeochemical processing associated with natural degradation and transformation processes in the hyporheic zone (HZ) is one of the largest uncertainties in predicting nutrient fluxes. We present a lumped parameter model that can be used to quantify the mass loss for nitrate in the HZ operating at the scale of river reaches to the entire catchments. The model is based on using exposure times (ET) to account for the effective timescales of reactive transport in the HZ. Reach scale ET distributions are derived by removing the portion of hyporheic residence times (RT) associated with flow through the oxic zone. The model was used to quantify nitrate removal for two scenarios: (1) a 100 m generic river reach and (2) a small agricultural catchment in Brittany (France). For the field site, hyporheic RT were derived from measured in-stream 222Rn activities and mass balance modeling. Simulations were carried out using different types of RT distributions (exponential, power law, and gamma-type) for which ET were derived. Mass loss of nitrate in the HZ for the field site ranged from 0 to 0.45 kg day-1 depending on the RT distribution and the availability of oxygen in the streambed sediments. Simulations with power law ET distribution models only show very little removal of nitrate due to the heavy weighting toward shorter flow paths that are confined to the oxic sediments. Based on the simulation results, we suggest that using ET will likely lead to more realistic estimates for nutrient removal in river and stream networks.Show less"
44,"White, WR",Mar 2016 ,"Headwater Streams of Florida: Types, Distribution and a Framework for Conservation",RIVER RESEARCH AND APPLICATIONS,"Using geographic information system and topographic maps, 5829 headwater streams in Florida were surveyed for several parameters including elevation, stream length, flow regime and surrounding geology, and vegetation. Each was assigned to one of four headwater types: wetland, seep, lake, and spring. Wetland headwaters were the most common and widespread followed by seeps, many displaying temporary flow, while springs were perennial and least numerous. Four groups of Florida rivers were identified through cluster analysis of drainage densities (number headwaters/km of river length). Group 1 consisted of six rivers with lowest drainage densities (0.30-1.39 streams/km main channel). All were coastal rivers of peninsular Florida and, with one exception, drain to the Gulf of Mexico. Seven of eight rivers (group 2) with intermediate drainage densities (1.77-3.04 streams/km main channel) were located in peninsular Florida. Only three of 12 rivers comprising the two groups (groups 3 and 4) with greatest drainage densities (5.16-9.37 and 15.49-16.96 streams/km main channel) were not located in the Florida panhandle. Stream conservation efforts should focus on both highly complex dendritic river networks of the panhandle and on the 7000km(2) area in central Florida mostly lacking headwaters that may become a significant dispersal bottleneck for aquatic biota seeking refugia farther north from projected climate change. Copyright (c) 2014 John Wiley & Sons, Ltd.Show less"
45,"Amoros, C",1st International Symposium on Riverine Landscapes,Connectivity and biocomplexity in waterbodies of riverine floodplains,FRESHWATER BIOLOGY,
46,"Brooks, AJ",Dec 2018 ,Barriers to dispersal: The effect of a weir on stream insect drift,RIVER RESEARCH AND APPLICATIONS,"Dams and weirs degrade river ecosystems, reducing diversity and altering the assemblage composition of aquatic biota. These structures may damage rivers by disrupting longitudinal connectivity, fragmenting rivers, and isolating populations. We tested whether a weir could impede the downstream dispersal of stream insects by comparing drift rates through natural pools and through a weir pool. For three of four of our study taxa (Offadens spp., Austrosimulium spp., and Simsonia spp.), we found the numbers of drifters were consistently reduced by the weir across multiple occasions (reduction ranging from 68 to 98%) to a higher degree than natural pools (reduction ranging from 24 to 41%). Drift of Cheumatopsyche spp. through the weir was greatly reduced in December (-95%) compared with natural pools, but the weir had little effect during April (-9%). There were size-related patterns in drift through the weir pool for some taxa. In the weir pool, emigrating individuals of Austrosimulium spp. were significantly smaller than immigrating individuals, which was not observed in natural pools. In contrast, significant reductions of Cheumatopsyche spp. drifters through the weir only occurred when individuals were small (December). Within the weir pool, the combined effects of lower average water velocity, multiple large low velocity areas, and the weir wall were likely to be the cause of the reduction in stream insect drift through the weir. The impediment of drift of some taxa by weirs may affect dispersal and colonisation processes. This obstruction of downstream movement could undermine the outcomes of river restoration projects.Show less"
47,"Vanacker, V",Dec 2005 ,River channel response to short-term human-induced change in landscape connectivity in Andean ecosystems,GEOMORPHOLOGY,"The drainage basin of the Deleg River (88 km(2)), located in the southern Ecuadorian Andes, was studied to assess the geomorphic and hydrologic response of a fluvial system to human-induced environmental change in its contributing area. Historical data on land use, channel morphology and sedimentology were collected, based on a spatial analysis of aerial photographs (1963-1995) and a field survey (2002). Analysis of channel cross-sectional profiles and sedimentological data revealed a major change in morphology and sedimentology of the Deleg River during the past four decades: (i) the active river channel narrowed by over 45%, (ii) the riverbed incised on average by over 1.0 m and (iii) the median grain size of the bed surface decreased from 13.2 cm to 4.7 cm. The spatial pattern of land cover within the Deleg catchment also changed considerably: highly degraded agricultural land in the low-lying areas was abandoned and partially afforested for timber and wood production, whereas secondary upland forest was increasingly cleared for expansion of cropland and pastures. Notwithstanding large changes in the spatial organization of land use within the catchment, the overall land use did not change significantly during the past four decades. This suggests that the response of the Deleg River to land-use change not only depends on the overall land-use change, but also on the spatial pattern of land-use/cover change within the catchment. Although forestation and regeneration of bare gully slopes and floors throughout the catchment only represented a minor part of the total land-use change, these land-use/cover changes had a major impact on the hydrological and sediment connectivity in the landscape. (c) 2005 Elsevier B.V. All rights reserved.Show less"
48,"Qin, ZH",5th International Yellow River Forum on Ensuring Water Right of the River's Demand and Healthy River Basin maintenance,Research on Management of System Coupled Mode and Institutional Innovation of Water Resources in the Yellow River Basin,,
