,First author,Year,Title,Journal,Abstract
24,"Qian, Q",Jul 31 2008 ,A vertical dispersion model for solute exchange induced by underflow and periodic hyporheic flow in a stream gravel bed,WATER RESOURCES RESEARCH,"[1] Interstitial flows in stream gravel beds are driven by stream slope and controlled by hydraulic conductivity (underflows) or induced by pressure differentials on the streambed surface (hyporheic flows). They enhance solute exchange between surface water and a streambed. To study the solute transport in a stream gravel bed, a 2-D transient advection dispersion mass transfer model was formulated. The velocity field includes an underflow and a spatially periodic hyporheic flow, e. g., due to standing surface waves or bed forms. Two dimensionless scaling parameters emerged: R measures the relative strength of hyporheic flow to underflow in the streambed and l is the ratio of dispersivity of the gravel bed to the pressure wavelength along the streambed. In the analysis of mass transfer of nonconservative substances into a streambed, an explicit 2-D analysis of interstitial flow is often undesirable. Therefore the numerical solutions for the 2-D concentration fields under periodic boundary conditions were reduced to 1-D vertical concentration profiles ( by streamwise averaging of the solute concentrations). The profiles were matched to the solution of an unsteady vertical 1-D dispersion equation that introduces a depth variable ""enhanced dispersion coefficient D(E)(y)'' that lumps all forms of interstitial advective and dispersive transport in the streambed. Functions D(E)(y) were determined for many combinations of independent parameters by inverse modeling, and the dependence of D(E)(y) on the dimensionless parameters R and gimel was determined from these results. Analytical relationships for D(E)(y, R, gimel) have been proposed and validated against available experimental data. Knowledge of D(E)(y) allows the estimation of solute/mass transfer rates in streambeds under wavy boundary conditions, without explicit analysis of the interstitial flow. This is a distinct advantage for applications in stream water quality and/or pore water quality studies.Show less"
25,"Uzarski, DG",Jul 1 2001 ,A new chamber design for measuring community metabolism in a Michigan stream,HYDROBIOLOGIA,"We designed an open-ended community metabolism chamber to simultaneously measure surface and hyporheic metabolism. Our chamber design eliminated reaeration, compartmentalized metabolism, maintained ambient conditions and included hyporheic respiration. We compared results from our hyporheic chamber to results obtained from: (1) closed benthic community metabolism chambers constructed as recommended by Bott et al. (1978), and (2) whole-stream metabolism techniques as modified by Marzolf et al. (1994). Simultaneous comparisons of all three procedures were made for a 35 m riffle section of Augusta Creek, a 3rd-order Michigan stream, in July 1997 and repeated in July 1998. Simultaneous comparisons of all three procedures were also made for a 30 m sandy run section of Augusta Creek in September 1997, and repeated in September 1998. Our hyporheic chamber estimates for community respiration (CR24) were similar to those obtained using the whole-stream metabolism procedure but were considerably higher than estimates obtained using the closed benthic chambers in three of the four experiments. These data suggest that our chamber design provided estimates of community metabolism which included both benthic and hyporheic respiration. The chamber incorporates several positive aspects of both closed chambers and the whole-stream method. This new method can be replicated, eliminates the need for a reaeration coefficient, ambient conditions are better approximated since it remains an open system, and it appears to provide more realistic estimates of whole-stream metabolism compared to the traditional chamber approach.Show less"
26,"Boano, F",Feb 13 2010 ,Biogeochemical zonation due to intrameander hyporheic flow,WATER RESOURCES RESEARCH,"The dynamics of chemicals within a catchment are strongly affected by the exchange between surface water and groundwater. The activity of hyporheic microorganisms plays a key role in these processes, as they are able to oxidize and reduce organic matter and nutrients. The interplay between the residence times in the hyporheic zone and the temporal scales of the microbial reactions must thus be understood in order to improve our understanding of the role of fluvial environments in nutrient cycling. In this paper we focus on the intrameander hyporheic region and investigate the links between river morphology, hyporheic flow field, and biogeochemical processes. We adopt a modeling framework that considers the planimetric evolution of a meandering river, the hyporheic flow field induced by the river sinuosity, and the main biogeochemical reactions of organic carbon degradation. The chemical zonation of the intrameander hyporheic zone clearly emerges as a result of the coupling between hyporheic flow and biochemical activity. The resulting patterns of nutrient concentrations are strongly influenced by the river morphology. We also show how to estimate the characteristic timescales of the redox reactions and that their interplay with the kinematic timescales of the hyporheic flow controls both the biochemical zonation and the overall rate of nutrient transformation.Show less"
27,"Mueller, BM",Feb 18 2021 ,Simultaneous attenuation of trace organics and change in organic matter composition in the hyporheic zone of urban streams,SCIENTIFIC REPORTS,"Trace organic compounds (TrOCs) enter rivers with discharge of treated wastewater. These effluents can contain high loads of dissolved organic matter (DOM). In a 48 h field study, we investigated changes in molecular composition of seven DOM compound classes (FTICR-MS) and attenuation of 17 polar TrOCs in a small urban stream receiving treated wastewater. Correlations between TrOCs and DOM were used to identify simultaneous changes in surface water and the hyporheic zone. Changes in TrOC concentrations in surface water ranged between a decrease of 29.2% for methylbenzotriazole and an increase of 152.2% for the transformation product gabapentin-lactam. In the hyporheic zone, only decreasing TrOC concentrations were observed, ranging from 4.9% for primidone to 93.8% for venlafaxine . TrOC attenuation coincided with a decline of molecular diversity of easily biodegradable DOM compound classes while molecular diversity of poorly biodegradable DOM compound classes increased. This concurrence indicates similar or linked attenuation pathways for biodegradable DOM and TrOCs. Strong correlations between TrOCs and DOM compound classes as well as high attenuation of TrOCs primarily occurred in the hyporheic zone. This suggests high potential for DOM turnover and TrOC mitigation in rivers if hyporheic exchange is sufficient.Show less"
28,"He, BW",Aug 2021 ,A mathematical approach to improving the representation of surface water-groundwater exchange in the hyporheic zone,JOURNAL OF WATER AND CLIMATE CHANGE,"It is well known that land surface topography governs surface-groundwater interactions under some circumstances and can be separated in a Fourier-series spectrum that provides an exact analytical solution of both the surface and the underlying three-dimensional groundwater flows. We evaluate the performance of the current Fourier fitting process by testing on different scenarios of synthetic surfaces. We identify a technical gap and propose a new version of the approach which incorporates the spectral analysis method to help identify the statistically significant frequencies of the surface to guide the refinement and mesh. Our results show that spectral analysis is the method that can help improve the accuracy of representing the surface, thus further improving the accuracy of predicting the bedform-driven hyporheic exchange flows.Show less"
29,"Mojarrad, BB",Jan 2023 ,Convergence of Groundwater Discharge through the Hyporheic Zone of Streams,GROUNDWATER,"Significant attention has been given to hyporheic water fluxes induced by hydromorphologic processes in streambeds and the effects they have on stream ecology. However, the impact of hyporheic fluxes on regional groundwater flow discharge zones as well as the interaction of these flows are much less investigated. The groundwater-hyporheic interactive flow not only governs solute mass and heat transport in streams but also controls the retention of solute and contamination following the discharge of deep groundwater, such as naturally occurring solutes and leakage from geological waste disposal facilities. Here, we applied a physically based modeling approach combined with extensive hydrologic, geologic and geographical data to investigate the effect of hyporheic flow on groundwater discharge in the Krycklan catchment, located in a boreal landscape in Sweden. Regional groundwater modeling was conducted using COMSOL Multiphysics by considering geologic heterogeneity and infiltration constraint of the groundwater circulation intensity. Moreover, the hyporheic flow was analyzed using an exact spectral solution accounting for the fluctuating streambed topography and superimposed with the regional groundwater flow. By comparing the discharge flow fields with and without consideration of hyporheic flows, we found that the divergence of the discharge was substantially enhanced and the distribution of the travel times of groundwater was significantly shifted toward shorter times due to the presence of hyporheic flow. Particularly important is that the groundwater flow paths contract near the streambed interface due to the hyporheic flow, which leads to a phenomenon that we name ""fragmentation"" of coherent areas of groundwater upwelling in pinhole-shaped stream tubes.Show less"
30,"Ren, J",Jun 2019 ,Using water temperature series and hydraulic heads to quantify hyporheic exchange in the riparian zone,HYDROGEOLOGY JOURNAL,"Surface-water/groundwater exchange through the evaluation of riparian-zone temperature data has attracted increasing attention in recent years. The Fox Ditch Canal, Nevada, USA, was chosen for this study on seasonal variations of riparian-zone water exchange. Groundwater temperature and hydraulic head real-time monitoring data were collected from March to November 2012. A calibrated hydro-thermal coupling model was used to characterize the riparian-zone temporal and spatial temperature distribution, thereby providing a standard against which the performances of four analytical solution models for calculated riparian-zone vertical seepage velocity could be assessed. The results indicated that the proposed model provided a simulation that was able to represent dynamic changes in riparian-zone soil temperature. Although small variations in patterns and magnitudes of riparian-zone water exchange were evident at a daily scale, they varied significantly over a seasonal scale. Comparison of the results of the four analytical solutions and numerical computation found that the Hatch solution by the amplitude method provided the highest accuracy for calculating groundwater velocity in this area (2.47x10(-6) to 3.15x10(-6) m/s). Global sensitivity analysis of hydro-thermal coupling model parameters showed that porosity had the most significant impact on temperature in the model.Show less"
31,"Leng, PF",Aug 2021 ,Temporal Patterns of Methane Emissions From Two Streams With Different Riparian Connectivity,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Streams are regionally important sources of CH4 to the atmosphere, but the temporal variability in and control on CH4 concentrations and emissions are not well understood. Especially, lack of long-term data hampers our ability to predict CH4 emissions from streams. Here, we present a 7-year data set of biweekly CH4 concentration and underlying potential drivers from two adjacent small German streams with contrasting riparian area characteristics. Over the 7-year study period, mean CH4 concentration and emissions were 0.20 and 0.07 mu mol L-1 and 2.01 and 0.84 mmol m(-2) d(-1) for the two streams, respectively. Our findings suggest that the combination of seasonality and topography ultimately shaped the considerable temporal variations of CH4. CH4 oxidation and production in the streams were probably of minor importance. Instead, fluctuations in CH4 concentrations likely reflected a temporal pattern of CH4 input from soils of the riparian zone with larger CH4 variations in the stream with more riparian lands. Structural equation modeling revealed dissolved organic carbon and nitrate as important predictors of CH4 concentration. However, we did not identify predictors of the considerable short-term variability, nor the explicit pathways of CH4 delivery to streams. The discrepancy of the CH4 flux between streams was likely triggered by different connectivities to riparian soils with higher CH4 emissions in the hydrologically more connected stream. Interannual comparison showed that changing hydrologic conditions, rather than warming, may impact future CH4 emissions from temperate streams. We predict that higher CH4 emissions occur in wetter years in streams with close connectivity to riparian soils.Show less"
32,"Clark, C",Sep 2021 ,Reach-scale stream temperature response to large wood placement,RESTORATION ECOLOGY,"Climate change models indicate that stream temperatures within much of the Columbia River Basin will increase significantly in the next 50 years leading to inhospitable conditions for salmonid fishes in several stream reaches. Restoration measures such as riparian planting, maintaining instream flows, and large wood (LW) placement are thought to ameliorate the impacts of climate change on stream temperatures. While LW placement is known to improve habitat complexity, it is unclear whether it will also help reduce summer stream temperatures. To help understand the influence of LW placement on stream temperatures, we monitored nine interior Columbia River Basin LW projects using an extensive posttreatment study design. We mapped stream bottom temperatures, topography, and physical habitat in paired treatment (LW placement) and control reaches to compare water temperatures and cool-water patches between reaches. We found no difference in the mean or the variance in overall reach temperatures or thalweg temperatures between treatment and control reaches. Mapping found variation in water temperatures of less than 0.5 degrees C within reaches, making mapping of cool-water patches impractical and further emphasized the lack of temperature differences. Our results indicate that LW placement projects in the interior Columbia River Basin do not appear to be decreasing reach-scale summer water temperatures or creating cool water refugia for fishes. Moreover, the current configuration and implementation of LW placement projects, which typically focus on placing wood on banks and channel margins, are unlikely to ameliorate the effects of climate change on stream temperatures.Show less"
33,"Wohl, E",Jun 30 2021 ,"Rediscovering, Reevaluating, and Restoring Lost River-Wetland Corridors",FRONTIERS IN EARTH SCIENCE,"River-wetland corridors form where a high degree of connectivity between the surface (rheic) and subsurface (hyporheic) components of streamflow creates an interconnected system of channels, wetlands, ponds, and lakes. River-wetland corridors occur where the valley floor is sufficiently wide to accommodate a laterally unconfined river planform that may feature morphologically complex, multi-threaded channels with vegetated bars, islands, and floodplains. River-wetland corridors can develop anywhere there is valley expansion along a drainage network, from the headwaters to estuaries or deltas, and they are found across all latitudes and within all biomes and hydroclimates. River-wetland corridors may be longitudinally continuous but are commonly interspersed with single-thread reaches in narrower portions of the valley. The development and persistence of river-wetland corridors is driven by combinations of geologic, biotic, and geomorphic processes that create a river environment that is diverse, heterogeneous, patchy, and dynamically stable, and within which patterns of flow, sediment features, and habitats shift continually. Hence, we describe these polydimensional river corridors as ""kaleidoscope rivers."" Historically, river-wetland corridors were pervasive in wide, alluvial valley reaches, but their presence has been so diminished worldwide (due to a diverse range of anthropogenic activities and impacts) that the general public and even most river managers are unaware of their former pervasiveness. Here, we define river-wetland corridors as a river type; review paleoenvironmental and historical records to establish their past ubiquity; describe the geologic, biotic, and geomorphic processes responsible for their formation and persistence; and provide examples of river-wetland corridor remnants that still survive. We close by highlighting the significance of the diverse river functions supported by river-wetland corridors, the consequences of diminution and neglect of this river type, and the implications for river restoration.Show less"
34,"Poole, GC",Jun 2006 ,Multiscale geomorphic drivers of groundwater flow paths: subsurface hydrologic dynamics and hyporheic habitat diversity,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Application of a hydrogeologic computer model underscored the importance of geomorphic controls on groundwater and surface-water flow dynamics in the Nyack Floodplain, a montane alluvial floodplain in Montana, USA. The model represented the floodplain as a hierarchy of geomorphic patches, which facilitated analysis of model results using independent (predictor) variables at multiple scales. The analyses revealed that geomorphic structures at various spatial scales interact with the flow regime to influence the direction, magnitude, and stability of hyporheic flow within individual floodplain patches. Specifically: 1) the hydrologic flow network within the hyporheic zone is more responsive to seasonal changes in river discharge if floodplain topography is complex and aquifer properties are heterogeneous, 2) simplification of internal patch structure across the floodplain eliminates the influence of fine-scale geomorphic structures on the stability of groundwater flow paths, although the influence of patch context remains, and 3) incremental changes in river discharge can abruptly and substantially restructure the relationship between river discharge and groundwater flow patterns when events such as inundation of previously dry flood channels occur on the floodplain. We believe that ecological theories of biodiversity can be used to understand interactions among geomorphic variation, hydrologic dynamics, and the maintenance of biodiversity in the hyporheic zone if abrupt reorganization and other variations in groundwater flow paths act as disturbances to hyporheic communities. From this perspective, we used model results to develop 4 hypotheses describing the potential for causal linkages among floodplain geomorphology, hyporheic flow-path variation, hyporheic habitat diversity/stability, and hyporheic community diversity.Show less"
35,"Holmes, RM",May 1996 ,Denitrification in a nitrogen-limited stream ecosystem,BIOGEOCHEMISTRY,"Denitrification was measured in hyporheic, parafluvial, and bank sediments of Sycamore Creek, Arizona, a nitrogen-limited Sonoran Desert stream. We used three variations of the acetylene block technique to estimate denitrification rates, and compared these estimates to rates of nitrate production through nitrification. Subsurface sediments of Sycamore Creek are typically well-oxygenated, relatively low in nitrate, and low in organic carbon, and therefore are seemingly unlikely sites of denitrification. However, we found that denitrification potential (C & N amended, anaerobic incubations) was substantial, and even by our conservative estimates (unamended, oxic incubations and field chamber nitrous oxide accumulation), denitrification consumed 5-40% of nitrate produced by nitrification. We expected that denitrification would increase along hyporheic and parafluvial flowpaths as dissolved oxygen declined and nitrate increased. To the contrary, we found that denitrification was generally highest at the upstream ends of subsurface flowpaths where surface water had just entered the subsurface zone. This suggests that denitrifiers may be dependent on the import of surface-derived organic matter, resulting in highest denitrification rate at locations of surface-subsurface hydrologic exchange. Laboratory experiments showed that denitrification in Sycamore Creek sediments was primarily nitrogen limited and secondarily carbon limited, and was temperature dependent. Overall, the quantity of nitrate removed from the Sycamore Creek ecosystem via denitrification is significant given the nitrogen-limited status of this stream.Show less"
36,"Shao, XJ",Jun 25 2020 ,A model to evaluate spatiotemporal variations of hydrological connectivity on a basin-scale complex river network with intensive human activity,SCIENCE OF THE TOTAL ENVIRONMENT,"In recent decades, rivers have been among the most gravely disturbed ecosystems due to intense anthropogenic impacts. Accurate spatial evaluation of river network connectivity is necessary for providing an improved empirical basis for management, conservation, and restoration initiatives. In this study, we focused on the stream continuity-oriented hydrological connectivity of the river network ecosystem. An evaluation model was established using spatiotemporal hydrological data, temporal data on dam development, and a new stream continuity-oriented connectivity index (SCI). The Pearl River basin was selected as the study area to demonstrate the model application using data since 1960. The model showed that the SCI values had significantly and steadily decreasing characteristics in the entire basin from 1960 to 2018, with a total decrease during this period of 26% throughout the river network. The connectivity of the river network declined as the number of dams increased, and dams built on main trunks had a larger impact on the connectivity than those on tributaries. These model results can help government regulators identify the worst connected areas of the river network and take effective measures to reduce the impact of human interferences. Thus, the model can provide practical guidance and support to the conservation, management, and restoration of the river ecosystem. (C) 2020 Elsevier B.V. All rights reserved.Show less"
37,"Boyraz, U",2014 ,An investigation on the effect of geometric shape of streams on stream/ground water interactions and ground water flow,HYDROLOGY RESEARCH,"Ground water should be used efficiently and improved for sustainable water management plans. For this purpose, comprehensive ground water flow models are developed incorporating surface/ground water interactions. Typically, these models require a significant amount of hydrological parameters and the sensitivities of these parameters on interaction mechanisms need to be clarified. Therefore, in this study, the role of the geometric shape of the stream on stream/ground water interactions is investigated. First, an analytical solution for two-dimensional ground water flow is developed with sloping stream boundary in an isotropic and homogeneous aquifer. Then, ground water head distribution and hyporheic exchange flow between stream and aquifer are obtained by conducting sensitivity analyses with prototype models developed using Visual MODular Finite-Difference FLOW in order to observe individual effects of each stream property. Finally, by incorporating the highest possible stream/ground water interaction conditions into a conceptual stream-aquifer model, the combined effects of different stream shapes are interpreted. Results show that slope, abrupt slope change, and flow path of stream affect the interactions significantly. Moreover, interaction flow rates increase further under the combined effects of these stream properties. The outputs of this work will ultimately be used in site investigations and in forecasting ground water hydrology.Show less"
38,"Baldan, D",Oct 2022 ,Introducing 'riverconn': an R package to assess river connectivity indices,ENVIRONMENTAL MODELLING & SOFTWARE,"Fragmentation affects river ecosystems worldwide by dampening the movement and dispersal of aquatic organisms and material (such as sediment, water, nutrients) across the river network. In this paper, we develop river connectivity indices to explain biodiversity patterns, prioritize reaches that need habitat restoration and barriers that need improvement. We provide a general framework for calculating connectivity indices by dis-entangling the contribution of the river network's physical setup (structural connectivity) from the process-driven and biota-related contribution (functional connectivity). To facilitate the calculations, the R package 'riverconn' is introduced. A prioritization of habitats and barriers is carried out for the Ebro river (North-West Iberian Peninsula) using indices setups accounting for different classes of organisms and dispersal traits. Resulting prioritizations are very diverse. 'Riverconn' can support scientists and managers working on riverscape planning and population and community ecology by providing a means to compute and compare a wide array of fragmentation indices.Show less"
39,"Li, AG",Aug 2017 ,Covariation in patterns of turbulence-driven hyporheic flow and denitrification enhances reach-scale nitrogen removal,WATER RESOURCES RESEARCH,"Coinjections of conservative tracers and nutrients are commonly used to assess travel time distributions and nutrient removal in streams. However, in-stream tracer data often lack information on long-term hyporheic storage, and removal rate coefficients are often assumed to be uniform despite plentiful evidence that microbially mediated transformations, such as denitrification, exhibit strong spatial variability in the hyporheic zone. We used process-based particle-tracking simulations to explore the coupled effects of spatial patterns in hyporheic flow and denitrification on reach-scale nitrogen removal. We simulated whole-stream nitrogen dynamics with exponential, layered, and uniform profiles of hyporheic denitrification. We also simulated nitrogen dynamics in Little Rabbit Creek, an agricultural headwater stream in the Kalamazoo River Basin (Michigan, USA) where vertical profiles of hyporheic denitrification were measured in situ. Covariation between pore water velocity and mixing causes rapid exchange in the near-surface bioactive region and substantially prolonged exchange in the deeper hyporheic. Patterns of hyporheic denitrification covary with patterns of hyporheic flow. This covariation directly controls tailing of in-stream breakthrough curves and hence reach-scale nutrient removal. Enhanced denitrification near the sediment-water interface strongly tempers breakthrough curve tails at time scales associated with flushing of the near-surface region, while more spatially uniform denitrification causes weaker tempering over a wider range of hyporheic exchange time scales. At the reach scale, overall nitrogen removal increases with heterogeneity of hyporheic denitrification, indicating that covariation between flow and denitrificationparticularly the rapid flushing of highly bioactive regions near the sediment-water interfacecontrols whole-stream transformation rates.Show less"
40,"STANLEY, EH",Jul 1995 ,HYPORHEIC PROCESSES DURING FLOODING AND DRYING IN A SONORAN DESERT STREAM .1. HYDROLOGIC AND CHEMICAL-DYNAMICS,ARCHIV FUR HYDROBIOLOGIE,"We examined the effects of flooding and prolonged drying on interstitial water chemistry in the hyporheic zone of a Sonoran Desert stream at three sites with different flow regimens. Sampling began immediately after a winter flood rewetted the previously dry stream, and ended when a summer flash flood destroyed many sampling wells 170 days later. Nitrate-N, soluble reactive phosphorus (SRP), and dissolved oxygen concentrations were high whereas ammonium-N was low at all sites at the beginning of the study period. As discharge declined and drying began, nutrient and dissolved oxygen concentrations declined in phreatic (> 50 cm deep) and parafluvial (lateral to the active channel) subsystems while shallow hyporheic (< 50 cm) samples remained well-oxygenated. Hyporheic water chemistry in areas lacking surface flow (the dry channel hyporheic) varied between sites; nitrate-N and dissolved oxygen decreased at one site but increased at another. With continued drying, phreatic and parafluvial habitats became extremely hypoxic (< 0.50 mg/L dissolved oxygen) and low in nitrate-N (< 0.02 mg/L) due to reduced hydrologic exchange between surface and hyporheic waters. The increased area of hypoxia apparently enhanced nitrate-reducing transformations in phreatic and parafluvial habitats because interstitial nitrate-N concentrations often were lower than surface values; thus, drying caused a functional shift in this N-limited stream as the hyporheic zone changed from a nitrate source to a nitrate sink. Boundaries of hyporheic subsystems fluctuated considerably in response to flooding and drying, underscoring the importance of hydrologic extremes to the strength of chemical linkages between the surface stream and the hyporheic zone.Show less"
41,"Caruso, BS",Oct 2015 ,A hydrologic connectivity index for jurisdictional analysis of headwater streams in a montane watershed,ENVIRONMENTAL MONITORING AND ASSESSMENT,"A hydrologic connectivity index (HCI) was developed to aid the US Clean Water Act Section 404 jurisdictional evaluation of headwater streams in montane watersheds, using the Cement Creek Watershed in the San Juan Mountains, Colorado as a case study. Jurisdictional determinations are required for many intermittent and ephemeral streams, where significant nexus with downstream traditional navigable waters (TNWs) must be evaluated. Three biophysical metrics (a streamflow metric, distance from the stream to the TNW, and slope between the stream and the TNW) for 239 streams in the watershed were used to develop three indices. These were then combined to develop the HCI, which is a compound, additive index. There was a large range of HCI values for ephemeral streams, which all require a significant nexus evaluation to determine jurisdiction. Statistical analysis of HCI values across stream duration and order classes showed that mean values differed significantly among classes. The flow index component constituted the greatest proportion of the HCI for perennial streams, was sensitive to the flow metrics used, and was greatest for high flows. Although ephemeral streams are only connected to the TNW less than 3 months of the year, the cumulative average annual flow contribution of ephemeral first-order streams can be 5 % of the total to the TNW, and their flow contribution is larger during high flows. Some ephemeral streams with high HCI values are farthest from the TNW but contribute the greatest flow out of all ephemeral reaches, and may have significant nexus with the river. The study shows that the HCI can be useful for initial evaluation of connectivity, significant nexus, and jurisdiction of headwaters at the watershed scale.Show less"
42,"Wallace, CD",Mar 2021 ,Surface water-groundwater exchange dynamics in buried-valley aquifer systems,HYDROLOGICAL PROCESSES,"Groundwater is a primary source of drinking water worldwide, but excess nutrients and emerging contaminants could compromise groundwater quality and limit its usage as a drinking water source. As such contaminants become increasingly prevalent in the biosphere, a fundamental understanding of their fate and transport in groundwater systems is necessary to implement successful remediation strategies. The dynamics of surface water-groundwater (hyporheic) exchange within a glacial, buried-valley aquifer system are examined in the context of their implications for the transport of nutrients and contaminants in riparian sediments. High conductivity facies act as preferential flow pathways which enhance nutrient and contaminant delivery, especially during storm events, but transport throughout the aquifer also depends on subsurface sedimentary architecture (e.g. interbedded high and low conductivity facies). Temperature and specific conductance measurements indicate extensive hyporheic mixing close to the river channel, but surface water influence was also observed far from the stream-aquifer interface. Measurements of river stage and hydraulic head indicate that significant flows during storms (i.e., hot moments) alter groundwater flow patterns, even between consecutive storm events, as riverbed conductivity and, more importantly, the hydraulic connectivity between the river and aquifer change. Given the similar mass transport characteristics among buried-valley aquifers, these findings are likely representative of glacial aquifer systems worldwide. Our results suggest that water resources management decisions based on average (base) flow conditions may inaccurately represent the system being evaluated, and could reduce the effectiveness of remediation strategies for nutrients and emerging contaminants.Show less"
43,"Lafont, M",9th International Symposium on Aquatic Oligochaeta,Oligochaete assemblages in the hyporheic zone and coarse surface sediments: Their importance for understanding of ecological functioning of watercourses,HYDROBIOLOGIA,
44,"Endreny, T",Feb 12 2011 ,Hyporheic flow path response to hydraulic jumps at river steps: Flume and hydrodynamic models,WATER RESOURCES RESEARCH,"The conceptual model of hyporheic exchange below river steps may oversimplify exchange flow paths if it depicts a uniform pattern of downstream-directed upwelling. This research used nonmobile, porous bed flume experiments and hydrodynamic simulation (CFD) to characterize hyporheic flow paths below a river step with a hydraulic jump. Bed slope was 1%, step height was 4 cm, downstream flow depth was 4 cm, substrate was 1 cm median diameter gravel, and hydraulic jump length was 25 cm in the flume and CFD experiments. With the hydraulic jump, flow paths changed to include downwelling beneath the water plunging into the pool and upstream-directed upwelling at the base of the step and beneath the length of jump. Failure to represent the influence of static and dynamic pressures associated with hydraulic jumps leads to erroneous prediction of subsurface flow paths in 75% of the streambed beneath the jump. A refined conceptual model for hyporheic flow paths below a step with a hydraulic jump includes reversed hyporheic circulation cells, in which downwelling water moves upstream and then upwells, and flow reversals, in which the larger flow net of downstream-directed upwelling encounters a nested flow path of upstream-directed upwelling. Heterogeneity in hyporheic flow paths at hydraulic jumps has the potential to explain field-observed mosaics in streambed redox patterns and expand structure-function relationships used in river management and restoration.Show less"
45,"Rouch, R",1997 ,The hyporheic zone: Hydrogeological and geochemical study of a stream in the Pyrenees Mountains,INTERNATIONALE REVUE DER GESAMTEN HYDROBIOLOGIE,"The hydrogeological and geochemical characteristics of the hyporheic zone were studied for a year on a 30 m(2) site within a stream in the Pyrenees Mountains. This included the drawing of potentiometric maps, measuring hydraulic conductivity and porosity, and the monthly analysis of major chemical elements in water samples.Use of the combined data led to the clarification of certain aspects of the characteristics, functioning and development of the hyporheic zone.Even though the area studied lies in a zone of groundwater recharge, the direct vertical exchange between surface-and groundwater does not seem to be determinant in the potentiometric and chemical development of the area. However, the state of reserves, which can be reduced or reconstituted, seems to play an essential role in flow dynamics, and thus of the chemistry of this area. Flow dynamics in the hyporheic zone apparently are of the longitudinal-transversal type, related to the local stream morphology.The results show how difficult it is to define the hyporheic zone in a structural sense, even though the zone represents an entity that is clearly characterized by specific and identifiable dynamics.Show less"
46,"Jain, V",Jun 1 2010 ,Conceptual assessment of (dis)connectivity and its application to the Ganga River dispersal system,GEOMORPHOLOGY,"Connectivity in river dispersal systems is an important evolving concept and helps in understanding their dynamics. In this study, the types of connectivity have been defined on the basis of two components, namely ""physical contact"" and ""transfer of material."" Based on this, four types of connectivity are recognized. These are (a) active connected system, (b) inactive connected system, (c) partially active connected system, and (d) disconnected system. Connectivity indices have been proposed based on the process understanding of different types of connectivity. This conceptual understanding of connectivity has been applied to the Ganga dispersal system, a large river system. Results of the connectivity analysis on the Ganga dispersal system reveal that different sets of data such as sediment budgets, geochemical isotopic data and radiogenic (U-238-U-234-Th-230) data are noncoherent. Therefore, developing rigorous and well constrained quantitative multidisciplinary data sets is needed to have a better understanding of connectivity at multiple spatiotemporal scales in large river dispersal systems; this would ultimately help model the dynamics of such systems. (C) 2010 Elsevier B.V. All rights reserved.Show less"
47,"Ciszewski, D",2019 ,Groundwater Chemistry in a Meander Bend of the Polluted Biala Przemsza River,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,"Groundwater chemistry in alluvia was investigated in a meander bend of the Biala Przemsza River in its middle course at Slawkow in Upper Silesia, southern Poland. Pollution of groundwater induced by inflow of river water enabled recognition of relative differences in the amount of inflowing water. Biogeochemical zonation is a characteristic feature of the investigated groundwater. Inflow of river water is most intensive in the zone of about 1/3 of the bend width, parallel to the channel. It is characterized by macroions concentrations higher than that in the river. Outside, in the central part of the bend, concentrations of macroions significantly decrease. In this part of the bend, the largest head gradient also is observed. It increases toward the apex, and close to the river channel it equals about 40 cm. Groundwaters in the distal part of the bend are the least mineralized as a result of dilution by rain water. Investigations suggest a slow exchange of the hyporheic waters because of the prevalence of sandy-silty sediments. It favours transformation of nitrates, sulphates, and iron mobility in reducing conditions. Reducing their load in the river can be remarkable over the 30 km meandering reach of this river.Show less"
48,"Zhou, T",Sep 2017 ,A New Approach to Quantify Shallow Water Hydrologic Exchanges in a Large Regulated River Reach,WATER,"Hydrologic exchange is a crucial component of the water cycle. The strength of the exchange directly affects the biogeochemical and ecological processes that occur in the hyporheic zone and aquifer from micro to reach scales. Hydrologic exchange fluxes (HEFs) can be quantified using many field measurement approaches, however, in a relatively large river (scale >10(3) m), these approaches are limited by site accessibility, the difficulty of performing representative sampling, and the complexity of geomorphologic features and subsurface properties. In rivers regulated by hydroelectric dams, quantifying HEF rates becomes more challenging because of frequent hydropeaking events, featuring hourly to daily variations in flow and river stages created by dam operations. In this study, we developed and validated a new approach based on field measurements to estimate shallow water HEF rates across the river bed along the shoreline of the Columbia River, USA. Vertical thermal profiles measured by self-recording thermistors were combined with time series of hydraulic gradients derived from river stages and inland water levels to estimate the HEF rates. The results suggest that the HEF rates had high spatial and temporal heterogeneities over the riverbed, with predicted flux rates varied from +1 x 10(-6) m s(-1) to -1.5 x 10(6) m s(-1) under different flow conditions.Show less"
