,First author,Year,Title,Journal,Abstract
22,"Morrice, JA",Mar 15 1997 ,"Alluvial characteristics, groundwater-surface water exchange and hydrological retention in headwater streams",HYDROLOGICAL PROCESSES,"Conservative solute injections were conducted in three first-order montane streams of different geological composition to assess the influence of parent lithology and alluvial characteristics on the hydrological retention of nutrients. Three study sites were established: (1) Aspen Creek, in a sandstone-siltstone catchment with a fine-grained alluvium of low hydraulic conductivity (1.3 x 10(-4) cm/s), (2) Rio Calaveras, which flows through volcanic tuff with alluvium of intermediate grain size and hydraulic conductivity (1.2 x 10(-3) cm/s), and (3) Gallina Creek, located in a granite/gneiss catchment of coarse, poorly sorted alluvium with high hydraulic conductivity (4.1 x 10(-3) cm/s). All sites were instrumented with networks of shallow groundwater wells to monitor interstitial solute transport. The rate and extent of groundwater-surface water exchange, determined by the solute response in wells, increased with increasing hydraulic conductivity. The direction of surface water-groundwater interaction within a stream was related to local variation in vertical and horizontal hydraulic gradients. Experimental tracer responses in the surface stream were simulated with a one-dimensional solute transport model with inflow and storage components (OTIS). Model-derived measures of hydrological retention showed a corresponding increase with increasing hydraulic conductivity.To assess the temporal variability of hydrological retention, solute injection experiments were conducted in Gallina Creek under four seasonal flow regimes during which surface discharge ranged from baseflow (0.75 l/s in October) to high (75 l/s during spring snowmelt). Model-derived hydrological retention decreased with increasing discharge.The results of our intersite comparison suggest that hydrological retention is strongly influenced by the geologic setting and alluvial characteristics of the stream catchment. Temporal variation in hydrological retention at Gallina Creek is related to seasonal changes in discharge, highlighting the need for temporal resolution in studies of the dynamics of surface water-groundwater interactions in stream ecosystems. (C) 1997 by John Wiley & Sons, Ltd.Show less"
23,"Jenkins, KM",Oct 2003 ,Connectivity in a dryland river: Short-term aquatic microinvertebrate recruitment following floodplain inundation,ECOLOGY,"Periodic hydrological connectivity among fragmented floodplain habitats governs the persistence of aquatic biota. In dryland rivers, unpredictable flooding interspersed with low flows and drying drive their ""boom and bust"" ecology. During drying, aquatic habitats contract and fragment. Flooding connects and expands habitats, triggering productivity booms in waterbirds, fish, and plants. Microinvertebrates form the base of the food web and also flourish after floods, but their colonization pathways remain unknown. To determine the relative contribution of flood water-transported propagules vs. emergence of in situ resting stages from inundated sediments, we studied short-term recruitment of microinvertebrates after flooding in the dryland Darling River, Australia. Lakes open to transported and emerging in situ micro invertebrates were compared with lake and laboratory microcosms closed to transported microinvertebrates. Floods imported most early colonists to floodplain lakes. In situ emergence from sediments was less important until weeks later but potentially sustained production over a longer period of inundation. Some taxa primarily colonized lakes via emergence whereas others were only transported to lakes. A spatially nested ANOVA approach spanning patches within lakes to among reaches revealed contrasting variability across hierarchical scales for taxonomic richness and densities of microinvertebrate taxa. This was most marked at the reach scale, possibly reflecting seasonal patterns in flooding. Microinvertebrate colonization sequences in the Darling River floodplain rely on connectivity between habitats during flooding. Ecological connectivity was greater at small spatial scales (patches within lakes 100-1000 m, among lakes 10(4)-10(5) m) than at larger spatial scales (reaches 10(5)-10(6) m). The strength of connectivity is likely to vary across spatial scales with the magnitude, duration, and rate of rise and fall of floods.Show less"
24,"Tang, DL",23rd Annual International Conference on Management Science and Engineering (ICMSE),Coupling Coordination Relationship between Urbanization Development and Eco-environment in Pearl River Delta Region,,
25,"Uijttewaal, WSJ",Nov 2001 ,Exchange processes between a river and its groyne fields: Model experiments,JOURNAL OF HYDRAULIC ENGINEERING-ASCE,"The exchange of dissolved matter between a groyne field and a main stream influences the transport and distribution of a pollutant cloud in a river. In forecasting models, groyne fields are represented as dead zones with effective properties like exchange coefficients and exchanging volume. Despite its relevance for such practical applications, little research has been done on the exchange process between a groyne field and the main stream itself. Therefore, this study is aimed at examining this exchange process and validating the dead-zone prediction model, which treats the exchange process as a first order system. A schematized physical model of a river with groynes was built in a laboratory flume. The exchange process was visualized quantitatively with dye in, adjacent groyne fields. In order to couple the exchange process to the velocity field, particle tracking velocimetry measurements were performed. Two different types of exchange were observed. First, exchange takes place via the mixing layer that is formed at the river-groyne-field interface. The large eddies formed in the mixing layer are the major cause of this exchange. Second, under certain conditions, even larger eddies are shed from the upstream groyne tip. Distortions in the flow field caused by such intermittent structures cause a much larger exchange than that by the mixing layer alone. The occurrence of large shed eddies depends on the presence of a sufficiently large, stationary, secondary gyre located at the upstream corner of the groyne field. The overall exchange of matter could be characterized as a first-order process, in accordance with the dead-zone-theory. The corresponding exchange coefficients agreed reasonably well with the results of earlier experiments and the effective coefficients as found in experiments in real river flows.Show less"
26,"Saenger, N",Dec 20 2005 ,"A numerical study of surface-subsurface exchange processes at a riffle-pool pair in the Lahn River, Germany",WATER RESOURCES RESEARCH,"[1] Hyporheic exchange is an ecologically important process, controlling the nutrient supply in the upper sediments and thus benthic habitat quality. Hydraulic exchange at a riffle-pool sequence in the Lahn River, Germany, was analyzed using HEC-RAS to simulate the surface water flow as a boundary for the subsurface flow and MODFLOW, MODPATH, and MT3DMS to reproduce the transport in the subsurface. Solute transport and residence times of surface water in the subsurface were simulated after calibrating sediment properties to fit simulated hydraulic head to measured subsurface head from the riffle-pool pair. Three surface water flow rates were considered. Results indicated that exchange increases with increasing surface water flow. However, the hydraulic conductivity of the riverbed sediments influences the mass transfer more than the surface water flow. The ratio of the infiltration rate to the surface water flow is of the same order of magnitude for all the considered flow conditions. Residence times of surface water in the subsurface varied inversely with the flow rates in the river.Show less"
27,"Ashworth, PJ",Aug 2012 ,How do big rivers come to be different?,EARTH-SCIENCE REVIEWS,"Big rivers dominate the world's continental surface, yet we are still learning about how they operate and whether they are explicably different, not only from each other, but also from smaller rivers. This paper uses global satellite imagery and ground field-experience to explain and illustrate why and how big rivers are strongly differentiated.At the largest scale, trans-continent sized rivers do not possess unified valley systems created by fluvial erosion but instead involve chains of interlinked domains with contrasted fluvial functions. Alluvial settings are dependent on mainstream and tributary inputs of water and sediment but big river channel pattern variety is determined by contrasts in sediment feed-rates and differences in the rates and routes of sediment exchange. Four modes of alluvial exchange are recognised: (i) deposition on the floodplain (e.g., levees, infilled palaeochannels and floodbasins), (ii) exchanges involving main channels (e.g., bank erosion and accretion), (iii) deposition within main channels (e.g. bedforms from metres to 10s of kilometres in size), and (iv) material input from tributaries (sediment-rich or sediment-poor). Different combinations of sedimentation activity lead to floodplain morphologies for big rivers that can be classified into four types: (i) lacustrine-dominated, (ii) mainstream-dominated, (iii) tributary or accessory-stream dominated, and (iv) confined or bedrock-dominated.Channel patterning involves a range of main-channel, branch and floodplain styles promoted by variable sediment feeds, complex bed sediment transfers, variable lateral sediment exchanges, plural channel systems and incomplete mineral sedimentation of the hydraulic corridors set by tectonics and prior-valley trenching. In some of the world's largest rivers it is accessory and tributary channels, rather than main-river branches, which determine patterns of floodplain morphology. In some big rivers, but certainly not all, ponded lacustrine environments are common, with water bodies that vary from smaller water-filled swales and palaeochannels, to floodbasins and km-scale linear lakes in sediment-dammed tributaries. Organic sedimentation is significant along relatively sediment-poor and laterally-stable large rivers that fail to fill their alluvial corridors. Three case studies are used to illustrate this variability in big river pattern and process: the Ob, Jamuna and Parana. These rivers are respectively dominated by meandering, braiding and mixed mainstream and accessory channel morphologies.Big rivers have some processes and patterns that are different from smaller rivers including: (i) no simple down-valley sequence in control variables and channel pattern, (ii) main channels with high width:depth ratios. (iii) few or no channel-wide unit bars migrating through the main thalwegs, (iv) extensive and low-gradient floodplains that provide space for channel shifting and floodplain sedimentation, (v) long distances between significant tributaries to allow full mixing of water and sediment discharges, (vi) in some places, partially-decoupled channels and floodplains, and (vii) significant floodplain water bodies that readily act as sinks for fine-grained sediment where this is supplied, or organic deposition.Although understanding of contemporary big river patterns requires attention to a range of timescales, including inheritance from sediments of Quaternary age. big rivers do have a distinctive character. The variety of patterns on big rivers may usefully be viewed in terms of sediment systems operating at both the catchment and reach scales. Intra-river variability and internal complexity show the need to understand contrasted sediment supply, through-put and alluvial exchange as determinants of big river morphology and pattern. Crown Copyright (C) 2012 Published by Elsevier B.V. All rights reserved.Show less"
28,"Hester, ET",Dec 1 2020 ,"Abundance, distribution, and geometry of naturally occurring streambank soil pipes",FRESHWATER SCIENCE,"The near-stream groundwater environment is a unique ecotone composed of the hyporheic zone and riparian/floodplain groundwater. Preferential flow paths through sediments are areas of substantially higher permeability than surrounding media. Macropores and soil pipes are a type of preferential flow path where conduit-like voids occur in soil as a result of biological and physical processes. Recent papers show that soil pipes exist in streambanks and have the potential to enhance the exchange of water and solutes between the channel and riparian groundwater. However, these prior streambank studies were confined to isolated locations, hence we do not know if streambank soil pipes are a limited or widespread phenomenon. Here we quantified the abundance, distribution, and geometry of naturally occurring streambank soil pipes >1.0 cm in diameter in 20 streams across 5 physiographic provinces in the eastern United States. We found 998 streambank soil pipes across all 20 streams, demonstrating their ubiquity in the region. Pipe openings were, on average, 4.0 cm wide, 3.4 cm high, spaced 2.2 m apart, and 26.0 cm above baseflow water surface elevation (WSEL) in the channel. Most pipes were above baseflow WSEL, with only 5.7% below. Pipes were more abundant in fine-grained soils, which generally have higher cohesivity and lower hydraulic conductivity. Soil pipes were more abundant in 3 of the 5 physiographic provinces, likely because of greater presence of fine-grained soils. At a smaller scale, streambanks with greater longitudinal heterogeneity of soil texture often had greater spatial heterogeneity of pipe density. However, given the effort required to characterize a relatively small number of streams, and because stream order and soil texture are related to physiographic province, it was not possible to statistically test the effect of these factors. This work represents the first attempt to characterize streambank soil pipe abundance and distribution across a range of stream orders and physiographic provinces. The ubiquity of soil pipes in the region implies their effect on bidirectional hyporheic exchange is likely equally widespread. These results may have water-quality implications, where streambank soil pipes could enhance hyporheic exchange but reduce the filtering capacity of riparian buffer zones.Show less"
29,"King, KBS",Apr 2021 ,Surface water connectivity affects lake and stream fish species richness and composition,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Stream and lake fishes are important economic and recreational resources that respond to alterations in their surrounding watersheds and serve as indicators of ecological stressors on aquatic ecosystems. Research suggests that fish species diversity is largely influenced by surface water connectivity, or the lack thereof; however, few studies consider freshwater connections and their effect on both lake and stream fish communities across broad spatial extents. We used fish data from 559 lakes and 854 streams from the midwestern-northeastern United States to examine the role of surface water connectivity on fish species richness and community composition. We found that although lakes and streams share many species, connectivity had a positive effect on species richness across lakes and streams and helped explain species composition. Taking an integrated approach that includes both lake and stream fish communities and connectivity among freshwaters helps inform scientific understanding of what drives variation in fish species diversity at broad spatial scales and can help managers who are faced with planning for state-, regional-, or national-scale monitoring and restoration.Show less"
30,"Pechenick, AM",Sep 15 2014 ,A multi-scale statistical approach to assess the effects of connectivity of road and stream networks on geomorphic channel condition,EARTH SURFACE PROCESSES AND LANDFORMS,"Roads in rural, upland landscapes are important sources of runoff and sediment to waterways. The downstream effects of these sources should be related to the connectivity of roads to receiving waters. Recent studies have explored this idea, but only simple metrics have been used to characterize connectivity and few studies have quantified the downstream effects of road-stream connectivity on sediment or solute budgets and channel morphology. In this study, we evaluated traditional and newly developed connectivity metrics that utilized features of landscape position and delivery pathway to characterize road-stream connectivity in upland settings. Using data on stream geomorphic conditions developed by the Vermont Agency of Natural Resources (Montpelier, VT), we related road connectivity metrics to channel condition on a set of 101 forested, upland streams with minimal development other than predominantly gravel road networks. Logistic regression indicated that measures of road density, proximity and orientation successfully distinguished among categories of stream geomorphic condition at multiple geographic scales. Discriminant function analysis using a set of inherent channel characteristics combined with road connectivity metrics derived at the reach corridor scale successfully distinguished channel condition for over 70% of the channels evaluated. This research contributes to efforts to evaluate the cumulative downstream effects of roads on stream channels and aquatic resources and provides a new means of watershed assessment to derive metrics that can be used to predict channel condition. Copyright (C) 2014 John Wiley & Sons, Ltd.Show less"
31,"Zhu, AP",Apr 2020 ,"Integrating hydrochemical and biological approaches to investigate the surface water and groundwater interactions in the hyporheic zone of the Liuxi River basin, southern China",JOURNAL OF HYDROLOGY,"The characterization of groundwater (GW) and surface water (SW) interaction in riparian zones is of decisive importance for purifying and maintaining the water quality, and for protecting the riverine ecosystem. Through intensive monitoring using a combination of hydrochemical and biological analyses of the riparian GW and SW in the Liuxi River basin, China, the spatial-temporal patterns and extent of GW-SW interactions were qualitatively and quantitatively identified. The similarity of dynamic changes in the river water and GW levels reflected the hydrological connectivity between the river water and riparian GW. The discontinuity of the concentration in the majority of water chemistry parameters delineated the GW-SW interaction chemical boundaries as being within a distance of 2 and 0.5 m from the river in the wet and dry seasons, respectively. The GW in the GW-SW interaction zone was characterized as having lower levels of dissolved oxygen and nitrate, moderate levels of electrical conductivity and major ions, and higher total organic carbon values. The percentage of river water in riparian GW increased with the proximity to the river from 9.0 to 68.8% in the wet season (WS) to 6.0-23.1% in the dry season (DS). The extent of GW-SW interactions was quantitatively identified by the chloride mass balance to be within 2 and 0.5 m from the river in the WS and DS, respectively. Based on the one-dimensional numerical particle tracking method, the exchange width of river water and GW was calculated to be 0.52 m in the DS as well. The analyses of microbial data demonstrated that GW samples within a distance of 2 m in the WS and 0.5 m in the DS exhibited a unique microbial community structure that contained a mixture of microbial components in the river water and background GW, indicative of the GW-SW mixing. The GW-SW interaction microbial boundaries were consistent with the chemical boundaries in both seasons. This study demonstrated the effectiveness of an integrated approach combining hydrochemical data and microbial community structure for the determination of GW-SW interactions.Show less"
32,"Cook, PG",Oct 11 2006 ,"Quantifying groundwater discharge to Cockburn River, southeastern Australia, using dissolved gas tracers Rn-222 and SF6",WATER RESOURCES RESEARCH,"Groundwater discharge to the Cockburn River, southeast Australia, has been estimated from comparison of natural Rn-222 activities in groundwater and river water, interpreted using a numerical flow model that simulates longitudinal radon activities as a function of groundwater inflow, hyporheic exchange, evaporation, gas exchange with the atmosphere, and radioactive decay. An injection of SF6 into the river to estimate the gas transfer velocity assisted in constraining the model. Previous estimates of groundwater inflow using Rn-222 activities have not considered possible input of radon due to exchange between river water and water in the hyporheic zone beneath the streambed. In this paper, radon input due to hyporheic exchange is estimated from measurements of radon production by hyporheic zone sediments and rates of water exchange between the river and the hyporheic zone. Total groundwater inflow to the Cockburn River is estimated to be 18500 m(3)/d, although failure to consider hyporheic exchange would cause overestimation of the volume of groundwater inflow by approximately 70%.Show less"
33,"Bezgin, G",Aug 2014 ,Auditory-prefrontal axonal connectivity in the macaque cortex: Quantitative assessment of processing streams,BRAIN AND LANGUAGE,"Primate sensory systems subserve complex neurocomputational functions. Consequently, these systems are organised anatomically in a distributed fashion, commonly linking areas to form specialised processing streams. Each stream is related to a specific function, as evidenced from studies of the visual cortex, which features rather prominent segregation into spatial and non-spatial domains. It has been hypothesised that other sensory systems, including auditory, are organised in a similar way on the cortical level. Recent studies offer rich qualitative evidence for the dual stream hypothesis. Here we provide a new paradigm to quantitatively uncover these patterns in the auditory system, based on an analysis of multiple anatomical studies using multivariate techniques. As a test case, we also apply our assessment techniques to more ubiquitously-explored visual system. Importantly, the introduced framework opens the possibility for these techniques to be applied to other neural systems featuring a dichotomised organisation, such as language or music perception. (C) 2014 Elsevier Inc. All rights reserved.Show less"
34,"Harvey, JW",Sep 2003 ,Predicting changes in hydrologic retention in an evolving semi-arid alluvial stream,ADVANCES IN WATER RESOURCES,"Hydrologic retention of solutes in hyporheic zones or other slowly moving waters of natural channels is thought to be a significant control on biogeochemical cycling and ecology of streams. To learn more about factors affecting hydrologic retention, we repeated stream-tracer injections for 5 years in a semi-arid alluvial stream (Pinal Creek, Ariz.) during a period when streamflow was decreasing, channel width increasing, and coverage of aquatic macrophytes expanding. Average stream velocity at Pinal Creek decreased from 0.8 to 0.2 m/s, average stream depth decreased from 0.09 to 0.04 m, and average channel width expanded from 3 to 13 in. Modeling of tracer experiments indicated that the hydrologic retention factor (R-h), a measure of the average time that solute spends in storage per unit length of downstream transport, increased from 0.02 to 8 s/m. At the same time the ratio of cross-sectional area of storage zones to main channel cross-sectional area (A(s)/A) increased from 0.2 to 0.8 m(2)/m(2) and average water residence time in storage zones (t(s)) increased from 5 to 24 min. Compared with published data from four other streams in the US, Pinal Creek experienced the greatest change in hydrologic retention for a given change in streamflow. The other streams differed from Pinal Creek in that they experienced a change in streamflow between tracer experiments without substantial geomorphic or vegetative adjustments. As a result, a regression of hydrologic retention on streamflow developed for the other streams underpredicted the measured increases in hydrologic retention at Pinal Creek. The increase in hydrologic retention at Pinal Creek was more accurately predicted when measurements of the Darcy-Weisbach friction factor were used (either alone or in addition to streamflow) as a predictor variable. We conclude that relatively simple measurements of channel friction are useful for predicting the response of hydrologic retention in streams to major adjustments in channel morphology as well as changes in streamflow. Published by Elsevier Ltd.Show less"
35,"Cienciala, P",Mar 2021 ,Vegetation and Geomorphic Connectivity in Mountain Fluvial Systems,WATER,"Rivers are complex biophysical systems, constantly adjusting to a suite of changing governing conditions, including vegetation cover within their basins. This review seeks to: (i) highlight the crucial role that vegetation's influence on the efficiency of clastic material fluxes (geomorphic connectivity) plays in defining mountain fluvial landscape's behavior; and (ii) identify key challenges which hinder progress in the understanding of this subject. To this end, a selective literature review is carried out to illustrate the pervasiveness of the plants' effects on geomorphic fluxes within channel networks (longitudinal connectivity), as well as between channels and the broader landscape (lateral connectivity). Taken together, the reviewed evidence lends support to the thesis that vegetation-connectivity linkages play a central role in regulating geomorphic behavior of mountain fluvial systems. The manuscript is concluded by a brief discussion of the need for the integration of mechanistic research into the local feedbacks between plants and sediment fluxes with basin-scale research that considers emergent phenomena.Show less"
36,"Lu, H",Aug 2022 ,Dual-stream encoder neural networks with spectral constraint for clustering functional brain connectivity data,NEURAL COMPUTING & APPLICATIONS,"Functional brain connectivity data extracted from functional magnetic resonance imaging (fMRI), characterized by high dimensionality and nonlinear structure, has been widely used to mine the organizational structure for different brain diseases. It is difficult to achieve effective performance by directly using these data for unsupervised clustering analysis of brain diseases. To tackle this problem, in this paper, we propose a dual-stream encoder neural networks with spectral constraint framework for clustering the functional brain connectivity data. Specifically, we consider two different information while encoding the input data: (1) the information between the neighboring nodes, (2) the discriminative features, then design a spectral constraint module to guide the clustering of embedded nodes. The framework contains four modules, Graph Convolutional Encoder, Hard Assignment Optimization Network, Decoder module, and Spectral Constraint module. We train four modules jointly and implement a deep clustering network framework. We conducted experimental analysis on different public functional brain connectivity datasets for evaluating the proposed deep learning clustering model. Compared with the existing unsupervised clustering analysis methods for the brain connectivity data and related deep learning clustering methods, experiments on seven real brain connectivity datasets demonstrate the effectiveness and advantages of our proposed method. The source code is available at https://github.com/hulu88/DENs-SCC.Show less"
37,"Morales-Hernandez, M",Feb 1 2016 ,Conservative 1D-2D coupled numerical strategies applied to river flooding: The Tiber (Rome),APPLIED MATHEMATICAL MODELLING,"Coupled 1D-2D numerical strategies are presented in this work for their application to fast computation of large rivers flooding. Both 1D and 2D models are built using explicit upwind finite volume schemes, able to deal with wetting-drying fronts. The topography representation is described via cross sections for the 1D model and with quadrilateral/triangular structured/unstructured meshes for the 2D model. The coupling strategies, free of hydraulic structures and tuning parameters, are firstly validated in a laboratory test dealing with a levee break and its flooding into a lateral plane. The numerical results are compared with a fully 2D model as well as with measurements in some gauge points giving satisfactory results. The simulation of a real flooding scenario in the Tiber river near the urban area of Rome (Italy) is then performed. A lateral coupling configuration is provided, in which the flood wave propagation in the main channel is simulated by means of a 1D model and the inundation of the riverside is simulated by means of a 2D model. On the other hand, a frontal coupling, in which the flood wave is simulated in a 1D model first and then it is propagated into a 2D model, is also performed. The flooding extension is almost well captured by all the schemes presented, being the 1D-2D lateral configuration the most confident with speed-ups of around 15x. (C) 2015 Elsevier Inc. All rights reserved.Show less"
38,"Harmon, RS",Jan-feb 2021 ,"Geochemistry of contrasting stream types, Taylor Valley, Antarctica",GEOLOGICAL SOCIETY OF AMERICA BULLETIN,"The McMurdo Dry Valley region is the largest ice-free area of Antarctica. Ephemeral streams flow here during the austral summer, transporting glacial meltwater to perennially ice-covered, closed basin lakes. The chemistry of 24 Taylor Valley streams was examined over the two-decade period of monitoring from 1993 to 2014, and the geochemical behavior of two streams of contrasting physical and biological character was monitored across the seven weeks of the 2010-2011 flow season. Four species dominate stream solute budgets: HCO3-, Ca2+, Na+, and Cl-, with SO42-, Mg2+, and K+ present in significantly lesser proportions. All streams contain dissolved silica at low concentrations. Across Taylor Valley, streams are characterized by their consistent anionic geochemical fingerprint of HCO3 > Cl > SO4, but there is a split in cation composition between 14 streams with Ca > Na > Mg > K and 10 streams with Na > Ca > Mg > K.Andersen Creek is a first-order proglacial stream representative of the 13 short streams that flow <1.5 km from source to gage. Von Guerard is representative of 11 long streams 2-7 km in length characterized by extensive hyporheic zones. Both streams exhibit a strong daily cycle for solute load, temperature, dissolved oxygen, and pH, which vary in proportion to discharge. A well-expressed diurnal co-variation of pH with dissolved oxygen is observed for both streams that reflects different types of biological control. The relative consistency of Von Guerard composition over the summer flow season reflects chemostatic regulation, where water in transient storage introduced during times of high streamflow has an extended opportunity for water-sediment interaction, silicate mineral dissolution, and pore-water exchange.Show less"
39,"Bao, J",Nov 15 2018 ,Modulating factors of hydrologic exchanges in a large-scale river reach: Insights from three-dimensional computational fluid dynamics simulations,HYDROLOGICAL PROCESSES,"Hydrologic exchange is a critical mechanism that shapes hydrological and biogeochemical processes along a river corridor. Because of limitations in field accessibility, computational demand, and complexities of geomorphology and subsurface geology, full three-dimensional modelling studies to quantify hydrologic exchange fluxes (HEFs) have been limited mostly to local-scale applications. At reach scales, although surface flow conditions and subsurface physical properties are well-known factors that modulate hydrologic exchanges, quantitative measures that can describe the effects of these factors on the strength and direction of such exchanges do not exist. To address this issue, we developed a one-way coupled surface and subsurface water flow model using the commercial computational fluid dynamics (CFD) software STARCCM+ and applied it to simulate HEFs in a 7-km long reach along the main stem of the Columbia River in the United States. The model was validated against flow velocity measurements from an acoustic Doppler current profiler in the river, vertical HEFs estimated from a set of temperature profilers installed across the riverbed, and simulations from a reactive transport model. The validated model then was employed to systematically investigate how HEFs could be influenced by surface water fluid dynamics, subsurface structures, and hydrogeological properties. Our results suggest that reach-scale HEFs are dominated primarily by the thickness of the riverbed alluvium layer, and then by the alluvium permeability, the depth of the underlying impermeable layer, and the pressure boundary condition. Our results also elucidate the scale dependence of HEFs on fluid dynamics that can be captured only by three-dimensional CFD models. That is, while the net HEFs over the entire 7-km domain are not significantly influenced by surface water dynamics pressure, the dynamic pressure induced by fluid dynamics can lead to more than 15% in net HEFs for a river section of a few hundred metres.Show less"
40,"Yamamoto, T",Apr 5 2018 ,Analyzing coastal turbidity under complex terrestrial loads characterized by a 'stress connectivity matrix' with an atmosphere-watershed-coastal ocean coupled model,ESTUARINE COASTAL AND SHELF SCIENCE,"Atmospheric, watershed and coastal ocean models were integrated to provide a holistic analysis approach for coastal ocean simulation. The coupled model was applied to coastal ocean in the Philippines where terrestrial sediment loads provided from several adjacent watersheds play a major role in influencing coastal turbidity and are partly responsible for the coastal ecosystem degradation. The coupled model was validated using weather and hydrologic measurement to examine its potential applicability. The results revealed that the coastal water quality may be governed by the loads not only from the adjacent watershed but also from the distant watershed via coastal currents. This important feature of the multiple linkages can be quantitatively characterized by a ""stress connectivity matrix"", which indicates the complex underlying structure of environmental stresses in coastal ocean. The multiple stress connectivity concept shows the potential advantage of the integrated modelling approach for coastal ocean assessment, which may also serve for compensating the lack of measured data especially in tropical basins. (C0 2018 Elsevier Ltd. All rights reserved.Show less"
41,"Yang, CT",2nd International Yellow River Forum,Generalized Sediment Transport Models for Alluvial Rivers and Reservoirs,,
42,"Griffith, MB",Oct 2020 ,"Consideration of spatial and temporal scales in stream restorations and biotic monitoring to assess restoration outcomes: A literature review, part 1",RIVER RESEARCH AND APPLICATIONS,"Stream and river restoration practices have become common in many parts of the world. We ask the question whether such restorations improve freshwater biotic assemblages or functions over time, and if not, can general reasons be identified for such outcomes. We conducted a literature survey and review of studies in which different types of stream restorations were conducted and outcomes reported. These restoration types included culvert restoration; acid mine restoration or industrial pollutant restoration; urban stream restoration; dam removal, changes in dam operation, or fish passage structures; instream habitat modification; riparian restoration or woody material addition; channel restoration and multiple restorations. The streams ranged from headwater streams to large rivers, and the regions included North America, Europe, Australia and New Zealand, and a small number of sites in Asia and Africa. In this part of the review, we describe the methods used for the review and present reviews for the first three types of stream restorations. For culvert restorations, the small sample size and variable study design and biotic responses limited generalizing about temporal and spatial scale effects for that restoration type. The complex and often lengthy time to restore streams from acid mine drainage and industrial pollutants often resulted in positive biotic responses, but restored sites had reduced responses compared with reference sites. Most urban stream restorations had minimal or mixed improvements in biotic responses, with one mismatch in spatial scale evidenced by hydraulic structures used in a restoration unable to withstand peak discharge.Show less"
43,"Feio, MJ",May 2010 ,Functional indicators of stream health: a river-basin approach,FRESHWATER BIOLOGY,"1. The efficacy of leaf-litter decomposition, sediment respiration, biofilm biomass, growth, chlorophyll a concentration and the autotrophic index (biofilm ash-free dry mass/chlorophyll a) and fungal biomass for detecting human-induced change was evaluated using 24 references and 15 disturbed stream sites located in central Portugal.2. Decomposition rates of alder (Alnus glutinosa) and oak (Quercus robur) leaves and sediment respiration rates were effective in discriminating impairment. Decomposition was negatively correlated with abiotic factors, such as ammonium and nitrite concentrations, connectivity and alterations in the hydrological regime, and positively correlated with nitrate concentration and oxygen concentration. Sediment respiration rates were correlated with organic contamination, land use and morphological changes.3. Growth rates of biofilm, concentration of chlorophyll a and the autotrophic index, although 41-73% higher at disturbed compared to reference sites, were not significantly different. These three variables were significantly correlated with total organic carbon, oxygen concentration, pH, nitrite and the presence of dams. Fungal biomass on leaves and biofilm biomass on natural substrata did not differ between reference and disturbed sites.4. Our findings lend support to the use of functional variables like decomposition and sediment respiration in monitoring and when used together with structural variables should give a more holistic measure of stream health.Show less"
44,"Kornis, MS",Jul 2015 ,Fish community dynamics following dam removal in a fragmented agricultural stream,AQUATIC SCIENCES,"Habitat fragmentation impedes dispersal of aquatic fauna, and barrier removal is increasingly used to increase stream network connectivity and facilitate fish dispersal. Improved understanding of fish community response to barrier removal is needed, especially in fragmented agricultural streams where numerous antiquated dams are likely destined for removal. We examined post-removal responses in two distinct fish communities formerly separated by a small aging mill dam. The dam was removed midway through the 6 year study, enabling passage for downstream fishes affiliated with a connected reservoir into previously inaccessible habitat, thus creating the potential for taxonomic homogenization between upstream and downstream communities. Both communities changed substantially post-removal. Two previously excluded species (white sucker, yellow perch) established substantial populations upstream of the former dam, contributing to a doubling of total fish biomass. Meanwhile, numerical density of pre-existing upstream fishes declined. Downstream, largemouth bass density was inversely correlated with prey fish density throughout the study, while post-removal declines in bluegill density coincided with cooler water temperature and increased suspended and benthic fine sediment. Upstream and downstream fish communities became more similar post-removal, represented by a shift in Bray-Curtis index from 14 to 41 % similarity. Our findings emphasize that barrier removal in highly fragmented stream networks can facilitate the unintended and possibly undesirable spread of species into headwater streams, including dispersal of species from remaining reservoirs. We suggest that knowledge of dispersal patterns for key piscivore and competitor species in both the target system and neighboring systems may help predict community outcomes following barrier removal.Show less"
45,"Sun, CG",Feb 2021 ,Investigation of Dynamic Coupling Coordination between Urbanization and the Eco-Environment-A Case Study in the Pearl River Delta Area,LAND,"The interaction between urbanization and the eco-environment is usually viewed as an effect-feedback framework. Its coupling system is composed of urbanization and eco-environment subsystems. In this paper, the coupling degree (CD) and the coupling coordinated degree (CCD) are used to reflect the coupling interaction and coupling coordination between the urbanization subsystem and the eco-environment subsystem. Based on the dynamic relative quantities of urbanization and eco-environment data in the Pearl River Delta, CD and CCD values were calculated, and the spatiotemporal evolution trend of coordination was analyzed. The results show that (1) from 2000 to 2015, the nine cities in the Pearl River Delta had high CD values and CCD values. Though they had different performances in different periods, they were all in a coordinated class, including good coordination (GC), moderate coordination (MC), and bare coordination (BC). (2) In terms of temporal evolution, the coupling coordination between urbanization and the eco-environment in the entire Pearl River Delta greatly improved. (3) From the perspective of spatial distribution, the coupling coordination of the central region was higher than that of the peripheral regions, and that of the west bank of the Pearl River was higher than that of the east bank of the Pearl River. These results can help local policy makers enact appropriate measures for sustainable development.Show less"
