,First author,Year,Title,Journal,Abstract
22,"Woelfle-Erskine, C",Feb 2017 ,Abiotic habitat thresholds for salmonid over-summer survival in intermittent streams,ECOSPHERE,"Intermittent streams lose surface flow during part of the year but can provide important habitat for imperiled fishes in residual pools. However, extended intermittency can drive high mortality as pool contraction decreases pool quality, and some pools dry completely. We evaluated the influence of a suite of abiotic habitat characteristics on the over-summer survival of two imperiled salmonid fishes (coho salmon Oncorhynchus kisutch; steelhead trout Oncorhynchus mykiss) at four study sites on two tributaries of Salmon Creek (Sonoma County, California, USA) from 2012 to 2014, during deepening drought conditions. Study sites spanned an intermittency gradient from continuous flow to near-dry conditions, and included alluvial and bedrock stream reaches. We estimated over-summer survival at the pool scale from fish presence-absence data based on paired early-late summer snorkel surveys. We measured pool dimensions and water quality parameters monthly (more frequently during summer dry down) and, in 2013 and 2014, recorded water quality with continuous loggers in selected pools. We performed: (1) logistic regression in a generalized linear modeling framework to identify factors limiting over-summer survival and (2) classification trees using the random forests ensemble learning method to identify abiotic thresholds for sustaining sal-monids. Results suggested that different factors governed mortality of the two species. Coho salmon, which tended to survive in large, deep pools, were limited by minimum dissolved oxygen (DO) concentrations. In contrast, steelhead trout, which tended to survive in pools with large surface area, were sensitive to pool geometry and temperature. Both species persisted for weeks in large pools with low DO levels, including in pools where at least part of the water column reached sublethal or lethal levels. Our results suggest that shallow, lateral hyporheic flow may be important for maintaining DO and temperatures suitable for sustaining salmonids in isolated pools, whereas groundwater discharge originating from deeper flow paths may generate low-DO conditions that inhibit salmonid persistence. Geomorphically complex watersheds with a variety of pool geometries and high rates of lateral hyporheic exchange are those most likely to serve as ""sanctuary reaches"" for imperiled Pacific salmonid populations in semi-arid regions in the context of a changing climate.Show less"
23,"Hein, T",Dec 20 2021 ,The coupled socio-ecohydrological evolution of river systems: Towards an integrative perspective of river systems in the 21st century,SCIENCE OF THE TOTAL ENVIRONMENT,"River systems have undergone a massive transformation since the Anthropocene. The natural properties of river systems have been drastically altered and reshaped, limiting the use of management frameworks, their scientific knowledge base and their ability to provide adequate solutions for current problems and those of the future, such as climate change, biodiversity crisis and increased demands for water resources. To address these challenges, a socioecologically driven research agenda for river systems that complements current approaches is needed and proposed. The implementation of the concepts of social metabolism and the colonisation of natural systems into existing concepts can provide a new basis to analyse the coevolutionary coupling of social systems with ecological and hydrological (i.e.,'socio-ecohydrological') systems within rivers. To operationalize this research agenda, we highlight four initial core topics defined as research clusters (RCs) to address specific system properties in an integrative manner. The colonisation of natural systems by social systems is seen as a significant driver of the transformation processes in river systems. These transformation processes are influenced by connectivity (RC 1), which primarily addresses biophysical aspects and governance (RC 2), which focuses on the changes in social systems. The metabolism (RC 3) and vulnerability (RC 4) of the social and natural systems are significant aspects of the coupling of social systems and ecohydrological systems with investments, energy, resources, services and associated risks and impacts. This socio-ecohydrological research agenda complements other recent approaches, such as 'socio-ecological', 'socio-hydrological' or 'socio-geomorphological' systems, by focusing on the coupling of social systems with natural systems in rivers and thus, by viewing the socioeconomic features of river systems as being just as important as their natural characteristics. The proposed research agenda builds on interdisciplinarity and transdisciplinarity and requires the implementation of such programmes into the education of a new generation of river system scientists, managers and engineers who are aware of the transformation processes and the coupling between systems. (c) 2021 Elsevier B.V. All rights reserved.Show less"
24,"Heiler, G",International Conference on Sustaining the Ecological Integrity of Large Floodplain Rivers - Application of Ecological Knowledge to River Management,Hydrological connectivity and flood pulses as the central aspects for the integrity of a river-floodplain system,REGULATED RIVERS-RESEARCH & MANAGEMENT,
25,"Brosten, TR",Workshop on High-resolution Geophysics for Shallow Water,Multi-offset GPR methods for hyporheic zone investigations,NEAR SURFACE GEOPHYSICS,
26,"Wagner, FH",2002 ,"Interstitial flow through preferential flow paths in the hyporheic zone of the Oberer Seebach, Austria",AQUATIC SCIENCES,"We investigated interstitial flow velocities in the Oberer Seebach, Austria, with NaCl tracer injections at a sediment depth of 30 cm to estimate the hydraulic conditions experienced by invertebrates inhabiting the hyporheic zone. Flow velocity measured with tracers is taken as travel time of the water along a straight line between injection and sampling points, although the water flows around sediment particles, and thus travels a somewhat longer distance. From sections of stream sediment in which the interstitial spaces were replaced by concrete, we estimated that this difference amounts, on average, to 27% and used this factor to correct the results of our velocity measurements. Corrected interstitial water velocities ranged from 0.01 to 1.32 cm s(-1) and were independent of surface discharge. We also studied spatial patterns in the bed sediments with long-term tracer injections. The three-dimensional distribution of tracer concentrations 24 hours after the start of the injection indicated that interstitial water preferentially flows in a complex network of areas of high hydraulic connectivity. Reynolds numbers for flow in the hyporheic pore space ranged from 0.1 to 489, implying that the flow environment varies from laminar up to the zone of transition to turbulent flow. Therefore, invertebrates may have a size-related active choice of areas where either friction drag or pressure drag predominates. The consequence of flow patterns, such as those observed in our study, is that small-scale variability of hydraulic conditions may be an important determinant of the patchy invertebrate distribution in bed sediments.Show less"
27,"Maier, HS",Nov-dec 2011 ,Influence of Oscillating Flow on Hyporheic Zone Development,GROUND WATER,"The hyporheic zone is an ecologically important ecotone that describes the extent to which nutrient-rich surface waters penetrate the shallow subsurface adjacent to a flowing surface water body. Although steady-state models satisfactorily explain the incursion of surface water into the subsurface as a function of head gradients developed across streambed riffles, they fail to account for the depth that surface water is observed to penetrate the subsurface or for the extent to which the hyporheic zone develops adjacent to the stream channel. To investigate these issues, transient flow modeling has been conducted at the riffle scale and supported by data for an instrumented site in northern Ontario where stream-stage fluctuations are strictly regulated. Model results show that daily stream-stage fluctuations between 0.6 and 4 m produce oscillating solute flow paths that typically reduce residence times of water and solutes in the hyporheic zone from 60 days or more under steady-state conditions to less than 1 day. Furthermore, similar stream-stage fluctuations increase the depth that solutes pervade the subsurface and banks lateral to the stream from around 1 m under steady-state conditions to as much as 2 and 10 m, respectively. The results demonstrate that the transient flow conditions triggered in the subsurface by variable stream stage can exert a strong influence on hyporheic zone development and have important implications for the hyporheos. The results are especially important for hyporheic communities that may survive gradual changes to their living conditions by migrating to more hospitable aquatic habitats, but are unable to respond to rapid changes provoked by more extreme hydrological events.Show less"
28,"Ghimire, B",Mar 1 2013 ,Hydrograph-based approach to modeling bacterial fate and transport in rivers,WATER RESEARCH,"A new approach, called hydrograph-based approach, is proposed for predicting bacterial concentrations in rivers. The new approach is relatively simple and efficient in terms of data requirements. It uses widely available hydrographs as the main input data for estimating flow and sediment transport parameters responsible for bacterial transport under varying flow conditions. The major component of the hydrograph-based approach is a new model, called VARTBacT model which is an extension of the Variable Residence Time (VART) model by including effects of unsteady flow, sediment transport, and bacterial decay/growth processes on bacterial transport and fate in rivers. The applicability of the new hydrograph-based approach is demonstrated through three case studies, each with distinct sediment and flow conditions: (1) steady low flow without sediment transport, (2) flood events with significant sediment transport due to watershed inputs, and (3) sediment resuspension from the streambed. While the sediment resuspension from streambed may be an important process for bacterial transport during high flows, results from this study indicate that the most important mechanism responsible for bacterial transport in streams is watershed loading during flood events and hyporheic exchange during low flow periods. (C) 2012 Elsevier Ltd. All rights reserved.Show less"
29,"Malzone, JM",Mar-apr 2016 ,Temporal Hyporheic Zone Response to Water Table Fluctuations,GROUNDWATER,"Expansion and contraction of the hyporheic zone due to temporal hydrologic changes between stream and riparian aquifer influence the biogeochemical cycling capacity of streams. Theoretical studies have quantified the control of groundwater discharge on the depth of the hyporheic zone; however, observations of temporal groundwater controls are limited. In this study, we develop the concept of groundwater-dominated differential hyporheic zone expansion to explain the temporal control of groundwater discharge on the hyporheic zone in a third-order stream reach flowing through glacially derived terrain typical of the Great Lakes region. We define groundwater-dominated differential expansion of the hyporheic zone as: differing rates and magnitudes of hyporheic zone expansion in response to seasonal vs. storm-related water table fluctuation. Specific conductance and vertical hydraulic gradient measurements were used to map changes in the hyporheic zone during seasonal water table decline and storm events. Planar and riffle beds were monitored in order to distinguish the cause of increasing hyporheic zone depth. Planar bed seasonal expansion of the hyporheic zone was of a greater magnitude and longer in duration (weeks to months) than storm event expansion (hours to days). In contrast, the hyporheic zone beneath the riffle bed exhibited minimal expansion in response to seasonal groundwater decline compared to storm related expansion. Results indicated that fluctuation in the riparian water table controlled seasonal expansion of the hyporheic zone along the planar bed. This groundwater induced hyporheic zone expansion could increase the potential for biogeochemical cycling and natural attenuation.Show less"
30,"Xie, CJ",Oct 15 2020 ,Hydrological connectivity dynamics of tidal flat systems impacted by severe reclamation in the Yellow River Delta,SCIENCE OF THE TOTAL ENVIRONMENT,"River deltas contain complex self-organizing channel networks that continuously exchange fluxes of water, matter, energy, and information with their surroundings. The connectivity of these exchange processes plays a crucial role in controlling the evolution and dynamic stability of river deltas. However, connectivity patterns related to tidal channel networks have rarely been studied, especially in the Yellow River Delta (YRD), which is impacted by severe reclamation. Here, we evaluated the potential hydrological connectivity dynamics between the tidal channel network and its surroundings using an index of connectivity (IC) in the whole YRD and its three subregions: erosion zone, oil field zone and deposition zone. The results suggested that different areas had different spatial connectivity potential. The mean value of the IC related to the channel networks showed little difference for any zones. However, the total connectivity response area (CRA; set of connectivity response units) varied with the study scale. A decreasing trend was found on the delta scale and a relatively stable trend was found in the deposition zone. In terms of dynamic connectivity, the tidal flat system did not show a continuous trend over time. Our results indicated that the YRD is such a dynamic complex that a relatively stable connectivity pattern is unlikely to be achieved over time. Therefore, future ecological restoration based on hydrological connectivity needs to consider more related influencing factors and their temporal and spatial dynamics. (C) 2020 Elsevier B.V. All rights reserved.Show less"
31,"Angradi, T",Mar 1998 ,An application of the plaster dissolution method for quantifying water velocity in the shallow hyporheic zone of an Appalachian stream system,FRESHWATER BIOLOGY,"1. A method for quantifying interstitial water velocity based on the dissolution rate of plaster of Paris standards was developed as part of a study of vertical, longitudinal (1-4 order sites) and seasonal variation in the biotic and physical characteristics of the shallow hyporheic zone (0-30 cm) of a headwater stream system in West Virginia, U.S.A.2. A calibration model was developed using a water velocity simulation tank to relate mass loss of plaster standards to water velocity and temperature. The model was then used to calculate water velocity through artificial substrata embedded in the shallow hyporheic zone of four stream reaches based on in situ mass loss of plaster standards.3. Water velocity in the hyporheic zone increased with stream order, was highest in early spring and winter during high stream base flows, and decreased with depth into the substratum. There was a strong interaction between depth and season: during periods of high stream discharge, water velocity through the upper level of the shallow hyporheic zone (0-10 cm into the substrate) increased disproportionately more than velocity at greater depths. Mean interstitial velocity in March ranged from 0 cm s(-1) in the lowest level (20-30 cm) to 3.5 cm s(-1) at the upper level (0-10 cm) at the first-order site, and from 2.5 cm s(-1) (20-30 cm) to 9.5 cm s(-1) (0-10 cm s(-1)) at the fourth-order site. Gradients in stream discharge and sediment permeability accounted for treatment effects.4. Use of calibrated data improved the ability to resolve among-season differences in interstitial water movement over the use of uncalibrated mass loss data. For some applications of the plaster standard method, empirical calibration may not be necessary.Show less"
32,"Baruch, EM",Sep 2018 ,Not all pavements lead to streams: variation in impervious surface connectivity affects urban stream ecosystems,FRESHWATER SCIENCE,"Watershed urbanization leads to chemical and thermal pollution of urban streams and significant declines in aquatic biodiversity. Most investigators have focused on variation in total watershed impervious surface cover (ISC) as the primary driver of urban stream degradation. We asked instead whether the degree of connectivity between ISC and urban stream channels alters its effect. We compared 7 streams in the Raleigh-Durham metropolitan area of the southeastern USA that drained watersheds with similar amounts of pavement (ISC = 7-16% of watershed area) but spanning a wide range of hydrologic connectivity between these pavements and their receiving streams via both subsurface (pipe density range: 1.1-6.9 km/km(2)) and surface (road density range: 5.8-10.7 km/ km(2) ) flowpaths. Despite draining watersheds with similarly low levels of development, these 7 streams exhibited remarkable variability in their hydrologic and thermal regimes and varied in their macroinvertebrate diversity from a low of only 11 taxa to a high of 22. Both macroinvertebrate community composition and the tissue concentrations of Cu, Pb, and Zn in 3 stream invertebrate taxa (Cambaridae, Tipulidae, and Hydropsychidae) found across all sites were correlated with watershed hydrologic connectivity. These results suggest that the connectivity of ISC may drive considerable variation in the magnitude of ecosystem degradation associated with the same level of watershed development, with less connected or disconnected impervious surfaces having proportionally lower negative effects on aquatic organisms.Show less"
33,"Huotari, J",Nov 16 2013 ,Efficient gas exchange between a boreal river and the atmosphere,GEOPHYSICAL RESEARCH LETTERS,"The largest uncertainties in accurately resolving the role of rivers and streams in carbon cycling stem from difficulties in determining gas exchange between water and the atmosphere. So far, estimates for river-atmosphere gas exchange have lacked direct ecosystem-scale flux measurements not disturbing gas exchange across the air-water interface. We conducted the first direct riverine gas exchange measurements with eddy covariance in tandem with continuous surface water CO2 measurements in a large boreal river for 30 days. Our measured gas transfer velocity was, on average, 20.8 cm h(-1), which is clearly higher than the model estimates based on river channel morphology and water velocity, whereas our floating chambers gave comparable values at 17.3 cm h(-1). These results demonstrate that present estimates for riverine CO2 emissions are very likely too low. This result is also relevant to any other gases emitted, as their diffusive exchange rates are similarly proportional to gas transfer velocity.Show less"
34,"Ibrahim, A",Feb 2018 ,Comparison of a vertically-averaged and a vertically-resolved model for hyporheic flow beneath a pool-riffle bedform,JOURNAL OF HYDROLOGY,"The interaction between surface water and groundwater through the hyporheic zone is recognized to be important as it impacts the water quantity and quality in both flow systems. Three-dimensional (3D) modeling is the most complete representation of a real-world hyporheic zone. However, 3D modeling requires extreme computational power and efforts; the sophistication is often significantly compromised by not being able to obtain the required input data accurately. Simplifications are therefore often needed. The objective of this study was to assess the accuracy of the vertically-averaged approximation compared to a more complete vertically-resolved model of the hyporheic zone. The groundwater flow was modeled by either a simple one-dimensional (1D) Dupuit approach or a two-dimensional (2D) horizontal/vertical model in boundary fitted coordinates, with the latter considered as a reference model. Both groundwater models were coupled with a 1D surface water model via the surface water depth. Applying the two models to an idealized pool-riffle sequence showed that the 1D Dupuit approximation gave comparable results in determining the characteristics of the hyporheic zone to the reference model when the stratum thickness is not very large compared to the surface water depth. Conditions under which the 1D model can provide reliable estimate of the seepage discharge, upwelling/downwelling discharges and locations, the hyporheic flow, and the residence time were determined. (C) 2017 Elsevier B.V. All rights reserved.Show less"
35,"Sun, X",Jan 15 2016 ,Improved simulation of river water and groundwater exchange in an alluvial plain using the SWAT model,HYDROLOGICAL PROCESSES,"Hydrological interaction between surface and subsurface water systems has a significant impact on water quality, ecosystems and biogeochemistry cycling of both systems. Distributed models have been developed to simulate this function, but they require detailed spatial inputs and extensive computation time. The soil and water assessment tool (SWAT) model is a semi-distributed model that has been successfully applied around the world. However, it has not been able to simulate the two-way exchanges between surface water and groundwater. In this study, the SWAT-landscape unit (LU) model - based on a catena method that routes flow across three LUs (the divide, the hillslope and the valley) - was modified and applied in the floodplain of the Garonne River. The modified model was called SWAT-LUD. Darcy's equation was applied to simulate groundwater flow. The algorithm for surface water-level simulation during flooding periods was modified, and the influence of flooding on groundwater levels was added to the model. Chloride was chosen as a conservative tracer to test simulated water exchanges. The simulated water exchange quantity from SWAT-LUD was compared with the output of a two-dimensional distributed model, surface-subsurface water exchange model. The results showed that simulated groundwater levels in the LU adjoining the river matched the observed data very well. Additionally, SWAT-LUD model was able to reflect the actual water exchange between the river and the aquifer. It showed that river water discharge has a significant influence on the surface-groundwater exchanges. The main water flow direction in the river/groundwater interface was from groundwater to river; water that flowed in this direction accounted for 65% of the total exchanged water volume. The water mixing occurs mainly during high hydraulic periods. Flooded water was important for the surface-subsurface water exchange process; it accounted for 69% of total water that flowed from the river to the aquifer. The new module also provides the option of simulating pollution transfer occurring at the river/groundwater interface at the catchment scale. Copyright (C) 2015 John Wiley & Sons, Ltd.Show less"
36,"Zhou, ZZ",16th International Conference on Service Systems and Service Management (ICSSSM),"Coupling Coordinated Development of Population, Economy, Society and Space Urbanization in Yangtze River Economic Belt",,
37,"Roy, S",2018 ,Road-stream crossing an in-stream intervention to alter channel morphology of headwater streams: case study,INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT,"Basin-scale hydrological response on the geomorphology of lowland headwater streams is often neglected during the in-stream engineering works in rural India. Standard protocols to construct road-stream crossing (RSC) reveals that crossing structures at headwater streams of the Kunur River Basin in eastern India are inadequate to maintain longitudinal continuity in channel hydraulics as well as morphology. The role of crossing type (pipe, box, and small bridge) and catchment land cover are also considered for site-wise variation in channel deformation. The detailed geomorphic survey with 10 cross-sections (5 in the upstream and 5 in the downstream of crossing structure) and 1 longitudinal profile from each of the 10 sample sites were used to run one-dimensional flow modelling in Hydrologic Engineering Center's River Analysis System, statistical analysis of channel morphometry, manning and rational methods for discharge estimation, and hydroengineering equations. Result shows that in comparison with the extreme upstream (50 m upward from RSC), a significant increase in channel width (30%), depth (17%), and cross-section area (54%) has been observed at the immediate upstream and downstream of RSC. Longitudinal profiles of channel bed, water surface, and energy gradient are also showing the development of knick points, deep scours, and supercritical conditions below the crossing structure. The morphological deformation is more prominent at pipe culvert followed by box and bridges, whereas forested catchment has reduced the effect with less runoff than agricultural. Structural enhancement and regular monitoring might be effective in reducing the problems and constructional cost at RSCs.Show less"
38,"Paillex, A",Dec 2007 ,Aquatic macroinvertebrate response along a gradient of lateral connectivity in river floodplain channels,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Large river floodplains potentially include the full range of freshwater ecosystems from permanently flowing channels to temporary pools and springs. Attempts to restore such complex systems require tools adapted to assess restoration success. In an analysis of invertebrate assemblages in the Rhone River floodplain (France), taxonomic-based indices (rarefied richness and assemblage composition) were compared with functional metrics using trait-based ratios as surrogates of ecosystem processes. Their ability to respond to a gradient of hydrological connectivity was assessed in 7 cut-off channels. The sampling design included 2 sites/channel (upstream and downstream), 4 randomly chosen sampling points (0.5 x 0.5-m quadrats)/site, and 2 sampling seasons (spring and summer). Water physicochemical and habitat variables were recorded when invertebrates were sampled. Environmental variables, including water conductance, [NH3-N], submerged vegetation cover, diversity of sediment grain size, and organic matter content of the sediment, were used to construct a synthetic variable describing the hydrological connectivity of each site with the main river channel. A quadratic regression of rarefied taxonomic richness and the connectivity gradient was not quite significant, but assemblage composition was strongly related to the gradient. Four of 8 trait-based metrics; were correlated with the connectivity gradient. Values of metrics that are surrogates for top-down control of assemblage structure and habitat stability (based on functional feeding groups) declined along the gradient from disconnected sites to more connected sites. Values of metrics that are surrogates for voltinism and food supply for water-column-feeding fish increased with connectivity. Top-down control and voltinism surrogates suggested a decline in predator-prey relationships and lower habitat stability, respectively, in the more connected sites. Assemblage composition and some of the trait-based metrics were sensitive to a flood that occurred before one of the sampling dates. Some of the trait-based metrics showed potential for explaining floodplain invertebrate assemblages and for monitoring postrestoration conditions in floodplain water bodies. However, the metrics were developed initially for studies of lotic systems and their use in heterogeneous floodplain water bodies will require further investigation, e.g., delineation of reference conditions for trait-based metrics.Show less"
39,"Gerke, M",Feb 10 2021 ,Can top-down effects of cypriniform fish be used to mitigate eutrophication effects in medium-sized European rivers?,SCIENCE OF THE TOTAL ENVIRONMENT,"Eutrophication seriously threatens the ecological quality and biodiversity of running waters. In nutrient-enriched streams and shallow rivers, eutrophication leads to excessive periphyton growth and, in turn, biological clogging, oxygen depletion in the hyporheic zone and finally a reduction in the hyporheic habitat quality. Top-down control of the food-web by manipulating fish stocks, similar to the biomanipulation successfully applied in lakes, offers a promising approach to mitigating the effects of eutrophication in shallow rivers, especially those in which major reductions in nutrient input are not feasible. We conducted a reach-scale experiment over 4 years in a medium-sized eutrophic river to assess whether the top-down effects of two important large European cypriniform fish species, herbivorous common nase (Chondrostoma nasus) and omnivorous European chub (Squalius cephalus), would mitigate the effects of eutrophication. The enhancement of fish stocks was expected to reduce biological clogging, via the top-down control of periphyton by benthic grazing and enhanced bioturbation, thus increasing oxygen availability in the hyporheic zone as well as water exchange between the surface water and the hyporheic zone. As expected, enhancing the stocks of nase and chub increased both oxygen availability and vertical exchange flux of water in the upper layer of the hyporheic zone. However, periphyton biomass (chlorophyll a) was significantly reduced only in deeper pool habitat. Thus, while experimental biomanipulation in a shallow river significantly mitigated the effects of eutrophication in the hyporheic zone, top-down effects on periphyton biomass were rather small. Overall, to our knowledge, our results provide first evidence that the biomanipulation achieved by enhancing herbivorous and omnivorous fish stocks has the potential to mitigate the effects of eutrophication in medium-sized European rivers. (C) 2020 The Authors. Published by Elsevier B.V.Show less"
40,"Belazzougui, D",57th IEEE Annual Symposium on Foundations of Computer Science (FOCS),"Edit Distance: Sketching, Streaming and Document Exchange",,
41,"Yin, RM",5th China International Conference on Information Security and Cryptology,Gemstone: A New Stream Cipher Using Coupled Map Lattice,INFORMATION SECURITY AND CRYPTOLOGY,
42,"Cole, KL",Jun 2020 ,River plume source-front connectivity,OCEAN MODELLING,"River plume source-front connectivity, or the relationship between processes at the source, plume body and front, is investigated with numerical simulations of the Merrimack River plume using the Regional Ocean modeling System (ROMS). Source water, i.e. water discharged from the estuary during an ebb pulse, overtakes the front as it propagates offshore, resulting in the strong convergence that exists there. Model results show that much of the water released over an ebb pulse does not interact with the propagating tidal plume front, suggesting that the front decouples from the source and sustains itself as a distinct water mass. When a gate is closed at the estuary mouth during early ebb, the overall plume structure changes; gates closed late in ebb do not significantly effect the along- or cross-shore scale of the plume. The change in plume extent is only evident hours after the early-ebb gate closing, when source water is no longer supplied to the front. These experiments suggest that the growing distance between the highly energetic liftoff region and the radial expansion of the plume front results in a flattening of the surface gradient driving flow in the interior, diminishing source-front connectivity.Show less"
43,"Brodie, RS",Jan 30 2008 ,Comparison of daily percentiles of streamflow and rainfall to investigate stream-aquifer connectivity,JOURNAL OF HYDROLOGY,"A frequency analysis approach was used to investigate the hydraulic connectivity between streams and aquifers, by comparing daily percentiles of streamflow and rainfall. Three Australian streams were examined - a dominantly gaining stream (Wilsons River, NSW), a dominantly gaining stream modified by significant water extraction (Ovens River, Victoria) and a dominantly losing stream (Mooki River, NSW). For the gaining stream examples, a tag is observed between the seasonal peak in the low-flow percentile curves and the seasonal peak in the daily rainfall percentile curve. Cross-correlation was used to calculate the time-shift that provides the best fit between the streamflow and rainfall percentile curves. There is a good correlation (r(2) > 0.8) between the reference rainfall percentile curve and the shifted streamflow percentile curves for gaining streams. The tags evident between the rainfall and streamflow percentile curves represent the processes of first replenishing catchment storages (such as soil moisture and groundwater) and subsequent release to the stream. This is largely a function of catchment hydrogeology as well as climate, notably the magnitude and regularity of rainfall events. Catchment size is not a controlling factor. Analysis of these tags provides insights into the dynamics of groundwater recharge, storage and release. Changes in the tag times over the flow percentiles can reflect changes in the dominant catchment storage contributing to streamflow. For the Wilsons River, the contribution from a groundwater system with longer flow paths increases at lower flow percentiles. This can be critical when protecting minimum streamflows, as near-stream groundwater flow may not be the only determining factor. The impact of water extraction can be recognised in this analysis. For the Ovens River, streamflow deficits relative to the rainfall percentile curve correspond to the summer period of high irrigation demand. Such a deficit was also observed for the Wilsons River when only post-development monitoring was used in the analysis. For the losing stream example of the Mooki River, the relationship between the streamflow and rainfall percentile curves was poor due to the significant number of no-flow days and much greater variability in the gauging record. This is because the recharge component of rainfall is not returned as streamflow over the year and a portion of streamflow can become aquifer leakage. Hence, the calculated tags derived from this analysis have no hydrological significance for losing streams. Crown Copyright (c) 2007 Published by Elsevier B.V. All rights reserved.Show less"
44,"Ryan, RJ",Jan 6 2004 ,Estimation of solute transport and storage parameters in a stream with anthropogenically produced unsteady flow and industrial bromide input,WATER RESOURCES RESEARCH,"We used an anthropogenic tracer signal to evaluate downstream solute transport and storage in Valley Creek, a 60 km(2) watershed stream near Philadelphia, Pennsylvania, that is subject to urbanization and anthropogenically induced unsteady flow. Bromide-bearing groundwater from an abandoned mineral processing plant enters the upstream reach of Valley Creek through a series of well-defined seeps and springs, producing a steady and significant concentration of bromide in Valley Creek. In addition, at the time of the study, a quarry located near the center of the watershed discharged accumulated groundwater seepage to the stream on a cyclical basis. The quarry discharge reduced the bromide concentration in the main stream and produced a periodicity in the in-stream bromide concentration downstream of the quarry. We used these variations in the ambient bromide concentration to assess solute mixing and transport in Valley Creek. We applied the USGS code OTIS to analyze solute advection, dispersion, transient storage, and groundwater inflow over a 7.5 km stream reach. To apply OTIS for unsteady flow conditions, we independently modeled the variation of stream conditions during a flow cycle and then simulated solute transport using temporal and reach average values of the longitudinal dispersion coefficient (D), transient storage exchange rate (alpha), and transient storage area (A(s)/A). Calibrated values of D ranged from 0.5 m(2) s(-1) to 1.4 m(2) s(-1), A(s)/A ranged from 0.03 to 1.3, and a ranged from 8.7 x 10(-6) s(-1) to 1.0 x 10(-2) s(-1). Observed temporal variability in the in-stream bromide concentration was simulated well. The observed transient storage parameters reflect differences in the structure of the three test reaches. Solute storage in the middle reach was dominated by in-stream storage produced by relict hydraulic structures, while solute transport in the other two reaches reflected differences in bed sediment characteristics between upstream and downstream reaches. However, overparameterization of the model and high sensitivity to the dispersion coefficient made it difficult to assess the magnitude of transient storage or hyporheic exchange.Show less"
45,"Trauth, N",May 2014 ,Hyporheic transport and biogeochemical reactions in pool-riffle systems under varying ambient groundwater flow conditions,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"At the interface between stream water, groundwater, and the hyporheic zone (HZ), important biogeochemical processes that play a crucial role in fluvial ecology occur. Solutes that infiltrate into the HZ can react with each other and possibly also with upwelling solutes from the groundwater. In this study, we systematically evaluate how variations of gaining and losing conditions, stream discharge, and pool-riffle morphology affect aerobic respiration (AR) and denitrification (DN) in the HZ. For this purpose, a computational fluid dynamics model of stream water flow is coupled to a reactive transport model. Scenarios of variations of the solute concentration in the upwelling groundwater were conducted. Our results show that solute influx, residence time, and the size of reactive zones strongly depend on presence, magnitude, and direction of ambient groundwater flow. High magnitudes of ambient groundwater flow lower AR efficiency by up to 4 times and DN by up to 3 orders of magnitude, compared to neutral conditions. The influence of stream discharge and morphology on the efficiency of AR and DN are minor, in comparison to that of ambient groundwater flow. Different scenarios of O2 and NO3 concentrations in the upwelling groundwater reveal that DN efficiency of the HZ is highest under low upwelling magnitudes accompanied with low concentrations of O2 and NO3. Our results demonstrate how ambient groundwater flow influences solute transport, AR, and DN in the HZ. Neglecting groundwater flow in stream-groundwater interactions would lead to a significant overestimation of the efficiency of biogeochemical reactions in fluvial systems.Show less"
46,"Gonzalez-Pinzon, R",Mar 2015 ,A field comparison of multiple techniques to quantify groundwater-surface-water interactions,FRESHWATER SCIENCE,"Groundwater-surface-water (GW-SW) interactions in streams are difficult to quantify because of heterogeneity in hydraulic and reactive processes across a range of spatial and temporal scales. The challenge of quantifying these interactions has led to the development of several techniques, from centimeter-scale probes to whole-system tracers, including chemical, thermal, and electrical methods. We co-applied conservative and smart reactive solute-tracer tests, measurement of hydraulic heads, distributed temperature sensing, vertical profiles of solute tracer and temperature in the stream bed, and electrical resistivity imaging in a 450-m reach of a 3(rd)-order stream. GW-SW interactions were not spatially expansive, but were high in flux through a shallow hyporheic zone surrounding the reach. NaCl and resazurin tracers suggested different surface-subsurface exchange patterns in the upper 2/3 and lower 1/3 of the reach. Subsurface sampling of tracers and vertical thermal profiles quantified relatively high fluxes through a 10- to 20-cm deep hyporheic zone with chemical reactivity of the resazurin tracer indicated at 3-, 6-, and 9-cm sampling depths. Monitoring of hydraulic gradients along transects with MINIPOINT streambed samplers starting approximate to 40 m from the stream indicated that groundwater discharge prevented development of a larger hyporheic zone, which progressively decreased from the stream thalweg toward the banks. Distributed temperature sensing did not detect extensive inflow of ground water to the stream, and electrical resistivity imaging showed limited large-scale hyporheic exchange. We recommend choosing technique(s) based on: 1) clear definition of the questions to be addressed (physical, biological, or chemical processes), 2) explicit identification of the spatial and temporal scales to be covered and those required to provide an appropriate context for interpretation, and 3) maximizing generation of mechanistic understanding and reducing costs of implementing multiple techniques through collaborative research.Show less"
