,First author,Year,Title,Journal,Abstract
26,"Fryirs, K",Jul 1 2013 ,Sediment tracing in the upper Hunter catchment using elemental and mineralogical compositions: Implications for catchment-scale suspended sediment (dis)connectivity and management,GEOMORPHOLOGY,"River bed colmation layers clog the interstices of gravel-bed rivers, impeding the vertical exchange of water and nutrients that drives ecosystem function in the hyporheic zone. In catchments where fine-grained sediment supply has increased since human disturbance, understanding sediment provenance and the (dis)connectivity of supply allows practitioners to target sediment source problems and treat them within catchment management plans.Release of alluvial fine-grained sediment from channel bank erosion since European settlement has resulted in the formation of a colmation layer along the upper Hunter River at Muswellbrook, eastern Australia. X-ray fluorescence spectrometry (XRF) and X-ray diffractometry (XRD) are used to determine the elemental and mineralogical signatures of colmation layer and floodplain sediment sources across this 4480 km(2) catchment. This sediment tracing technique is used to construct a picture of how suspended sediment supply and (dis) connectivity operates in this catchment. In this system, the primary source areas are subcatchments in which sediments are stored largely in partly confined floodplain pockets, but from which sediment supply is unimpeded and directly connected to the receiving reach. Subcatchments in which alluvial sediment storage is significant - and which contain large, laterally unconfined valleys - are essentially 'switched off' or disconnected from the receiving reach. This is because large sediment sinks act to trap fine-grained sediment before it reaches the receiving reach, forming a buffer along the sediment conveyor belt. Given the age structure of floodplains in the receiving reach, this pattern of source area contributions and (dis)connectivity must have occurred throughout the Holocene. (C) 2013 Elsevier B.V. All rights reserved.Show less"
27,"Jiang, QH",Jul 2022 ,N 2O dynamics in the hyporheic zone due to ripple migration,JOURNAL OF HYDROLOGY,"The migration rate of ripples along the streambed has a profound effect on the hyporheic exchange and nitrogen dynamics. However, how the denitrification intermediate N2O is released in mobile bedforms still remain unclear. In this study, the ripple domains are established based on the sediment stability criteria by using the mean channel flow velocity U and the median sediment grain size D50. A two-dimensional numerical model coupling hyporheic flow, ripple migration and N2O transformation is proposed to investigate how ripple celerity affects N2O dynamics in streambeds. The results show that there are different patterns for the release of N2O from migrating ripples with different medium grain sizes D50 (0.06-0.3 mm). N2O can be released via upwelling of anoxic pore water from the deeper area in immobile or slow-mobile ripples. However, rapid ripple migration and the resulting fast vertical flow reversal can suppress the net pore water displacement and lead to the formation of a redox seal, which separates the deeper anoxic area from the above oxic area and inhibits N2O emissions. The magnitude of the nutrients concentration gradient and the N2O flux between these two areas depend only on the dispersive and diffusive transport. Therefore, the controls of N2O emission flux hence shift from the pumpingdominated regime in stable ripples to a grain size dominated regime of the migrating ripples. The possible implications about the effects of hydrodynamic changes due to the migration of ripples are presented. Our results emphasize that knowledge of N2O production-consumption hotspots within streambeds is essential to understand the mechanisms of N2O emissions from the sediment-water interface.Show less"
28,"Sarriquet, PE",Oct 2007 ,Effects of bottom sediment restoration on interstitial habitat characteristics and benthic macroinvertebrate assemblages in a headwater stream,RIVER RESEARCH AND APPLICATIONS,"The restoration of in-stream habitats by structural improvement of stream beds is more and more frequent, but the ecological consequences of such works are still little known. We have examined the influence of the deposit of a 15 cm gravel layer over the stream bottom on the chemical characteristics of the interstitial water, the sediment grain size and the composition of the benthic assemblages. We have compared a restored reach to an upstream control over three years and at three seasons each year. Dissolved oxygen, ammonium, nitrite and nitrate contents were measured in both surface and interstitial (-15 cm deep) waters, together with the depth of anoxia estimated using wooden stakes and fine sediment content at the surface. During the same period and seasons, benthic invertebrates were sampled at five points in each reach. The restoration induced an increase in vertical exchanges of water between surface and interstitial habitats, with an increase in the depth of hypoxia. Changes were observed in the composition of invertebrate communities, but not in the density or in the taxonomic richness of assemblages. These changes in assemblages were fragile: a local disturbance (such as a drying period) diminished the beneficial effect of the restoration with the disappearance of several organisms. The viability of such restoration works may be associated with catchment management designed to reduce fine sediment inputs to the river. Copyright (c) 2007 John Wiley & Sons, Ltd.Show less"
29,"Pineda-Morante, D",Mar 2022 ,Local hydrological conditions and spatial connectivity shape invertebrate communities after rewetting in temporary rivers,HYDROBIOLOGIA,"Temporary rivers (TRs) dominate global river networks and are increasing in occurrence and spatiotemporal extent. However, few studies have investigated the communities that establish after rewetting events (i.e. the end of the dry phase), when local hydrological conditions can shape the communities through species sorting, and the spatial connectivity of sites can also influence colonisation. Here, we analysed the relative importance of both local hydrological conditions and spatial connectivity on the invertebrate communities of seven not impacted Mediterranean TRs after rewetting. We quantified the frequency and duration of drying events and the time since flow resumed. We also quantified spatial connectivity based on each site's position in the river network (i.e. network connectivity) and the presence of nearby disconnected streams. Overall, we found that both hydrological conditions and network connectivity played a significant role in structuring aquatic invertebrate communities after rewetting. Taxonomic richness, functional richness and functional redundancy decreased with the frequency and duration of drying events and increased with time since the most recent rewetting. Network connectivity showed a significant unimodal relationship with taxonomic and functional metrics. In contrast, the presence of nearby disconnected streams was negatively related to functional richness and functional dispersion. Given that flow intermittence in Mediterranean areas is expected to intensify under future global change scenarios, our results can be helpful to guide future conservation and management actions.Show less"
30,"Marle, P",Oct 2022 ,"Thermal regime, together with lateral connectivity, control aquatic invertebrate composition in river floodplains",FRESHWATER BIOLOGY,"Large river floodplains are dynamic environments, where alternating low and high flows are key ecological processes shaping aquatic biota. As a result of fluctuations in flow in floodplain channels, the diversity of benthic assemblages is assumed to result from the balance between surface flow connections, which are dominant during high flows, and groundwater inputs, which are dominant during low flows. However, the relative importance of these inputs in explaining aquatic invertebrate diversity has never been tested. The response of aquatic invertebrates to hydrological changes of a river floodplain was investigated in seven braided and six braided-anastomosed floodplain channels of the French upper Rhone River that are fed by three different processes: groundwater supply (which controls the thermal inertia of the water bodies), surface slow flow connections (i.e. diffuse overbank flows; passive overflow), and surface shear stress-related connections (i.e. condensed flows; active overflow) during high flows. Generalised dissimilarity models indicated that floodplain invertebrate composition had complex relationships with the three processes considered. The relative importance of the latter appeared dependent upon the morphology of the floodplain channels. In the braided channels, the effects of shear stress-related connections were more prominent than in the anastomosed ones, for which the effects of the three processes were more similar. Overall, the diversity of flow connections, that is, lateral surface water connections (both shear stress-related and slow, as defined above) and vertical connection with groundwater (inferred through thermal inertia) enhanced the species turnover at the reach scale. Thermal inertia influenced invertebrate composition when, during low flow periods, surface flow connections had limited effect. Our results highlighted that the role of hydrologic connectivity upon floodplain diversity cannot be reduced to a single process. They also indicate the importance of vertical connectivity for maintaining biodiversity in floodplain habitats where surface flow connectivity is neither frequent nor constant.Show less"
31,"Geist, DR",Sep-oct 1998 ,Redd site selection and spawning habitat use by fall chinook salmon: The importance of geomorphic features in large rivers,ENVIRONMENTAL MANAGEMENT,"Knowledge of the three-dimensional connectivity between rivers and groundwater within the hyporheic zone can be used to improve the definition of fall chinook salmon (Oncorhynchus tshawytscha) spawning habitat. Information exists on the microhabitat characteristics that define suitable salmon spawning habitat. However, traditional spawning habitat models that use these characteristics to predict available spawning habitat are restricted because they can not account for the heterogeneous nature of rivers. We present a conceptual spawning habitat model for fall chinook salmon that describes how geomorphic features of river channels create hydraulic processes, including hyporheic flows, that influence where salmon spawn in unconstrained reaches of large mainstem alluvial rivers. Two case studies based on empirical data from fall chinook salmon spawning areas in the Hanford Reach of the Columbia River are presented to illustrate important aspects of our conceptual model. We suggest that traditional habitat models and our conceptual model be combined to predict the limits of suitable fail chinook salmon spawning habitat. This approach can incorporate quantitative measures of river channel morphology, including general descriptors of geomorphic features at different spatial scales, in order to understand the processes influencing redd site selection and spawning habitat use. This information is needed in order to protect existing salmon spawning habitat in large rivers, as well as to recover habitat already lost.Show less"
32,"Ock, G",Oct 2015 ,"Ecological functions of restored gravel bars, the Trinity River, California",ECOLOGICAL ENGINEERING,"Gravel augmentation has been increasingly used in sediment-limited systems in regulated channels as a means of creating morphological changes that beneficially affect the functioning of downstream ecosystems. Despite this trend, there have been few empirical studies to quantify these effects in relation to the morphology of gravel bars, especially in terms of riverine material exchanges such as heat and organic matter. We conducted field-based hydro-geomorphological observation of different mechanisms of gravel bar restoration in the downstream of Trinity Dam, California: a medial and a point bar deposited fluvially during high-flow gravel injection, an additional point bar created by direct placement of gravel, and an island created by side channel excavation. We measured water temperature, suspended particulate organic matter (S-POM) concentration, hydraulic gradients and shallow water width under base flow conditions along the perimeter of the gravel features. We then assessed water temperature modulation derived from hyporheic exchanges and S-POM retention of the gravel features, comparing the functions of the dynamically-constructed medial and point bars to those of the mechanically-constructed island and point bar. Diurnal water temperature fluctuations showed a notable thermal heterogeneity including cooling (1.5-3.1 degrees C) during summer peak temperatures, buffering in amplitude (1.2-4.0 degrees C) and lagging in phase (0.3-14.5 h), especially in the bar-tails and alcoves of the gravel bars. All of the gravel features reduced S-POM concentration at baseflow, showing the highest retention efficiency in the medial bar. In addition, the fluvially formed the medial and point bars had higher hydraulic gradients and wider shallow waters than the constructed features. Our results indicate that gravel bar restoration can increase hyporheic exchange and S-POM retention by increasing hydraulic gradients at baseflow, refreshing bed materials to enhance substrate permeability, and elongating the wetted boundary length in shallow waters. Our study results suggest that mechanically created in-channel geomorphic features combined with coarse sediment augmentation can increase channel complexity, driving hyporheic flows and increasing S-POM retention, thus ultimately resulting in thermal heterogeneity and food availability along gravel bed channels. (C) 2015 Elsevier B.V. All rights reserved.Show less"
33,"Kerr, PC",Aug 8 2013 ,The significance of model structure in one-dimensional stream solute transport models with multiple transient storage zones - competing vs. nested arrangements,JOURNAL OF HYDROLOGY,"Transient storage models are commonly used to simulate solute transport in streams to characterize hydrologic controls on biogeochemical cycling. Recently, 2-storage zone (2-SZ) models have been developed to represent in-channel surface transient storage (STS) and hyporheic transient storage (HTS) separately to overcome the limitations of single storage zone (1-SZ) models. To advance biogeochemical models, we seek to separate the effects of these storage zones on solute fate and cycling in streams. Here we compare and contrast the application and interpretations from two model structures that include STS and HTS storage: a competing model structure, where both zones are connected to the stream at the same location and the stream interacts with the STS and HTS separately, and a nested model structure, where STS is an intermediary between the stream and HTS. We adapt common residence time metrics used to compare single transient storage models for the competing and nested 2-SZ models. As a test case, we investigated the transient storage characteristics of a first-order stream in Pennsylvania, using 1-SZ, nested 2-SZ, and competing 2-SZ model configurations at several different flow conditions. While both 2-SZ models fit the observed STS and in-stream breakthrough curves well, calibrated model parameters and solute molecule travel paths differ, as evident by the faster exchange rate displayed by the nested model, and therefore so does the interpretation of associated transient storage metrics and its relationship with biogeochemical cycling processes. In addition, a study of hypothetical zone-specific reaction rates was very illustrative of the differences in discrimination characterized by each model structure, particularly for the case where reactions would predominantly occur in the STS (i.e. photochemical reactions), because of the compounding effects to the HTS for the nested 2-SZ; however, for the case where reactions would predominantly occur in the HTS, the influence of model structure was found to be relegated only to the HTS. (C) 2013 Published by Elsevier B.V.Show less"
34,"Mesa, LM",2012 ,"Bidirectional exchanges of benthic invertebrates in a large river-floodplain system (Parana River, Argentina)",ANNALES DE LIMNOLOGIE-INTERNATIONAL JOURNAL OF LIMNOLOGY,"The flood pulse regime and the hydrological connectivity determine the lateral bidirectional exchanges of water, chemical compounds, and biota between the river and the floodplain habitats. The primary goal of the present research was to analyze the effect of water flow on macroinvertebrates in two water levels in a lateral connectivity gradient, from the main channel through a connection channel to a permanently connected lake. We tested the hypothesis that the water flow from the main channel to the floodplain habitats during high water level causes a decrease in beta diversity between the sites, increasing similarity in the system. To test this hypothesis, we sampled a river-floodplain-lake system of the Middle Parana River during two water levels, and analyzed the spatial and temporal turnover of species between sites and habitats. Local physical characteristics, such as depth, benthic particulate organic matter, and grain size of bottom sediments influenced assemblage composition. Taxa richness, density, and Shannon diversity differed among habitats within the river-lake system, but did not show significant differences between water levels. Richness, density, and diversity were higher in the lake and the connection channel than in the Parana River bank. Beta diversity was significantly higher during high water period. During low water period, benthic assemblage composition was homogenized, as reflected by the lower values of species turnover between the sites situated in the main channel-lake corridor during this phase. The lateral bidirectional exchanges among the habitats are essential for maintaining the specific invertebrate diversity of large river corridors.Show less"
35,"Linke, S",Oct 2012 ,Merging connectivity rules and large-scale condition assessment improves conservation adequacy in river systems,JOURNAL OF APPLIED ECOLOGY,"Conservation adequacy is defined as the ability of conservation measures to sustain biodiversity. Although river network connectivity is important for maintaining key ecological processes and ensuring persistence of biodiversity, it also facilitates the propagation of threats along river networks, which may compromise the sustainability of freshwater biodiversity and therefore conservation adequacy. This study aims to introduce two modifications to river conservation planning related to connectivity and catchment condition that together can improve the adequacy of the priority areas identified. This will establish an operational framework for end-users, such as policy makers and NGOs. We operationalize the connectivity framework that has recently emerged in systematic river conservation planning by using a GIS coding system for catchment location in the conservation software package marxan. Additionally, we use a landscape measure of catchment disturbance to direct the conservation plan to the least-disturbed area while still meeting targets for the conservation of fish species used as surrogates for overall biodiversity in our study catchment, the Daly River in northern Australia. This proxy for condition aggregates information on land-use, extractive industries, point-source pollution, and water infrastructure. We successfully modelled the distribution of 39 fish species based on GIS-derived landscape descriptors (most important descriptors were; discharge, distance to river mouth, geology and conductivity). Results from the systematic planning analysis identified a portfolio of watersheds that delivered close to optimal upstream protection with around 4700 stream kilometres (30% of the total network). When using upstream disturbance as an extra penalty, most of the network stayed intact; however, a replacement area was found for a major tributary, which only added an extra 1% of the stream network to the total area. Synthesis and applications. Improving conservation adequacy by accounting for upstream connectivity and condition using this easy-to-implement framework and software package has the potential to facilitate further application of systematic methods in river conservation planning. Furthermore, integrating condition as a discounting factor can also improve conservation adequacy in a broad range of environments (including terrestrial and marine), while not necessarily increasing the management costs.Show less"
36,"Boano, F",Oct 24 2007 ,A continuous time random walk approach to the stream transport of solutes,WATER RESOURCES RESEARCH,"The transport of solutes in rivers is influenced by the exchange of water between the river and the underlying hyporheic zone. The residence times of solutes in the hyporheic zone are typically much longer than traveltimes in the stream, resulting in a significant delay in the downstream propagation of solutes. A new model for this process is proposed here on the basis of the continuous time random walk (CTRW) approach. The CTRW is a generalization of the classic random walk that can include arbitrary distributions of waiting times, and it is particularly suited to deal with the long residence times arising from hyporheic exchange. Inclusion of suitable hyporheic residence time distributions in the CTRW leads to a generalized advection-dispersion equation for instream concentration breakthrough curves that includes the effects of specific hyporheic exchange processes. Here examples are presented for advective hyporheic exchange resulting from regular and irregular series of bedforms. A second major advantage of the CTRW approach is that the combined effects of different processes affecting overall downstream transport can be incorporated in the model by convolving separate waiting time distributions for each relevant process. The utility of this approach is illustrated by analyzing the effects of local-scale sediment heterogeneity on bedform-induced hyporheic exchange. The ability to handle arbitrarily wide residence time distributions and the ability to assess the combined effects of multiple transport processes makes the CTRW model framework very useful for the study of solute transport problems in rivers. The model presented here can be easily extended to represent different types of surface-subsurface exchange processes and the transport of both conservative and nonconservative substances in rivers.Show less"
37,"Sola, C",Dec 2011 ,Longitudinal connectivity in hydromorphological quality assessments of rivers. The ICF index: A river connectivity index and its application to Catalan rivers,LIMNETICA,"Longitudinal connectivity in hydromorphological quality assessments of rivers. The ICF index: A river connectivity index and its application to Catalan riversThe Water Framework Directive urges assessment of river continuity as an input for the evaluation of hydromorphological quality. The existence of transverse obstacles in river beds has serious ecological consequences because it blocks the natural flow of water, sediments and biota, and this is considered one of the major causes of declines in many continental fish species.The index of river connectivity (ICF, from the Catalan name Index de Connectivitat Fluvial) evaluates obstacle effects on fish movement alone and does not take into account other elements affected by the obstacles. However, it can be used as a complementary element in hydromorphological condition assessments. The index is based on comparison of obstacle and fish pass (if any) characteristics with the capabilities of the fishes potentially present in the considered river section to overcome the obstacle. In this study, we present a new version of the ICF improved from its earlier version that was tested by different consultants and research centres for several obstacles from 2006 to 2009. The new version of the ICF is divided into three blocks that encompass assessment of (1) the obstacle and (2) the fish pass (if any) as well as (3) the estimation of certain modulators. Finally, the ICF classifies connectivity into five levels from very good to had depending on the degree of permeability for different fish groups. This new version of the ICF has been tested for 101 transverse obstacles in rivers in Catalonia (NE Iberian Peninsula) both with and without fish passes, obtaining representation of the five expected quality levels (from very good to bad), and it is considered coherent with the real permeability of the obstacles. Its ease of application compared to in situ measurements of fish movements and the detailed information recorded by the index make it a very useful tool for the diagnosis of the longitudinal connectivity of rivers and for guiding measures for hydromorphological quality improvement.Show less"
38,"McDonough, OT",Feb 2015 ,Surface Hydrologic Connectivity Between Delmarva Bay Wetlands and Nearby Streams Along a Gradient of Agricultural Alteration,WETLANDS,"Although recent U.S. Supreme Court rulings indicate surface hydrologic connectivity (SHC) between geographically isolated wetlands and nearby streams may be used, in part, to determine wetland jurisdictional status, and ecologic implications are considerable regardless of policies, wetland-stream SHC has rarely been quantified. Furthermore, the impact of cultivation and restoration on wetland-stream SHC is largely unknown. To help fill these knowledge gaps, we recorded SHC patterns during water year 2010 in non-perennial streams connecting Delmarva bay wetlands, which are commonly considered geographically isolated, and nearby perennial streams. We also evaluated how hydrologic wetland restoration impacts SHC relative to historical wetlands and native forested wetlands. Cumulative connection duration, number of connectivity transitions, mean connection duration, and maximum individual connection duration (D (max-c) ) were quantified. Forested wetlands were connected to perennial streams for a greater cumulative duration but exhibited fewer connectivity transitions relative to both historical and restored wetlands. SHC between historical and restored wetlands and nearby perennial streams did not differ with respect to any of the calculated metrics. Forested wetland-stream SHC was seasonally intermittent, exhibiting stream outflow from mid-fall to late-spring during periods of low evapotranspiration and elevated groundwater levels but lacking connectivity during summer months when evapotranspiration and groundwater were at an annual high and low, respectively. Historical and restored wetland-stream SHC was largely ephemeral, occurring in response to antecedent rainfall, particularly during winter and spring. Stepwise regression models describe cumulative connection duration and D (max-c) as a function of wetland, watershed, and non-perennial stream metrics including watershed relief, non-perennial stream slope, non-perennial stream length, and soil saturated hydraulic conductivity. Wetland-stream SHC has potential ecological implications, including provision of dispersal corridors for biota, biogeochemical processing of nutrients, and downstream delivery of energy, matter, and organisms, and is currently tied to wetland regulatory status in the U.S.Show less"
39,"Datry, T",Sep 2015 ,Estimation of Sediment Hydraulic Conductivity in River Reaches and its Potential Use to Evaluate Streambed Clogging,RIVER RESEARCH AND APPLICATIONS,"Streambed substrates have pervasive effects on stream biodiversity and biogeochemistry. The excessive input of fine sediments in streams and the subsequent alteration of the physical characteristics of streambed substrates are considered today as a major environmental issue. The estimation of streambed hydraulic conductivity (K) may be simpler than other estimations of reach-scale physical characteristics and could serve to quantify the alterations of streambeds across stream networks. In this study, we examined between-reach and within-reach variability and temporal changes of streambed K across 101 stream reaches in France, including nine reaches previously judged as clogged and nine as references (unclogged). We also examined the relationships between K and some environmental variables such as vertical hydraulic gradient, streambed grain size, flow velocity or distance to the bank. We demonstrated that 15 measurements of streambed K per reach could be used to compare streams among each other and over time. Clogged reaches displayed much lower K than reference reaches, and more generally, reach-averaged K and the number of non-null K values per reach allowed discriminating reaches among each other without observer bias. K was higher in upwelling compared with downwelling areas, probably because of fine sediment uplifting. With the low cost in terms of equipment (stream monitoring networks such as clogging, but also for understanding large-scale drivers of these alterations, or for upscaling recent developments in hyporheic ecology at the reach scale. Copyright (c) 2014 John Wiley & Sons, Ltd.Show less"
40,"Sobczak, WV",Mar 2003 ,Relationships between DOC bioavailability and nitrate removal in an upland stream: An experimental approach,BIOGEOCHEMISTRY,"The Catskill Mountains of southeastern New York State have among the highest rates of atmospheric nitrogen deposition in the United States. Some streams draining Catskill catchments have shown dramatic increases in nitrate concentrations while others have maintained low nitrate concentrations. Streams in which exchange occurs between surface and subsurface (i.e. hyporheic) waters are thought to be conducive to nitrate removal via microbial assimilation and/or denitrification. Hyporheic exchange was documented in the Neversink River in the southern Catskill Mountains, but dissolved organic carbon (DOC) and nitrate (NO3-) losses along hyporheic flowpaths were negligible. In this study, Neversink River water was amended with natural, bioavailable dissolved organic carbon (BDOC) (leaf leachate) in a series of experimental mesocosms that simulated hyporheic flowpaths. DOC and N dynamics were examined before and throughout a three week BDOC amendment. In addition, bacterial production, dissolved oxygen demand, denitrification, and six extracellular enzyme activities were measured to arrive at a mechanistic understanding of potential DOC and NO3- removal along hyporheic flowpaths. There were marked declines in DOC and complete removal of nitrate in the BDOC amended mesocosms. Independent approaches were used to partition NO3- loss into two fractions: denitrification and assimilation. Microbial assimilation appears to be the predominant process explaining N loss. These results suggest that variability in BDOC may contribute to temporal differences in NO3- export from streams in the Catskill Mountains.Show less"
41,"TREMOLIERES, M",Jan 14 1994 ,THE EXCHANGE PROCESS BETWEEN RIVER AND GROUNDWATER ON THE CENTRAL ALSACE FLOODPLAIN (EASTERN FRANCE) .2. THE CASE OF A RIVER WITH FUNCTIONAL FLOODPLAIN,HYDROBIOLOGIA,"The floodplain of the river Ill in the Alsace Rhine valley is used as a model to study river-groundwater exchange process. Groundwater-fed streams located in the Ill floodplain are analysed using three methods: an analytical method based on hydrochemical variables (Cl-, NO3-, PO43- and NH4+), a phytosociological one based on surveys of aquatic macrophyte communities and a biological method based on the accumulation of mercury in the moss Fontinalis antipyretica. The results show that the eutrophicated and polluted river Ill (660 mug l-1 N-NH4+, 500 mug l-1 P-PO43-, 0.3-0.4 mg Hg kg-1 dry weight of moss) has a negative effect on the groundwater via the bed, depending on the level of the river bed in relation to the groundwater table level. Upstream of Colmar in the south of the Alsace floodplain, the Ill waters infiltrate and contaminate the groundwater, but this is not the case further downstream. Along a stretch of the Ill (40 km) annual floods provide eutrophicated and polluted waters to the aquifer. However these waters are purified during their transfer through the soil-vegetation system. Thus in the groundwater-fed streams the water is characterised by a low level of phosphate, ammonium nitrogen and mercury(10-20 mug l-1 N-NH4+ and P-PO43-, < 0.05 mg Hg kg-1 dry weight of moss). We demonstrate the importance of a functional floodplain in replenishing the aquifer with poor-nutrient waters. The aquatic vegetation of groundwater-fed streams reflects the water quality and thus can be used as a bioindicator and descriptor of river-groundwater exchange process.Show less"
42,"Xian, Y",Oct 2021 ,On River-Aquifer Exchange Flow With Irregular and Semipervious Bank,WATER RESOURCES RESEARCH,"River water flowing into and out of riparian aquifers driven by stage fluctuations during floods is critical for streamflow and biogeochemical cycling of hyporheic zones. Previous studies paid limited attention to the complex exchange flow between rivers and the adjacent unconfined aquifers through irregular and semipervious banks which are commonly seen in nature. This study proposed a new semi-analytical solution for describing the river-aquifer exchange flow by incorporating river stage hydrograph, and semipervious banks with irregular geometries. The solution was verified by comparing with the numerical solutions of the one-dimensional Boussinesq equation and two-dimensional variably saturated flow models. The comparisons indicated that the semi-analytical solution was robust to closely approximate the bank storage exchange flow through an irregular and semipervious bank. Moreover, an innovative dimensionless river bank index (BI) was proposed to quantitively identify the importance of riverbank geometry irregularity. BI = 0.4 and BI = 0.76 are the critical threshold values to determine whether realistic bank geometry should be incorporated or not. Specifically, when BI is less than 0.4, the conventionally vertical bank can be applied to substitute realistic irregular riverbanks; When BI is greater than 0.76, however, realistic bank geometries should be included and otherwise significant errors may occur, especially when BI is much greater than 0.76. The semi-analytical solution and BI have been successfully applied to the Hanford Reach of Columbia River, Washington, USA. The proposed solution and BI are useful for conceptual and diagnostic analysis of bank storage exchange flow and for understanding which factors and responses are important.Show less"
43,"Xue, XS",1st International Yellow River Forum,Discussion on Counter Measures to Deal with the Phenomena of Tearing River Bed off in the Main Stream of Yumenkou - Tongguan Reach,,
44,"van der Waal, B",Mar 2018 ,LANDSCAPE CONNECTIVITY IN THE UPPER MZIMVUBU RIVER CATCHMENT: AN ASSESSMENT OF ANTHROPOGENIC INFLUENCES ON SEDIMENT CONNECTIVITY,LAND DEGRADATION & DEVELOPMENT,"Connectivity has been altered in many landscapes world-wide and impacts the routing of water and sediment. Diminished ecological infrastructure can result in a reduced ability to retain water and soil that will impede ecosystem health and sustainable use of land and water resources. In the northern Eastern Cape Province of South Africa, the headwaters of the Mzimvubu River, land use change and land degradation over the past 50-100 years has initiated increased sediment connectivity through features such as gullies and incised river channels. The water resources of this catchment are largely undeveloped, but future development will be threatened by high suspended sediment loads. The Vuvu catchment, a headwater tributary of the larger Mzimvubu River system, is used as a case study to assess how hillslope-channel and channel-valley fill sediment connectivity has changed over the past 100 years. From detailed mapping of gullies, roads and livestock tracks, it was concluded that downslope connectivity added 22% and across-slope drainage 159% to the drainage network. As a result of increased drainage efficiency, the main channel was incised and straightened, in turn reducing channel-valley fill connectivity. A conceptual model of changes to sediment connectivity is presented with recommendations for future restoration. Copyright (C) 2017 John Wiley & Sons, Ltd.Show less"
45,"Finkler, NR",Sep 22 2021 ,Riparian Land Use and Hydrological Connectivity Influence Nutrient Retention in Tropical Rivers Receiving Wastewater Treatment Plant Discharge,FRONTIERS IN ENVIRONMENTAL SCIENCE,"Riparian areas are recognized for their buffering capacity regarding phosphorus and nitrogen from agricultural and urban runoff. However, their role in attenuating nutrient loads of rivers receiving point source nutrient inputs (e.g., from wastewater treatment plants, WWTPs) is still little understood. Here, we investigated whether ammonium (NH4-N), nitrate (NO3-N), and soluble reactive phosphorus (SRP) retention were influenced by the riparian land use in three Brazilian rivers receiving WWTP effluents. We hypothesized that nutrient attenuation would be potentially influenced by the hydrological connectivity between the main channel and riparian areas with native vegetation. We estimated retention from longitudinal patterns of dilution-corrected nutrient concentrations below the WWTPs. We assessed nutrient retention during periods with high (i.e., the wet) and low connectivity (i.e., the dry season). Relationships between non-conservative (nutrients) and conservative (chloride) solutes in both seasons were used to identify potential changes in the river chemistry due to the hydrological connectivity with the riparian areas. We also evaluated the relationship between net uptake velocities (Vf-net) and the accumulated percent native vegetation cover in the 100-m buffer using linear regressions, comparing the response for each nutrient between seasons with Analysis of Covariance. Slopes of regressions between nutrients and chloride significantly differed between seasons for NO3-N and SRP but not for NH4-N. The relationships between Vf-net and accumulated native vegetation in the riparian buffer presented steeper slopes for SRP in the wet than in the dry season. No significant relationships between NO3-N Vf-net and native vegetation cover were observed in either season. In contrast, increases in Vf-net with increasing vegetation cover were observed for NH4-N in the dry season. In periods with expected higher connectivity, NO3-N and SRP concentrations tended to be lower relative to chloride concentrations, with a potential effect of native vegetation in the riparian area on SRP retention. Our results suggest that seasonal connectivity between nutrient-rich river water and riparian areas is likely to induce changes in the predominant nutrient transformation processes, thereby favoring either nutrient retention or export in such rivers.Show less"
46,"Konrad, CP",Oct 15 2006 ,Location and timing of river-aquifer exchanges in six tributaries to the Columbia River in the Pacific Northwest of the United States,JOURNAL OF HYDROLOGY,"The flow of water between rivers and contiguous aquifers influences the quantity and quality of water resources, particularly in regions where precipitation and runoff are unevenly distributed through the year, such as the Columbia Basin (CB) in northwestern United States. Investigations of basin hydrogeology and gains and losses of streamflow for six rivers in the CB were reviewed to characterize general patterns in the timing and location of river-aquifer exchanges at a reach-scale (0.5-150 km) and to identify geologic and geomorphic features associated with the largest exchanges. Ground-water discharge to each river, or the gain in streamflow, was concentrated spatially: more than one-half of the total gains along each river segment were contributed from reaches that represented no more than 30% of the total segment length with the largest and most concentrated gains in rivers in volcanic terrains. Fluvial recharge of aquifers, or losses of streamflow, was largest in rivers in sedimentary basins where unconsolidated sediments form shallow aquifers. Three types of geologic or geomorphic features were associated with the largest exchanges: (1) changes in the thickness of unconsolidated aquifers; (2) contacts between lithologic units that represent contrasts in permeability; and (3) channel forms that increase the hydraulic gradient or cross-sectional area of flow paths between a river and shallow ground-water. The down-valley component of ground-water flow and its vertical convergence on or divergence from a riverbed account for large streamflow gains in some reaches and contrast with the common assumption of lateral ground-water discharge to a river that penetrates completely through the aquifer. Increased ground-water discharge was observed during high-flow periods in reaches of four rivers indicating that changes in ground-water levels can be more important than stage fluctuations in regulating the direction and magnitude of river-aquifer exchanges and that assumptions about ground-water discharge during high flow periods used for base-flow separation must be verified. Given the variety of geologic terrains in the CB, the spatial and temporal patterns of river-aquifer exchanges provide a framework for investigations in other regions that includes a focus on reaches where the largest exchanges are likely to occur, integration of ground-water and surface-water data, and verification of assumptions regarding ground-water flow direction and temporal variation of exchanges. (c) 2006 Elsevier B.V. All rights reserved.Show less"
