,First author,Year,Title,Journal,Abstract
26,"Ward, AS",May 2017 ,Dynamic hyporheic and riparian flow path geometry through base flow recession in two headwater mountain stream corridors,WATER RESOURCES RESEARCH,"The hydrologic connectivity between streams and their valley bottoms (stream corridor) is a critical determinant of their ecological function. Ecological functions are known to be spatially and temporally variable, but spatial dimensions of the problem are not easily quantified and thus they are usually overlooked. To estimate the spatial patterns of connectivity, and how connectivity varies with changes in discharge, we developed the hyporheic potential model. We used the model to interpret a series of solute tracer injections in two headwater mountain streams with contrasting valley bottom morphologies to estimate connectivity in the stream corridor. The distributions of flow path origination locations and the lengths of hyporheic flow paths appear to vary with base flow recession, even in cases where transport timescales are apparently unchanged. The modeled distribution of origination locations further allowed us to define a spatial analog to the temporal window of detection associated with solute tracer studies, and enables assessment of connectivity dynamics between streams and their corridors. Altogether, the reduced complexity hyporheic potential model provides an easy way to anticipate the spatial distribution and origination locations of hyporheic flow paths from a basic understanding of the valley bottom characteristics and solute transport timescales.Plain Language Summary The manuscript details a simple method to assess the spatial connectivity of streams and their riparian zones. While the timescales of exchange in the river corridor have been broadly studied, the complimentary spatial dimension (i.e., the geometry of exchange flowpaths) remains largely unknown. The major challenge in assessing the spatial dimensions of exchange is the limited information available in the subsurface. Here, we develop a reduced complexity model of valley bottom transport to overcome these information limitations. With this model, relatively simple field site characterization and solute tracer data are combined to assess the spatial distribution of downwelling along a headwater mountain stream. We validate the model with a numerical experiment, and demonstrate its application in two watersheds of contrasting geology, repeated through baseflow recession.Show less"
27,"Magliozzi, C",Jan 2019 ,A multiscale statistical method to identify potential areas of hyporheic exchange for river restoration planning,ENVIRONMENTAL MODELLING & SOFTWARE,"The hyporheic zone (HZ) is an area of interaction between surface and ground waters present in and around river beds. Bidirectional mixing within the HZ, termed hyporheic exchange flow (HEF), plays significant roles in nutrient transport, organic matter and biogeochemical processing in rivers. The functional importance of the HZ in river ecology and hydrology suggests that river managers should consider the HZ in their planning to help compromised systems recover. However, current river restoration planning tools do not take into account the HZ. This paper describes a novel multiscale, transferable method that combines existing environmental information at different spatial scales to identify areas with potentially significant HEF for use in restoration prioritization and planning. It uses a deductive approach that is suited for data-poor case studies, which is common for most rivers, given the very limited data on the spatial occurrence of areas of hyporheic exchange. Results on nine contrasting European rivers, demonstrate its potential to inform river management.Show less"
28,"Azizian, M",May 2017 ,Ambient groundwater flow diminishes nitrate processing in the hyporheic zone of streams,WATER RESOURCES RESEARCH,"Modeling and experimental studies demonstrate that ambient groundwater reduces hyporheic exchange, but the implications of this observation for stream N-cycling is not yet clear. Here we utilize a simple process-based model (the Pumping and Streamline Segregation or PASS model) to evaluate N-cycling over two scales of hyporheic exchange (fluvial ripples and riffle-pool sequences), ten ambient groundwater and stream flow scenarios (five gaining and losing conditions and two stream discharges), and three biogeochemical settings (identified based on a principal component analysis of previously published measurements in streams throughout the United States). Model-data comparisons indicate that our model provides realistic estimates for direct denitrification of stream nitrate, but overpredicts nitrification and coupled nitrification-denitrification. Riffle-pool sequences are responsible for most of the N-processing, despite the fact that fluvial ripples generate 3-11 times more hyporheic exchange flux. Across all scenarios, hyporheic exchange flux and the Damkohler Number emerge as primary controls on stream N-cycling; the former regulates trafficking of nutrients and oxygen across the sediment-water interface, while the latter quantifies the relative rates of organic carbon mineralization and advective transport in streambed sediments. Vertical groundwater flux modulates both of these master variables in ways that tend to diminish stream N-cycling. Thus, anthropogenic perturbations of ambient groundwater flows (e.g., by urbanization, agricultural activities, groundwater mining, and/or climate change) may compromise some of the key ecosystem services provided by streams.Plain Language Summary Humans generate vast quantities of bioavailable nitrogen for agricultural production, and much of the excess ends up in rivers and streams. As the nitrogen flows downstream, some of it is naturally removed by streambed sediments through a process known as hyporheic exchange. In this paper, we set out to answer the question: how does the movement of groundwater into (or out of) a stream affect the removal of nitrogen by hyporheic exchange? Multiscale and multi-physics model simulations suggest that groundwater movement across the streambed can shut down the physical and biological processes that remove stream nitrogen. Hence, stream-groundwater interactions may play an important role in modulating the human and environmental impacts of nitrogen pollution.Show less"
29,"Cranswick, RH",Jul 1 2015 ,"Scales and magnitude of hyporheic, river-aquifer and bank storage exchange fluxes",HYDROLOGICAL PROCESSES,"Many studies have investigated the exchange processes that occur between rivers and groundwater systems and have successfully quantified the water fluxes involved. Specifically, these exchange processes include hyporheic exchange, river-aquifer exchange (groundwater discharge and river loss) and bank storage exchange. Remarkably, there are relatively few examples of field studies where more than one exchange process is quantified, and as a consequence, the relationships between them are not well understood. To compare the relative magnitudes of these common exchange processes, we have collected data from 54 studies that have quantified one or more of these exchange flux types. Each flux value is plotted against river discharge at the time of measurement to allow the different exchange flux types to be compared. We show that there are positive relationships between the magnitude of each exchange flux type and increasing river discharge across the different studies. For every one order of magnitude increase in river discharge, the hyporheic, river-aquifer and bank storage exchange fluxes increase by factors of 2.7, 2.9 and 2.5, respectively. On average, hyporheic exchange fluxes are almost an order of magnitude greater than river-aquifer exchange fluxes, which are, in turn, approximately four times greater than bank storage exchange fluxes for the same river discharge. Unless measurement approaches that can distinguish between different types of exchange flux are used, there is potential for hyporheic exchange fluxes to be misinterpreted as river-aquifer exchange fluxes, with possible implications for water resource management decisions. Copyright (C) 2015 John Wiley & Sons, Ltd.Show less"
30,"Surfleet, C",Nov 2018 ,The Influence of Hyporheic Exchange on Water Temperatures in a Headwater Stream,WATER,"A headwater stream in coastal California was used to evaluate the temperature response of effective shade reduction. Spatial distribution of stream water temperatures for summer low-flow conditions (<0.006 m(3) s(-1)) were highly correlated with net radiation and advective heat transfers from hyporheic exchange and subsequent streambed conduction. Using a heat budget model, mean maximum stream water temperatures were predicted to increase by 1.7 to 2.2 degrees C for 50% and 0% effective shade scenarios, respectively, at the downstream end of a 300 m treatment reach. Effects on mean maximum stream water temperature changes, as water flowed downstream through a 500 m shaded reach below the treatment reach, were reduced by 52 to 30% from the expected maximum temperature increases under the 50% and 0% effective shade scenarios, respectively. Maximum stream water temperature change predicted by net radiation heating alone was greater than measured and heat-budget-estimated temperatures. When the influence of hyporheic water exchange was combined with net radiation predictions, predicted temperatures were similar to measured and heat-budget-predicted temperatures. Results indicate that advective heat transfers associated with hyporheic exchange can promote downstream cooling following stream water temperature increases from shade reduction in a headwater stream with cascade, step-pool, and large woody debris forced-pool morphology.Show less"
31,"Sawyer, AH",General Assembly of the European-Geosciences-Union,Impact of dam operations on hyporheic exchange in the riparian zone of a regulated river,HYDROLOGICAL PROCESSES,
32,"Jin, GQ",Jul 2022 ,Effects of bed geometric characteristics on hyporheic exchange,JOURNAL OF HYDRO-ENVIRONMENT RESEARCH,"As an active ecotone between the surface stream and groundwater, hyporheic zone (HZ) plays a crucial role in hydrological and ecological processes. Previous numerical simulation and experimental studies have shown that hyporheic exchange can be affected not only by current but also by geometric characteristics of the streambed. However, the geometric characteristics that affect hyporheic exchange remain unclear. In this study, a one-way sequential coupling method was established to connect the river water flow and pore-water flow in the streambed. The change of flux at the interface, mass flux, depth, and area of hyporheic zone were investigated by altering the bed geometric characteristics, i.e. the depth, crest position, and shapes of bedforms. The results clearly demonstrate the following conclusions: (a) the hyporheic exchange flux, depth and area with wave-like bedform is greater than the triangular bedform. (b) The increase of the bed height accelerates the hyporheic exchange processes at the sediment-water interface. (c) A good linear relationship was found between the depth and area of the hyporheic zone. These results provide necessary theoretical understandings of hyporheic ex-change, broadening the knowledge of mechanism of stream-streambed exchange processes.Show less"
33,"Cheng, DD",Jul 2019 ,Influences of riverbed morphology on patterns and magnitudes of hyporheic water exchange within a natural river confluence,JOURNAL OF HYDROLOGY,"River confluences are pivotal junctions that have vital influences on hydraulic characteristics and sediment particle distributions as well as on hyporheic water exchange. However, hyporheic water exchange is poorly understood because of the complicated river morphology within a river confluence. Therefore, the river confluence between the Juehe River and Haohe River located in arid and semi-arid areas of northwestern China was selected to evaluate the hyporheic water exchange processes, and the temperatures of different depth sediment were measured on July 11th and 12th, 2016 by an instrument equipped with five temperature sensors. The patterns and magnitudes of hyporheic water exchange were estimated using a one-dimensional heat transport model coupled with temperature data. Meanwhile, terrain points elevations and sediment particle distributions in this river confluence were collected to determine the confluence riverbed morphology. Furthermore, the river confluence morphology effects on hyporheic water exchange were investigated in this study. The different riverbed morphology and hydrodynamic zone locations were observed, which were controlled by the planform geometry with low river confluence flux momentum during the test period. Meanwhile, the upwelling flow dominated in the test area, and the downwelling occurred at three of the 23 total test points, which was induced by the complicated riverbed morphology and hydraulic characteristics. Additionally, the magnitudes of the upwelling flow were significantly influenced by the sediment heterogeneity subjected to the erosional and depositional processes. Hyporheic water exchange is a vital hydrological process in arid and semi-arid areas, where it significantly impacts the ecological environment of rivers. This study provides a valuable guideline for water quality and quantity management in arid and semi-arid areas.Show less"
34,"Lin, QD",Feb 2020 ,"Effect of Hyporheic Exchange on MacroinvertebrateCommunity in the Weihe River Basin, China",WATER,"The effect of hyporheic exchange on macroinvertebrates is a significant topic in ecohydraulics. A field study was conducted during May and June 2017 to investigate the impacts of magnitude and patterns of hyporheic exchange on the sediment macroinvertebrate community in the Weihe River basin. The results demonstrate that upwelling flows cause resuspension of riverbed sediment, increasing the proportion of swimmer groups (such as Baetidae) in the macroinvertebrate community. However, large resuspension of river bed sediment results in a reduced abundance of macroinvertebrates. By controlling the transport processes of dissolved oxygen (DO), dissolved organic carbon (DOC), nutrients, temperature, and different patterns of hyporheic exchange strongly influence the structure of macroinvertebrate communities. Downwelling is more likely to produce rich invertebrate communities than upwelling. The magnitude for the hyporheic flux of 150-200 mm/d was optimal for the macroinvertebrate community in the Weihe River Basin. Above or below this rate results in a decline in community abundance and diversity. We suggest that research is conducted to better understand the effects of hyporheic exchange across bedforms on macroinvertebrate communities. The study supports any activities to preserve the ecological functions and health of rivers dominated by fine-grained sediments.Show less"
35,"Ward, AS",Nov 2010 ,Characterizing hyporheic transport processes - Interpretation of electrical geophysical data in coupled stream-hyporheic zone systems during solute tracer studies,ADVANCES IN WATER RESOURCES,"Quantifying hyporheic solute dynamics has been limited by our ability to assess the magnitude and extent of stream interactions with multiple domains: mobile subsurface storage (MSS, e.g., freely flowing pore water) and immobile subsurface storage (ISS, e.g., poorly connected pore water). Stream-tracer experiments coupled with solute transport modeling are frequently used to characterize lumped MSS and ISS dynamics, but are limited by the ability to sample only ""mobile"" water and by window of detection issues. Here, we couple simulations of near-surface electrical resistivity (ER) methods with conservative solute transport to directly compare solute transport with ER interpretations, and to determine the ability of ER to predict spatial and temporal trends of solute distribution and transport in stream-hyporheic systems. Results show that temporal moments from both ER and solute transport data are well correlated for locations where advection is not the dominant solute transport process. Mean arrival time and variance are especially well-predicted by ER interpretation, providing the potential to estimate rate-limited mass transport (i.e. diffusive) parameters from these data in a distributed domain, substantially increasing our knowledge of the fate and transport of subsurface solutes. (C) 2010 Elsevier Ltd. All rights reserved.Show less"
36,"Caruso, A",Aug 2016 ,Impact of watershed topography on hyporheic exchange,ADVANCES IN WATER RESOURCES,"Among the interactions between surface water bodies and aquifers, hyporheic exchange has been recognized as a key process for nutrient cycling and contaminant transport. Even though hyporheic exchange is strongly controlled by groundwater discharge, our understanding of the impact of the regional groundwater flow on hyporheic fluxes is still limited because of the complexity arising from the multi-scale nature of these interactions. In this work, we investigate the role of watershed topography on river-aquifer interactions by way of a semi-analytical model, in which the landscape topography is used to approximate the groundwater head distribution. The analysis of a case study shows how the complex topographic structure is the direct cause of a substantial spatial variability of the aquifer-river exchange. Groundwater upwelling along the river corridor is estimated and its influence on the hyporheic zone is discussed. In particular, the fragmentation of the hyporeic corridor induced by groundwater discharge at the basin scale is highlighted. (C) 2016 Elsevier Ltd. All rights reserved.Show less"
37,"Liao, ZJ",Jun 2013 ,Modeling and inverting reactive stream tracers undergoing two-site sorption and decay in the hyporheic zone,WATER RESOURCES RESEARCH,"Performing stream-tracer experiments is an accepted technique to assess transport characteristics of streams undergoing hyporheic exchange. Recently, combining conservative and reactive tracers, in which the latter presumably undergoes degradation exclusively within the hyporheic zone, has been suggested to study in-stream transport, hyporheic exchange, and the metabolic activity of the hyporheic zone. The combined quantitative analysis to adequately describe such tests, however, has been missing. In this paper, we present mathematical methods to jointly analyze breakthrough curves of a conservative tracer (fluorescein), a linearly degrading tracer (resazurin), and its daughter compound (resorufin), which are synchronously introduced into the stream as pulses. In-stream transport is described by the one-dimensional advection-dispersion equation, amended with a convolution term to account for transient storage within the hyporheic zone over a distribution of travel times, transformation of the reactive tracer in the hyporheic zone, and two-site sorption of the parent and daughter compounds therein. We use a shape-free approach of describing the hyporheic travel-time distribution, overcoming the difficulty of identifying the best functional parameterization for transient storage. We discuss how this model can be fitted to the breakthrough curves of all three compounds and demonstrate the method by an application to a tracer test in the third-order stream Goldersbach in Southern Germany. The entire river water passes once through the hyporheic zone over a travel distance of about 200 m with mean hyporheic residence times ranging between 16 and 23 min. We also observed a secondary peak in the transfer functions at about 1 h indicating a second hyporheic flow path. We could jointly fit the breakthrough curves of all compounds in three monitoring stations and evaluated the parameter uncertainty of the individual and joint fits by a method based on conditional realizations of the hyporheic travel-time distribution. The approach gives insight into in-stream transport, hyporheic exchange, metabolic activity, and river-bed sorption of the stream under investigation.Show less"
38,"Li, H",May 2022 ,Influence of the In-Stream Structure on Solute Transport in the Hyporheic Zone,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"The hyporheic zone (HZ) plays an important role in the river ecosystem, and hyporheic exchange and solute transport in the HZ are important ecological functions. However, the relationship between the design parameters of river structure and solute transport is still poorly understood. In this study, we combined flume experiments and numerical simulations to systematically evaluate how in-stream structures impact the solute transport depth (D-P), hyporheic vertical exchange flux (Q), and solute flux (Qs). The results showed that the in-stream structure had a significant influence on solute transport in the HZ and could obviously increase the intensity of hyporheic exchange and promote solute transport. Model results indicated that D-P, Q, and Qs increased with the ratio of ground height to underground height of structure (H/D) and structure number (N), while Q, D-P, and Qs increased with the structural spacing (S) to begin with; then, Q remained constant, and D-P and Qs decreased as S continued to increase. This study deepened our understanding of the influence of in-stream structural design parameters on HZ solute transport, which is helpful to provide a theoretical basis for ecological restoration projects in the river HZ.Show less"
39,"Kasahara, T",Dec 30 2006 ,"Hyporheic exchange flows induced by constructed riffles and steps in lowland streams in southern Ontario, Canada",HYDROLOGICAL PROCESSES,"Stream-subsurface water interaction induced by natural riffles and constructed riffles/steps was examined in lowland streams in southern Ontario, Canada. The penetration of stream water into the subsurface was analysed using hydrometric data, and the zone of > 10% stream water was calculated from a chemical mixing equation using tracer injection of bromide and background chloride concentrations. The constructed riffles studied induced more extensive hyporheic exchange than the natural riffles because of their steeper longitudinal hydraulic head gradients and coarser streambed sediments. The depth of > 10% stream water zone in a small and a large constructed riffle extended to > 0.2 m and > 1.4 m depths respectively. Flux and residence time distribution of hyporheic exchange were simulated in constructed riffles using MODFLOW, a finite-difference groundwater flow model. Hyporheic flux and residence time distribution varied along the riffles, and the exchange occurring upstream from the riffle crest was small in flux and had a long residence time. In contrast, hyporheic exchange occurring downstream from the riffle crest had a relatively short residence time and accounted for 83% and 70% of total hyporheic exchange flow in a small and large riffle respectively. Although stream restoration projects have not considered the hyporheic zone, our data indicate that constructed riffles and steps can promote vertical hydrologic exchange and increase the groundwater-surface water linkage in degraded lowland streams. Copyright (c) 2006 John Wiley & Sons, Ltd.Show less"
40,"Chow, R",Jul 2021 ,How Do Fractures Influence Hyporheic Exchange in Sedimentary Rock Riverbeds?,WATER RESOURCES RESEARCH,"Bedrock rivers represent a hydrogeological environment in which surface water flows along an exposed bedrock surface. Studies of hyporheic exchange have exclusively involved rivers composed of unconsolidated fluvial sediments, leaving a critical knowledge gap. This study evaluates the conditions that could support bedform-scale hyporheic exchange within a fractured sedimentary bedrock river based on field data collected near Guelph, Canada. Hyporheic exchange at the bedform-scale was evaluated by numerically modeling the migration of a conservative solute tracer through a bedrock riverbed within a two-dimensional vertical cross-section along the flow direction. A stochastic discrete fracture-matrix framework was developed to represent measured subsurface fractured bedrock properties, producing a probabilistic distribution of potential hyporheic exchange pathways. Flow and transport model results indicate that: (a) bedform-scale hyporheic exchange within a bedrock river exists with high fluid flow velocities in fractures, yet long solute residence times due to diffusion across the fracture-matrix boundary; (b) the coincidence of fractures and hydrodynamic head gradients across the riverbed controls the spatial extent of bedform-scale hyporheic exchange; and (c) the potential variability in hyporheic exchange residence time is large (i.e., tens of years) due to the inherent variability in facture network properties. Our field-based numerical study indicates that the average (median) residence time may not be a good proxy for the potential natural attenuation capacity of a fractured sedimentary bedrock riverbed and that hyporheic exchange has the potential to emplace surface water contaminants within the fractured porous rock matrix that could become a long-term source of trace contaminants.Show less"
41,"Painter, SL",Feb 3 2021 ,On the Representation of Hyporheic Exchange in Models for Reactive Transport in Stream and River Corridors,FRONTIERS IN WATER,"Efforts to include more detailed representations of biogeochemical processes in basin-scale water quality simulation tools face the challenge of how to tractably represent mass exchange between the flowing channels of streams and rivers and biogeochemical hotspots in the hyporheic zones. Multiscale models that use relatively coarse representations of the channel network with subgrid models for mass exchange and reactions in the hyporheic zone have started to emerge to address that challenge. Two such multiscale models are considered here, one based on a stochastic Lagrangian travel time representation of advective pumping and one on multirate diffusive exchange. The two models are formally equivalent to well-established integrodifferential representations for transport of non-reacting tracers in steady stream flow, which have been very successful in reproducing stream tracer tests. Despite that equivalence, the two models are based on very different model structures and produce significantly different results in reactive transport. In a simple denitrification example, denitrification is two to three times greater for the advection-based model because the multirate diffusive model has direct connections between the stream channel and transient storage zones and an assumption of mixing in the transient storage zones that prevent oxygen levels from dropping to the point where denitrification can progress uninhibited. By contrast, the advection-based model produces distinct redox zonation, allowing for denitrification to proceed uninhibited on part of the hyporheic flowpaths. These results demonstrate that conservative tracer tests alone are inadequate for constraining representation of mass transfer in models for reactive transport in streams and rivers.Show less"
42,"Bellin, A",Feb 2015 ,Breakthrough curve moments scaling in hyporheic exchange,WATER RESOURCES RESEARCH,"The interaction between stream flow and bed forms creates an uneven distribution of near-bed energy heads, which is the driving force of hyporheic exchange. Owing to the large disparity of advection characteristic times in the stream and within the hyporheic zone, solute mass exchange is often modeled by considering the latter as an immobile region. In a recent contribution Gonzalez-Pinzon et al. (2013) showed that existing models employing this hypothesis are structurally inconsistent with the scaling revealed by the analysis of 384 breakthrough curves collected in 44 streams across five continents. Motivated by this result, we analyze the scaling characteristics of a model that we recently developed by combining the analytical solution of the advective flow within the hyporheic zone with a Lagrangian solute transport model. Results show that similarly to the experimental data our model predicts breakthrough curves with a constant skewness, irrespective of the stream size, and that the scaling of the first three moments observed by Gonzalez-Pinzon et al. (2013) is also respected. Moreover, we propose regression curves that relate the first three moments of the residence time distribution with the alternate bar dimensionless depth (Y-BM(*)), a quantity that is easily measurable in the field. The connection between BTC moments and Y-BM(*) opens new possibilities for modeling transport processes at the catchment scale.Show less"
43,"STANFORD, JA",Mar 1993 ,AN ECOSYSTEM PERSPECTIVE OF ALLUVIAL RIVERS - CONNECTIVITY AND THE HYPORHEIC CORRIDOR,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Floodplains of large alluvial rivers are often expansive and characterized by high volume hyporheic flow through lattice-like substrata, probably formed by glacial outwash or lateral migration of the river channel over long time periods. River water downwells into the floodplain at the upstream end; and, depending on bedrock geomorphology and other factors, groundwater from the unconfined aquifer upwells directly into the channel or into floodplain springbrooks at rates determined by head pressure of the water mass moving through the floodplain hydrologic system. These large scale (km3) hyporheic zones contain speciose food webs, including specialized insects with hypogean and epigean life history stages (amphibionts) and obligate groundwater species (stygobionts). Biogeochemical processes in the hyporheic zone may naturally load ground-waters with bioavailable solutes that appear to exert proximal controls on production and biodiversity of surface benthos and riparian vegetation. The effect is especially evident in floodplain springbrooks. Dynamic convergence of aquifer-riverine components adds physical heterogeneity and functional complexity to floodplain landscapes. Because reaches of aggraded alluvium and attendant ecotonal processes occur serially, like beads on a string, along the river continuum, we propose the concept of a hyporheic corridor in alluvial rivers. We expect predictable zonation of groundwater communities and other aquifer-riverine convergence properties within the corridor from headwaters to river mouth. The landscape-level significance and connectivity of processes along the hyporheic corridor must be better understood if river ecosystems, especially those involving large floodplain components, are to be protected and/or rehabilitated.Show less"
44,"Lee, DH",Aug 2014 ,Numerical modeling of bed form induced hyporheic exchange,PADDY AND WATER ENVIRONMENT,"The hyporheic zone is a region beneath and alongside a stream, river, or lake bed where shallow groundwater and surface water mix. Field and experimental observations, along with modeling studies, indicate that hyporheic exchange occurs mainly in response to pressure gradients driven by the geomorphological features of stream beds. Flow over a pool-riffle sequence creates an irregular pressure gradient that drives hyporheic exchange. Currently to analyze the overall flow pattern in different types of pool-riffle structures, hyporheic exchange flow was analyzed using a fully coupled hydro-dynamic model. Simulation results showed that recirculation zones and stagnation points in the pool-riffle structures dominantly controlled the upwelling and downwelling patterns. Numerical simulations were analyzed for the velocity distribution, velocity vectors, and the streamline and flux of groundwater and surface water. Upwelling flow was dominated by a pressure gradient generated by the apex of riffles. Downwelling flow patterns were affected by the flow pattern formed in pools, which was related to the geometric shapes of the pools. The mixing pattern in the groundwater was also affected by the pool shape. The results will be applicable for river restoration projects and stream ecology related to hyporheic exchange, in the prediction and management of upwelling and downwelling flow induced by bed forms.Show less"
45,"Su, XR",2018 ,Impact of a low-permeability lens on dune-induced hyporheic exchange,HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES,"Hyporheic exchange induced by dunes is a key process controlling water fluxes and biogeochemical processes in river networks. Owing to the limitations of instrumental detection at small spatial scales, previous studies have focused mainly on dune-induced hyporheic exchange in homogeneous systems. A low-permeability lens is a natural, widespread heterogeneity in stream beds, and probably affects the processes of water flow and contaminant transportation significantly. To quantitatively analyse the response mechanism of hyporheic exchange to a low-permeability lens, a two-dimensional dune-generated hyporheic exchange model was developed using the VS2DH model. The results indicate a lens in a stream bed can hinder or enhance hyporheic exchange processes, depending on its relative spatial location to dunes. Both the increase in length and thickness of the lens could strengthen its impacts on hyporheic exchange. Regional groundwater-surface water interactions of higher intensity suppress the flow of hyporheic exchange in a stream bed with a low-permeability lens.Show less"
46,"Winnick, MJ",Dec 2021 ,Stream Transport and Substrate Controls on Nitrous Oxide Yields From Hyporheic Zone Denitrification,AGU ADVANCES,"Rivers and streams act as globally significant sources of nitrous oxide (N2O) to the atmosphere, in part through denitrification reactions that will increase in response to ongoing anthropogenic nitrogen loading. While many factors that contribute to the release of N2O relative to inert dinitrogen (N-2) are well described, the ability to predict N2O yields from streams remains a fundamental challenge. Here, I revisit results from the second Lotic Intersite Nitrogen eXperiments (LINX II) in the context of turbulent hyporheic exchange. Denitrification efficiency, or the fraction of nitrate delivered to the streambed by stream turbulence that is chemically reduced, emerges as the single best predictor of N2O yields and underpins the first statistically significant models of inter-site N2O yields. This mechanistic connection is supported by reactive transport modeling of hyporheic zone denitrification representing advective flowpaths, flowpath mixing, and diffusion-dominated anoxic microzones. Simulated N2O yields are inversely correlated with denitrification efficiency; however, advective models are unable to capture low LINX II N2O yields at low denitrification efficiencies. Hyporheic zone mixing exacerbates this inability to capture observed N2O yields via the promotion of N2O release from fast, oxic flowpaths. Instead, anoxic microzones are required to account for LINX II observations through consistently low N2O yields and the consumption of upstream-produced N2O. Together, these results provide a framework for controls on stream N2O yields and suggest that stream corridor restoration designs aimed at increasing the capacity of hyporheic zones to remediate nitrate loading, as opposed to increasing hyporheic exchange, will also reduce proportional N2O emissions.Show less"
47,"JONES, JB",Jun 1995 ,NITRIFICATION IN THE HYPORHEIC ZONE OF A DESERT STREAM ECOSYSTEM,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Nitrification in the hyporheic zone of Sycamore Creek, a Sonoran Desert stream, was examined, focusing on the association between respiration and nitrate production. Subsurface respiration in Sycamore Creek is highest in regions of hydrologic downwelling where organic matter derived from the stream surface is transported into the hyporheic zone. Similarly, nitrification was closely related to hydrologic exchange between the surface and hyporheic zone. Nitrification in downwelling regions averaged 13.1 mu gNO(3)-N . L sediments(-1). h(-1) compared with 1.7 mu gNO(3)-N . L sediments(-1). h(-1) in upwelling regions. Hyporheic respiration also varies temporally as a result of flash floods which scour and remove algae from the stream and thus reduce the pool of organic matter to support subsurface metabolism. Nitrification was also significantly affected by flooding; nitrification increased from an average of only 3.0 mu gNO(3)-N . L sediments(-1). h(-1) immediately following floods to 38.5 mu gNO(3)-N . L sediments(-1). h(-1) late in succession. Nitrification was significantly correlated with hyporheic respiration, supporting the hypothesis that nitrification is fueled by mineralization of organic nitrogen to ammonium. The coupling between subsurface respiration and nitrification is one step in a cyclic interaction between surface and hyporheic zones and serves to transform nitrogen from an organic to inorganic form.Show less"
48,"Bourke, SA",Nov 27 2014 ,Characterisation of hyporheic exchange in a losing stream using radon-222,JOURNAL OF HYDROLOGY,"Hyporheic and parafluvial flows between streams and the underlying streambed, or adjacent alluvium, are important drivers of biogeochemical cycling in streams. Here we present a new method for characterising this exchange in a losing stream based on longitudinal stream radon activities. A mass balance approach is used to constrain the radon influx into the stream and estimate exchange parameters: flux, residence time and exchange zone thickness. A net radon flux into the stream of 5.4 x 10(4) Bq m(-1) d(-1) is required to balance radon losses to groundwater recharge, gas transfer and radioactive decay. Given the radon production rate of the sediments (1.3 +/- 0.7 Bq L-1 d(-1)), the minimum volume of alluvium flushed by either hyporheic or parafluvial exchange is 168 m(3) per m length of stream. Based on the stream width, depth of alluvial sediments and porosity, this implies that the exchange zone extends beneath the stream and an additional 11 m either side. The results of this new method are compared to two existing methods; streambed radon disequilibrium and transient storage modelling of breakthrough curves of an injected tracer. The stream radon mass balance provides a relatively simple means of estimating hyporheic (and parafluvial) exchange over tens to hundreds of kilometres of stream. Concurrent application of the stream radon method, transient storage modelling of injected tracer breakthrough curves and hydraulic methods is recommended to capture the full spectrum of hyporheic exchange in losing streams. (C) 2014 Elsevier B.V. All rights reserved.Show less"
49,"Siergieiev, D",2014 ,Hyporheic water exchange in a large hydropower-regulated boreal river - directions and rates,HYDROLOGY RESEARCH,"Widespread river regulation is known to modify river-aquifer interactions, influencing entire watersheds, but knowledge of the hyporheic flowpath along regulated rivers is limited. This study measured the hydraulic conductivity of the river bed and the aquifer, water levels and seepage fluxes in the heavily regulated Lule River in Northern Sweden, with the aim of characterising water exchange across the river-aquifer interface. While pristine rivers in the area are gaining, the Lule River was recharging the aquifer during 10% of the time. Daily river level fluctuations (typically +/- 0.25 m) directed similar to 3% of the total orthogonal flux across the river bed towards the aquifer, while during similar to 2% of the time the orthogonal fluxes were negligible (<= 10(-4) m d(-1)). A clogging layer on the river bed, most likely formed due to the modified river discharge, restricted river-aquifer exchange. The hyporheic zone had higher electrical conductivity than the river and the aquifer and electrical conductivity occasionally decreased following rising river water levels, with 3-5 hours' delay. Overall, hydropower regulation has severely altered the hydrological regime of the hyporheic zone in the Lule River.Show less"
