,First author,Year,Title,Journal,Abstract
25,"Jackson, TR",2013 ,A fluid-mechanics based classification scheme for surface transient storage in riverine environments: quantitatively separating surface from hyporheic transient storage,HYDROLOGY AND EARTH SYSTEM SCIENCES,"Surface transient storage (STS) and hyporheic transient storage (HTS) have functional significance in stream ecology and hydrology. Currently, tracer techniques couple STS and HTS effects on stream nutrient cycling; however, STS resides in localized areas of the surface stream and HTS resides in the hyporheic zone. These contrasting environments result in different storage and exchange mechanisms with the surface stream, which can yield contrasting results when comparing transient storage effects among morphologically diverse streams. We propose a fluid mechanics approach to quantitatively separate STS from HTS that involves classifying and studying different types of STS. As a starting point, a classification scheme is needed. This paper introduces a classification scheme that categorizes different STS in riverine systems based on their flow structure. Eight STS types are identified and some are subcategorized based on characteristic mean flow structure: (1) lateral cavities (emergent and submerged); (2) protruding in-channel flow obstructions (backward-and forward-facing step); (3) isolated in-channel flow obstructions (emergent and submerged); (4) cascades and riffles; (5) aquatic vegetation (emergent and submerged); (6) pools (vertically submerged cavity, closed cavity, and recirculating reservoir); (7) meander bends; and (8) confluence of streams. The long-term goal is to use the classification scheme presented to develop predictive mean residence times for different STS using field-measurable hydromorphic parameters and obtain an effective STS mean residence time. The effective STS mean residence time can then be deconvolved from the transient storage residence time distribution (measured from a tracer test) to obtain an estimate of HTS mean residence time.Show less"
26,"Bustillos, S",Dec 10 2020 ,Implementation of Ion Exchange Processes for Carbon Dioxide Mineralization Using Industrial Waste Streams,FRONTIERS IN ENERGY RESEARCH,"Sequestration of CO2 within stable mineral carbonates (e.g., CaCO3) represents an attractive emission reduction strategy because it offers a leakage-free alternative to geological storage of CO2 in an environmentally benign form. However, the pH of aqueous streams equilibrated with gaseous streams containing CO2 (pH < 4) are typically lower than that which is required for carbonate precipitation (pH > 8). Traditionally, alkalinity is provided by a stoichiometric reagent (e.g., NaOH) which renders these processes environmentally hazardous and economically unfeasible. This work investigates the use of regenerable ion-exchange materials to induce alkalinity in CO2-saturated aqueous solutions such that the pH shift required for mineralization occurs without the need for stoichiometric reagents. Na+-H+ exchange isotherms (at [H+] = 10(-8)-10(-1) M) and rates were measured for 13X and 4A zeolites and TP-207 and TP-260 organic exchange resins in batch equilibrium and fixed-bed exchange experiments, respectively. At solutions equilibrated with CO2 at 1.0 atm (pH = 3.9), H+ exchange capacities for the materials were similar (1.7-2.4 mmol H+/g material) and resulted in pH increases from 3.9 to greater than 8.0. Multi-component mixtures using Ca2+ and Mg2+ cations (at 10(-3)-10(-1) M) in CO2-saturated water were used to probe competitive ion exchange. The presence of divalent cations in solution inhibited H+ exchange, reducing capacities to as low as 0.2 mmol H+/g for both resins and zeolites. Dynamic H+ exchange capacities in fixed-bed ion exchange columns were similar to equilibrium values for resins (similar to 1.5 mmol/g) and zeolites (similar to 0.8 mmol/g) using inlet solutions that were equilibrated with gaseous streams of CO2 at 1.0 atm. However, exchange kinetics were limited by intraparticle diffusion as indicated by the increased rate parameters with increasing inlet flow rates (20-160 cm(3) min(-1)). Experimental calcite precipitation from mixing the alkaline CO32--rich water solution obtained from the ion-exchange column with a simulated liquid waste stream solution achieved thermodynamic maximum yields. The results from these studies indicate that ion exchange processes can be used as an alternative to the addition of stoichiometric bases to induce alkalinity for the precipitation of CaCO3, thereby opening a pathway toward sustainable and economic mineralization processes.Show less"
27,"Bravo, JM",May 2012 ,Coupled Hydrologic-Hydraulic Modeling of the Upper Paraguay River Basin,JOURNAL OF HYDROLOGIC ENGINEERING,"This paper presents a detailed modeling of rainfall-runoff processes and flow routing along a complex large-scale region, the Upper Paraguay River Basin (UPRB), encompassing a drainage area of approximately 600; 000 km(2), which extends over Brazil, Paraguay, and Bolivia. Within the UPRB lies the Pantanal, the world's largest wetland, with extraordinary biodiversity and great ecologic value, but which currently is threatened by anthropogenic activities. A conceptual model was applied with two main components: (1) simulation of the basin and part of the Paraguay River tributaries by means of the distributed large-scale hydrological model MGB-IPH using simpler flow routing methods; and (2) simulation of the main drainage network, approximately 4,800 km of river reaches, with a one-dimensional hydrodynamic model. Despite the data scarcity, complexity, and the intricate river drainage network of the region, the coupled model was able to represent the hydrological regime of the basin. Comparisons between observed and calculated hydrographs showed a good model skill in representing the flow regime of the upper Paraguay River and its tributaries, highlighting its value as a tool for understanding and predicting the system behavior. The proposed modeling of the hydrological processes of the UPRB, with a detail never presented before, provides a valuable tool for understanding ecosystem functioning and assessing its resilience to anthropogenic pressure, climate change, and climate variability. DOI: 10.1061/(ASCE)HE.1943-5584.0000494. (C) 2012 American Society of Civil Engineers.Show less"
28,"Lindgren, GA",Mar 18 2004 ,Solute transport through the integrated groundwater-stream system of a catchment,WATER RESOURCES RESEARCH,"[1] We present a coupled groundwater-stream model of catchment-scale solute transport, using a Lagrangian stochastic advective-sorptive travel time approach. We consider distributed solute input over an entire catchment and investigate the resulting stream solute breakthrough, subject to the possible solute spreading mechanisms: (1) variable groundwater advection and solute mass transfer between mobile and immobile groundwater zones and (2) in-stream advection, mixing, and solute mass transfer between stream water and hyporheic zone. Among these mechanisms we show that fractal solute spreading over a wide timescale range is, for realistic parameter values, obtained in the stream only for the condition combination of both variable solute advection and solute mass transfer in the groundwater, with mean groundwater advection to mass transfer rate ratio that falls within a certain value range and with only a small fraction of solute input mass following fast overland and/or storm soil water flow to the stream.Show less"
29,"Khamis, K",Jul 15 2015 ,Heat exchange processes and thermal dynamics of a glacier-fed alpine stream,HYDROLOGICAL PROCESSES,"Glacier-fed river thermal regimes vary markedly in space and time; however, knowledge is limited on the fundamental processes controlling alpine stream temperature dynamics. To address the research gap, this study quantified heat exchanges at the water surface and bed of the Taillon glacier-fed stream, French Pyrenees. Hydro-meteorological observations were recorded at 15-min intervals across two summer melt seasons (2010 and 2011), and energy balance components were measured or estimated based on site-specific data. Averaged over both seasons, net radiation was the largest heat source (similar to 80% of total flux); sensible heat (similar to 13%) and friction (similar to 3%) were also sources, while heat exchange across the channel-streambed interface was negligible (<1%). Latent heat displayed distinct interannual variability and contributed 5% in 2010 compared with 0.03% in 2011. At the sub-seasonal scale, latent heat shifted from source to sink, possibly linked to the retreating valley snowline that changed temperature and humidity gradients. These findings represent the first, multiyear study of the heat exchange processes operating in a glacier-fed stream, providing fundamental process understanding; the research highlights the direct control antecedent (winter) conditions that have on energy exchange and stream temperature during summer months. In particular, the timing and volume of snowfall/snowmelt can drive thermal dynamics by the following: (1) altering the length of the stream network exposed to the atmosphere and (2) controlling the volume and timing of cold water advection downstream. Finally, this study highlights the need to develop long-term hydro-meteorological monitoring stations to improve the understanding of these highly dynamic, climatically sensitive systems. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
30,"Lam, NSN",Aug 2018 ,"Understanding the Mississippi River Delta as a Coupled Natural-Human System: Research Methods, Challenges, and Prospects",WATER,"A pressing question facing the Mississippi River Delta (MRD), like many deltaic communities around the world, is: Will the system be sustainable in the future given the threats of sea level rise, land loss, natural disasters, and depleting natural resources? An integrated coastal modeling framework that incorporates both the natural and human components of these communities, and their interactions with both pulse and press stressors, is needed to help improve our understanding of coastal resilience. However, studying the coastal communities using a coupled natural-human system (CNH) approach is difficult. This paper presents a CNH modeling framework to analyze coastal resilience. We first describe such a CNH modeling framework through a case study of the Lower Mississippi River Delta in coastal Louisiana, USA. Persistent land loss and associated population decrease in the study region, a result of interplays between human and natural factors, are a serious threat to the sustainability of the region. Then, the paper describes the methods and findings of three studies on how community resilience of the MRD system is measured, how land loss is modeled using an artificial neural network-cellular automata approach, and how a system dynamic modeling approach is used to simulate population change in the region. The paper concludes by highlighting lessons learned from these studies and suggesting the path forward for analysis of coupled natural-human systems.Show less"
31,"Krempl, G",24th International Conference on Discovery Science (DS),Statistical Analysis of Pairwise Connectivity,DISCOVERY SCIENCE (DS 2021),
32,"Santamaria, TM",Feb 2018 ,COMPUTERS INFRASTRUCTURE TO PROVIDE SUPPORT TO AN AUDIO AND VIDEO STREAMING SYSTEM AT THE UNIVERSITY OF GUAYAQUIL,REVISTA CONRADO,"This article reports on video streaming as one of the most used applications on the Internet and, by far, the highest bandwidth consumes. This is emphasized in the transmission models used in video streaming, the most used video coding systems in video transmission are analyzed, and in addition it is compared with other previous proposals that solve the problem of streaming video in real time. The type of unicast / multicast transmission is presented which was evidenced in a computer feasibility study (server platform and network connectivity) that served as the basis for a future implementation of an audio and video streaming system for the University of Guayaquil.Show less"
33,"Lynch, HJ",May 21 2011 ,How restructuring river connectivity changes freshwater fish biodiversity and biogeography,WATER RESOURCES RESEARCH,"Interbasin water transfer projects, in which river connectivity is restructured via man-made canals, are an increasingly popular solution to address the spatial mismatch between supply and demand of fresh water. However, the ecological consequences of such restructuring remain largely unexplored, and there are no general theoretical guidelines from which to derive these expectations. River systems provide excellent opportunities to explore how network connectivity shapes habitat occupancy, community dynamics, and biogeographic patterns. We apply a neutral model (which assumes competitive equivalence among species within a stochastic framework) to an empirically derived river network to explore how proposed changes in network connectivity may impact patterns of freshwater fish biodiversity. Without predicting the responses of individual extant species, we find the addition of canals connecting hydrologically isolated river basins facilitates the spread of common species and increases average local species richness without changing the total species richness of the system. These impacts are sensitive to the parameters controlling the spatial scale of fish dispersal, with increased dispersal affording more opportunities for biotic restructuring at the community and landscape scales. Connections between isolated basins have a much larger effect on local species richness than those connecting reaches within a river basin, even when those within-basin reaches are far apart. As a result, interbasin canal projects have the potential for long-term impacts to continental-scale riverine communities.Show less"
34,"Miralha, L",Jan 2023 ,Characterizing stream temperature hysteresis in forested headwater streams,HYDROLOGICAL PROCESSES,"Stream temperature (T-s) is a key water quality parameter that controls several biological, ecological, and chemical processes in aquatic systems. In forested headwaters, exchanges of energy across air-water-streambed interfaces may influence T-s regimes, especially during storm events as the sources of runoff change over space and time. Analysis of the hysteretic behaviour of T-s during storm events may provide insights into rainfall-runoff responses, but such relationships have not been thoroughly investigated. As such, our objectives were to (a) quantify the variability of stream temperature hysteresis across seasons in different sub-regions and (b) investigate the relationship between the hysteretic response and catchment characteristics. T-s hysteresis during storm events was assessed based on the hysteresis index (HI), which describes the directionality of hysteresis loops, and the temperature response index (TRI), which indicates whether T-s increased or decreased during a storm event. We analysed T-s data from 10 forested headwater reaches in two sub-regions (McGarvey and West Fork Tectah) in Northern California. We also performed a clustering analysis to examine the relationship amongst HI, TRI, topographic metrics, and meteorological characteristics of the study areas. Overall, the hysteretic behaviour of T-s varied across seasons-the greatest HI occurred during spring and summer. Interestingly, in the McGarvey streams the variability in T-s hysteresis co-varied strongly with topographic metrics (i.e., upslope accumulative area, average channel slope, topographic wetness index). Comparatively, in West Fork Tectah the variability of T-s hysteresis co-varied most strongly with meteorological metrics (i.e., antecedent rainfall events, solar radiation, and air temperature). Variables such as the gradient between stream and air temperatures, slope, and wetted width were significant for both sub-regional hysteretic patterns. We posit that the drivers of T-s response during storms are likely dependent on catchment physiographic characteristics. Our study also illustrated the potential utility of stream temperature as a tracer for improving the understanding of hydrologic connectivity and shifts in the dominant runoff contributions to streamflow during storm events.Show less"
35,"Sawyer, AH",Dec 16 2015 ,Surface water-groundwater connectivity in deltaic distributary channel networks,GEOPHYSICAL RESEARCH LETTERS,"Delta distributary channel networks increase river water contact with sediments and provide the final opportunity to process nutrients and other solutes before river water discharges to the ocean. In order to understand surface water-groundwater interactions at the scale of the distributary channel network, we created three numerical deltas that ranged in composition from silt to sand using Delft3D, a morphodynamic flow and sediment transport model. We then linked models of mean annual river discharge to steady groundwater flow in MODFLOW. Under mean annual discharge, exchange rates through the numerical deltas are enhanced relative to a single-threaded river. We calculate that exchange rates across a < 10 km(2) network are equivalent to exchange through similar to 10-100 km of single-threaded river channel. Exchange rates are greatest in the coarse-grained delta due to its permeability and morphology. Groundwater residence times range from hours to centuries and have fractal tails. Deltas are vanishing due to relative sea level rise. River diversion projects aimed at creating new deltaic land should also aim to restore surface water-groundwater connectivity, which is critical for biogeochemical processing in wetlands. We recommend designing diversions to capture more sand and thus maximize surface water-groundwater connectivity.Show less"
36,"Sandercock, PJ",Apr 2007 ,Vegetation tin dryland river channels and its interaction with fluvial processes,PROGRESS IN PHYSICAL GEOGRAPHY,"Vegetation forms a major component of the channel environment of dryland rivers in Mediterranean Europe yet the interactions between vegetation and fluvial processes in dryland river channels have received relatively little attention. Characteristic of dryland channels is a degree of complexity and irregularity in morphology coupled with abrupt changes in patterns of riparian vegetation along their course. This is in contrast to more temperate and humid channels, which show strong downstream trends in morphology and a regularity in the distribution of vegetation across the valley floor. The general effect of vegetation in these channels appears to be to enhance the processes of sedimentation and increase resistance to erosion. However, at high stress levels vegetation may be removed. The limited work that has been undertaken indicates that there is considerable variability in the effect that vegetation has on channel processes, depending on both the magnitude of the flow and characteristics of the vegetation, such as their distribution and positioning within the channel and factors such as plant flexibility, cross-sectional area (blockage ratio), number of stems. Studies of sediment connectivity are beginning to yield new insights into the dynamics of dryland rivers, and in particular the role of vegetation in reducing the connectivity of sediment transfers downstream. Detailed surveying at monitored sites such as is being carried out within the EU-funded project RECONDES is required to study the interactions between vegetation, sediment and flow in dryland rivers of the Mediterranean region.Show less"
37,"Mohamed, RAM",Dec 2021 ,Comparison of fiber-optic distributed temperature sensing and high-sensitivity sensor spatial surveying of stream temperature,JOURNAL OF HYDROLOGY,"Measuring surface water temperature spatial variability is needed to estimate the interaction between surface water and groundwater, evaluate fish habitat and thermal inertia, and to estimate streamflow frequency and duration. Fiber optic distributed temperature sensing (FO-DTS) has been used in rivers and lakes, providing high-resolution and sensitive temperature monitoring over large temporal and spatial scales. However, in streams with cobbly or bedrock-lined streambeds and variable bathymetry, use of FO-DTS to measure temperature close to the surface water and groundwater interface can be challenging if even feasible. FO-DTS can also be costly, involve difficult installations, and require an advanced understanding of the technology, calibration, and data processing. In this study, we compared FO-DTS stream temperature survey results to an alternative temperature survey method employing a towed transect of high-resolution temperature loggers spaced at 1-m and transported in the stream along the study reach, to measure the spatial distribution of stream-water temperature in East Fork Poplar Creek near Oak Ridge, Tennessee, USA. We assessed the applicability and limitations of the two methods, and quantitatively compared in-situ temperature survey results measured simultaneously with each method. Regression results showed strong temporal and spatial correlation between the two methods. Differences were only elevated near the stream banks in areas that were coincident with correlation slope deviations from unity, which was attributed to shallower water and lower data density. Kriging standard errors were also low at channel center with minor increases near the stream banks. The results suggested that the array of the individual temperature sensors can provide a practical alternative to FO-DTS for thermal characterization of surface water, providing slightly lower spatial and temporal resolution, but with higher accuracy of temperature measurement, with greater simplicity, and with a broader range of conditions where it may be applied.Show less"
38,"De Jager, NR",Feb 2012 ,"Spatial patterns of aquatic habitat richness in the Upper Mississippi River floodplain, USA",ECOLOGICAL INDICATORS,"Interactions among hydrology and geomorphology create shifting mosaics of aquatic habitat patches in large river floodplains (e.g., main and side channels, floodplain lakes, and shallow backwater areas) and the connectivity among these habitat patches underpins high levels of biotic diversity and productivity. However, the diversity and connectivity among the habitats of most floodplain rivers have been negatively impacted by hydrologic and structural modifications that support commercial navigation and control flooding. We therefore tested the hypothesis that the rate of increase in patch richness (# of types) with increasing scale reflects anthropogenic modifications to habitat diversity and connectivity in a large floodplain river, the Upper Mississippi River (UMR). To do this, we calculated the number of aquatic habitat patch types within neighborhoods surrounding each of the approximate to 19 million 5-m aquatic pixels of the UMR for multiple neighborhood sizes (1-100 ha). For all of the 87 river-reach focal areas we examined, changes in habitat richness (R) with increasing neighborhood length (L, # pixels) were characterized by a fractal-like power function R = L-2 (R-2 > 0.92 (P < 0.05)). The scaling exponent (z) measures the rate of increase in habitat richness with neighborhood size and is related to a fractal dimension. Variation in z reflected fundamental changes to spatial patterns of aquatic habitat richness in this river system. With only a few exceptions, z exceeded the river-wide average of 0.18 in focal areas where side channels, contiguous floodplain lakes, and contiguous shallow-water areas exceeded 5%, 5%, and 10% of the floodplain respectively. In contrast, z was always less than 0.18 for focal areas where impounded water exceeded 40% of floodplain area. Our results suggest that rehabilitation efforts that target areas with <5% of the floodplain in side channels, <5% in floodplain lakes, and/or <10% in shallow-water areas could improve habitat diversity across multiple scales in the UMR. Published by Elsevier Ltd.Show less"
39,"Mignot, E",Jun 2017 ,Measurement of mass exchange processes and coefficients in a simplified open-channel lateral cavity connected to a main stream,ENVIRONMENTAL FLUID MECHANICS,"Lateral cavities are major storage zones in riverine environments for which the mass exchanges with the main stream strongly impact the characteristics of the habitat in these dead zones. An experimental work is presented here with a controlled main stream and a connected open-channel lateral cavity to assess the processes responsible for these exchanges and to quantify the exchange capacities. In a first step, the measurements of passive scalar transport allow us to identify the physical processes involved in the exchange of mass from the main stream and its spreading within the cavity. In a second step, the quantitative mass exchange coefficient, representative of the exchange capacity, is measured for 28 flow and cavity configurations. The sensibility analysis to the governing parameters proposed by the dimensional analysis then reveals that changing the geometric aspect ratio of the cavity does not affect the exchange coefficient while increasing the normalized water depth or decreasing the Reynolds number of the main stream tend to increase this coefficient. Indeed, these parameters modify both the growth rate of the mixing layer width at the interface and the amplitude of the alternating transverse velocity across the interface, thus affecting the exchange capacities from the main stream to the cavity.Show less"
40,"Jamieson, TS",Feb 1 2013 ,"Using stable isotopes of dissolved oxygen for the determination of gas exchange in the Grand River, Ontario, Canada",WATER RESEARCH,"Gas exchange can be a key component of the dissolved oxygen (DO) mass balance in aquatic ecosystems. Quantification of gas transfer rates is essential for the estimation of DO production and consumption rates, and determination of assimilation capacities of systems receiving organic inputs. Currently, the accurate determination of gas transfer rate is a topic of debate in DO modeling, and there are a wide variety of approaches that have been proposed in the literature. The current study investigates the use of repeated measures of stable isotopes of O-2 and DO and a dynamic dual mass-balance model to quantify gas transfer coefficients (k) in the Grand River, Ontario, Canada. Measurements were conducted over a longitudinal gradient that reflected watershed changes from agricultural to urban. Values of k in the Grand River ranged from 3.6 to 8.6 day(-1), over discharges ranging from 5.6 to 22.4 m(3) s(-1), with one high-flow event of 73.1 m(3) s(-1). The k values were relatively constant over the range of discharge conditions studied. The range in discharge observed in this study is generally representative of non-storm and summer low-flow events; a greater range in k might be observed under a wider range of hydrologic conditions. Overall, k values obtained with the dual model for the Grand River were found to be lower than predicted by the traditional approaches evaluated, highlighting the importance of determining site-specific values of k. The dual mass balance approach provides a more constrained estimate of k than using DO only, and is applicable to large rivers where other approaches would be difficult to use. The addition of an isotopic mass balance provides for a corroboration of the input parameter estimates between the two balances. Constraining the range of potential input values allows for a direct estimate of k in large, productive systems where other k-estimation approaches may be uncertain or logistically infeasible. (C) 2012 Elsevier Ltd. All rights reserved.Show less"
41,"An, S",Aug 2022 ,Coupling Coordination Analysis of the Ecology and Economy in the Yellow River Basin under the Background of High-Quality Development,LAND,"The concept of high-quality development has become the current theme of China's economic construction. High-quality development requires maintaining a healthy and cyclical approach to economic development, which is a challenge in the original development approach. Yet, a great deal of evidence suggests that there is a strong interrelationship between economic development and the ecological environment, and developing a method to quantify this interrelationship is important for studying the extent of high-quality development. Here, we propose a new indicator system using the coupling degree model and the coupling coordination degree model to assess the coupled coordination of economic development and the ecological environment in the Yellow River basin as a whole and in each province. We found that: (1) the economic development and ecological health of the Yellow River basin exhibit a slowly increasing trend; (2) the coupling degree of the economic development and ecological environment is high, indicating that the interaction between the economy and ecology is very strong; and (3) the increasing degree of coupling and coordination reflects the trend of continuous improvement and coordination in the relationship between the economy and ecological environment, and the level of high-quality development in the basin has continuously increased. The results of this study indicate that to continue to strengthen the high-quality development in the Yellow River basin, the contradiction between the economy and ecology should be alleviated, and coordinated development of both should be achieved.Show less"
42,"Knosche, R",May 2006 ,"Organic sediment nutrient concentrations and their relationship with the hydrological connectivity of floodplain waters (River Havel, NE Germany)",HYDROBIOLOGIA,"Investigations on large canalised rivers, for example the Danube, have shown that transported particulate matter, which is typically inorganic, is predominantly deposited in waters near the river's main channel. This investigation deals with the lower section of the River Havel (NE Germany), a canalised lowland river with a very flat floodplain. This river is highly polluted by nutrients from urban areas (Berlin) and a long chain of river lakes produces high concentrations of phytoplankton. Due to the high proportion of planktogenic detritus, it was hypothesised that greater quantities of nutrient-rich fine particulate organic matter (FPOM) would be deposited in floodplain waters located further from the main channel than has been reported for large rivers. The total nutrient, P-binding metal (Fe, Al, and Mn), organic and inorganic carbon (TOC, TIC) contents of the upper organic sediment layer (0-4 cm) were analysed in samples collected from 48 floodplain water and river sites. The sediment bulk density, calculated on the basis of dry mass content and loss on ignition, was used to characterise the waters according to the impact of the river current. The results showed that the variability of total phosphorus (TP) was best explained by the variability of total iron (TFe, R-2 = 0.52). The floodplain water sediments could clearly be separated into two groups on the basis of the sediment particle size composition, and of the element ratios TOC:TP, TN:TP, primarily TFe:TP. The sediments from impounded river sections and from mouth sections of backwaters (approx. 100-200 m) were characterised by a high proportion particles from the 0.1 to 0.5 mm size fraction and by homogeneous, low TFe:TP, TOC:TP and TN:TP ratios. Sediments from distal sections of backwaters and of oxbow lakes tended to exhibit high element ratios with much higher variability. These results were interpreted as a spatially limited impact of the river on the floodplain water sediments. Contrary to expectation, the phosphorus bound in river seston was predominantly and very homogeneously deposited in the impounded river and mouth sections of backwaters. This implies that the inundation of the floodplain waters during spring floods seems to have no important material impact on the sediments in waters of low hydrological connectivity with the River Havel.Show less"
43,"Boswell, SM",May 15 2018 ,Continental-scale transport of sediments by the Baltic Ice Stream elucidated by coupled grain size and Nd provenance analyses,EARTH AND PLANETARY SCIENCE LETTERS,"We introduce a methodology for determining the transport distance of subglacially comminuted and entrained sediments. We pilot this method on sediments from the terminal margin of the Baltic Ice Stream, the largest ice stream of the Fennoscandian Ice Sheet during the Last Glacial Maximum. A strong correlation (R-2 = 0.83) between the epsilon Nd and latitudes of circum-Baltic river sediments enables us to use epsilon Nd as a calibrated measure of distance. The proportion of subglacially transported sediments in a sample is estimated from grain size ratios in the silt fraction (<63 mu m). Coupled epsilon Nd and grain size analyses reveal a common erosion source for the Baltic Ice Stream sediments located near the Aland sill, more than 850 km upstream from the terminal moraines. This result is in agreement with both numerical modeling and geomorphological investigations of Fennoscandinavian erosion, and is consistent with rapid ice flow into the Baltic basins prior to the Last Glacial Maximum. The methodology introduced here could be used to infer the distances of glacigenic sediment transport from Late Pleistocene and earlier glaciations. (C) 2018 Elsevier B.V. All rights reserved.Show less"
44,"Eekhout, JPC",Jul 2015 ,Morphological assessment of reconstructed lowland streams in the Netherlands,ADVANCES IN WATER RESOURCES,"Channelisation measures taken halfway the 20th century have had destructive consequences for the diversity of the ecology in the majority of the lowland streams in countries such as the Netherlands. Re-meandering is the common practice in restoring these lowland streams. Three reconstructed streams were monitored during the initial two years after construction of a new channel. The monitoring program included morphological surveys, sediment sampling, habitat pattern surveys, and discharge and water level measurements. Adjustments of the longitudinal bed profile formed the main morphological response. These adjustments were most likely caused by a lack of longitudinal connectivity of the streams as a whole, interrupting transport of sediment at locations of weirs and culverts. Bank erosion was observed only in a limited number of channel bends, and was often related to floodplain heterogeneity. Longitudinal channel bed adjustments and bank erosion were mainly caused by exogenous influences. In channel bends, the cross-sectional shape transformed from trapezoidal to the typical asymmetrical shape as found in meandering rivers. This behaviour can be attributed to an autogenous response to the prevailing flow conditions. Due to the prevailing fine sediment characteristics, bed material is readily set in motion and is being transported during the entire year. The existing design principles fail to address the initial morphological development after reconstruction. An evaluation of pre-set targets to realise water depth and flow velocity ranges shows the current procedures to be deficient. Based on this unfavourable evaluation, and the two-dimensional nature of habitat patterns needed to improve the conditions for stream organisms, we recommend to predict morphological developments as part of the design procedures for lowland stream restoration in the Netherlands. (C) 2014 Elsevier Ltd. All rights reserved.Show less"
45,"Tranel, LM",Jul 2018 ,"Hillslope coupled stream morphology, flow conditions, and their effects on detrital sedimentology in Garnet Canyon, Teton Range, Wyoming",GEOSCIENCE FRONTIERS,"Characterizing stream erosion in any steep mountain landscape is arduous, but the challenge level increases when the stream flows through a glaciated catchment frequently modified by hillslope debris. Glacial landforms and stochastic mass wasting in alpine systems may interfere with sediment delivery to downstream sites where detrital sediments are often collected to represent upstream bedrock sources. To use detrital sediments as indicators of erosion, we need to understand potential sediment accumulation in flat glaciated reaches or behind rockfall barriers. This study investigates the stream channel in Garnet Canyon, a glaciated catchment located in the central Teton Range, to describe hillslope coupled channel morphology and the subsequent effects on sediment transport throughout the catchment. Stream cross-section surveys and sediment size measurements of the surface bedload were collected in the field within a glacially flattened segment of Garnet Canyon. Calculations of shear stress conditions allowed evaluation of the importance of mineral densities on potential grain entrainment. The length of the Garnet Canyon stream observed in this study was coupled with hillslope deposits. Critical shear stresses were sufficient to move gravel-sized sediments through all sections when calculated with quartz mineral density and through most sections when applying apatite mineral density. These results verify the application of detrital sediments to evaluate erosion rates or spatial bedrock sources because snowmelt stream flow efficiently moves entrained sediment past glacially reduced slopes and potential talus barriers. (C) 2017, China University of Geosciences (Beijing) and Peking University. Production and hosting by Elsevier B.V.Show less"
46,"McLachlan, RL",Feb 5 2020 ,Impacts of tidal-channel connectivity on transport asymmetry and sediment exchange with mangrove forests,ESTUARINE COASTAL AND SHELF SCIENCE,"Mangrove forests provide many valuable services, including wave- and tidal-energy dissipation, sediment accumulation, and substrate stabilization. But, their global extent is rapidly shrinking. Sedimentary research that is needed to inform restoration projects has so far focused on characterizing flow patterns through forests associated with single rivers, nearshore environments, or terminating tidal channels. However, flows within the most extensive mangrove forests tend to be driven through channels that connect to multiple estuaries or other channels with temporally lagged tides. For this study, in-situ observations of water and sediment flux were obtained in two tidal channels near the Amazon River to characterize how connectivity impacts sediment transport in coastal mangrove forests. The low-connectivity channel connects to one estuary whereas the high-connectivity channel connects two estuaries. We conclude that channel connectivity controls the amount of sediment stored in channels that is available to supply mangrove forests. Although phase-duration asymmetry is flood dominant in both channels, velocity asymmetry becomes ebb dominant during tidal cycles when the mangrove flats are inundated. Additionally, tidal elevation and water velocity are not in quadrature for the high-connectivity channel, as they are for the low-connectivity channel. As a result, the high-connectivity channel acts as a conduit for sediment from one estuary to another rather than simply importing and retaining sediment like the low-connectivity channel. High-connectivity channels distribute point-source sediment along coastlines and provide sediment to estuaries and channels that may not have their own direct source. As restoration efforts of mangrove forests continue to grow in response to coastal threats such as sea-level rise and diminished fluvial-sediment delivery, the location of these efforts can benefit from the conclusion that channel connectivity influences spatial dispersal of sediment supply to mangrove forests.Show less"
47,"Gao, F",Mar 14 2019 ,Assessment of Surface Water Resources in the Big Sunflower River Watershed Using Coupled SWAT-MODFLOW Model,WATER,"The groundwater level in the Big Sunflower River Watershed (BSRW) in the U.S. has declined significantly in the past 30 years. Therefore, it is imperative to assess surface water resources (SWR) availability in BSRW to mitigate groundwater use for irrigation. This research applied the coupled Soil and Water Assessment Tool-Modular Groundwater Flow model (SWAT-MODFLOW) to assess SWR in BSRW. This study aimed at: (1) Assessing the reliability of SWAT-MODFLOW in BSRW, (2) analyzing temporal and spatial variations of SWR, and (3) assessing the potential availability of SWR in BSRW. Calibration and validation results showed that SWAT-MODFLOW can well simulate streamflow and groundwater levels in BSRW. Our results showed that BSRW had lower average monthly total stream resources (MSR = 8.8 x 10(7) m(3)) in growing seasons than in non-growing seasons (MSR = 11.0 x 10(7) m(3)), and monthly pond resources (MPR from 30,418 to 30,494 m(3)) varied less than stream resources. The proportion of sub-basins in BSRW with stream water resources greater than 700 mm was 21% in dry years (229 to 994 mm), while this increased to 35% in normal years (296 to 1141 mm) and 57% in wet years (554 to 991 mm). The Water Stress Index (WSI) ranged from 0.4 to 2.1, revealing that most of the sub-basins in BSRW have net SWR available for irrigation. Our results suggested that surface water resources might be supplementary irrigation sources to mitigate the water resources scarcity in this region.Show less"
