,First author,Year,Title,Journal,Abstract
23,"Fruetel, C",May 2019 ,A laboratory method for the visualization and quantification of hyporheic flow paths and velocities,CANADIAN JOURNAL OF CIVIL ENGINEERING,"Hyporheic flow, the flow of water through the permeable material immediately surrounding a river, is important for nutrient cycling, dissolved oxygen transport, and contaminant transport. In addition, there is recent concern regarding the role of hyporheic flow on the contamination of rivers following oil spills. To better understand hyporheic flow paths and velocities, it is important to measure hyporheic flow at high spatial and temporal resolution. A practical method to measure hyporheic flow in a laboratory flume based on dye injection, digital images, and moment analysis was developed. An experiment conducted using a single gravel bar demonstrated good agreement between observations and estimates based on image processing. The measured hyporheic flow field showed upstream and downstream flow that discharged downstream of the bar top, the presence of a flow divide and flow stagnation, and hyporheic flow velocities indicative of turbulent flow for which Darcy's law is not applicable.Show less"
24,"Grant, SB",Oct 7 2014 ,First-Order Contaminant Removal in the Hyporheic Zone of Streams: Physical Insights from a Simple Analytical Model,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"A simple analytical model is presented for the removal of stream-borne contaminants by hyporheic exchange across duned or rippled streambeds. The model assumes a steady-state balance between contaminant supply from the stream and first-order reaction in the sediment. Hyporheic exchange occurs by bed form pumping, in which water and contaminants flow into bed forms in high-pressure regions (downwelling zones) and out of bed forms in low-pressure regions (upwelling zones). Model-predicted contaminant concentrations are higher in downwelling zones than upwelling zones, reflecting the strong coupling that exists between transport and reaction in these systems. When flow-averaged, the concentration difference across upwelling and downwelling zones drives a net contaminant flux into the sediment bed proportional to the average downwelling velocity. The downwelling velocity is functionally equivalent to a mass transfer coefficient, and can be estimated from stream state variables including stream velocity, bed form geometry, and the hydraulic conductivity and porosity of the sediment. Increasing the mass transfer coefficient increases the fraction of streamwater cycling through the hyporheic zone (per unit length of stream) but also decreases the time contaminants undergo first-order reaction in the sediment. As a consequence, small changes in stream state variables can significantly alter the performance of hyporheic zone treatment systems.Show less"
25,"Ward, AS",Feb 2016 ,Hydrogeomorphic controls on hyporheic and riparian transport in two headwater mountain streams during base flow recession,WATER RESOURCES RESEARCH,"Solute transport along riparian and hyporheic flow paths is broadly expected to respond to dynamic hydrologic forcing by streams, aquifers, and hillslopes. However, direct observation of these dynamic responses is lacking, as is the relative control of geologic setting as a control on responses to dynamic hydrologic forcing. We conducted a series of four stream solute tracer injections through base flow recession in each of two watersheds with contrasting valley morphology in the H.J. Andrews Experimental Forest, monitoring tracer concentrations in the stream and in a network of shallow riparian wells in each watershed. We found hyporheic mean arrival time, temporal variance, and fraction of stream water in the bedrock-constrained valley bottom and near large roughness elements in the wider valley bottom were not variable with discharge, suggesting minimal control by hydrologic forcing. Conversely, we observed increases in mean arrival time and temporal variance and decreasing fraction stream water with decreasing discharge near the hillslopes in the wider valley bottom. This may indicate changes in stream discharge and valley bottom hydrology control transport in less constrained locations. We detail five hydrogeomorphic responses to base flow recession to explain observed spatial and temporal patterns in the interactions between streams and their valley bottoms. Models able to account for the transition from geologically dominated processes in the near-stream subsurface to hydrologically dominated processes near the hillslope will be required to predict solute transport and fate in valley bottoms of headwater mountain streams.Show less"
26,"Huizenga, A",Apr 2017 ,Stream-aquifer and in-stream processes affecting nitrogen along a major river and contributing tributary,JOURNAL OF CONTAMINANT HYDROLOGY,"This study assesses the spatio-temporal patterns of water and nutrient mass exchange in a stream-riparian system of a major river and a contributing tributary in an irrigated semi-arid region. Field monitoring is performed along reaches of the Arkansas River (4.7 km) and Timpas Creek (2.0 km) in southeastern Colorado during the 2014 growing season, with water quantity and water quality data collected using a network of in-stream sampling sites and groundwater monitoring wells. Mass balance approaches were used to identify temporal and spatial trends in flow, nitrogen (N), and salinity in stream-aquifer exchange. In the Arkansas River, percent decrease of N concentration along the study reach averaged 36% over the period, with results from a stochastic mass balance simulation indicating a 90% probability that 44% to 50% of NO3-N mass in the study reach (109-124 kg/day/km) was removed by in-stream processes between 1 September and 8 November. Results suggest that contact with organic-rich river bed sediments has a strong impact on N removal. A greater decrease in concentrations of NO3-N along the reach during the low flow period suggests the effect of both in-stream processes and dilution by inflowing groundwater that undergoes denitrification as it flows through the riparian and hyporheic zones into the river. In contrast, N concentration decreases in the smaller Timpas Creek were negligible. Results for the Arkansas River also are in contrast with other large agriculturally-influenced rivers, which have not exhibited capacity to remove N at significant rates. Results provide important insights across spatial and temporal scales and point to the need for investigating nutrient dynamics in large streams draining agriculturally-dominated watersheds. (C) 2017 Elsevier B.V. All rights reserved.Show less"
27,"Li, HY",Nov 2018 ,Barrier-based Longitudinal Connectivity Index for Managing Urban Rivers,WATER,"A large variety of barriers can affect longitudinal connectivity, which leads to shipping blocking and even flood hazard. However, few existing methods can quantify physically the river channel connectivity from the barrier's details perspective in a watershed. This paper establishes a new model of the River Channel Connectivity Index (RCCI) to quantify the unobstructed degree of river flow in river channels within geographic information system (GIS ) platforms based on the modified concept of time accessibility. A comprehensive classification system of barriers is setup before these barriers are identified by the remote sensing technology. The model is applied to Dashi Watershed in suburban Beijing, China. Results show that submersible bridges and sediment siltation are the main barriers in the watershed. RCCI values in the mountainous areas are generally higher than that of the plains. The assessment results verified by two historical flood events show that the RCCI can reveal where the river channel connectivity is impaired, how serious it is, and what the reason is for managers. Through scenarios' results, the best restoration measure for each tributary is obtained from the perspective of reducing flood hazards. The new RCCI method not only has methodological significance, but also helps policymakers to enhance river flooding reduction and determine restoration priorities of the river channel.Show less"
28,"Stern, N",Aug 2017 ,"Colonization Habitat Controls Biomass, Composition, and Metabolic Activity of Attached Microbial Communities in the Columbia River Hyporheic Corridor",APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"Hydrologic exchange plays a critical role in biogeochemical cycling within the hyporheic zone (the interface between river water and groundwater) of riverine ecosystems. Such exchange may set limits on the rates of microbial metabolism and impose deterministic selection on microbial communities that adapt to dynamically changing dissolved organic carbon (DOC) sources. This study examined the response of attached microbial communities (in situ colonized sand packs) from groundwater, hyporheic, and riverbed habitats within the Columbia River hyporheic corridor to ""cross-feeding"" with either groundwater, river water, or DOC-free artificial fluids. Our working hypothesis was that deterministic selection during in situ colonization would dictate the response to cross-feeding, with communities displaying maximal biomass and respiration when supplied with their native fluid source. In contrast to expectations, the major observation was that the riverbed colonized sand had much higher biomass and respiratory activity, as well as a distinct community structure, compared with those of the hyporheic and groundwater colonized sands. 16S rRNA gene amplicon sequencing revealed a much higher proportion of certain heterotrophic taxa as well as significant numbers of eukaryotic algal chloroplasts in the riverbed colonized sand. Significant quantities of DOC were released from riverbed sediment and colonized sand, and separate experiments showed that the released DOC stimulated respiration in the groundwater and piezometer colonized sand. These results suggest that the accumulation and degradation of labile particulate organic carbon (POC) within the riverbed are likely to release DOC, which may enter the hyporheic corridor during hydrologic exchange, thereby stimulating microbial activity and imposing deterministic selective pressure on the microbial community composition.IMPORTANCE The influence of river water-groundwater mixing on hyporheic zone microbial community structure and function is an important but poorly understood component of riverine biogeochemistry. This study employed an experimental approach to gain insight into how such mixing might be expected to influence the biomass, respiration, and composition of hyporheic zone microbial communities. Colonized sands from three different habitats (groundwater, river water, and hyporheic) were "" cross-fed"" with either groundwater, river water, or DOC-free artificial fluids. We expected that the colonization history would dictate the response to cross-feeding, with communities displaying maximal biomass and respiration when supplied with their native fluid source. By contrast, the major observation was that the riverbed communities had much higher biomass and respiration, as well as a distinct community structure compared with those of the hyporheic and groundwater colonized sands. These results highlight the importance of riverbed microbial metabolism in organic carbon processing in hyporheic corridors.Show less"
29,"Sosa-Perez, G",Apr 2017 ,"Wildfire effects on road surface erosion, deposition, and road-stream connectivity",EARTH SURFACE PROCESSES AND LANDFORMS,"High and moderate severity wildfires should increase sediment production from unpaved roads due to the increased surface runoff from upslope, and increase road-stream connectivity due to the decrease in downslope surface roughness as well as the increase in surface runoff and erosion. Because no study has documented these effects, we surveyed road surface erosion features and quantified road-stream connectivity as a function of fire severity and road segment characteristics. The data were collected one year after the High Park wildfire from 141 hydrologically distinct road segments along 6.8km of an unpaved road west of Fort Collins, Colorado. Road segments below areas burned at high and moderate severity had significantly more rills than road segments below areas that burned at low severity. Road segment slope was an important control on the proportion of segment length with rills, and the strength of the relationship between road segment slope and the amount of rilling increased with burn severity. Flatter road segments tended to capture the sediment eroded from upslope burned areas. In areas burned at high and moderate severity all of the road segments had drainage features extending to a stream, and 78% of the segments in areas burned at low severity also were connected. These exceptionally high rates of road-stream connectivity are attributed to the increased runoff from upslope, the segment-scale collection and funneling of hillslope and road surface runoff to a single drainage point, and the reduced infiltration and trapping capacity of the burned area below the road. The results show the need to either outslope the roads or increase the frequency of constructed drainage features after wildfires, particularly for steeper road segments in areas burned at high or moderate severity. Copyright (c) 2016 John Wiley & Sons, Ltd.Show less"
30,"Denfeld, BA",2013 ,"Summer CO2 evasion from streams and rivers in the Kolyma River basin, north-east Siberia",POLAR RESEARCH,"Inland water systems are generally supersaturated in carbon dioxide (CO2) and are increasingly recognized as playing an important role in the global carbon cycle. The Arctic may be particularly important in this respect, given the abundance of inland waters and carbon contained in Arctic soils; however, a lack of trace gas measurements from small streams in the Arctic currently limits this understanding. We investigated the spatial variability of CO2 evasion during the summer low-flow period from streams and rivers in the northern portion of the Kolyma River basin in north-eastern Siberia. To this end, partial pressure of carbon dioxide (pCO(2)) and gas exchange velocities (k) were measured at a diverse set of streams and rivers to calculate CO2 evasion fluxes. We combined these CO2 evasion estimates with satellite remote sensing and geographic information system techniques to calculate total areal CO2 emissions. Our results show that small streams are substantial sources of atmospheric CO2 owing to high pCO(2) and k, despite being a small portion of total inland water surface area. In contrast, large rivers were generally near equilibrium with atmospheric CO2. Extrapolating our findings across the Panteleikha - Ambolikha sub-watersheds demonstrated that small streams play a major role in CO2 evasion, accounting for 86% of the total summer CO2 emissions from inland waters within these two sub-watersheds. Further expansion of these regional CO2 emission estimates across time and space will be critical to accurately quantify and understand the role of Arctic streams and rivers in the global carbon budget.Show less"
31,"Schmitgen, LM",Dec 2021 ,Model Choice Impacts the Quantification of Seasonal Hyporheic Exchange Depths and Fluxes,WATER RESOURCES RESEARCH,"Direction and depths of hyporheic exchange fluxes at the groundwater - surface water interface are drivers of biogeochemical processes influencing nutrient cycling and water quality. Model concepts on the dynamic relationship between hyporheic exchange fluxes and exchange depth are typically based on the assumption of a linear relationship between both measures. Here, we quantify seasonal and episodic variations of hyporheic exchange fluxes and hyporheic exchange depths with methods of heat tracing. Numerically (FLUX-BOT) and analytically (VFLUX; method based on temperature amplitude dampening developed by Hatch et al., 2006, https://doi.org/10.1029/2005wr004787) working program scripts were used to solve the one-dimensional conduction-advection-dispersion equation and compute hyporheic flux rates from three vertical sediment water temperature profiles recorded continuously in a small low mountain creek between 2011 and 2017. By comparing the behavior of two differing water temperature-based modeling approaches, dissimilarities in the sensitivity to sediment thermal properties were identified. Besides the differences in parameter responsivity differences in how the temperature data is incorporated, explain deviating behavior of the models regarding exchange flux and depth calculations. We show that the vertical extension of hyporheic exchange depth has a distinctive seasonal pattern over seven years, which differs according to the positioning in the riffle-pool-sequence. Surface water levels, groundwater levels and stream discharges show significant correlations with both flux direction and hyporheic zone extension. Temperature derived flux data allowed for establishing a significant relationship between hyporheic exchange fluxes and hyporheic exchange depths.Show less"
32,"Mishra, K",Apr 15 2019 ,Towards the assessment of sediment connectivity in a large Himalayan river basin,SCIENCE OF THE TOTAL ENVIRONMENT,"Sediment connectivity, defined as the degree of linkage between the sediment sources to downstream areas, is one of the most important properties that control landscape evolution in river basins. The degree of linkages amongst different parts of a catchment depends mainly on the hinterland characteristics (e.g. catchment morphology, slope, shape, relief, and elevation), channel characteristics (e.g. slope, stream network density, valley confinement), and the combined effects of vegetation (e.g. land use changes and land abandonment). This paper evaluates the sediment connectivity of the upper Kosi basin covering an area of similar to 52,731 km(2) including Tibet and Nepal at different spatial scales. We have computed the index of connectivity (IC) using the equations originally proposed by Borselli et al. (2008) andmodified by Cavalli et al. (2013) to evaluate the potential connection of sediment source areas to the primary channel network as well to the catchment outlet. Our results highlight significant spatial variability in sediment connectivity across the basin and provide important insights on structural sediment dynamics in a complex geological and geomorphological setting. We compare our results with the observed sediment load data at certain outlets and demonstrate that sediment flux in different subbasins is controlled by variable slope distribution and land use and land cover that are strongly related to the structural connectivity. We argue that IC model can be extremely beneficial to understand sediment dynamics at catchment scale in a large river basin (similar to 10(3)-10(4) km(2) scale), where systematic field investigations for mapping hillslope-channel linkages are not feasible. (C) 2019 The Authors. Published by Elsevier B.V.Show less"
33,"Zimmer, MA",Mar 2015 ,Pre- and postrestoration assessment of stream water-groundwater interactions: effects on hydrological and chemical heterogeneity in the hyporheic zone,FRESHWATER SCIENCE,"Reach-scale stream restoration with natural channel design is often used to improve stream ecosystem structure and function. Some investigators have studied the effects of restoration on the hyporheic zone, but most used space-for-time substitution instead of comparing the same reach before and after restoration. We examined spatial patterns of hyporheic exchange rates and geochemistry during base flow in a 30-m pool-riffle-pool sequence before and 1 y after the stream was restored by installation of a cross-vane and engineered rock-riffle. Prerestoration vertical hyporheic exchange rates were relatively uniform across the riffle bedform. Average downwelling was 30 cm/d at or upstream of the riffle, and average upwelling was 30 cm/d downstream of the riffle. Downwelling hyporheic exchange rates increased up to an order of magnitude adjacent to the cross-vane and in the engineered rock-riffle. Prerestoration porewater [NO3-] was distributed along a wide and continuous gradient (0.1-3.8 mg/L), with higher concentrations in areas of downwelling and lower concentrations in areas of upwelling. Postrestoration [NO3-] was distributed bimodally with relatively high concentrations (>1.6 mg/L) adjacent to the cross-vane and low concentrations (<1 mg/L) elsewhere. These results suggest that rapid flushing of surface water through the subsurface creates residence times too short to yield net changes in [NO3-] along flow paths around the cross-vane. Distinct zones of groundwater upwelling were present before and after restoration, but the size of the zone of upwelling increased downstream of the cross-vane after restoration, possibly because higher permeability material was placed over the original, lower permeability sediment during restoration, creating an effective anisotropy that favored horizontal flow and produced larger apparent zones of groundwater discharge.Show less"
34,"TRISKA, FJ",Apr 1993 ,PATTERNS OF HYDROLOGICAL EXCHANGE AND NUTRIENT TRANSFORMATION IN THE HYPORHEIC ZONE OF A GRAVEL-BOTTOM STREAM - EXAMINING TERRESTRIAL AQUATIC LINKAGES,FRESHWATER BIOLOGY,"1. The terrestrial-aquatic interface beneath a riparian corridor was investigated as a region of hydrological and biological control of nutrient flux. Subsurface flow paths were defined from the channel toward the riparian zone and also from the riparian zone toward the channel using tracer-injection studies. Solute transport had a rapid channel component (m min-1) and a slow hyporheic flow component (m h-1, m day-1). Subsurface flow beneath the riparian zone approximated a straight path entering at meanders but could also cross beneath the stream, possibly using relic channels.2. Dissolved oxygen (DO) concentration in the hyporheic zone ranged from < 1.0 to 9.5 mg l-1 due to permeability variations in bankside sediments. DO concentration was related to the proportion of stream water in the lateral hyporheic zone, indicating that the channel water was the DO source.3. The magnitude and timing of lateral water exchange was linked to previously published studies of nitrification and denitrification. Both nitrification potential and channel exchange decreased with distance from the channel and were absent at sites lacking effective exchange, due to low DO. Field amendment of ammonium to an aerobic flow path indicated nitrification potential under natural hydrological conditions. Denitrification potential was inversely related to channel exchange and was insignificant in channel sediments. Field amendment of acetylene plus nitrate to a flow path with low DO and minimal channel exchange indicated denitrification of amended nitrate.4. Comparison of hydraulic head to distribution of the biologically important solutes DO, ammonium, and nitrate was useful for interpreting previous findings and conceptualizing the riparian zone as a functioning ecotone between terrestrial and aquatic systems.Show less"
35,"Salehin, M",Sep 2003 ,Comparison of transient storage in vegetated and unvegetated reaches of a small agricultural stream in Sweden: seasonal variation and anthropogenic manipulation,ADVANCES IN WATER RESOURCES,"In this work, we compare solute transport and hyporheic exchange in vegetated and unvegetated reaches of Sava Brook, an agricultural stream in Sweden subject to extreme variations in channel vegetation and morphology due to both natural seasonal effects and anthropogenic manipulation. A solute injection experiment was conducted in September, 2001 (late summer), at which time there was extensive in-channel vegetation in upstream reaches but none in downstream reaches due to channel excavation by farmers. Experimental results are interpreted using both the advective storage path model and the transient storage model. Results from the vegetated and excavated reaches of the stream are compared both with each other and with the results of a previous experiment conducted in April, 1998 (early spring), when the stream was not excavated but there was only minimal vegetation present in the area due to natural seasonal effects. Results from the two injection experiments are compared by using scaled parameters that appropriately include the effects of stream velocity and depth on hyporheic exchange. This analysis indicates that the variation of solute storage time in all non-excavated agricultural reaches is attributable to differences in stream flow depth, velocity, and the hydraulic conductivity of the streambed sediments. Mixing in vegetated reaches is characterized by rapid exchange and considerable lag of the mean solute peak relative to the mean channel velocity. In addition, excavation altered the stream channel geometry so as to increase the storage time of solutes and reduce the effective exchange rate. This work indicates the need to consider the effect of specific processes when analyzing hyporheic exchange using tracer-injection methods, and supports the use of model frameworks with the potential to explicitly include different formulations for various hyporheic and dead zone transport processes. (C) 2003 Elsevier Ltd. All rights reserved.Show less"
36,"Zhang, JL",2017 ,"Quantifying the Spatial Variations of Hyporheic Water Exchange at Catchment Scale Using the Thermal Method: A Case Study in the Weihe River, China",ADVANCES IN METEOROLOGY,"Understanding the dynamics of hyporheic water exchange (HWE) has been limited by the hydrological heterogeneity at large catchment scale. The thermal method has been widely used to understand water exchange patterns in a hyporheic zone. This study was conducted in theWeihe River catchment in Shaanxi Province, China. A conceptual model was developed to determine water transfer patterns, and a one-dimensional heat diffusion-advection equation was employed to estimate vertical fluxes of ten different segments in the hyporheic zone in various ten segments of the catchment. The amount of water exchange varied from 78.47 mm/d to 23.66 mm/d and a decreasing trend from the upstream to downstream of catchment was observed. The spatial correlation of variability between the water exchange and distance is 0.62. The results indicate that mountain's topography trend is the primary driver influencing the distribution of river tributaries, and the water exchange amount has a decreasing trend from upstream to downstream of the main river channel.Show less"
37,"Allen, DJ",Aug 2010 ,"Interaction between groundwater, the hyporheic zone and a Chalk stream: a case study from the River Lambourn, UK",HYDROGEOLOGY JOURNAL,"Understanding the processes controlling groundwater/surface-water interaction is essential for effective resource management and for protecting sensitive ecosystems. Through intensive monitoring of Chalk groundwater, shallow gravel groundwater and surface water in the River Lambourn, UK, using a combination of hydrochemical and hydrophysical techniques, a complex pattern of interactions has been elucidated. The river is broadly in hydraulic contact with the streambed sediments and adjacent gravels and sands, but these deposits are mainly hydraulically separate from the underlying Chalk at the site. The hydraulic relationship between the river and underlying alluvium is variable, involving components of groundwater flow both parallel and transverse to the river and with both effluent and influent behaviour seen. While the gravel aquifer is significant in controlling groundwater/surface-water interaction, its importance as a route for flow down the catchment is likely to be modest compared with river discharge. The hydrological complexity revealed in a geological setting typical of lowland UK Chalk streams has implications both for investigation methods and for management such as in the setting of environmental objectives in the European Water Framework Directive.Show less"
38,"Lautz, LK",Nov 2006 ,Modeling surface and ground water mixing in the hyporheic zone using MODFLOW and MT3D,ADVANCES IN WATER RESOURCES,"We used a three-dimensional MODFLOW model, paired with MT3D, to simulate hyporheic zones around debris dams and meanders along a semi-arid stream. MT3D simulates both advective transport and sink/source mixing of solutes, in contrast to particle tracking (e.g. MODPATH), which only considers advection. We delineated the hydrochemically active hyporheic zone based on a new definition, specifically as near-stream subsurface zones receiving a minimum of 10% surface water within a 10-day travel time. Modeling results indicate that movement of surface water into the hyporheic zone is predominantly an advective process. We show that debris dams are a key driver of surface water into the subsurface along the experimental reach, causing the largest flux rates of water across the streambed and creating hyporheic zones with up to twice the cross-sectional area of other hyporheic zones. Hyporheic exchange was also found in highly sinuous segments of the experimental reach, but flux rates are lower and the cross-sectional areas of these zones are generally smaller. Our modeling approach simulated surface and ground water mixing in the hyporheic zone, and thus provides numerical approximations that are more comparable to field-based observations of surface-groundwater exchange than standard particle-tracking simulations. (c) 2005 Elsevier Ltd. All rights reserved.Show less"
39,"Fasching, C",Mar 2016 ,Hydrology controls dissolved organic matter export and composition in an Alpine stream and its hyporheic zone,LIMNOLOGY AND OCEANOGRAPHY,"Streams and rivers transport dissolved organic matter (DOM) from the terrestrial environment to downstream ecosystems. In light of climate and global change it is crucial to understand the temporal dynamics of DOM concentration and composition, and its export fluxes from headwaters to larger downstream ecosystems. We monitored DOM concentration and composition based on a diurnal sampling design for 3 years in an Alpine headwater stream. We found hydrologic variability to control DOM composition and the coupling of DOM dynamics in the streamwater and the hyporheic zone. High-flow events increased DOM inputs from terrestrial sources (as indicated by the contributions of humic- and fulvic-like fluorescence), while summer baseflow enhanced the autochthonous imprint of DOM. Diurnal and seasonal patterns of DOM composition were likely induced by biological processes linked to temperature and photosynthetic active radiation (PAR). Floods frequently interrupted diurnal and seasonal patterns of DOM, which led to a decoupling of streamwater and hyporheic water DOM composition and delivery of aromatic and humic-like DOM to the streamwater. Accordingly, DOM export fluxes were largely of terrigenous origin as indicated by optical properties. Our study highlights the relevance of hydrologic and seasonal dynamics for the origin, composition and fluxes of DOM in an Alpine headwater stream.Show less"
40,"Guha, S",33rd ACM Symposium on Principles of Database Systems (PODS),Vertex and Hyperedge Connectivity in Dynamic Graph Streams,,
41,"Scarsbrook, MR",Jun 2002 ,Detecting patterns in hyporheic community structure: does sampling method alter the story?,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,"Hyporheic invertebrates were sampled in six small headwater streams draining pine, pasture, and native forest catchments. Sites were sampled in autumn and spring using three different hyporheic sampling methods (colonisation pots, pump sampling, and freeze-coring). Total invertebrate abundance and taxon richness differed significantly among sites on both sampling occasions for pump samples, whereas freeze-coring did not discriminate among sites, and pot samples showed significant differences in autumn, but not in spring. Differences among sites with respect to community composition were not consistent between sampling methods. Community ordination indicated that samples from colonisation pots tended to group together, whereas pump and freeze core samples were widely separated. Differences across land uses were also apparent (native forest sites formed a distinct cluster separated from pine and pasture sites). Results suggest that colonisation pots may provide a pathway for the entry of epigean organisms into the hyporheic zone even when hydraulic connectivity between surface and hyporheic zones is low. Invertebrate abundance was very low in pump samples, and this method also captured the fewest taxa of the three methods. The size bias known to exist with pump sampling techniques may restrict the usefulness of the method when comparing streams of differing hydraulic conductivity.Show less"
42,"Cardenas, MB",Mar 15 2008 ,Comparison of hyporheic exchange under covered and uncovered channels based on linked surface and groundwater flow simulations,WATER RESOURCES RESEARCH,"Hyporheic exchange is an important process upon which stream biogeochemical cycling is dependent. The potential for hyporheic exchange in covered channels (i.e., ice-covered channels, karst conduits, fractures) with permeable sediments has not yet been assessed. We characterize the potential for hyporheic exchange in covered channels using linked turbulent channel flow/groundwater flow simulations. Simulations show that hyporheic exchange occurs in covered channels which have shallower hyporheic zones and larger hyporheic fluxes than equivalent-depth equivalent-discharge uncovered channels. We also analyzed hyporheic exchange for the case of freely floating covers with rough undersides and found that hyporheic exchange decreases with increasing cover roughness which in turn is driven by subdued bed topography, a response to additional resistance due to covers. The results suggest that hyporheic exchange occurs in covered channels and may be just as or perhaps more important to the ecology and biogeochemistry of these channels than to open channel streams.Show less"
43,"Cleven, EJ",May 2003 ,A sandy hyporheic zone limited vertically by a solid boundary,ARCHIV FUR HYDROBIOLOGIE,"Knowledge on sandy hyporheic zones in streams, especially those limited by a solid layer, is scarce. We studied seasonal and spatial patterns of abiotic parameters in the hyporheic zone of a lowland stream, in which the depth of the sandy sediment is limited by a layer of iron pan, a cemented and firm Fe- and Mn-rich horizon that hinders exchange between stream/interstitial water and ground water. Temperature, dissolved organic carbon, particulate organic matter, phosphorus, and nitrogen compounds in the interstitial water reflected the conditions of the infiltrating channel water. Concentrations of the abiotic parameters varied within the same ranges at all investigated depths, suggesting that interstitial water and channel water were very homogeneous. The exception was dissolved oxygen, where interstitial concentration was lower. However, the spatial distribution of interstitial dissolved oxygen, examined at a small scale (decimetre/centimetre level), did not follow a uniform pattern. These data contribute to a better understanding and documentation of sandy hyporheic zone characteristics.Show less"
44,"Piscart, C",Sep 15 2011 ,Leaf litter recycling in benthic and hyporheic layers in agricultural streams with different types of land use,SCIENCE OF THE TOTAL ENVIRONMENT,"Changes in land use and intensification of agricultural pressure have greatly accelerated the alteration of the landscape in most developed countries. These changes may greatly disturb the adjacent ecosystems, particularly streams, where the effects of pollution are amplified. In this study, we used the leaf litter breakdown rate to assess the functional integrity of stream ecosystems and river sediments along a gradient of either traditional extensive farming or a gradient of vineyard area. In the benthic layer, the total litter breakdown process integrates the temporal variability of the anthropogenic disturbances and is strongly influenced by land use changes in the catchment even though a low concentration of toxics was measured during the study period. This study also confirmed the essential role played by amphipods in the litter breakdown process. In contrast, microbial processes may have integrated the variations in available nutrients and dissolved oxygen concentrations, but failed to respond to the disturbances induced by vineyard production (the increase in pesticides and metal concentrations) during the study period. The response of microbes may not be sensitive enough for assessing the global effect of seasonal agricultural practices. Finally, the leaf litter breakdown measured in the hyporheic zone seemed mainly driven by microbial activities and was hence more affected by vertical exchanges with surface water than by land use practices. However, the breakdown rate of leaf litter in the hyporheic zone may constitute a relevant way to evaluate the impact on river functioning of any human activities that induce massive soil erosion and sediment clogging. (C) 2011 Elsevier B.V. All rights reserved.Show less"
45,"Alexander, LC",Apr 2018 ,Featured Collection Introduction: Connectivity of Streams and Wetlands to Downstream Waters,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Connectivity is a fundamental but highly dynamic property of watersheds. Variability in the types and degrees of aquatic ecosystem connectivity presents challenges for researchers and managers seeking to accurately quantify its effects on critical hydrologic, biogeochemical, and biological processes. However, protecting natural gradients of connectivity is key to protecting the range of ecosystem services that aquatic ecosystems provide. In this featured collection, we review the available evidence on connections and functions by which streams and wetlands affect the integrity of downstream waters such as large rivers, lakes, reservoirs, and estuaries. The reviews in this collection focus on the types of waters whose protections under the U.S. Clean Water Act have been called into question by U.S. Supreme Court cases. We synthesize 40+ years of research on longitudinal, lateral, and vertical fluxes of energy, material, and biota between aquatic ecosystems included within the Act's frame of reference. Many questions about the roles of streams and wetlands in sustaining downstream water integrity can be answered from currently available literature, and emerging research is rapidly closing data gaps with exciting new insights into aquatic connectivity and function at local, watershed, and regional scales. Synthesis of foundational and emerging research is needed to support science-based efforts to provide safe, reliable sources of fresh water for present and future generations.Show less"
46,"Jones, JB",1995 ,"Methanogenesis in Arizona, USA dryland streams",BIOGEOCHEMISTRY,"Methanogenesis was studied in five streams of central and southern Arizona by examining the distribution of methane in interstitial water and evasion of methane in three subsystems (hyporheic, parafluvial and bank sediments). In Sycamore Creek, the primary study site (studied during summer and early autumn), methane content of interstitial water exhibited a distinct spatial pattern. In hyporheic (sediments beneath the wetted channel) and parfluvial zones (active channel sediments lateral to the wetted channel), which were well oxygenated due to high hydrologic exchange with the surface stream and had little particulate organic matter (POM), interstitial methane concentration averaged only 0.03 mgCH(4)-C/L. Bank sediments (interface between the active channel and riparian zone), in contrast, which were typically vegetated, had high POM, low hydrologic exchange and concomitantly low dissolved oxygen levels, had interstitial concentration averaging 1.5 mgCH(4)-C/L. Methane emission from Sycamore Creek, similar to methane concentration, averaged only 3.7 mgCH(4)-C . m(-2). d(-1) from hyporheic and parafluvial zones as opposed to 170 mgCH(4)-C . m(-2). d(-1) from anoxic bank sediments. Methane in four additional streams sampled (one sampling date during late winter) was low and exhibited little spatial variation most likely due to cooler stream temperatures. Interstitial methane in parafluvial and bank sediments of all four streams ranged from only 0.005 to 0.1 mgCH(4)-C/L. Similarly methane evasion was also low from these streams varying from 0 to 5.7 mgCH(4)-C . m(-2). d(-1). The effects of organic matter and temperature on methanogenesis were further examined by experimentally manipulating POM and temperature in stoppered flasks filled with hyporheic sediments and stream water. Methane production significantly increased with all independent variables. Methane production is greatest in bank sediments that are relatively isolated hydrologically and lowest in hyporheic and parafluvial sediments that are interactive with the surface stream.Show less"
