,First author,Year,Title,Journal,Abstract
24,"Roche, KR",Feb 2019 ,Modeling Benthic Versus Hyporheic Nutrient Uptake in Unshaded Streams With Varying Substrates,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Assessments of riverine ecosystem health and water quality require knowledge of how headwater streams transport and transform nutrients. Estimates of nutrient demand at the watershed scale are commonly inferred from reach-scale solute injections, which are typically reported as uptake velocities (v(f)). Multiple interacting processes control v(f), making it challenging to predict how v(f) responds to physical changes in the stream. In this study, we link v(f) to a continuous time random walk model to quantify how v(f) is controlled by in-stream (velocity, dispersion, and benthic reaction) and hyporheic processes (exchange rate, residence times, and hyporheic reaction). We fit the model to conservative (NaCl) and nitrate (NO3--N) pulse tracer injections in unshaded replicate streams at the Notre Dame Linked Experimental Ecosystem Facility, which differed only in substrate size and distribution. Experiments were conducted over the first 25days of biofilm colonization to examine how the interaction between substrate type and biofilm growth influenced modeled processes and v(f). Model fits of benthic reaction rates were approximate to 8x greater than hyporheic reaction rates for all experiments and did not vary with substrate type or over time. High benthic reactivity was associated with filamentous green algae coverage on the streambed, which dominated total algal biomass. Finally, v(f) was most sensitive to benthic reaction rate and stream velocity, and sensitivity varied with stream conditions due to its nonlinear dependence on all modeled processes. Together, these results demonstrate how reach-scale nutrient demand reflects the relative contributions of biotic and abiotic processes in the benthic layer and the hyporheic zone.Show less"
25,"Kasahara, T",Oct 2007 ,Instream restoration: Its effects on lateral stream-subsurface water exchange in urban and agricultural streams in Southern Ontario,RIVER RESEARCH AND APPLICATIONS,"Instream restoration strategies do not generally consider the subsurface environment. The study of recently restored stream reaches can provide an opportunity to assess the impacts of restoration on surface-subsurface exchange. In this study, lateral hyporheic zones occurring in a constructed gravel bar and re-meandered stream reach were examined, using hydrometric data in combination with differences in background conservative ion and tracer injection experiments. Both the constructed gravel bar and the meander bends induced lateral hyporheic exchange flow. In the gravel bar, lateral hyporheic exchange increased after a riffle-pool sequence was constructed in the channel adjacent to the bar. The substrate in the meander bends had low saturated hydraulic conductivity, and the stream-subsurface exchange was limited despite the large change in channel configuration. These results suggest that to enhance and maintain stream-subsurface water exchanges, restoration projects that modify horizontal geometry should involve construction of vertical morphologic features, and where floodplain sediments are fine-grained, the addition of coarse sediments should also be incorporated in the design. Copyright (c) 2007 John Wiley & Sons, Ltd.Show less"
26,"Wondzell, SM",Feb 15 2006 ,"Effect of morphology and discharge on hyporheic exchange flows in two small streams in the Cascade Mountains of Oregon, USA",HYDROLOGICAL PROCESSES,"Stream-tracer injections were used to examine the effect of channel morphology and changing stream discharge on hyporheic exchange flows. Direct observations were made from well networks to follow tracer movement through the hyporheic zone. The reach-integrated influence of hyporheic exchange was evaluated using the transient storage model (TSM) OTIS-P. Transient storage modelling results were compared with direct observations to evaluate the reliability of the TSM. Results from the tracer injection in the bedrock reach supported the assumption that most transient storage in headwater mountain streams results from hyporheic exchange. Direct observations from the well networks in colluvial reaches showed that subsurface flow paths tended to parallel the valley axis. Cross-valley gradients were weak except near steps, where vertical and cross-valley hydraulic gradients indicated a strong potential for stream water to downwell into the hyporheic zone. The TSM parameters showed that both size and residence time of transient storage were greater in reaches with a few large log-jam-formed steps than in reaches with more frequent, but smaller steps. Direct observations showed that residence times in the unconstrained stream were longer than in the constrained stream and that little change occurred in the location and extent of the hyporheic zone between low- and high-baseflow discharges in any of the colluvial reaches. The transient storage modelling results did not agree with these observations, suggesting that the TSM was insensitive to long residence-time exchange flows and was very sensitive to changes in discharge. Disagreements between direct observations and the transient storage modelling results highlight fundamental problems with the TSM that confound comparisons between the transient storage modelling results for tracer injections conducted under differing flow conditions. Overall, the results showed that hyporheic exchange was little affected by stream discharge (at least over the range of baseflow discharges examined in this study). The results did show that channel morphology controlled development of the hyporheic zone in these steep mountain stream channels. Copyright (c) 2005 John Wiley & Sons, Ltd.Show less"
27,"Marciniak, M",Sep 1 2022 ,VARIABILITY OF WATER EXCHANGE IN THE HYPORHEIC ZONE OF A LOWLAND RIVER IN POLAND BASED ON GRADIENTOMETRIC STUDIES,QUAESTIONES GEOGRAPHICAE,"The Moszczenica is a lowland river, which is a third-order river with a length of 55 km; it flows into the Bzura River in central Poland. The objective of this study was to evaluate two important factors in the exchange between surface water and groundwater in the hyporheic zone: a considerable change in water flow conditions and various origins of riverbed sections, natural and artificial. To identify the spatial variation of the hydraulic gradient in the hyporheic zone of the river, a gradientmeter was applied. The measurements show that at low water stages, upwelling was dominant, with an evidently inactive zone, whereas downwelling was inconsiderable. However, the morphology of the riverbed changed during the flood flow, and downwelling clearly dominated. Upwelling zones retained their activity despite a major change in hydrological conditions. Present studies on the artificially dug Moszczenica Canal have documented outflow of water from an artificial medieval canal to a naturally formed drainage base. This means that despite the passage of hundreds of years, the natural drainage base of the Moszczenica River is still active. Studies have demonstrated the applicability of the gradientmeter for evaluating the interaction between surface and groundwaters in the hyporheic zone.Show less"
28,"Shrivastava, S",Feb 2021 ,Influence of Bioturbation on Hyporheic Exchange in Streams: Conceptual Model and Insights From Laboratory Experiments,WATER RESOURCES RESEARCH,"Bioturbation occurs in streambeds by the action of a range of faunal species, but little is known about how it could modify the hyporheic exchange in streams. Previous experimental work investigating the effects of sediment-biota interaction on exchange across the sediment-water interface has been largely conducted in small mesocosms or infiltration columns that do not represent the lotic environment adequately. Therefore, the experimental findings from these studies may not be transferable to flowing water environments (e.g., streams). In this work, we first present a conceptual model demonstrating the causal pathways through which the sediment reworking and burrow ventilation processes (together referred to as bioturbation) could potentially modify the hyporheic flow regime. Next, to study the role of activities of faunal organisms in lotic environments and test some of the arguments presented in the model, laboratory experiments are conducted in re-circulating flumes. The experiments involved investigating the modification of dune-induced hyporheic flow due to the activities of a model bioturbating organism, Lumbriculus variegatus, following a control (without organisms) and treatment (with organisms) based experimental design. The sediment reworking activities such as surficial deposition of fecal pellets and burrowing by L. variegatus caused significantly higher hyporheic flux, longer mean residence times, and deeper solute penetration in the treatment flumes relative to the control flumes. We advocate that more intensive laboratory experiments and field investigations must be conducted to test the propositions put forward in the conceptual model and advance our understanding of the role of bioturbation process in fluvial ecosystems.Show less"
29,"Hall, RO",Jan 2020 ,Gas exchange in streams and rivers,WILEY INTERDISCIPLINARY REVIEWS-WATER,"Gas exchange across the air-water boundary of streams and rivers is a globally large biogeochemical flux. Gas exchange depends on the solubility of the gas of interest, the gas concentrations of the air and water, and the gas exchange velocity (k), usually normalized to a Schmidt number of 600, referred to as k(600). Gas exchange velocity is of intense research interest because it is problematic to estimate, is highly spatially variable, and has high prediction error. Theory dictates that molecular diffusivity and turbulence drives variation in k(600) in flowing waters. We measure k(600) via several methods from direct measures, gas tracer experiments, to modeling of diel changes in dissolved gas concentrations. Many estimates of k(600) show that surface turbulence explains variation in k(600) leading to predictive models based upon geomorphic and hydraulic variables. These variables include stream channel slope and stream flow velocity, the product of which, is proportional to the energy dissipation rate in streams and rivers. These empirical models provide understanding of the controls on k(600), yet high residual variation in k(600) show that these simple models are insufficient for predicting individual locations. The most appropriate method to estimate gas exchange depends on the scientific question along with the characteristics of the study sites. We provide a decision tree for selecting the best method to estimate k(600) for individual river reaches to scaling to river networks.Show less"
30,"Larson, LN",Sep 25 2013 ,Hydrogeochemical niches associated with hyporheic exchange beneath an acid mine drainage-contaminated stream,JOURNAL OF HYDROLOGY,"Biological low-pH Fe(II)-oxidation creates terraced iron formations (TIFs) that remove Fe(III) from solution. TIFs can be used for remediation of acid mine drainage (AMD), however, as sediment depth increases, Fe(III)-reduction in anoxic subsurface areas may compromise treatment effectiveness. In this study we used near-surface electrical resistivity imaging (ERI) and in situ pore-water samplers to spatially resolve bulk conductivity changes within a TIF formed in a stream emanating from a large abandoned deep clay mine in Cambria County, Pennsylvania, USA. Because of the high fluid electrical conductivity of the emergent AMD (1860 mu S), fresh water (42 mu S) was added as a dilution tracer to visualize the spatial and temporal extent of hyporheic exchange and to characterize subsurface flow paths. Distinct hydrogeochemical niches were identified in the shallow subsurface beneath the stream by overlaying relative groundwater velocities (derived from ERI) with pore-water chemistry profiles. Niches were classified based on relatively ""fast"" versus ""slow"" rates of hyporheic exchange and oxic versus anoxic conditions. Pore-water concentrations and speciation of iron, pH, and redox potential differed between subsurface flow regimes. The greatest extent of hyporheic exchange was beneath the center of the stream, where a shallower (<10 cm) Fe(II)-oxidizing zone was observed. Meanwhile, less hyporheic exchange was observed near the channel banks, concurrent with a more pronounced, deeper (>70 cm) Fe(II)-oxidizing zone. At these locations, relatively slower groundwater exchange may promote biotic Fe(II)-oxidation and improve the long-term stability of Fe sequestered in TIFs. (C) 2013 Elsevier B.V. All rights reserved.Show less"
31,"Liu, DS",Dec 2020 ,Hyporheic exchange mechanism driven by flood wave,HYDROLOGICAL PROCESSES,"To study the hyporheic exchange driven by a single peak flood-induced water level fluctuation (i.e., flood wave), a method combining numerical simulation with theoretical derivation was proposed based on the Inbuk Stream, Korea, where flooding occurs frequently. The hyporheic exchanges induced by different flood waves were investigated by varying amplitude (A), duration (T), wave type parameter (r), and rising duration (t(p)), which were adopted from the real-time stream stage fluctuations. Additionally, the idea of constant upstream flood volume (CUFV) condition for flood waves was put forward, and the effects of ""Botan"" (T/A) and peak number (N) on hyporheic exchange were studied. The results showed that the hyporheic exchange flux (q) was controlled by the water level h (sine-type) and its change rate v (cosine-type), and was proportional to the polynomial of them q proportional to (omega center dot h + v), where omega is the angular frequency of the flood wave. Based on this mechanism, the influence principles on hyporheic exchanges of the typical flood wave parameters (A, T, r and t(p)) as well as T/A and N under CUFV condition were clarified. The main characteristic variables of hyporheic exchange, which were maximum aquifer storage and residence time, were positively correlated. They also had positive relations to the integral of the flood wave over time, which increased when the wave became higher, wider, rounder and less skewed. However, when CUFV condition was imposed, the residence time was positively correlated with T/A, whereas the maximum aquifer storage was negatively correlated with T/A. With the increase in N, water exchanged more frequently and some water returned to the stream early, leading to the slight decrease in maximum aquifer storage and residence time. These findings enriched the theory of hyporheic exchange driven by surface water fluctuation and be of great significance to enhance pollutant degradation in the hyporheic zone downstream of reservoirs.Show less"
32,"Lyu, HH",Jan 1 2020 ,Stream order and connectivity affect phosphorus distribution in plain river network,ENVIRONMENTAL POLLUTANTS AND BIOAVAILABILITY,"The order and connectivity of streams influence phosphorus distribution extensively. In this work, the space-and-time variabilities of total phosphorus (TP), particulate phosphorus (PP), total dissolved phosphorus (TDP), dissolved reactive phosphorus (DRP), and dissolved unreactive phosphorus (DUP) in streams of three orders (?, ?, III) were analyzed during each spring of 2016-2018 in a plain river network area, China. The results show that: ? PP was the main form of TP and DRP was the main form of TDP. ? The average concentrations of phosphorus in the order ? streams were significant larger than those in the order III streams. ? The concentrations of TP, PP, TDP, and DRP in the poor-connected streams were considerably higher than those in the well-connected streams. Therefore, it is essential to implement effective practices to improve the protection and appropriate connectivity of small streams in plain river network areas.Show less"
33,"Kaser, DH",May 2013 ,ON THE IMPORTANCE OF CONSIDERING CHANNEL MICROFORMS IN GROUNDWATER MODELS OF HYPORHEIC EXCHANGE,RIVER RESEARCH AND APPLICATIONS,"The infiltration of stream water in the sediment and its return to the streama process known here as hyporheic exchange flows (HEF)is a critical control of the structure and functions of the stream ecosystem. River restoration programmes will increasingly require quantitative methods for evaluating this influence. Previous studies have already shown the potential of numerical groundwater models to characterize HEF and compare restoration scenarios. Although various sources of uncertainty are acknowledged, the potential effect of small streambed structures (or microforms), such as grains or ripples, embedded in channel-unit scale structures (or macroforms), such as riffle-pool sequences, is commonly ignored. Here, a simple conceptualization through a 2-D vertical model is used to test whether (i) ignoring microforms in groundwater models at the macroform scale can impact estimations of residence times; (ii) microforms can influence HEF patterns driven by macroforms; and conversely (iii) the uncertainty of head measurements in stream piezometers can affect our understanding of HEF patterns. Results show that (i) residence times and flux estimations can be strongly affected by the modeller's choice to represent microform-induced HEF or not; (ii) the interaction of the microform and macroform scales can induce various subsurface flow patterns; and (iii) the perceived significance of microform-induced HEF is highly sensitive to the uncertainty of in-stream measurements of subsurface heads. Little is known about the relative efficiency of these microform and macroform scales, which are effectively influencing exchange at different depths and interacting with each other. Future studies that consider biogeochemical cycling or streambed ecology should be placed in this context. It is also necessary to find ways of including this source of uncertainty in groundwater models of HEF. Copyright (c) 2012 John Wiley & Sons, Ltd.Show less"
34,"Liang, D",Feb 1 2022 ,Effects of heavy metals and hyporheic exchange on microbial community structure and functions in hyporheic zone,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"The responses of microbial communities in hyporheic zone to the eco-hydrological process have been a hotspot in river ecological health research. However, the impact of different metal pollution levels and hyporheic exchange on the microbial communities are still unclear. In this study, we further explored the effects of different degrees of heavy metals pollution and the strength of hyporheic exchange on the structures and functions of microbial community in hyporheic zone sediment ecosystem. Sediments were collected from the Weihe River to determine the concentrations of heavy metals, grain size distribution, and hydraulic conductivity, and the microbial information were obtained by eDNA technology. The comprehensive pollution status of the study area was at the slight and moderate level. The hydraulic conductivity (Kv) varied between 0.20 and 3.65 (m/d). The microbial community structures had complex temporal and spatial heterogeneity. The microbial molecular ecological network had modular characteristics and significant differences in different periods (p < 0.05). Metabolic functional genes in microbial communities had the highest relative abundance. In particular, there is a significant negative correlation between heavy metals and microorganisms (p < 0.05), with Cu and Zn contributing the most to microbial community changes (p < 0.05). Moreover, grain size had a significant impact on microorganisms, heavy metals and grain size significantly affect the predictive functions of microbial communities. Our in-depth research on microorganisms in the hyporheic zone provides references for monitoring and bioremediation of aquatic ecosystems.Show less"
35,"Hester, ET",May 2018 ,Comparing reach scale hyporheic exchange and denitrification induced by instream restoration structures and natural streambed morphology,ECOLOGICAL ENGINEERING,"Excess nutrients commonly lead to eutrophication and harmful algal blooms. Stream restoration is increasingly popular for nutrient removal enhancing exchange with the reactive hyporheic zone. Hyporheic reactions such as denitrification are often transport-limited and instream restoration structures have been proposed to enhance hyporheic exchange and nutrient removal. However, the comparative effects of instream structure types and watershed setting (i.e. environmental characteristics such as sediment hydraulic conductivity, stream slope) are still poorly understood. Here we used MIKE SHE to model groundwater and surface water interaction and nitrate removal (denitrification) in a 200 m second order stream reach. We simulated various in-stream structures (channel-spanning weirs, partially spanning structures such as cross veins, buried structures) and investigated the effect of controlling environmental characteristics that vary with watershed setting. We found that the environmental characteristics had the greatest effect on surface water-groundwater exchange and therefore denitrification, including streambed hydraulic conductivity, natural or background stream topography and slope, and groundwater levels. Type and number of instream structures also influenced surface water-groundwater exchange and denitrification, but to a lesser degree. Human effects at the watershed scale from agriculture and urbanization likely play a role in whether reach-scale restoration practices succeed in achieving water quality goals both through effect on exchange itself (e.g., altering bed sediment texture) and on nitrate sources. More broadly, restoration efforts at the watershed scale itself, such as reducing fertilizer use or improving stormwater management, may be necessary to achieve ambitious water quality goals. Nevertheless, reach-scale restoration efforts such as in-stream structures may play a useful role in certain watershed settings, for example where groundwater conditions induce neither strong gaining nor strong losing conditions. The interaction of reachscale modifications and watershed setting must be understood to optimize nutrient removal from stream restoration through enhanced hyporheic exchange.Show less"
36,"Fox, A",Sep 2016 ,The effect of losing and gaining flow conditions on hyporheic exchange in heterogeneous streambeds,WATER RESOURCES RESEARCH,"Bed form-induced hyporheic exchange flux (q(H)) is increasingly viewed as a key process controlling water fluxes and biogeochemical processes in river networks. Despite the fact that streambeds are inherently heterogeneous, the majority of bed form flume-scale studies were done on homogeneous systems. We conducted salt and dye tracer experiments to study the effects of losing and gaining flow conditions on q(H) using a laboratory recirculating flume system packed with a heterogeneous streambed, and equipped with a drainage system that enabled us to apply losing or gaining fluxes. We found that when either losing or gaining fluxes increased (regardless of whether the flux was upward or downward), q(H) followed an exponential decline, the volume of the hyporheic flow cell drastically reduced, and the mean residence times declined moderately. A numerical flow model for the heterogeneous streambed was set up and fitted against the experimental data in order to test whether an equivalent homogeneous case exists. The measured q(H) were accurately predicted with the heterogeneous model, while it was underestimated using a homogeneous model characterized by the geometric mean of the hydraulic conductivity. It was also shown that in order to produce the results of the heterogeneous model with an equivalent hydraulic conductivity, the latter had to be increased as the losing or gaining fluxes increase. The results strongly suggest that it is critical to adequately account for the heterogeneous streambed structure in order to accurately predict the effect of vertical exchange fluxes between the stream and groundwater on hyporheic exchange.Show less"
37,"Boano, F",Sep 27 2006 ,Sinuosity-driven hyporheic exchange in meandering rivers,GEOPHYSICAL RESEARCH LETTERS,"A model for the evaluation of the intra- meander hyporheic exchange fluxes is presented. The method relies on a physically- based morphodynamic model to predict the characteristics of the flow field in a meandering river and the temporal evolution of its planimetry. The hyporheic fluxes induced at the meander scale by the river sinuosity can therefore be computed. The application of the model to a simulated case has shown the fundamental role of the river planimetry on the hyporheic exchange pattern at the meander scale, and its influence on the long- term evolution of the hyporheic exchange.Show less"
38,"Boulton, AJ",Jul 2007 ,Hyporheic invertebrate community composition in streams of varying salinity in southwestern Australia: Diversity peaks at intermediate thresholds,RIVER RESEARCH AND APPLICATIONS,"Man), streams of southwestern Australia have become secondarily saline through land clearance and other human activities in their catchments. Elevated salinities impact on aquatic biota and ecological processes of surface streams but little is known of the effects on the diversity and community composition of hyporheic (subsurface) invertebrates occupying the saturated sediments where surface and groundwaters exchange. We hypothesized that biodiversity of hyporheic invertebrates would decline with increasing salinity, especially where saline groundwater upwelled into the surface stream. We also predicted changes in community composition associated with salinity and direction of vertical hydrological exchange. Water and hyporheic invertebrates were sampled from downwelling and upwelling zones of 13 streams in southwestern Australia ranging in median surface water salinity from 0.27 to 17.86 g L-1. Overall, taxa richness of hyporheic invertebrates was uncorrelated with salinity but. surprisingly, correlated positively with the salinity of upwelling water. However, when the sites were divided into 'fresh' (<3 g L-1) and 'mesosaline' (<3 g L-1) groups, this relationship became non-significant. Instead, taxa richness and total abundance were correlated positively with salinity of downwelling water in fresh sites and negatively in mesosaline sites, resulting in a peak in richness at intermediate salinities. Community composition was unrelated to direction of hydrological exchange but was strongly associated with hyporheic salinity. Hyporheic assemblages of 'fresh' rivers were typified by harpacticoid copepods and candoniid ostracods, whereas the amphipod Austrochiltonia and several dipteran groups were more common below 'mesosaline' rivers. Although many hyporheic taxa collected in this study apparently have broad tolerances to salinity, secondary salinization due to human activities potentially changed community composition, possibly altering rates of ecological processes such as organic matter breakdown occurring within the sediments of streams undergoing salinization. Copyright K) 2007 John Wiley & Sons, Ltd.Show less"
39,"Trauth, N",Apr 2015 ,Hydraulic controls of in-stream gravel bar hyporheic exchange and reactions,WATER RESOURCES RESEARCH,"Hyporheic exchange transports solutes into the subsurface where they can undergo biogeochemical transformations, affecting fluvial water quality and ecology. A three-dimensional numerical model of a natural in-stream gravel bar (20 m x 6 m) is presented. Multiple steady state streamflow is simulated with a computational fluid dynamics code that is sequentially coupled to a reactive transport groundwater model via the hydraulic head distribution at the streambed. Ambient groundwater flow is considered by scenarios of neutral, gaining, and losing conditions. The transformation of oxygen, nitrate, and dissolved organic carbon by aerobic respiration and denitrification in the hyporheic zone are modeled, as is the denitrification of groundwater-borne nitrate when mixed with stream-sourced carbon. In contrast to fully submerged structures, hyporheic exchange flux decreases with increasing stream discharge, due to decreasing hydraulic head gradients across the partially submerged structure. Hyporheic residence time distributions are skewed in the log-space with medians of up to 8 h and shift to symmetric distributions with increasing level of submergence. Solute turnover is mainly controlled by residence times and the extent of the hyporheic exchange flow, which defines the potential reaction area. Although streamflow is the primary driver of hyporheic exchange, its impact on hyporheic exchange flux, residence times, and solute turnover is small, as these quantities exponentially decrease under losing and gaining conditions. Hence, highest reaction potential exists under neutral conditions, when the capacity for denitrification in the partially submerged structure can be orders of magnitude higher than in fully submerged structures.Show less"
40,"Lee, A",Jan 2022 ,Hyporheic Exchange Due to Cobbles on Sandy Beds,WATER RESOURCES RESEARCH,"Hyporheic exchange induced by riverbed topography and roughness provides important ecosystem functions. We investigated how cobble clusters embedded in a finer-grained sand bed affect the near-bed channel flow and the exchange of surface and subsurface water. We tested how the spacing and embeddedness of cobbles altered hyporheic exchange through a three-dimensional fully coupled surface-subsurface model. The 3D modeling framework captured the full physics of the exchange process locating the lateral position of upwelling zones on the side of the cobble. As the cobbles protrude more into the channel, eddies appear downstream, with smaller vortices where cobbles are closer together. In our simulations, hyporheic exchange increased with the spacing and protrusion ratio. The travel time in the hyporheic zone also increased with the protrusion ratio because the hyporheic flow paths are longer when the cobble is more protruded. With different spacings at the highest protrusion ratio, the average slope of early time breakthrough curve was steeper for large spacing settings: the travel time increases as the spacing decreases.Show less"
41,"Cook, S",Dec 20 2020 ,Bedform characteristics and biofilm community development interact to modify hyporheic exchange,SCIENCE OF THE TOTAL ENVIRONMENT,"The physical and biological attributes of riverine ecosystems interact in a complex manner which can affect the hydrodynamic behaviour of the system. This can alter the mixing characteristics of a river at the sediment-water interface. Research on hyporheic exchange has increased in recent years driven by a greater appreciation for the importance of this dynamic ecotone in connecting and regulating river systems. An understanding of process-based interactions driving hyporheic exchange is still limited, specifically the feedbacks between the physical and biological controlling factors. The interplay between bed morphology and sediment size on biofilm community development and the impact on hyporheic exchange mechanisms, was experimentally considered. Purpose built recirculating flume systems were constructed and three profiles of bedform investigated: i) flat, ii) undulating lambda = 1 m, ii) undulating lambda = 0.2 m, across two different sized sediments (0.5 mm and 5 mm). The influence of biofilm growth and bedform interaction on hyporheic exchange was explored, over time, using discrete repeat injections of fluorescent dye into the flumes. Hyporheic exchange rates were greatest in systems with larger sediment sizes (5 mm) and with more bedforms (undulating lambda = 0.2). Sediment size was a dominant control in governing biofilm growth and hyporheic exchange in systems with limited bedform. In systems where bedform was prevalent, sediment size and biofilm appeared to no longer be a control on exchange clue to the physical influence of advective pumping. Here, exchange rates within these environments were more consistent overtime, despite greater microbial growth. As such, bedform has the potential to overcome the rate limiting effects of biotic factors on hyporheic exchange and sediment size on microbial penetration. This has implications for pollutant and nutrient penetration; bedforms increase hydrological connectivity, generating the opportunity to support microbial communities at depth and as such, improve the self-purification ability of river systems. Crown Copyright (C) 2020 Published by Elsevier B.V.Show less"
42,"Boano, F",Oct 23 2009 ,Gravity-driven water exchange between streams and hyporheic zones,GEOPHYSICAL RESEARCH LETTERS,"The exchange of water and nutrients between rivers and hyporheic zones has been recognized as a very important process for the stream ecosystem. This water exchange is generally explained by pressure gradients on the riverbed that are induced by fluvial geomorphological features or by turbulent coherent structures. In this work we discuss a different exchange mechanism due to density gradients between the in-stream and the hyporheic water. We present laboratory results that show how weak density gradients are able to induce significant hyporheic fluxes. This gravity-induced exchange is expected to play a major role in streams with low-permeability sediments or with small topographic features. Citation: Boano, F., D. Poggi, R. Revelli, and L. Ridolfi (2009), Gravity-driven water exchange between streams and hyporheic zones, Geophys. Res. Lett., 36, L20402, doi:10.1029/2009GL040147.Show less"
43,"Lautz, LK",Oct 15 2010 ,Heat tracing of heterogeneous hyporheic exchange adjacent to in-stream geomorphic features,HYDROLOGICAL PROCESSES,"There are many field techniques used to quantify rates of hyporheic exchange, which can vary in magnitude and direction spatially over distances of only a few metres, both within and between morphological features. We used in-stream mini-piezometers and heat transport modelling of stream and streambed temperatures to quantify the rates and directions of water flux across the streambed interface upstream and downstream of three types of in-stream geomorphic features: a permanent dam, a beaver dam remnant and a stream meander. We derived hyporheic flux estimates at three different depths at six different sites for a month and then paired those flux rates with measurements of gradient to derive hydraulic conductivity (K) of the streambed sediments. Heat transport modelling provided consistent daily flux estimates that were in agreement directionally with hydraulic gradient measurements and also identified vertical heterogeneities in hydraulic conductivity that led to variable hyporheic exchange. Streambed K varied over an order of magnitude (1.9 x 10(-6) to 5.7 d 10(-5) m/s). Average rates of hyporheic flux ranged from static (q < +/- 0.02 m/day) to 0.42 m/day. Heat transport modelling results suggest three kinds of flow around the dams and the meander. Copyright (C) 2010 John Wiley & Sons, Ltd.Show less"
44,"Yuan, Y",Jun 2021 ,Hyporheic Exchange Driven by Submerged Rigid Vegetation: A Modeling Study,WATER RESOURCES RESEARCH,"Flow-vegetation interaction affects fluid flow hydraulics and associated material transport in river corridors. Concomitant changes in pressure within the flow field due to the presence of vegetation may act as a driver for the formation of hyporheic flow across the sediment-water interface. This potentially important process, however, has yet to be studied. In order to investigate vegetation-induced hyporheic exchange, a series of numerical models of interlinked surface-subsurface flow modified by plant stems was conducted. Periodically staggered plant stem arrays on a flat sediment bed were considered within a coupled multiphysics computational fluid dynamics approach. Plants were idealized as rigid cylinders and arranged in different streamwise and spanwise spacing distances. Each vegetation array was then subjected to a broad range of flow Reynolds Numbers (Re). The results showed that hyporheic flow occurs in all conditions with the presence of vegetation. The vegetation-induced hyporheic flux is found to be a function of Re via a power law. The flux increases with interstem space until the space reaches the distance that rigid stems no longer affect the flow structures in the vicinity of each other. Larger intervegetation distances lead to a larger hyporheic zone. A direct comparison with bedform-induced hyporheic flow showed that vegetation can induce higher hyporheic flux through relatively shallower exchange zones. The results of all the simulations were synthesized into predictive models for hyporheic flux, bulk residence time and exchange depth based on drag coefficient, vegetation density, and Reynolds Number.Show less"
45,"Roche, KR",May 2019 ,Effects of Turbulent Hyporheic Mixing on Reach-Scale Transport,WATER RESOURCES RESEARCH,"Turbulence causes rapid mixing of solutes and fine particles between open channel flow and coarse-grained streambeds. Turbulent mixing is known to control hyporheic exchange fluxes and the distribution of vertical mixing rates in the streambed, but it is unclear how turbulent mixing ultimately influences mass transport at the reach scale. We used a particle-tracking model to simulate local- and reach-scale solute transport for a stream with coarse-grained sediments. Simulations were first used to determine profiles of vertical mixing rates that best described solute concentration profiles measured within a coarse granular bed in flume experiments. These vertical mixing profiles were then used to simulate a pulse solute injection to show the effects of turbulent hyporheic exchange on reach-scale solute transport. Experimentally measured concentrations were best described by simulations with a nonmonotonic mixing profile, with highest mixing at the sediment-water interface and exponential decay into the bed. Reach-scale simulations show that this enhanced interfacial mixing couples in-stream and hyporheic solute transport. Coupling produces an interval of exponential decay in breakthrough curves and delays the onset of power law tailing. High streamwise velocities in the hyporheic zone reduce mass recovery in the water column and cause breakthrough curves to exhibit steeper power law slopes than predictions from mobile-immobile modeling theory. These results demonstrate that transport models must consider the spatial variability of streamwise velocity and vertical mixing for both the stream and the hyporheic zone, and new analytical theory is needed to describe reach-scale transport when high streamwise velocities are present in the hyporheic zone.Show less"
