,First author,Year,Title,Journal,Abstract
23,"Boerner, AR",May 2015 ,Temporal dynamics of groundwater-dissolved inorganic carbon beneath a drought-affected braided stream: Platte River case study,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Impacts of environmental changes on groundwater carbon cycling are poorly understood despite their potentially high relevance to terrestrial carbon budgets. This study focuses on streambed groundwater chemistry during a period of drought-induced river drying and consequent disconnection between surface water and groundwater. Shallow groundwater underlying vegetated and bare portions of a braided streambed in the Platte River (Nebraska, USA) was monitored during drought conditions in summer 2012. Water temperature and dissolved inorganic carbon (dominated by HCO3-) in streambed groundwater were correlated over a 3month period coinciding with a decline in river discharge from 35 to 0m(3)s(-1). Physical, chemical, and isotopic parameters were monitored to investigate mechanisms affecting the HCO3- trend. Equilibrium thermodynamic modeling suggests that an increase of pCO(2) near the water table, coupled with carbonate mineral weathering, can explain the trend. Stronger temporal trends in Ca2+ and Mg2+ compared to Cl- are consistent with carbonate mineral reequilibria rather than evaporative concentration as the primary mechanism of the increased HCO3-. Stable isotope trends are not apparent, providing further evidence of thermodynamic controls rather than evaporation from the water table. A combination of increased temperature and O-2 in the dewatered portion of the streambed is the most likely driver of increased pCO(2) near the water table. Results of this study highlight potential linkages between surface environmental changes and groundwater chemistry and underscore the need for high-resolution chemical monitoring of alluvial groundwater in order to identify environmental change impacts.Show less"
24,"Qi, JY",Dec 2021 ,Coupling terrestrial and aquatic thermal processes for improving stream temperature modeling at the watershed scale,JOURNAL OF HYDROLOGY,"Water temperature is an important indicator of the health of terrestrial and aquatic ecosystems and influences numerous biological and chemical processes that affect water quality, the health and productivity of biota, and other ecosystem services. In this study, we improved the Soil and Water Assessment Tool (SWAT) model to explicitly consider the thermal processes influencing the temperature of various terrestrial water components (i.e., surface runoff, lateral flow, and base flow) and the heat balance of water in streams. The improved SWAT model with an explicit heat balance description on both terrestrial and aquatic thermal processes (SWAT-HB) was compared with previous versions of the SWAT model that employ only empirical relationships between air temperature and stream temperature (SWAT-ER) or combine empirical terrestrial water temperature estimates with the heat balance of stream water (SWAT-EH) for the Upper Mississippi River Basin (UMRB) and Greensboro Watershed (GW) in the United States. The results show that, even though the SWAT-HB better simulates terrestrial thermal processes, all three models produce comparable simulations of long-term stream temperatures, indicating that stream temperature is mainly influenced by air temperature as water travels along large rivers. Nevertheless, the SWAT-HB and SWAT-EH models achieved better performance than the SWAT-ER model in the winter and spring but exhibited mixed performance in the summer and fall. The better model performance of the SWAT-HB model than the SWAT-EH model can be attributed to the improved estimation of terrestrial water temperature components. Although, empirical methods (e.g., SWAT-ER) are suitable for providing estimation of stream temperature, the coupled terrestrial and aquatic heat balance-based methods (e.g., SWAT-HB) allow for the consideration of land and water management practices (e.g. crop irrigation, land use change, and water use for thermoelectric cooling) effects on stream temperature.Show less"
25,"Pennington, R",Jun 2018 ,Measurement of gas-exchange rate in streams by the oxygen-carbon method,FRESHWATER SCIENCE,"The gas-exchange rate between streams and the atmosphere is needed to measure in-stream ecological processes and C processing in rivers and streams. Current methods include empirical relationships to hydraulics, direct injection of a tracer gas, and modeling based on O-2 or C diel curves. All existing methods have strengths and drawbacks and most are limited to point measurements or are unable to measure diel variation in exchange rate. Researchers continue to search for better techniques, particularly for steep streams with high rates of gas exchange and low primary productivity. We present the O-2-C (OC) method for calculating gas-exchange rates via simultaneous measurement of O-2 and dissolved inorganic C (DIC). Gas-exchange rates are calculated by solving the combined stream transport equation for O-2 and DIC. The output is a time-series of aeration rates at the same sampling frequency as the input O-2 and C data. Field tests in a 4th-order montane stream in Oregon, USA, indicate that the method is suitable for stream reaches with high downstream gas-concentration gradients and saturation deficits. The mean modeled aeration rate adjusted to 17 degrees C (3.25/h) agreed well with the value of 3.22/h from direct gas injection. Net ecosystem production calculated with the modeled aeration rate (-1.69 g O-2 m(-2) d(-1)) was consistent with the result obtained with direct gas injection (-1.60 g O-2 m(-2) d(-1)). An assumption of the model is a constant respiration quotient, but results indicated that the respiration quotient may be time variable. Sensitivity analysis indicated that application of the OC method is limited to reaches with a suitable change in combined O-2 and CO2 concentration >= similar to 4 mu mol/L and combined O-2 and CO2 saturation deficits approximate to 4 mu mol/L, characteristic of smaller gaining streams. Preliminary application of the OC method indicates it could be useful to practitioners interested in continuous measurement of gas-exchange rates.Show less"
26,"Zhang, L",Aug 15 2022 ,Lip movements enhance speech representations and effective connectivity in auditory dorsal stream,NEUROIMAGE,"A B S T R A C T Viewing speaker's lip movements facilitates speech perception, especially under adverse listening conditions, but the neural mechanisms of this perceptual benefit at the phonemic and feature levels remain unclear. This fMRI study addressed this question by quantifying regional multivariate representation and network organization underlying audiovisual speech-in-noise perception. Behaviorally, valid lip movements improved recognition of place of articulation to aid phoneme identification. Meanwhile, lip movements enhanced neural representations of phonemes in left auditory dorsal stream regions, including frontal speech motor areas and supramarginal gyrus (SMG). Moreover, neural representations of place of articulation and voicing features were promoted differentially by lip movements in these regions, with voicing enhanced in Broca's area while place of articulation better encoded in left ventral premotor cortex and SMG. Next, dynamic causal modeling (DCM) analysis showed that such local changes were accompanied by strengthened effective connectivity along the dorsal stream. Moreover, the neurite orientation dispersion of the left arcuate fasciculus, the bearing skeleton of auditory dorsal stream, predicted the visual enhancements of neural representations and effective connectivity. Our findings provide novel insight to speech science that lip movements promote both local phonemic and feature encoding and network connectivity in the dorsal pathway and the functional enhancement is mediated by the microstructural architecture of the circuit.Show less"
27,"Whipple, AA",Jun 2019 ,Coupling landscapes and river flows to restore highly modified rivers,WATER RESOURCES RESEARCH,"Modifications to landscapes and flow regimes of rivers have altered the function, biodiversity, and productivity of freshwater ecosystems globally. Reestablishing geomorphological and hydrological conditions necessary to sustain ecosystems is a central challenge for restoration within highly altered systems. Meeting this challenge requires simultaneously addressing multiple and interacting stressors within the context of irreversible changes and socio-economic constraints. Traditionally, river restoration approaches either physically change the landscape or channel (channel-floodplain manipulation) or adjust hydrology (environmental flows), and such actions are often independent. We juxtapose these two subfields of river restoration, which have undergone parallel transformations, from goals of reproducing static representations of form and flow regime to goals of reestablishing processes. The parallel transformations have generated shared ideas, which point to benefits of coupling channel-floodplain manipulation and environmental flow actions to achieve process-based goals. Such coupling supports comprehensive river restoration efforts aimed at supporting resilient ecosystems within human dominated landscapes in a nonstationary climate. We identify four elements of coupled approaches for restoring highly modified rivers: (1) identify physical and ecological process potential given interactive effects of altered landscapes and flows; (2) consider capacity for sustaining identified processes under potential future change; (3) model alternatives for coupled restoration actions to support identified processes; and (4) evaluate alternatives using metrics representing integrative effects of coupled actions. We suggest these emergent elements contribute to the development of standard practices for restoring highly modified rivers and encourage an increasing number and quality of coupled applications.Plain Language Summary Freshwater ecosystems globally have been fundamentally altered and degraded by multiple human modifications of rivers, which have affected the amount and timing of water availability as well as the riverine landscape with which river flows interact. Knowing that it is often impossible or infeasible to completely reverse these impacts, a central challenge for restoring freshwater ecosystems of highly modified rivers is to determine what water management changes and physical habitat restoration actions can be taken to reestablish processes necessary to support ecosystems. These different river restoration approaches have traditionally been considered independently of one another. However, both river restoration subfields have shifted in recent decades from goals of reproducing static representations of channel forms or reference flow regimes to those of reestablishing processes driven by flow-landscape interaction. This shared understanding points to the benefits of coupling channel-floodplain manipulation and water management for a combined added positive impact to ecosystems. Four elements of coupled approaches are identified: (1) identify process potential; (2) consider capacity under potential future change; (3) model alternatives; and (4) evaluate metrics of integrative effects. This commentary supports the development of standard practices for coupled approaches for restoring highly modified rivers.Show less"
28,"Fisher, SG",Jan-feb 1998 ,Material spiraling in stream corridors: A telescoping ecosystem model,ECOSYSTEMS,"Stream ecosystems consist of several subsystems that are spatially distributed concentrically, analogous to the elements of a simple telescope. Subsystems include the central surface stream, vertically and laterally arrayed saturated sediments (hyporheic and parafluvial zones), and the most distal element, the riparian zone. These zones are hydrologically connected; thus water and its dissolved and suspended load move through all of these subsystems as it flows downstream. In any given subsystem, chemical transformations result in a change in the quantity of materials in transport. Processing length is the length of subsystem required to ""process"" an amount of substrate equal to advective input. Long processing lengths reflect low rates of material cycling. Processing length provides the length dimension of each cylindrical element of the telescope and is specific to subsystem (for example, the surface stream), substrate (for instance, nitrate), and process (denitrification, for example). Disturbance causes processing length to increase. Processing length decreases during succession following disturbance. The whole stream-corridor ecosystem consists of several nested cylindrical elements that extend and retract, much as would a telescope, in response to disturbance regime. This telescoping ecosystem model (TEM) can improve understanding of material retention in running water systems; that is, their ""nutrient filtration"" capacity. We hypothesize that disturbance by flooding alters this capacity in proportion to both intensity of disturbance and to the relative effect of disturbance on each subsystem. We would expect more distal subsystems (for example, the riparian zone) to show the highest resistance to floods. fn contrast, we predict that postflood recovery of functions such as material processing (that is, resilience) will be highest in central elements and decrease laterally. Resistance and resilience of subsystems are thus both inversely correlated and spatially separated. We further hypothesize that cross-linkages between adjacent subsystems will enhance resilience of the system as a whole. Whole-ecosystem retention transformation, and transport are thus viewed as a function of subsystem extent, lateral and vertical linkage, and disturbance regime.Show less"
29,"Harvey, JW",Oct 9 2012 ,Hydrogeomorphology of the hyporheic zone: Stream solute and fine particle interactions with a dynamic streambed,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Hyporheic flow in streams has typically been studied separately from geomorphic processes. We investigated interactions between bed mobility and dynamic hyporheic storage of solutes and fine particles in a sand-bed stream before, during, and after a flood. A conservatively transported solute tracer (bromide) and a fine particles tracer (5 mu m latex particles), a surrogate for fine particulate organic matter, were co-injected during base flow. The tracers were differentially stored, with fine particles penetrating more shallowly in hyporheic flow and retained more efficiently due to the high rate of particle filtration in bed sediment compared to solute. Tracer injections lasted 3.5 h after which we released a small flood from an upstream dam one hour later. Due to shallower storage in the bed, fine particles were rapidly entrained during the rising limb of the flood hydrograph. Rather than being flushed by the flood, we observed that solutes were stored longer due to expansion of hyporheic flow paths beneath the temporarily enlarged bedforms. Three important timescales determined the fate of solutes and fine particles: (1) flood duration, (2) relaxation time of flood-enlarged bedforms back to base flow dimensions, and (3) resulting adjustments and lag times of hyporheic flow. Recurrent transitions between these timescales explain why we observed a peak accumulation of natural particulate organic matter between 2 and 4 cm deep in the bed, i.e., below the scour layer of mobile bedforms but above the maximum depth of particle filtration in hyporheic flow paths. Thus, physical interactions between bed mobility and hyporheic transport influence how organic matter is stored in the bed and how long it is retained, which affects decomposition rate and metabolism of this southeastern Coastal Plain stream. In summary we found that dynamic interactions between hyporheic flow, bed mobility, and flow variation had strong but differential influences on base flow retention and flood mobilization of solutes and fine particulates. These hydrogeomorphic relationships have implications for microbial respiration of organic matter, carbon and nutrient cycling, and fate of contaminants in streams.Show less"
30,"Su, XR",Nov 2020 ,Scale issues and the effects of heterogeneity on the dune-induced hyporheic mixing,JOURNAL OF HYDROLOGY,"Hyporheic mixing plays a vital role in physical, biogeochemical, and thermal processes in river networks. While many studies have emphasized the role of streambed heterogeneity in hyporheic mixing processes, this study articulates the scale issues inherent in concentration, mixing, heterogeneity, and modeling approaches. It subsequently conducted simulations of hyporheic mixing in synthetic, heterogeneous, 2-D cross-sectional river beds based on prescribed hydraulic conductivity defined at the local-scale. It then investigated the flux variation distribution and the mixing zone under different degrees of heterogeneity and flow scenarios. Since the characterization of the heterogeneities in detail at the local scale is practically impossible, Monte Carlo simulation based on stochastic theory was used to demonstrate the hyporheic mixing under the large-scale control volume (macromixing). Afterward, a first-order stochastic analysis was undertaken to explore the relationship between local-scale flux variance distribution and the mixing zone under different heterogeneity and flow scenarios. The results of this study show that the flux variance in the streambed is an appropriate metric for assessing the magnitude of hyporheic mixing at all scales. Further, surface water velocity and upwelling groundwater are found to be the dominant controlling factors of the flux variance and in turn, the mixing process, followed by the streambed heterogeneity. In addition, it demonstrates that the hyporheic mixing process is significantly affected by the complex surface and groundwater circulation regimes and the stagnation zone under steady-state flow conditions.Show less"
31,"Elmer, S",Feb 19 2016 ,Functional Connectivity in the Left Dorsal Stream Facilitates Simultaneous Language Translation: An EEG Study,FRONTIERS IN HUMAN NEUROSCIENCE,"Cortical speech processing is dependent on the mutual interdependence of two distinctive processing streams supporting sound-to-meaning (i.e., ventral stream) and sound-to-articulation (i.e., dorsal stream) mapping. Here, we compared the strengths of intracranial functional connectivity between two main hubs of the dorsal stream, namely the left auditory-related cortex (ARC) and Broca's region, in a sample of simultaneous interpreters (Sls) and multilingual control subjects while the participants performed a mixed and unmixed auditory semantic decision task. Under normal listening conditions such kind of tasks are known to initiate a spread of activation along the ventral stream. However, due to extensive and specific training, here we predicted that Sls will more strongly recruit the dorsal pathway in order to pre-activate the speech codes of the corresponding translation. In line with this reasoning, EEG results demonstrate increased left-hemispheric theta phase synchronization in SLI compared to multilingual control participants during early task-related processing stages. In addition, within the SI group functional connectivity strength in the left dorsal pathway was positively related to the cumulative number of training hours across lifespan, and inversely correlated with the age of training commencement. Hence, we propose that the alignment of neuronal oscillations between brain regions involved in ""hearing"" and ""speaking"" results from an intertwining of training, sensitive period, and predisposition.Show less"
32,"Smidt, SJ",Nov-dec 2015 ,A Comparison of Hyporheic Transport at a Cross-Vane Structure and Natural Riffle,GROUNDWATER,"While restoring hyporheic flowpaths has been cited as a benefit to stream restoration structures, little documentation exists confirming that constructed restoration structures induce comparable hyporheic exchange to natural stream features. This study compares a stream restoration structure (cross-vane) to a natural feature (riffle) concurrently in the same stream reach using time-lapsed electrical resistivity (ER) tomography. Using this hydrogeophysical approach, we were able to quantify hyporheic extent and transport beneath the cross-vane structure and the riffle. We interpret from the geophysical data that the cross-vane and the natural riffle induced spatially and temporally unique hyporheic extent and transport, and the cross-vane created both spatially larger and temporally longer hyporheic flowpaths than the natural riffle. Tracer from the 4.67-h injection was detected along flowpaths for 4.6 h at the cross-vane and 4.2 h at the riffle. The spatial extent of the hyporheic zone at the cross-vane was 12% larger than that at the riffle. We compare ER results of this study to vertical fluxes calculated from temperature profiles and conclude significant differences in the interpretation of hyporheic transport from these different field techniques. Results of this study demonstrate a high degree of heterogeneity in transport metrics at both the cross-vane and the riffle and differences between the hyporheic flowpath networks at the two different features. Our results suggest that restoration structures may be capable of creating sufficient exchange flux and timescales of transport to achieve the same ecological functions as natural features, but engineering of the physical and biogeochemical environment may be necessary to realize these benefits.Show less"
33,"Sawyer, AH",Jun 2014 ,Hydrologic dynamics and geochemical responses within a floodplain aquifer and hyporheic zone during Hurricane Sandy,WATER RESOURCES RESEARCH,"Storms dominate solute export budgets from catchments and drive hydrogeochemical changes in the near-stream environment. We captured near-stream hydrogeochemical dynamics during an intense storm (Hurricane Sandy, October 2012), by instrumenting a riparian-hyporheic zone transect of White Clay Creek in the Christina River Basin Critical Zone Observatory with pressure transducers, redox probes, and pore water samplers. In the floodplain aquifer, preferential vertical flow paths such as macropores facilitated rapid infiltration early in the storm. Water table rose quickly and promoted continuous groundwater discharge to the stream. Floodplain-hillslope topography controlled poststorm aquifer drainage rates, as the broad, western floodplain aquifer drained more slowly than the narrow, eastern floodplain aquifer adjacent to a steep hillslope. These changes in groundwater flow drove heterogeneous geochemical responses in the floodplain aquifer and hyporheic zone. Vertical infiltration in the floodplain and hyporheic exchange in the streambed increased DOC and oxygen delivery to microbially active sediments, which may have enhanced respiration. Resulting geochemical perturbations persisted from days to weeks after the storm. Our observations suggest that groundwater-borne solute delivery to streams during storms depends on unique interactions of vertical infiltration along preferential pathways, perturbations to groundwater geochemistry, and topographically controlled drainage rates.Show less"
34,"Leslie, DL",Aug 15 2017 ,"A temporal stable isotopic (delta O-18, delta D, d-excess) comparison in glacier meltwater streams, Taylor Valley, Antarctica",HYDROLOGICAL PROCESSES,"In this paper, we describe the importance of hyporheic dynamics within Andersen Creek and Von Guerard Stream, Taylor Valley, Antarctica, from the 2010-2011 melt season using natural tracers. Water collection started at flow onset and continued, with weekly hyporheic-zone sampling. The water delta O-18 and delta D values were isotopically lighter in the beginning and heavier later in the season. D-excess measurements were used as an indicator of mixing because an evaporative signature was evident and distinguishable between 2 primary end-members (glacier meltwater and hyporheic zone). Hyporheic-zone influence on the channel water was variable with a strong control on streamwater chemistry, except at highest discharges. This work supports previous research indicating that Von Guerard Stream has a large, widespread hyporheic zone that varies in size with time and discharge. Andersen Creek, with a smaller hyporheic zone, displayed hyporheic-zone solute interaction through the influence from subsurface hypersaline flow. Overall, the evolution of Taylor Valley hyporheic-zone hydrology is described seasonally. In mid-December, the hyporheic zone is a dynamic system exchanging with the glacier meltwater in the channel, and with diminishing flow in January, the hyporheic zone drains back into the channel flow also impacting stream chemistry. This work adds new information on the role of hyporheic zone-stream interaction in these glacier meltwater streams.Show less"
35,"Nowinski, JD",Jan 5 2011 ,Evolution of hydraulic conductivity in the floodplain of a meandering river due to hyporheic transport of fine materials,GEOPHYSICAL RESEARCH LETTERS,"The hydraulic conductivity of riverbeds and shallow aquifers controls hyporheic flow and surface water-groundwater exchange, which is critical to aquatic systems. We show that the hydraulic conductivity of shallow alluvial aquifers subject to sinuosity-driven hyporheic flow is dynamic because of transport of fine materials. We analyze changes in hydraulic conductivity over one year at a meander-scale experimental river-aquifer system using water table monitoring, repeat in-situ hydraulic tests, grain size analysis, and flow modeling with particle tracking. Areas with relatively high initial hydraulic conductivity became more permeable after one year, while areas with lower initial hydraulic conductivity became less permeable. Particle tracking suggests fine materials were flushed from the more permeable portions of the aquifer and deposited in the less permeable areas down-gradient. Since hydraulic conductivity evolution has feedback on flow, static or synoptic hydraulic conductivity measurements in river-hyporheic-riparian systems may need to be revisited. Temporally changing hydraulic conductivity has the capacity to impact rates of ecological and biogeochemical processes. Citation: Nowinski, J. D., M. B. Cardenas, and A. F. Lightbody (2011), Evolution of hydraulic conductivity in the floodplain of a meandering river due to hyporheic transport of fine materials, Geophys. Res. Lett., 38, L01401, doi: 10.1029/2010GL045819.Show less"
36,"Leach, JA",Jun 2021 ,Lake Outflow and Hillslope Lateral Inflows Dictate Thermal Regimes of Forested Streams Draining Small Lakes,WATER RESOURCES RESEARCH,"Empirical studies have highlighted the important influence of lakes on stream temperature at landscape scales, even when lakes comprise just a small fraction of the catchment area. However, only a few studies have focused on the hydrologic and thermal processes underpinning these landscape patterns. We collected detailed field measurements at a boreal stream that drains a headwater lake and used these data within a process-based stream temperature model to, (a) document the downstream extent of lake influences at both seasonal and event-based timescales, (b) assess the hydrologic and thermal processes that control the observed downstream variability, and (c) compare downstream temperature for streams with and without a headwater lake. Summer and autumn lake outlet temperatures were elevated compared to hillslope lateral inflow temperatures. During periods of low lake outflow, stream temperatures decreased rapidly downstream as local energy fluxes, primarily lateral inflows from the hillslopes and hyporheic exchange, overwhelmed the lake effects. The lake influence on downstream temperature was the greatest during periods of high lake outflow and persisted at least 1.4 km downstream. Since lakes can moderate and delay upstream rainfall runoff response, periods of high lake outflow and high hillslope inflow rates were generally out-of-phase. This difference in timing of warm lake outlet and cool hillslope water creates a dynamic thermal environment downstream of the small lake. Such lakes are ubiquitous in northern landscapes, and accounting for the competing influence of lake and hillslope contributions on downstream water temperature is critical for predicting how network-scale thermal regimes will respond to environmental change.Show less"
37,"Malard, F",Jul 2001 ,Thermal heterogeneity in the hyporheic zone of a glacial floodplain,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"We examined the thermal regime of surface and hyporheic waters at three kryal sites and four krenal streams within the channel network of a glacial floodplain. Temperature was continuously measured for 1 year in the surface stream and at sediment depths of 30 and 80 cm. The vertical pattern of water temperature was strongly influenced by the direction and intensity of surface water - groundwater exchanges. At sites characterized by strong downwelling of surface waters, the thermal regimes of surface and hyporheic waters were virtually identical. In contrast, inputs of groundwater substantially increased mean summer temperatures in the hyporheic zone of the main kryal channel, decreased summer temperatures in the hyporheic zone of krenal streams, and elevated hyporheic temperatures of all stream types during winter. Groundwater from different sources had dramatically different effects on the seasonal regime of temperature in the hyporheic zone. Inflow of shallow alluvial groundwater had minimal effects on seasonal patterns of hyporheic temperature, whereas upwelling from deep alluvial and hillslope aquifers resulted in significant time lags and differences in seasonal amplitudes between surface and hyporheic temperatures. The unexpectedly high thermal heterogeneity of hyporheic waters presumably sustains biodiversity and stimulates ecosystem processes in this glacial floodplain.Show less"
38,"Houze, C",Feb 2022 ,Combining experimental and modelling approaches to monitor the transport of an artificial tracer through the hyporheic zone,HYDROLOGICAL PROCESSES,"In order to advance methodologies used in the investigation of Hyporheic Zone (HZ) mixing processes, this article combines experimental and modelling tools to follow a tracer injected into the river and infiltrating into the HZ. A highly concentrated sodium chloride solution was injected into the river; (i) the river conductivity, (ii) the riverbed resistivity by Electrical Resistivity Tomography (ERT) and (iii) vertically distributed chloride concentrations within the HZ were monitored. Both ERT and concentration measurements showed an infiltration depth of the tracer of 35 cm, and a partial recovery after injection, which was faster within the superficial layer that was found to be more resistive according to the ERT initial image. The modelling approach used the HydroGeoSphere code to model the coupling between river surface flows and HZ groundwater flows and transport processes. The model set-up involved a 50 cm high existing riverbed step, a vertical contrast in HZ saturated hydraulic conductivity and the aquifer discharge flux. Fitting the vertical chloride profile, the adjusted values were 5 x 10(-2) m s(-1) for the saturated hydraulic conductivity of the first highly permeable layer below the riverbed, and 4 x 10(-6) m s(-1) for the aquifer discharge flux. The bottom layer saturated hydraulic conductivity was found to be at least 10 times lower than the value within the first layer. Numerical simulations showed that the two main parameters controlling the mixing within the HZ were the groundwater discharge and the saturated hydraulic conductivity first sediment layer of the riverbed. The riverbed step was found to be less significant here compared to these two parameters. The combination of experimental and modelling tools allowed us to quantify the aquifer discharge flux, which is complicated to investigate in the field without any model. Results of this study showed that combining modelling with ERT and vertically distributed chloride sampling allows the quantification of the main factors controlling the hyporheic exchange.Show less"
39,"Lang, M",Jun 2012 ,Enhanced Detection of Wetland-Stream Connectivity Using LiDAR,WETLANDS,"The spatial relationship between wetlands and streams influences their structure and function, and is currently tied to the regulatory status of wetlands. Efforts have been made to assess connectivity between wetlands and streams and possible management implications by comparing existing wetland and stream maps (e.g., National Hydrography Dataset [NHD]) but the reliability of these assessments is affected by the accuracy and inherent nature of input datasets. Stream datasets derived using semi-automated and automated interpretation of LiDAR derived digital elevation models were found to be considerably more accurate than NHD High Resolution (12% less accurate than automatically generated streams) and Plus (29% less accurate than automatically generated streams) and in general use of LiDAR derived datasets was found to significantly increase percent area and total number of wetlands that were considered connected at multiple buffer lengths ranging from 0 to 80 m. When wetland-stream connectivity as judged using NHD was compared to a semi-automatically generated highly accurate LiDAR derived stream dataset, the High Resolution NHD was found to underestimate semi-natural palustrine wetland area connected by 15% and number of wetlands connected by 13% on average while NHD Plus was found to underestimate semi-natural palustrine wetland area and number connected by 27% on average.Show less"
40,"Hussein, M",Aug 2003 ,Modeling of flow and contaminant transport in coupled stream-aquifer systems,JOURNAL OF CONTAMINANT HYDROLOGY,"This paper describes an integrated approach for modeling flow and contaminant transport in hydraulically connected stream-aquifer systems. The code, FTSTREAM, extended the capabilities of the ground-water model, FTWORK, to incorporate chemical fate and transport in streams. Flow in the stream network is modeled as an unsteady, spatially varying flow, while transport modeling is based on a one-dimensional advection-dispersion equation. In addition to sorption and decay during transport in ground water, the model incorporates volatilization, settling and decay during transport in surface water. The interaction between surface water and ground water is accommodated by a leakage term and is implemented in the model using an iterative Picard-type procedure to ensure mass conservation across the interface between the two systems.The modeling approach is used to simulate contaminant transport in the Mad River, Ohio, which is hydraulically connected to a buried valley aquifer of sand and gravel outwash. The river is a receiving stream in the upstream part of the modeled area. Downstream, heavy pumping from a municipal well field causes the river to become a loosing stream. Induced infiltration from the river is responsible for a considerable portion of the well yield. The flow and transport model, developed for this study, simulates coupling between flow in the aquifer and the river. Hypothetical sources of contamination are introduced at selected locations in the upstream portion of the aquifer. The model is then used to simulate the expected transport in both the aquifer and the stream. A series of simulations elucidates the role of the river in facilitating the transport of the hypothetical contaminants in ground water and surface water. Effect of sorption, retardation and volatilization on contaminant transport is also examined for the case of the volatile organic compounds. (C) 2003 Published by Elsevier Science B.V.Show less"
41,"Shu, LC",Sep 2002 ,"Simulation of water quantity exchange between groundwater and the Platte River water, central Nebraska",JOURNAL OF CENTRAL SOUTH UNIVERSITY OF TECHNOLOGY,"The authors demonstrate the importance of the simulation of the water quantity exchange between river water and groundwater to a better understanding of the hydrologic relations between a river and nearby aquifer where groundwater is pumped extensively but only seasonally. And MODFLOW is used to design the stream-aquifer model in which the pumpage of more than 1000 wells was simulated. The river gaining and river losing processes were analyzed. Simulation results suggest that continuation of over-extraction of groundwater will gradually increase the depletion volume in the river year after year and more depletion will occur in later years. The exchange mariner between groundwater and the Platte River differs from place to place. The Platte River loses water to the adjacent aquifer in the west part of the study area, and gains water from the adjacent aquifer in the east part of the study area.Show less"
42,"Dahm, CN",Jul 2003 ,Coupled biogeochemical and hydrological responses of streams and rivers to drought,FRESHWATER BIOLOGY,"1. Severe or extreme droughts occurred about 10% of the time over a 105-year record from central New Mexico, U.S.A., based on the Palmer Drought Severity Index.2. Drought lowers water tables, creating extensive areas of groundwater recharge and fragmenting reaches of streams and rivers. Deeper groundwater inputs predominate as sources of surface flows during drought. Nutrient inputs to streams and rivers reflect the biogeochemistry of regional ground waters with longer subsurface residence times.3. Inputs of bioavailable dissolved organic carbon to surface waters decrease during drought, with labile carbon limitation of microbial metabolism a byproduct of drought conditions.4. Decreased inputs of organic forms of carbon, nitrogen and phosphorus and a decrease in the organic : inorganic ratio of nutrient inputs favours autotrophs over heterotrophs during drought.5. The fate of autotrophic production during drought will be strongly influenced by the structure of the aquatic food web within impacted sites.Show less"
43,"Leathwick, JR",Jan 2011 ,Use of generalised dissimilarity modelling to improve the biological discrimination of river and stream classifications,FRESHWATER BIOLOGY,"P>1. Classifications that group rivers and streams with similar ecological characteristics are used increasingly to underpin conservation and resource management planning. Uses include identifying systems that may respond similarly to human activities or management actions, setting guidelines and standards to manage human impacts, interpreting data from inventory (survey) and monitoring, and identifying priority sites for conservation management.2. Traditional approaches to river classification have been based mostly on delineating landscape units (ecoregions), often by grouping adjacent catchments having similar ecological character. However, use of this approach can be complicated by marked local heterogeneity of river systems. Instead, classifications may be more ecologically relevant if individual river or stream segments having similar environmental conditions are grouped together, independent of their geographic locations. The latter approach also allows the use of more rigorous classification procedures, including newly emerging techniques that optimise the ability of a classification to discriminate patterns in parallel sets of biological data.3. Here, we explore the use of one of these newer techniques, generalised dissimilarity modelling (GDM), an extension of generalised regression techniques, that defines an optimal set of transformations of candidate environmental predictors to maximise explanation of species turnover in site-based biological data.4. Using two biological data sets describing the distributions of freshwater fish and macroinvertebrates and a candidate set of functionally relevant environmental variables, we used GDM to identify the variables, weightings and transformations that best explain biological dissimilarities across sites. We then used these as input to a multivariate classification of 567 000 river and stream segments throughout New Zealand. Weightings and transformations of these variables were also specified from the GDM analysis. The matrix of transformed environmental predictors was classified in a two-stage process, using non-hierarchical mediod clustering to define an initial set of 400 groups, with relationships between these groups then defined using hierarchical clustering.5. The resulting classification better discriminates sites with similar biological character than previous classifications, particularly at higher levels of classification detail. Key factors contributing to this success include the use of detailed, segment-specific environmental variables, coherently accounting for the longitudinal connectivity inherent in rivers including its implications for the construction of biologically relevant predictors, and the use of a modelling technique (GDM) designed to specifically analyse biological turnover and its relationships with environment.Show less"
