,First author,Year,Title,Journal,Abstract
21,"McKnight, DM",Jun 2004 ,Inorganic N and P dynamics of Antarctic glacial meltwater streams as controlled by hyporheic exchange and benthic autotrophic communities,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"The McMurdo Dry Valleys of South Victoria Land, Antarctica, contain numerous glacial meltwater streams that drain into takes on the valley floors. Many of the streams have abundant perennial mats of filamentous cyanobacteria. The algal mats grow during streamflow in the austral summer and are in a dormant freeze-dried state during the rest of the year. NO3 and soluble reactive P (SRP) concentrations were lower in streams with abundant algal mats than in streams with sparse algal mats. NO3 and SRP concentrations were higher in the hyporheic zone of a stream with abundant algal mats than in the stream itself. An experimental injection of LiCl, NaNO3, and K3PO4 was conducted in Green Creek, which has abundant algal mats. Substantial hyporheic exchange occurred. The NO3 and PO4 concentrations at 50 m below the injection were 55 muM and 18 muM, respectively, during the experiment. NO3 and PO4 concentrations were below the detection limit of 1 to 2 muM at a site 497 m below the injection during the Cl tracer arrival, indicating a high capacity for nutrient uptake by algal communities. NO2 and NH4 were present at sites 226 and 327 m below the injection, indicating that, in addition to denitrification and algal uptake, dissimilatory NO3 reduction to NO2 and NH4 may be a NO3 sink during transport. Transport modelling with nutrient uptake represented as a 1(st)-order process yielded reach-scale parameters of 4.3 x 10(-5) to 3.9 x 10(-4)/s and 1.4 x 10(-4) to 3.8 x 10(-1)/s for uptake of NO3 and PO4, respectively. The best match with the observed data was a model in which PO4 uptake occurred only in the main channel and NO3 uptake occurred in the main channel and in the hyporheic zone. Hyporheic NO3 uptake was 7 to 16% of the total uptake for the different stream reaches. These results demonstrate that nutrient flux to the lakes is controlled by hyporheic exchange and nutrient uptake by algal mats in dry valley streams. Streams without algal mats contribute more nutrients to the lakes than streams with algal mats.Show less"
22,"Ren, J",Apr 2019 ,An Analysis of the Factors Affecting Hyporheic Exchange based on Numerical Modeling,WATER,"The hyporheic zone is a transition zone for the exchange of matter and energy between surface water and subsurface water. The study of trends and sensitivities of bed hyporheic exchanges to the various influencing factors is of great significance. The surface-groundwater flow process was simulated using a multiphysics computational fluid dynamics (CFD) method and compared to previous flume experiments. Based on that, the single-factor effects of flow velocity (u), water depth (H), dune wave height (h), and bed substrate permeability () on hyporheic exchange in the bed hyporheic zone were investigated. The sensitivity analysis of various factors (H, u, dune wavelength (L), h, bed substrate porosity (), , and the diffusion coefficient of solute molecules (D-m)) in the surface-subsurface water coupling model was done using orthogonal tests. The results indicated that u, h, and were positively related, whereas H was negatively related to hyporheic exchange. H and u showed large effects, whereas , D-m, and had moderate effects, and L and h showed small effects on hyporheic exchange. This study provides valuable references for the protection and recovery of river ecology.Show less"
23,"Hassan, MA",Jan 30 2015 ,The effects of discharge and slope on hyporheic flow in step-pool morphologies,HYDROLOGICAL PROCESSES,"This paper focuses on surface-subsurface water exchange in a steep coarse-bedded stream with a step-pool morphology. We use both flume experiments and numerical modelling to investigate the influence of stream discharge, channel slope and sediment hydraulic conductivity on hyporheic exchange. The model step-pool reach, whose topography is scaled from a natural river, consists of three step-pool units with 0.1-m step heights, discharges ranging between base and over-bankfull flows (scaled values of 0.3-4.5 l/s) and slopes of 4% and 8%. Results indicate that the deepest hyporheic flow occurs with the steeper slope and at moderate discharges and that downwelling fluxes at the base of steps are highest at the largest stream discharges. In contrast to findings in a pool-rifflemorphology, those in this study show that steep slopes cause deeper surface-subsurface exchanges than gentle slopes. Numerical simulation results show that the portion of the hyporheic zone influenced by surface water temperature increases with sediment hydraulic conductivity. These experiments and numerical simulations emphasize the importance of topography, sediment permeability and roughness elements along the channel surface in governing the locations and magnitude of downwelling fluxes and hyporheic exchange. Our results show that hyporheic zones in these steep streams are thicker than previously expected by extending the results from streams with pool-riffle bed forms. Copyright (C) 2014 John Wiley & Sons, Ltd.Show less"
24,"Pacioglu, O",Dec 2012 ,Patch scale response of hyporheic invertebrates to fine sediment removal in two chalk rivers,FUNDAMENTAL AND APPLIED LIMNOLOGY,"Groundwater-fed permeable catchments are very susceptible to fine sediment infiltration into the stream bed (colmation), leading to potential reductions in hydraulic conductivity and therefore modification of oxygen and nutrient exchange between hyporheic and surface waters. We investigated the effect of fine sediment (<2 mm) removal on invertebrate assemblages in the shallow hyporheic zones of two chalk rivers using a field experimental approach. We used colonization chambers containing one of two treatments: control and unclogged sediments. Anions, cations and dissolved oxygen did not differ significantly between treatments suggesting good connectivity between surface and hyporheic waters. Total Organic Carbon differed significantly between treatments (p < 0.01) and was higher in the control. In the hyporheic assemblage only Oligochaeta abundance differed significantly between treatments (p < 0.01) and was higher in the control. Overall our study suggests that patch-scale restoration of sediments does not alter hyporheic invertebrate community composition in chalk rivers.Show less"
25,"Ward, AS",Apr 2018 ,"Simulation of dynamic expansion, contraction, and connectivity in a mountain stream network",ADVANCES IN WATER RESOURCES,"Headwater stream networks expand and contract in response to changes in stream discharge. The changes in the extent of the stream network are also controlled by geologic or geomorphic setting - some reaches go dry even under relatively wet conditions, other reaches remain flowing under relatively dry conditions. While such patterns are well recognized, we currently lack tools to predict the extent of the stream network and the times and locations where the network is dry within large river networks. Here, we develop a perceptual model of the river corridor in a headwater mountainous catchment, translate this into a reduced-complexity mechanistic model, and implement the model to examine connectivity and network extent over an entire water year. Our model agreed reasonably well with our observations, showing that the extent and connectivity of the river network was most sensitive to hydrologic forcing under the lowest discharges (Q(gauge) < 1 L s(-1)), that at intermediate discharges (1 L s(-1) < Q(gauge) < 10 L s(-1)) the extent of the network changed dramatically with changes in discharge, and that under wet conditions (Q(gauge) > 10 L s(-1)) the extent of the network was relatively insensitive to hydrologic forcing and was instead determined by the network topology. We do not expect that the specific thresholds observed in this study would be transferable to other catchments with different geology, topology, or hydrologic forcing. However, we expect that the general pattern should be robust: the dominant controls will shift from hydrologic forcing to geologic setting as discharge increases. Furthermore, our method is readily transferable as the model can be applied with minimal data requirements (a single stream gauge, a digital terrain model, and estimates of hydrogeologic properties) to estimate flow duration or connectivity along the river corridor in unstudied catchments. As the available information increases, the model could be better calibrated to match site-specific observations of network extent, locations of dry reaches, or solute break through curves as demonstrated in this study. Based on the low initial data requirements and ability to later tune the model to a specific site, we suggest example applications of this parsimonious model that may prove useful to both researchers and managers. (C) 2018 Elsevier Ltd. All rights reserved.Show less"
26,"Movahedi, N",Mar 2021 ,Hyporheic exchanges due to channel bed and width undulations,ADVANCES IN WATER RESOURCES,"Riffle-pool sequences are fundamental, ubiquitous morphological features of alluvial rivers that are thoroughly studied in general and commonly incorporated into river restoration projects. Most previous investigations on the effect of riffle-pool sequences on hyporheic exchanges focused on solely bed undulation, because that is widely thought to be the defining feature of riffle-pool sequences. However, riffle- pool sequences also have significant width undulations that are vital to riffle-pool sequences morphodynamics, yet relatively few studies exist on the effect of such undulations on hyporheic exchanges. Thus, in this study based on laboratory experiments and numerical simulations, we investigate the effect of bed and width undulations on hyporheic zone characteristics for various ratio of width amplitude to bed amplitude. The variation of hyporheic exchange characteristics (i.e. hyporheic exchange flux and residence time) for different riffle-pool designs were also assessed by creating prescribed topography of synthetic river valleys. The results showed that due to pressure variation along width undulations, the upwelling and downwelling patterns can also be observed for only width undulations in rivers, in the absence of bed undulations, and as width undulation amplitude decreases, the normalized hyporheic exchanges (Q(Hz)*) increase and normalized median residence time (RT*) decreases. Also, simultaneous channel bed and width undulations result in higher Q(Hz)* especially when a pool is located in an expansion (aka ""oversized"" cross-section) and a riffle in a constriction (""nozzle""). Our results suggest that river restoration project that artificially construct wide pools and constricted riffles will achieve maximum Q(Hz)* and RT*, though they will not be geomorphically self-sustainable.Show less"
27,"Morley, SA",Feb 2021 ,Invertebrate and Microbial Response to Hyporheic Restoration of an Urban Stream,WATER,"All cities face complex challenges managing urban stormwater while also protecting urban water bodies. Green stormwater infrastructure and process-based restoration offer alternative strategies that prioritize watershed connectivity. We report on a new urban floodplain restoration technique being tested in the City of Seattle, USA: an engineered hyporheic zone. The hyporheic zone has long been an overlooked component in floodplain restoration. Yet this subsurface area offers enormous potential for stormwater amelioration and is a critical component of healthy streams. From 2014 to 2017, we measured hyporheic temperature, nutrients, and microbial and invertebrate communities at three paired stream reaches with and without hyporheic restoration. At two of the three pairs, water temperature was significantly lower at the restored reach, while dissolved organic carbon and microbial metabolism were higher. Hyporheic invertebrate density and taxa richness were significantly higher across all three restored reaches. These are some of the first quantified responses of hyporheic biological communities to restoration. Our results complement earlier reports of enhanced hydrologic and chemical functioning of the engineered hyporheic zone. Together, this research demonstrates that incorporation of hyporheic design elements in floodplain restoration can enhance temperature moderation, habitat diversity, contaminant filtration, and the biological health of urban streams.Show less"
28,"Calfe, ML",Feb 2022 ,Nitrate removal by watershed-scale hyporheic stream restoration: Modeling approach to estimate effects and patterns at the stream network scale,ECOLOGICAL ENGINEERING,"Excess nutrient pollution and eutrophication are widespread, and stream restoration is increasingly implemented as a solution. Yet few studies evaluate the cumulative effects of multiple individual restoration projects on watershed-scale nutrient loading. We developed a new modeling approach linking the U. S. Army Corps of Engineers Hydrologic Engineering Center's River Analysis System (HEC-RAS) to an auxiliary R script that simulates hyporheic exchange. We used the modeling approach to simulate hyporheic enhancement by in-stream restoration features (e.g., structures, pool-riffles, gravel bars) implemented throughout a generic 4th-order gaining watershed in the eastern USA. We assumed groundwater was widely impacted by nitrate, thus the primary pollutant source was baseflow gaining. Model results indicated that hyporheic restoration throughout all streams of our 4th-order watershed would reduce nitrate loading to downstream waterbodies by -83%. This percentage assumes removal of all nitrate that enters the hyporheic zone and is for a gravel/sand bed, so reductions would be smaller with finer sediments or incomplete removal. For example, when we reduced the hyporheic exchange rate by an order of magnitude, the maximum watershed nitrate load reduction decreased to -25%. The relationship between the percent of watershed stream channels that have been restored and percent nitrate load reduction at the watershed outlet was nonlinear. This relationship was exponential in smaller streams (1st- and 2nd-order) due to efficient removal of all incoming nitrate, but became linear in larger streams (3rd- and 4th-order) due to ""recycling"" of channel flow through the hyporheic zone more than once. Yet restoration was more effective at overall nitrate load reduction in larger (e.g., 3rd-4th order) streams because the majority of nitrate enters the watershed through groundwater gaining in those larger streams. Thus, the location of restoration projects within a watershed is important in determining their effect on nitrate loads at the watershed outlet. Overall, our results indicate hyporheic restoration can significantly reduce watershed nitrate loading to downstream waterbodies, yet watersheds must be viewed as a whole to understand the potential impacts of any particular project under consideration.Show less"
29,"Merill, L",2014 ,"A Review of the Hyporheic Zone, Stream Restoration, and Means to Enhance Denitrification",CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,"The hyporheic zone is the subsurface area below and adjacent to a stream where groundwater mixes with stream water, through vertical, lateral, and longitudinal flows. The hyporheic zone connects the stream to uplands and other terrestrial environments. It is a zone of distinct faunal communities, high biological diversity and ecological complexity, and is the site of chemical processing and transformations of ground- and stream waters. The hyporheic zone is important to the overall ecosystem ecology of the stream, and it can influence stream water chemistry. Flows, reactions, and biota in the hyporheic zone are heterogeneous and patchy, making it difficult to clearly describe the ecotone in a straightforward, general way. Nitrogen processing, especially denitrification, appears to be widespread in the hyporheic zone. The hyporheic zone, as with most aquatic systems, is often impacted by human activities. Stream restorations rarely consider potential effects on the hyporheic zone, but careful project choices can enhance the condition of the hyporheic zone, and so increase uptake of nitrogen by stream-associated environments as partial mitigation of continuing and increasing releases of reactive nitrogen, potentially reaping short-term benefits to estuarine environments that may not be as quickly realized from source control measures.Show less"
30,"Hester, ET",Aug 2014 ,Variation of Hyporheic Potential among Urban Region Streams: Implications for Stream Restoration,ENVIRONMENTAL & ENGINEERING GEOSCIENCE,"Bidirectional (hyporheic) exchange of water between stream channels and sediments benefits stream ecosystems, yet the effects of urbanization on such exchange are poorly understood. Exchange is controlled by a set of geomorphic parameters collectively defined as ""hyporheic potential,"" including sediment hydraulic conductivity (K), vertical undulations of the streambed (VC), and channel sinuosity (S). We measured these hyporheic potential metrics in 10 stream reaches with varying percent impervious surface (0-47 percent) in their contributing watersheds. We performed linear regression between hyporheic potential metrics and two metrics of urbanization: percent impervious in the watershed and average riparian forest buffer width. We found that most trends between hyporheic potential metrics and both urbanization metrics were noisy, with low r(2). Furthermore, hyporheic potential varied as much among our streams as in non-urban studies, and K varied as much within stream reaches as between stream reaches. These results collectively indicate that the effects of urbanization on hyporheic potential in our streams were minimal and that urbanization may not heavily constrain hyporheic exchange. Nevertheless, we did find that S increased with impervious cover in the contributing watershed, consistent with higher urban storm flows leading to sinuosity adjustments to reduce channel slope. Urbanization may therefore enhance hyporheic potential under certain circumstances, and bears further study. Furthermore, there may be value in increasing the benefits of hyporheic exchange above existing levels through ""hyporheic enhancement."" Because K varied more among streams than VC, which varied more than S, efforts to enhance hyporheic exchange may have greatest effect if they manipulate K.Show less"
31,"Song, JX",Mar 2019 ,Estimating spatial pattern of hyporheic water exchange in slack water pool,JOURNAL OF GEOGRAPHICAL SCIENCES,"Hyporheic zone (HZ) influences hydraulic and biogeochemical processes in and alongside streams, therefore, investigating the controlling geographic factors is beneficial for understanding the hydrological processes in HZ. Slack water pool (SWP) is an essential micro-topographic structure that has an impact on surface water and groundwater interactions in the HZ during and after high flows. However, only a few studies investigate HZ surface water and groundwater exchange in the SWP. This study used the thermal method to estimate the HZ water exchange in the SWP in a segment of the Weihe River in China during the winter season. The findings show that on the flow-direction parallel to the stream, river recharge dominates the HZ water exchange, while on the opposing flow-direction bank groundwater discharge dominates the water exchange. The water exchange in the opposing flow-direction bank is about 1.6 times of that in the flow-direction bank. The HZ water exchange is not only controlled by flow velocity but also the location and shape of the SWP. Great water exchange amount corresponds to the shape with more deformation. The maximum water exchange within the SWP is close to the river bank where the edge is relatively high. This study provides some guidelines for water resources management during flooding events.Show less"
32,"Behzadi, F",Oct 2021 ,Bed form-induced hyporheic exchange and geochemical hotspots,ADVANCES IN WATER RESOURCES,"Small-scale bed form topographies control hyporheic exchange and biogeochemical processes within aquatic sediments, which ultimately affect water quality and nutrient cycling at the watershed scale. The impact of threedimensional and small-scale bed form topographies on hyporheic exchange and solute mixing is investigated in the present work. The effect of bed form morphologies on the development of zones of enhanced reaction rates (i. e., hotspots) is also studied. A computational fluid dynamics model to simulate river flow over bed forms is combined with a subsurface flow and multicomponent reactive solute transport model. A wide variety of bed form topographies are generated using geometric models by varying parameters controlling curvature as well as bed form wavelength and amplitude. The results in this research suggest that out-of-phase bed forms generate more complex hyporheic flow patterns which reduce the efficiency of solute transformations. Higher phase shifts in bed form shapes result in overall higher average velocity, larger zones of enhanced pressure and reaction rates, and higher amounts of solute exchange. Moreover, the bed form shapes control the reaction process for a wide range of sediment conductivities. This study advances the understanding of the effects of complex and small scale morphological features on hyporheic exchange processes including the rate and spatio-temporal distribution of reaction hotspots.Show less"
33,"Schmadel, NM",Jul 2017 ,Hydrologic controls on hyporheic exchange in a headwater mountain stream,WATER RESOURCES RESEARCH,"The spatial and temporal scales of hyporheic exchange within the stream corridor are controlled by stream discharge and groundwater inflow interacting with streambed morphology. While decades of study have resulted in a clear understanding of how morphologic form controls hyporheic exchange at the feature scale, we lack comparable predictive power related to stream discharge and the spatial structure of groundwater inflows at the reach scale, where spatial heterogeneity in both geomorphic setting and hydrologic forcing are present. In this study, we simulated vertical hyporheic exchange along a 600 m mountain stream reach under high, medium, and low stream discharge while considering groundwater inflow as negligible, spatially uniform, or proportional to upslope accumulated area. Most changes to hyporheic flow path residence time or length in response to stream discharge were small (<5%), suggesting that discharge is a secondary control relative to morphologically driven hyporheic exchange. Groundwater inflow was a primary control and mostly caused decreases in hyporheic flow path residence time and length. This finding generally agrees with expectations from the literature; however, flow path response was not consistent across the study reach. Instead, we found that flow paths driven by large hydraulic gradients coinciding with large morphologic features were less sensitive to changes in groundwater inflow than those driven by hydraulic gradients similar to the valley gradient. Our results indicate that consideration of heterogeneous arrangement of morphologic features is necessary to differentiate between hyporheic flow paths that persist in time and those that are sensitive to changing hydrologic conditions.Show less"
34,"Norbury, MT",Apr 2022 ,"The effect of riparian pool-riffles on the hydrochemistry of hyporheic habitats: The River Esk, Yorkshire, UK",ECOHYDROLOGY,"European Union Water Framework Directive (WFD) (2000/60/EC) waterbody statuses are often derived from the assemblage of mixed-taxon organisms found within bed sediments. Yet no routine water chemistry samples are taken from riverbed substrate, despite many interstitial species being dependant on specific physicochemical conditions. This paper examines water and nutrient exchanges between stream and substrate, the hyporheic zone, and the consequent alteration to the chemistry of interstitial and in-stream waters, which in turn leads to small-scale but significant changes in habitat. Bed topography, principally a pool-riffle sequence, was surveyed and hydraulically sampled to examine the hyporheic flow pathways generated between the stream, substrate, and groundwater-creating an ecotone. Hyporheic zone, in-stream and groundwater hydrochemistry, and hydraulic measures were assessed at a braided woodland river reach using a dense monitoring approach. The findings demonstrate that through a 23-m pool-riffle sequence, where water infiltrates at the riffle-head and subsequently exfiltrates at the riffle-tail, there is a 5% reduction in mean in-stream nitrate-N and a 73% reduction in hyporheic zone concentration. When calcium-enriched riffle-tail exfiltrate meets riffle-runoff water that is turbulently oxygenated from riffle-flow, an interstitial redoxcline is created. Dissolved oxygen nocturnally drops, with photosynthetic rate reduction, which causes hyporheic nitrate-N to double its daytime concentration. The results are related to the Yorkshire River Esk freshwater pearl mussels, Margaritifera margaritifera Linnaeus (1758), a declining endangered species. At present, scant monitoring of interstitial hydrochemistry and diurnal change across stream and substrate occurs.Show less"
35,"Nyberg, L",May 2008 ,Impact of short-term regulation on hyporheic water quality in a boreal river,RIVER RESEARCH AND APPLICATIONS,"Water regulation may alter hydraulic head gradients with consequences for the exchange of water between the river and the hyporheic zone. The objective of this study was to investigate the effect of discharge on hyporheic water quality in a regulated Swedish boreal river during a 10-day experimental period with a sequence of alternating high- and low-flow episodes. A 250 m reach was instrumented with 28 piezometers placed at 150 and 300 turn below the river bed or below the mean groundwater level in the floodplain, and these piezometers were used to measure temperature, oxygen, electric conductivity and pH. High daily variation in air temperature during the first 3 days was transmitted vertically through the stream water into the hyporheic zone within hours. An oxygen saturation of 100% in the river water corresponded to 60-70% saturation at 150 mm depth and 30% at 300 mm depth. The hyporheic oxygen concentration at 150 mm depth decreased during the experimental period, falling into a range that is potentially harmful to incubating salmonid eggs. This was interpreted as a long-term response to the overall regulation regime, rather than a response to short-term water regulation during the experiment. Even though the effect of short-term regulation on the quality of hyporheic water in the river bed was limited, there was a more pronounced effect on the quality of floodplain hyporheic water. Most of the driving forces for temporal variation of water quality in the river bed came vertically from the river water, rather than from the lateral exchange. Copyright (C) 2008 John Wiley & Sons, Ltd.Show less"
36,"Calles, O",Oct 2007 ,Temporal and spatial variation in quality of hyporheic water in one unregulated and two regulated boreal rivers,RIVER RESEARCH AND APPLICATIONS,"This study describes the temporal and spatial variations in hyporheic water quality in three boreal rivers, the River Tobyalven, an unregulated river, the river Mangalven, a regulated river with a minimum discharge requirement and the river Jarperudsalven, a regulated river without any minimum discharge requirements. A total of 43 permanent piezometers were used to measure dissolved oxygen (DO), temperature, electrical conductivity, pH, NO3- and NH4+ in the hyporheic water at 150 mm and 300 mm depth, at monthly intervals from October 2001 to October 2002. Another seven piezometers were installed in brown trout redds and monitored during the incubation period, from December 2001 to April 2002. In the river Tobyalven, temporal patterns in hyporheic water chemistry correlated to variations in surface water chemistry and discharge. In the river Jarperudsalven, the hyporheic water chemistry did not correlate to discharge or surface water chemistry. In the river Mangalven, the water chemistry was dominated by releases from a large upstream lake, and there were weak correlations between surface water chemistry and hyporheic water chemistry at some sites. The incubation conditions for brown trout eggs were most favourable in the unregulated river, characterized by high DO levels that remained high throughout the incubation period. In the river Jarperudsalven the DO levels were variable during spawning, and then gradually declined to critically low levels during incubation, whereas in the river Mangalven the DO conditions were intermediate and stable. Thus we observed a stronger coupling between surface water conditions and hyporheic conditions, i.e. vertical connectivity, in the unregulated river than in the regulated river with minimum flow requirements, which in turn was stronger than in the river without minimum flow requirements. Copyright (c) 2007 John Wiley & Sons, Ltd.Show less"
37,"Goodrich, DC",Apr 2018 ,Southwestern Intermittent and Ephemeral Stream Connectivity,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Ephemeral and intermittent streams are abundant in the arid and semiarid landscapes of the Western and Southwestern United States (U.S.). Connectivity of ephemeral and intermittent streams to the relatively few perennial reaches through runoff is a major driver of the ecohydrology of the region. These streams supply water, sediment, nutrients, and biota to downstream reaches and rivers. In addition, they provide runoff to recharge alluvial and regional groundwater aquifers that support baseflow in perennial mainstem stream reaches over extended periods when little or no precipitation occurs. Episodic runoff, as well as groundwater inflow to surface water in streams support limited naturally occurring riparian communities. This paper provides an overview and comprehensive examination of factors affecting the hydrologic, chemical, and ecological connectivity of ephemeral and intermittent streams on perennial or intermittent rivers in the arid and semiarid Southwestern U.S. Connectivity as influenced and moderated through the physical landscape, climate, and human impacts to downstream waters or rivers is presented first at the broader Southwestern scale, and secondly drawing on a specific and more detailed example of the San Pedro Basin due to its history of extensive observations and research in the basin. A wide array of evidence clearly illustrates hydrologic, chemical, and ecological connectivity of ephemeral and intermittent streams throughout stream networks.Show less"
38,"Huang, S",Jul 16 2022 ,Impacts of Emergent Vegetation on Hyporheic Exchange,GEOPHYSICAL RESEARCH LETTERS,"Hyporheic exchange, or the exchange of water and solutes between surface and subsurface water at the sediment-water interface, regulates water quality and biogeochemical cycle in aquatic ecosystems. Vegetation, which is ubiquitous in nature, is known to impact hyporheic exchange; yet how vegetation impacts hyporheic exchange remains to be characterized. Here, we show that at the same spatially and temporally-averaged flow velocity U $U$, vegetation increases the rate of hyporheic exchange by a factor of four. By tracking the movement of fluorescent dye in a flume with the refractive-index-matched sediment and translucent vegetation dowels, we demonstrate that the vegetation-induced hyporheic exchange can be characterized by an effective hyporheic exchange velocity, VH ${V}_{H}$. We further demonstrate that VH ${V}_{H}$ correlates with the total near-bed turbulent kinetic energy kt ${k}_{t}$ rather than U $U$, when kt<6x10-4m2/s2 ${k}_{t}< 6\times {10}<^>{-4}\,{\mathrm{m}}<^>{2}/{\mathrm{s}}<^>{2}$, indicating that turbulent kinetic energy is a better metric than flow velocity for predicting hyporheic exchange in regions with vegetation.Show less"
39,"Storey, RG",Jul 2004 ,Nitrogen processing in the hyporheic zone of a pastoral stream,BIOGEOCHEMISTRY,"The distribution of nitrogen-transforming processes, and factors controlling their rates, were determined within the hyporheic zone of a lowland stream draining agricultural land. In the field, physicochemical parameters were measured along a 10 m-long hyporheic flow line between downwelling and upwelling zones. Sediment cores were retrieved from the stream bed surface, and from 20, 40 and 60 cm deep in each zone, and in the laboratory, water from the corresponding depth was percolated through each core at the natural flow rate. Concentrations of nitrogen species and oxygen were measured before and after flow through each core. Denitrification was measured using a N-15-nitrate tracer. Shallow and downwelling zone samples were clearly distinct from deeper and upwelling zone samples in terms of physicochemical conditions, microbial processes and factors controlling nitrogen processing. Denitrification was highest in surface and downwelling zone cores, despite high oxygen levels, probably due to high pore-water nitrate concentrations in these cores and isolation of the denitrifying bacteria from oxygen in the bulk water by the hyporheic biofilms. Denitrification was limited by oxygen inhibition in the downwelling group, and by nitrate availability in the upwelling group. Strong evidence indicated that dissimilatory nitrate reduction to ammonium, occurred in almost all cores, and outcompeted denitrification for nitrate. In contrast, nitrification was undetectable in all but two cores, probably because of intense competition for oxygen. Field patterns and lab experiments indicated that the hyporheic zone at this moderately N-rich site is a strong sink for nitrate, fitting current theories that predict where hyporheic zones are nitrate sinks or nitrate sources.Show less"
40,"Faulkner, BR",Jul 2 2012 ,Hyporheic flow patterns in relation to large river floodplain attributes,JOURNAL OF HYDROLOGY,"Field-calibrated models of hyporheic flow have emphasized low-order headwater systems. In many cases, however, hyporheic flow in large lowland river floodplains may be an important contributor to ecosystem services such as maintenance of water quality and habitat. In this study, we used a network of shallow monitoring wells, Light Detection and Ranging (LiDAR), and continuous monitoring to parameterize and calibrate stochastic three-dimensional ground water models for a 9.7 km(2) (2400 acres) area along a naturally-meandering section of the Willamette River floodplain in Oregon. This large river floodplain is representative of other similar systems. Steady-state simulations were done representing the wet winter and dry summer seasons. During the dry season, hyporheic flow was oriented along the floodplain elevation gradient and median steady-state residence times in small islands and bars were on the order of months. In the larger islands steady-state residence times were on the order of years. In the wet season, flow was oriented laterally away from the river and quickly intercepted and returned to the surface water system in alcoves and cutoffs connected to the river, and recharge due to infiltration of precipitation prevented hyporheic flow through older island areas. In the younger islands, median steady-state residence times ranged from about 6.1 x 10(1) to 1.6 x 10(2) days. In the model domain overall, the steady-state dry season median pathline length was about 8.2 x 10(2) with a maximum length of about 5.7 x 10(3) m. For the wet season, the median was about 2.0 x 10(2) m with a maximum length of about 3.5 x 10(3) m. Wet season hyporheic water penetrated deeper into the lower permeability geologic units by an order of magnitude, as compared to the dry season. This was likely due to the absence of precipitation infiltration during the dry season. We used particle tracking in order to characterize residence time distributions for hyporheic water. We found two behaviors: lognormal decay with shorter distributions of residence times, and heavy tailing, following power-law behavior. Interestingly, we found the heavy tailing behavior more during the wet season when mean residence times were short. This result implies that even though some rates of hyporheic flow were relatively fast, there were also zones of relatively stagnant water causing this large variation in residence time. Observed slopes for log-log plots of the histograms fell in the range of 2.3-5.6. This behavior appeared to be restricted to regions affected by natural river meandering, where avulsions create isolated islands. In some areas, land managers may consider revetment removal as a means to convert channelized systems to more natural systems with shallower depths in the main channel, meander scrolls, and alcoves that can enhance hyporheic flow. The results of this study provide information on how such decisions may affect the extent of hyporheic flow that may occur as a large river returns to its natural geomorphological dynamics. Published by Elsevier B.V.Show less"
41,"Clilverd, HM",Mar 2008 ,Nitrogen retention in the hyporheic zone of a glacial river in interior Alaska,BIOGEOCHEMISTRY,"We examined the hydrologic controls on nitrogen biogeochemistry in the hyporheic zone of the Tanana River, a glacially-fed river, in interior Alaska. We measured hyporheic solute concentrations, gas partial pressures, water table height, and flow rates along subsurface flowpaths on two islands for three summers. Denitrification was quantified using an in situ (NO3-)-N-15 push-pull technique. Hyporheic water level responded rapidly to change in river stage, with the sites flooding periodically in mid-July to early-August. Nitrate concentration was nearly 3-fold greater in river (ca. 100 mu g NO3--N l(-1)) than hyporheic water (ca. 38 mu g NO3--N l(-1)), but approximately 60-80% of river nitrate was removed during the first 50 m of hyporheic flowpath. Denitrification during high river stage ranged from 1.9 to 29.4 mg N kg sediment(-1) day(-1). Hotspots of methane partial pressure, averaging 50,000 ppmv, occurred in densely vegetated sites in conjunction with mean oxygen concentration below 0.5 mgO(2) l(-1). Hyporheic flow was an important mechanism of nitrogen supply to microbes and plant roots, transporting on average 0.41 gNO(3)(-) -N m(-2) day(-1), 0.22 gNH(4)(+) -N m(-2) day(-1), and 3.6 g DON m(-2) day(-1) through surface sediment (top 2 m). Our results suggest that denitrification can be a major sink for river nitrate in boreal forest floodplain soils, particularly at the river-sediment interface. The stability of the river hydrograph and the resulting duration of soil saturation are key factors regulating the redox environment and anaerobic metabolism in the hyporheic zone.Show less"
