,First author,Year,Title,Journal,Abstract
22,"Sondergaard, M",Dec 2007 ,"Anthropogenic impacts on lake and stream ecosystems, and approaches to restoration",JOURNAL OF APPLIED ECOLOGY,"Freshwater ecosystems have long been affected by numerous types of human interventions that have a negative impact on their water quality and ecological state. Fortunately, in most western countries the input of sewage to freshwater systems has been reduced, but hydromorphological alterations, eutrophication-related turbidity and loss of biodiversity remain major problems in many parts of the world. Such impacts prevent the achievement of a high or good ecological state, as defined by the European Water Framework Directive (WFD) or other standards.This paper synthesizes and links the findings presented in the seven papers of this special profile, focusing on the effects of anthropogenic stressors on freshwater ecosystems and on how to maintain and restore ecological quality. The papers cover a broad range of research areas and methods, but are all centred on the relationship between dispersal barriers, the connectivity of waterways and the restoration of rivers and lakes.The construction of dams and reservoirs disturbs the natural functioning of many streams and rivers and shore-line development around lakes may reduce habitat complexity. New methods demonstrate how reservoirs may have a severe impact on the distribution and connectivity of fish populations, and new techniques illustrate the potential of using graph theory and connectivity models to illustrate the ecological implications. Hydromorphologically degraded rivers and streams can be restored by addition of wood debris, but 'passive' restoration via natural wood recruitment may be preferable. The most cost-effective way to restore streams may also include information campaigns to farmers on best management practices. Removal of zooplanktivorous fish often has marked positive effects on trophic structure in lakes, but there is a tendency to return to turbid conditions after 8-10 years or less unless fish removal is repeated.Synthesis and applications. Development of new methods, as well as derivation of more general conclusions from reviewing the effects of previous restoration efforts, are crucial to achieve progress in applied freshwater research. The papers contained in this Special Profile contribute on both counts, as well as illustrating the importance of well-designed research projects and monitoring programmes to record the effects of the interventions. Such efforts are vital if we are to improve our knowledge of freshwater systems and to elaborate the best and most cost-effective recommendations. They may also help in achieving a good ecological state or potential in water bodies by 2015, as demanded by the European WFD.Show less"
23,"Costa, D",Dec 2016 ,Coupling spatially distributed river and groundwater transport models to investigate contaminant dynamics at river corridor scales,ENVIRONMENTAL MODELLING & SOFTWARE,"Rivers and aquifers are mutually dependent components of the hydrological cycle, typically characterised by temporal dynamics that are a few orders of magnitude apart. This characteristic is often advocated to justify the use of independent single-system models to maximise the outcome for the available computational resources. However, the rapid increase in computational power presently provides means to explore new and more complex modelling schemes, which better reflect the complex physical reality. We present a new modelling framework, FLUXOS, developed from the full coupling of modified versions of state-of-the-art standalone river and groundwater flow and transport models. The model is validated against analytical solutions and applied to real world scenarios in the complex urban corridor of the Ciliwung River in Jakarta to show its flexibility for practical applications and its capabilities as an exploratory tool for realistic investigation of contamination sources and pathways determining nonlinear behaviours of river-aquifer interactions. (C) 2016 Elsevier Ltd. All rights reserved.Show less"
24,"Merenlender, AM",Nov 2013 ,Maintaining and restoring hydrologic habitat connectivity in mediterranean streams: an integrated modeling framework,HYDROBIOLOGIA,"Hydrologic alterations designed to provide a stable water supply and to prevent flooding are commonly used in mediterranean-climate river (med-rivers) basins, and these alterations have led to habitat loss and significant declines in aquatic biodiversity. Often the health of freshwater ecosystems depends on maintaining and recovering hydrologic habitat connectivity, which includes structural components related to the physical landscape, functionality of flow dynamics, and an understanding of species habitat requirements for movement, reproduction, and survival. To advance our understanding of hydrologic habitat connectivity and benefits of habitat restoration alternatives we provide: (1) a review of recent perspectives on hydrologic connectivity, including quantitative methods; and (2) a modeling framework to quantify the effects of restoration on hydrologic habitat connectivity. We then illustrate this approach through a case study on lateral hydrologic habitat connectivity that results from channel restoration scenarios using scenarios with different historic and climate-change flows to restore fish floodplain habitat in a med-river, the San Joaquin River, California. Case study results show that in addition to the channel alterations, higher flows are required to recover significant flooded habitat area, especially given reductions in flows expected under climate change. These types of studies will help the planning for restoration of hydrologic habitat connectivity in med-rivers, a critical step for mediterranean species recovery.Show less"
25,"Irawan, DE",Feb 2015 ,"Groundwater-surface water interactions of Ciliwung River streams, segment Bogor-Jakarta, Indonesia",ENVIRONMENTAL EARTH SCIENCES,"CiliwungRiver water quality and its vicinity have been continuously degraded with the increasing population. The objective of this research is to understand the association between river and groundwater, and the water quality profile. Field measurements ware taken from 65 stations from Bogor to Jakarta. Water level, temperature, pH, and TDS were measured to build the water flow map and hydrochemical profile. Small-scale geoelectrical survey was conducted at five locations to capture the aquifer's geometry. We identified three types of stream relationships between river and groundwater: effluent from Bogor to Katulampa (Segment 1), perched at the University of Indonesia (UI) area (Segment 2), and influent from UI to Muara (Segment 3), with low gradient from <0.1 to 0.3. The temperature profile of river and groundwater shows similar pattern as well as TDS profile. All similarities support close connection of river and groundwater. The increasing TDS towards downstream shows increasing enrichment and contamination. The erratic pattern of pH indicates chemical instability due to high contamination. This study highlights the benefit of understanding the hydrodynamic relationship between river water and groundwater. Such interaction triggers water quality exchange between both water bodies. Therefore, a similar study should also be done on other riverbanks in Indonesia to protect water quality.Show less"
26,"Fusco, NA",Jan 2021 ,Urbanization reduces gene flow but not genetic diversity of stream salamander populations in the New York City metropolitan area,EVOLUTIONARY APPLICATIONS,"Natural landscape heterogeneity and barriers resulting from urbanization can reduce genetic connectivity between populations. The evolutionary, demographic, and ecological effects of reduced connectivity may lead to population isolation and ultimately extinction. Alteration to the terrestrial and aquatic environment caused by urban influence can affect gene flow, specifically for stream salamanders who depend on both landscapes for survival and reproduction. To examine how urbanization affects a relatively common stream salamander species, we compared genetic connectivity ofEurycea bislineata(northern two-lined salamander) populations within and between streams in an urban, suburban, and rural habitat around the New York City (NYC) metropolitan area. We report reduced genetic connectivity between streams within the urban landscape found to correspond with potential barriers to gene flow, that is, areas with more dense urbanization (roadways, industrial buildings, and residential housing). The suburban populations also exhibited areas of reduced connectivity correlated with areas of greater human land use and greater connectivity within a preserve protected from development. Connectivity was relatively high among neighboring rural streams, but a major roadway corresponded with genetic breaks even though the habitat contained more connected green space overall. Despite greater human disturbance across the landscape, urban and suburban salamander populations maintained comparable levels of genetic diversity to their rural counterparts. Yet small effective population size in the urban habitats yielded a high probability of loss of heterozygosity due to genetic drift in the future. In conclusion, urbanization impacted connectivity among stream salamander populations where its continual influence may eventually hinder population persistence for this native species in urban habitats.Show less"
27,"Querner, EP",Jan 2 2016 ,Simulating streamflow variability and aquatic states in temporary streams using a coupled groundwater-surface water model,HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES,"In order to apply the EU Water Framework Directive for temporary streams, it is important to quantify the space-time development of different aquatic states. We report on research on the development of aquatic states for temporary streams in the Evrotas basin, Greece. The SIMGRO regional hydrological model was used in a GIS framework to generate flow time series for the Evrotas River and all major tributaries. Five flow phases were distinguished: flood conditions, riffles, connected pools, isolated pools and dry bed conditions. Thresholds based on local hydraulic characteristics were identified per stream reach and flow phase, enabling the frequency of flow phases per month and the average frequencies for all streams to be derived. Three historical scenarios within the 20th century, marking periods of major changes in water management, were investigated. Additionally, a climate scenario for the 2050s was analysed. Simulations revealed that low flows are now much lower, mainly because more groundwater is abstracted for irrigation. The consequence is that stretches of the river fall dry during several months, causing the ecological status to deteriorate.Show less"
28,"Cucchi, K",Jun 2018 ,LOMOS-mini: A coupled system quantifying transient water and heat exchanges in streambeds,JOURNAL OF HYDROLOGY,"The LOMOS-mini is a new experimental system monitoring transient water and heat fluxes in the hyporheic zone at a sub-daily resolution. Given the coupling of high-frequency hydraulic head gradient and temperature measurements, its innovation when compared to currently available monitoring systems is to operate under transient conditions and to allow the quantification of coupled water and heat exchanges with an unprecented fine temporal resolution, such as the rainfall event time scale. The LOMOS-mini is low-cost, easy to construct from individual microelectronic components and has an autonomy of several months in the field. Its robust implementation protocol makes it suitable for a wide variety of geological environments, from soft loamy, sandy, clayey streambeds to compact colluvial environments. Hydraulic head gradients are measured using the pressure sensor technology presented in Greswell et al. (2009). The sensibility of pressure estimates to ambient temperature is demonstrated; the measurement error is evaluated to decrease by up to one order of magnitude when accounting for temperature in the calibration relationship. Coupled with a physically-based hydrothermal model, the LOMOS-mini provides transient estimates of vertically distributed Darcy fluxes, conductive and advective heat fluxes. The methodology is illustrated on a colluvial streambed case study. (C) 2017 Elsevier B.V. All rights reserved.Show less"
29,"Spice, EK",Apr 2019 ,Contemporary and historical river connectivity influence population structure in western brook lamprey in the Columbia River Basin,CONSERVATION GENETICS,"The western brook lamprey Lampetra richardsoni (WBL) is a small non-parasitic lamprey that inhabits rivers and streams from southern Alaska to northern California. WBL remain in fresh water throughout their entire life and show limited dispersal. Although adults may migrate short distances upstream to spawn, most movement likely occurs through passive drifting of larvae downstream. Genetic differentiation among populations is thus expected to be high, even within a single basin, but WBL population structure has received little attention. The present study examined population connectivity of WBL from 23 sites throughout the Columbia River Basin and coastal Washington, using eight microsatellite loci and cytochrome b sequence data. Although population structure generally corresponded to contemporary river connectivity, there were some cases where genetic patterns were better explained by historical connections. Microsatellite genetic differentiation among populations separated by <570km was moderate to high; F-ST values ranged from -0.0026 to 0.7117 and averaged 0.2929. Tributary distance was the best predictor of F-ST, suggesting that most gene flow takes place in tributaries rather than through the mainstem of the Columbia River. As predicted, gene flow occurred primarily in a downstream direction, resulting in lower genetic diversity in upstream sites. WBL populations in these areas may be particularly vulnerable to local extinction. Therefore, whereas anadromous lamprey management efforts are focused on improving passage at mainstem dams, conservation of WBL will require protection of individual watersheds with particular emphasis on headwater areas.Show less"
30,"Ulseth, AJ",Apr 2019 ,Distinct air-water gas exchange regimes in low- and high-energy streams,NATURE GEOSCIENCE,"Gas exchange across the air-water interface drives the flux of climate-relevant gases and is critical for biogeochemical processes in aquatic ecosystems. Despite the presence of mountain streams worldwide, we lack basic understanding of gas exchange through their turbulent surfaces, making global estimates of outgassing from streams and rivers difficult to constrain. Here we combine new estimates of gas transfer velocities from tracer gas additions in mountain streams with published data to cover streams differing in geomorphology and hydraulics. We find two different scaling relationships between the turbulence-induced energy dissipation rate and gas transfer velocity for low- and high-channel slope streams, indicating that gas exchange in streams exists in two states. We suggest that turbulent diffusion drives gas transfer velocity in low-energy streams; whereas turbulence entrains air bubbles in high-energy streams, and the resulting bubble-mediated gas exchange accelerates with energy dissipation rate. Gas transfer velocities in the high-energy streams are among the highest reported. Our findings offer a framework to include mountain streams in future estimates of gas fluxes from streams and rivers at the global scale.Show less"
31,"Lambeets, K",Mar 2010 ,"Spatial genetic variation of a riparian wolf spider Pardosa agricola (Thorell, 1856) on lowland river banks: The importance of functional connectivity in linear spatial systems",BIOLOGICAL CONSERVATION,"Habitat patches along river systems are often highly isolated and characterised by a high degree of heterogeneity at different spatio-temporal scales. The connectivity between river bank arthropod populations directly adjoining the river channel is often greatly disturbed due to river regulation. While flight-active arthropods easily disperse upstream, less mobile species are expected to show predominant downstream dispersal unless specific upward movements are prevalent. In linear river ecosystems, downstream drift of organisms may therefore prevail with subsequently strong asymmetrical gene flow. We analysed patterns of genetic variation within and among nine spatially structured populations of the highly stenotopic riparian wolf spider (Lycosidae) Pardosa agricola (Thorell, 1856) using Amplified Fragment Length Polymorphism (AFLP) markers. No evidence was found for downstream accumulation of genetic diversity. The high genetic diversity is hypothesised to be the result of historical drift processes. Nearby populations on the same river shore were less genetically differentiated compared with populations further away and/or on the opposite shore. This indicates that short-distance dispersal still occurs on river banks during low water flow levels, but at the same time that the river channel constitutes a physical barrier for species exchange between opposite shores. The rehabilitation of the riparian corridor will increase the amount of suitable habitat, the functional connectivity during periods of low flow-discharges and eventually riparian spider population persistence. (C) 2009 Elsevier Ltd. All rights reserved.Show less"
32,"Tian, K",Jul 2021 ,"Grading Evaluation of the Structural Connectivity of River System Networks Based on Ecological Functions, and a Case Study of the Baiyangdian Wetland, China",WATER,"River system network (RSN) connectivity is important to maintain the environmental and ecological functions of wetlands. Quantitative evaluation of connectivity can provide crucial support for efforts to improve wetland connectivity and to restore and protect wetland ecosystems. Most existing evaluation methods uniformly generalise RSN to form an undifferentiated RSN of edges and nodes that is taken as a whole to evaluate the connectivity. However, actual RSNs comprise rivers, canals, ditches, lakes, and ponds, which differ substantially in their structures, morphologies, and attributes. The mix of RSN elements therefore defines grades that give RSNs distinctive characteristics. Moreover, RSNs with different grades perform different ranges of environmental and ecological functions. The existing evaluation methods, which have some limitations, do not account for these characteristics. To account for these differences, we examined the grade characteristics and their impact on environmental and ecological functions. We established a grading system of RSN elements and a grading method of RSN, and constructed the structural connectivity evaluation indicator system for RSNs at different grades. On this basis, we propose a method for grading evaluation of RSN connectivity. We used China's Baiyangdian Wetland to demonstrate the use of the system and validate the results. The proposed method provided an objective and accurate evaluation of RSN connectivity and clarified the differences in connectivity among RSNs with different grades, thereby providing improved guidance for the development and maintenance of the environmental and ecological functions of RSNs.Show less"
33,"Xie, CJ",May 12 2022 ,"Longitudinal Dynamics of Hydrological Connectivity in the Yellow River Delta, China",FRONTIERS IN MARINE SCIENCE,"River deltas are formed by the interaction of connecting water and sediment, and they are among the most economically and ecologically valuable ecosystems on Earth. Because of their special locations, together with direct and indirect human interference, river deltas are expected to be more vulnerable and fragmented. The increasing fragmentation of deltas is largely due to longitudinal hydrological connectivity disruption caused by human activities. However, the dynamics of longitudinal connectivity are unknown, especially in the Yellow River Delta (YRD), which has been subjected to heavy reclamation in recent years. In this study, we divided the whole YRD into three subregions, the erosion zone, the oilfield zone and the deposition zone, and then we used indicators to explore the spatiotemporal variation in hydrological connectivity on the whole scale and on the zonal scale of the delta during 1984-2018 in the YRD. We found that the variation in longitudinal hydrological connectivity was closely related to the geometry of the tidal channel networks, and that the changes in longitudinal hydrological connectivity varied with research scales. A weak increasing trend of connectivity was found on the whole scale of the delta during the past three decades. A decreasing trend of connectivity was found in both the erosion zone and the oilfield zone. In the deposition zone, however, the connectivity degree was enhanced. Furthermore, we also identified the key impaired area and relatively stable area of hydrological connectivity in the YRD and implied that the key impaired area may be a priority restoration zone of the impaired hydrological connectivity zone. Our study provides useful scientific guidance for the subsequent restoration of damaged wetlands.Show less"
34,"Mehmood, T",Mar 2022 ,Testing alternative conceptual models of river-aquifer connectivity and their impacts on baseflow and river recharge processes,HYDROLOGICAL PROCESSES,"This study simulates the dynamics of exchange fluxes between Brazos River Alluvium Aquifer and the Brazos River, TX. Seven conceptual models for the connection between the river and the aquifer were simulated in HYDRUS 2D using small-scale, high-resolution transects across the river. These models assumed varying aquifer lithology and river incision depths and considered processes such as riverbed clogging and seepage face flows. Observed river stage values were used to specify a time-variable head boundary, and the simulations were tested against observed hydraulic heads in two nearby monitoring wells. The nearly 1.5 years of sub-hourly measurements spanned both flood and drought periods. The best-fit conceptual model supported a hypothesized hydraulic disconnection between the subsurface near the river and the wider alluvial aquifer. In contrast to the assumptions of previous studies, these data were more consistent with the presence of a thin, low-K structure (such as an abandoned paleochannel) rather than riverbed clogging. Across the range of models evaluated, the average net exchange between the river and the aquifer ranged from 0.016 to 12.4 m(3)/d/m. Most of the variability was attributed to baseflow across the riverbed, which ranged from 0.18 to 13.1 m(3)/d/m depending on the model. The ranges of exchange fluxes across the seepage face (0.004 to 2.37 m(3)/d/m) and recharge from the river to the aquifer (0.1 to 5.63 m(3)/d/m) were significant, but not as influential. Based on these values, the choice of conceptual model could have a profound impact on the accuracy of numerical models used for river management. Extrapolated across the entire reach, this uncertainty would amount to +/- 83 m(3)/s of discharge, equivalent to 34% of the river's discharge near its outlet.Show less"
35,"Liu, JK",Feb 1 2020 ,Multi-scale analysis of hydrological connectivity and plant response in the Yellow River Delta,SCIENCE OF THE TOTAL ENVIRONMENT,"The Yellow River Delta is one of the International Important Wetlands on the west coastline of the Pacific Ocean in China. Despite its importance for regional and global ecological security, it is vulnerable because of human activities and climate change. Local government is trying to identify a more efficient way to conserve the delta thereby reducing a potential environmental crisis. The framework of hydrological connectivity provides a new perspective to study hydrological related ecological processes, while the method is highly exclusive because of environment and scale heterogeneity. This study collaborated with managers to develop a new algorithm to parameterize the hydrological connectivity on plot, point and landscape scales. Then the interspecific and conspecific structures of two dominate species (Phragmites communis and Suaeda salsa) are linked to these indices. The results show: (1) According to the point and plot scale results, AP (semi-artificial pond) and IF (intertidal flat) has the strongest hydrological connectivity followed by TM (tidal marsh). The average positive point-scale index values in AP, IF RS (river side wetland) and TM are 0.610, 0.495, 1.162 and 1.217 and the average plot-scale index values in AP, IF RS and TM are 1.53, 0.87, 0.48 0.55. At the landscape scale, index values show high collinearity with plot density and lack of hydrological significance because of low data resolution and scale effects. (2) At the individual level, P. communis and S. salsa showed a higher interspecific and conspecific competitive strength to respond to environmental stress in the weak hydrological connectivity area. (3) At the community level, in higher salinity wetland classes, biomass, plant coverage and biodiversity showed a positive linear correlation with plot-scale indices. Future study will improve the current parametrization method at the landscape scale and reveal the response of other important plant species to hydrological connectivity in this area. (C) 2019 Elsevier B.V. All rights reserved.Show less"
36,"Naegeli, MW",Sep 1996 ,Ground penetrating radar for assessing sediment structures in the hyporheic zone of a prealpine river,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Ground penetrating radar (GPR) was used to investigate the structure of the sediments in a floodprone gravel-bed river. Measurements were made on 2 gravel bars and in the adjacent channel. We buried a metallic object to calibrate depth and to visualize changes in GPR-profiles taken before and after digging. In addition, along 2 GPR-profiles the structure of the alluvial sediment of a gravel bar was visually verified by digging a trench down to the groundwater table. The GPR method enables,ne to distinguish sedimentary units of different texture with a vertical resolution of about 0.25 m. The investigation showed the depth of the alluvial valley fill, and it revealed geomorphological features such as lateral point bar accretion, fills of former pools, or open framework textures. These structures form a complex 3-dimensional mosaic of sediment patches. The GPR method also allowed us to document the changes resulting from bed-moving floods, such as in the formation of homogeneous gravel sheets during high magnitude floods. At some sites we observed intercalations of coarse organic matter between adjacent sedimentary units. Based on GPR data and the analysis of geomorphological structures near the study site, we developed a diagrammatic model of the sediments of this site in the lower Necker Valley.Show less"
37,"Ward, AS",Sep 2013 ,How does rapidly changing discharge during storm events affect transient storage and channel water balance in a headwater mountain stream?,WATER RESOURCES RESEARCH,"Measurements of transient storage in coupled surface-water and groundwater systems are widely made during base flow periods and rarely made during storm flow periods. We completed 24 sets of slug injections in three contiguous study reaches during a 1.25 year return interval storm event (discharge ranging from 21.5 to 434 L s(-1)) in a net gaining headwater stream within a steep, constrained valley. Repeated studies over a 9 day period characterize transient storage and channel water from prestorm conditions through storm discharge recession. Although the valley floor was always gaining from the hillslopes based on hydraulic gradients, we observed exchange of water from the stream to the valley floor throughout the study and flow conditions. Interpretations of transient storage and channel water balance are complicated by dynamic in-stream and near-stream processes. Metrics of transient storage and channel water balance were significantly different (95% confidence level) between the three study reaches and could be identified independently of stream discharge via analysis of normalized breakthrough curves. These differences suggest that the morphology of each study reach was the primary control on solute tracer transport. Unlike discharge, metrics of transient storage and channel water balance did not return to the prestorm values. We conclude that discharge alone is a poor predictor of tracer transport in stream networks during storm events. Finally, we propose a perceptual model for our study site that links hydrologic dynamics in 3-D along the hillslope-riparian-hyporheic-stream continuum, including down-valley subsurface transport.Show less"
38,"Larsen, LG",Mar 2015 ,Mechanisms of nutrient retention and its relation to flow connectivity in river-floodplain corridors,FRESHWATER SCIENCE,"Understanding heterogeneity or patchiness in the distribution of vegetation and retention of C and nutrients in river corridors is critical for setting priorities for river management and restoration. Several mechanisms of spatial differentiation in nutrient retention in river and floodplain corridors have been recognized, but few studies have distinguished their relative importance or established their role in long-term geomorphic change, nutrient retention, and connectivity with downstream systems. We evaluated the ability of 3 mechanisms (evapotranspiration focusing [EF], differential hydrologic exchange [DHE], and particulate nutrient redistribution [PNR]) to explain spatial patterns of P retention and function in the Everglades (Florida, USA). We used field measurements in sloughs and on slightly higher, more densely vegetated ridges to quantify P fluxes attributable to the 3 mechanisms. EF does not explain Everglades nutrient retention or P concentrations on ridges and in sloughs. However, DHE resulting from different periods of groundwater-surface-water connectivity across topographic elements is the primary cause of elevated P concentrations on ridges and completely explains interpatch differences in long-term P accumulation rates. With historical flow velocities, which were an order of magnitude higher than at present, PNR would have further increased the interpatch difference in long-term P retention rates nearly 2-fold. In conclusion, DHE and PNR are the dominant drivers of nutrient patchiness in the Everglades and are hypothesized to be important in P-limited river and floodplain corridors globally.Show less"
39,"Gardner, JR",Mar 16 2019 ,"The Abundance, Size, and Spacing of Lakes and Reservoirs Connected to River Networks",GEOPHYSICAL RESEARCH LETTERS,"Descriptions of river network topology do not include lakes/reservoirs that are connected to rivers. We describe the properties and scaling patterns of river network topology across the contiguous United States: how lake/reservoir abundance, median lake/reservoir size, and median lake/reservoir spacing change with river size. Typically, lake/reservoir abundance decreases, median lake/reservoir size increases, but median lake/reservoir spacing is uniform across river size. There is a characteristic lake/reservoir size of 0.01-0.05km(2) and a characteristic lake/reservoir spacing of 1-5km that shifts to 27-61km in larger rivers. Climate explains more of the variance in river network topology than both glacial history and constructed reservoirs. Our results provide conceptual models for building river network topologies to assess how lake/reservoir abundance, size, and spacing effect the transport, storage, and cycling of water, materials, and organisms across networks.Plain Language Summary Rivers and lakes/reservoirs serve different hydrologic, ecologic, and economic roles and are often studied as separate systems. Yet there are many lakes/reservoirs connected to rivers and this connectivity has profound impacts on sediment storage and transport, biogeochemical cycles, and aquatic habitat in both rivers and lakes/reservoirs. Defining the topology of river networks is critical for understanding these processes across entire networks of connected rivers and lakes/reservoirs. We defined river network topology by scaling the abundance, size, and spacing of lakes/reservoirs with river size and identified broadscale controls of network topology.Show less"
40,"Birks, SJ",Nov 2018 ,Origin and hydrogeological setting of saline groundwater discharges to the Athabasca River: Geochemical and isotopic characterization of the hyporheic zone,APPLIED GEOCHEMISTRY,"Identifying impacts of oil sands development on aquatic ecosystems requires understanding of the natural background water quality. In the Athabasca Oil Sands Region of Alberta this is challenging because the Athabasca River is incised directly into bitumen saturated sands of the McMurray Formation, and other saline Cretaceous and Devonian formations. This study compares the geochemical and isotopic composition of porewater sampled from the alluvial sediment beneath the Athabasca River with regional groundwater data to identify the geological origin of these saline groundwaters, and improve characterization of natural background sources of solutes entering the Athabasca River. Terrain conductivity surveys conducted along the Athabasca River were used to identify areas with evidence of saline groundwater discharge. Porewater samples were obtained from the alluvial sediment using drive point piezometers installed between 1 and 3 m below the water- sediment interface and were analyzed for 8 delta O-18, delta H-2 , delta S-34-SO4, delta O-18-SO4 ,Sr-87/Sr-86, delta C-13-DIC, delta C-13-DOC, H-3, and C-14. The porewater in the alluvial sediment showed variable degrees of mixing with the overlying Athabasca River water, but the geochemical and isotopic composition in zones 1, 3 and 5 are consistent with discharge of saline groundwater from Cretaceous or Devonian units. The low percentages of modern carbon, and delta O-18, delta H-2, delta S-34-SO4, delta O-1(8)-SO4, and Sr-87/Sr-86 signatures in the deepest porewater samples from Zones 1, 3 and 5 indicate glaciogenic water with high total dissolved solids originating from Devonian sourced solutes. Theses saline groundwater discharge zones occur where higher horizontal hydraulic gradients coincide with areas of higher salinity in the adjacent Cretaceous and Devonian aquifers, and areas with vertical connectivity with underlying Devonian aquifers. The results of this study demonstrate the influence of groundwater-surface water interactions and saline bedrock formation water discharge to water quality along some reaches of the Athabasca River which need to be considered in monitoring and water management strategies.Show less"
41,"Sarbu, A",Aug 2011 ,Characterisation of the potamal Danube River and the Delta: connectivity determines indicative macrophyte assemblages,HYDROBIOLOGIA,"The complexity of water bodies in the eu-potamal river corridor and the main delta channels of the Romanian Danube is exemplified by the macrophyte vegetation. Two hypotheses provided the background for our study: (a) is the macrophyte vegetation of large, permanently connected branches significantly separated from that of the main river channel; (b) is the macrophyte composition of the Danube main stem significantly altered when the river divides into the three large navigable Delta channels. Water bodies considered were two contiguous sections of the main river channel, two large branches remaining from the historical floodplain, and the three main Delta channels. We quantified macrophyte diversity and floristic variation. Our data set was prepared from the MIDCC-project data base, in which macrophyte occurrence, abundance and habitat parameters are stored for contiguous survey units of the whole Danube river corridor. Field survey method followed that of Kohler and the European Standard EN14184. Results confirmed our first hypothesis: permanently connected side branches still support significantly different macrophyte assemblages, making them important indicators of floodplain connectivity. The diversion of the Danube into its three large navigable delta channels significantly alters the macrophyte vegetation from the c. 300 km of main stem up-river, substantially supporting our second hypothesis. Our results largely enhance the knowledge on aquatic plant biodiversity in the eu-potamal Danube, forming a solid base for long-term studies. We also discuss the relevance of our results regarding the ecological, as well as the conservational, quality of rivers and their floodplains.Show less"
42,"Rodriguez-Ramos, JA",Aug 30 2022 ,Genome-Resolved Metaproteomics Decodes the Microbial and Viral Contributions to Coupled Carbon and Nitrogen Cycling in River Sediments,MSYSTEMS,"Rivers have a significant role in global carbon and nitrogen cycles, serving as a nexus for nutrient transport between terrestrial and marine ecosystems. Although rivers have a small global surface area, they contribute substantially to worldwide greenhouse gas emissions through microbially mediated processes within the river hyporheic zone. Despite this importance, research linking microbial and viral communities to specific biogeochemical reactions is still nascent in these sediment environments. To survey the metabolic potential and gene expression underpinning carbon and nitrogen biogeochemical cycling in river sediments, we collected an integrated data set of 33 metagenomes, metaproteomes, and paired metabolomes. We reconstructed over 500 microbial metagenome-assembled genomes (MAGs), which we dereplicated into 55 unique, nearly complete medium- and high-quality MAGs spanning 12 bacterial and archaeal phyla. We also reconstructed 2,482 viral genomic contigs, which were dereplicated into 111 viral MAGs (vMAGs) of >10 kb in size. As a result of integrating gene expression data with geochemical and metabolite data, we created a conceptual model that uncovered new roles for microorganisms in organic matter decomposition, carbon sequestration, nitrogen mineralization, nitrification, and denitrification. We show how these metabolic pathways, integrated through shared resource pools of ammonium, carbon dioxide, and inorganic nitrogen, could ultimately contribute to carbon dioxide and nitrous oxide fluxes from hyporheic sediments. Further, by linking viral MAGs to these active microbial hosts, we provide some of the first insights into viral modulation of river sediment carbon and nitrogen cycling.IMPORTANCE Here we created HUM-V (hyporheic uncultured microbial and viral), an annotated microbial and viral MAG catalog that captures strain and functional diversity encoded in these Columbia River sediment samples. Demonstrating its utility, this genomic inventory encompasses multiple representatives of dominant microbial and archaeal phyla reported in other river sediments and provides novel viral MAGs that can putatively infect these. Furthermore, we used HUM-V to recruit gene expression data to decipher the functional activities of these MAGs and reconstruct their active roles in Columbia River sediment biogeochemical cycling. Ultimately, we show the power of MAG-resolved multi-omics to uncover interactions and chemical handoffs in river sediments that shape an intertwined carbon and nitrogen metabolic network. The accessible microbial and viral MAGs in HUM-V will serve as a community resource to further advance more untargeted, activity-based measurements in these, and related, freshwater terrestrial-aquatic ecosystems.Show less"
43,"Rathore, SS",May 2021 ,On the Reliability of Parameter Inferences in a Multiscale Model for Transport in Stream Corridors,WATER RESOURCES RESEARCH,"Nonreacting tracer tests capture information about physical processes in transient storage zones including the hyporheic zone (HZ). However, reliably extracting this information from breakthrough curves (BTCs) and distinguishing the effects of in-channel dispersion and transient storage are well-known challenges. Using BTCs from a nonreacting tracer test monitored at multiple locations, we explore ways for reliable parameter estimations. The identifiability of parameters is greatly influenced by the choice of forward and inverse modeling frameworks in addition to the quality of the data. Our forward model is a recently proposed multiscale model that uses subgrid transport models written in the Lagrangian form to represent transport along a diverse set of HZ pathways with a shape-free distribution of travel times. Joint distributions of HZ and channel parameters are estimated using the Markov Chain Monte Carlo technique. Numerical experiments show ambiguity between channel dispersion and HZ transport when the reach length is too short to allow significant solute-HZ interaction, the observation period is too brief to observe the tailing behavior, or the solute source is spread in time. In contrast, we obtained reliable parameter estimates by simultaneously fitting BTCs observed at different locations in the test reach using a single set of HZ parameters and section-specific channel areas and dispersion coefficients. This study demonstrates the estimation of travel time distributions, HZ exchange rates, and channel parameters in a new multiscale approach and offers guidance for extracting reliable parameter estimates from multiple BTCs.Show less"
