,First author,Year,Title,Journal,Abstract
23,"Meier, W",Aug 2003 ,Modeling the effect of water diversion on the temperature of mountain streams,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,"Water diversion for hydroelectric power generation impacts the temperature of mountain streams. Such changes are estimated by using a coupled one-dimensional dead-zone heat balance model. In very steep river sections, the dissipation of kinetic energy is the dominant heat source. For such streams, water diversion has only a minor effect on water temperature, because dissipation-induced temperature changes are independent of discharge. In contrast, in river sections of gradual slope, the influence by solar radiation, long-wave radiation. and heat exchange with the streambed is stronger. In such cases, a discharge reduction can lead to significant temperature changes. For a small stream in the southern Swiss Alps, model results show that diversion increases temperature by about 3.7 (+/-0.9)degreesC in a 21 km long river section under high solar radiation during summer. During a cold winter episode, water temperature is estimated to be about 1.8 (+/-0.8)degreesC lower compared to natural conditions. This heat balance model can also be used to simulate the effect of different measures to reduce water temperature changes in affected streams.Show less"
24,"Miranda, LE",Nov 2005 ,Fish assemblages in oxbow lakes relative to connectivity with the Mississippi River,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,"The alluvial valley of the lower Mississippi River contains hundreds of fluvial lakes that are periodically connected to the river during high water, although the frequency, duration, and timing of the connections vary. To help design plans to restore and preserve fish assemblages in these alluvial lakes, this investigation tested whether predictable patterns in lake fish assemblages were linked to the level of connectivity with the river. Results suggested that connectivity played an important role in structuring fish assemblages and that it was correlated with variables such as lake size, depth, distance from the river, and age, which exhibit a continuum of predictable features as the river migrates away from abandoned channels. Annual floods homogenize the floodplain and promote connectivity to various degrees, allowing for fish exchanges between river and floodplain that directly affect fish assemblages. The major physical changes linked to reduced connectivity are loss of depth and area, which in turn affect a multiplicity of abiotic and biotic features that indirectly affect community structure. In advanced stages of disconnection, fish assemblages in oxbow lakes are expected to include largely species that thrive in turbid, shallow systems with few predators and low oxygen content. When the river flowed without artificial restraint, oxbow lakes were created at the rate of 13-15 per century. At present, no or few oxbow lakes are being formed, and as existing lakes age, they are becoming shallower, smaller, and progressively more disconnected from the river. Given that modifications to the Mississippi River appear to be irreversible, conservation of this resource requires maintenance of existing lakes at a wide range of aging phases that provide diverse habitats and harbor distinct species assemblages.Show less"
25,"Li, GY",2nd International Yellow River Forum,Keep Healthy Life of Rivers-A Case Study of the Yellow River,,
26,"Guerrero, M",36th IAHR World Congress,ACOUSTIC MEASURING OF STREAM FLOW AND SEDIMENT TRANSPORT TO ASSIST RIVER MORPHODYNAMICS MODELLING,,
27,"Cienciala, P",Apr 1 2020 ,"Lateral geomorphic connectivity in a fluvial landscape system: Unraveling the role of confinement, biogeomorphic interactions, and glacial legacies",GEOMORPHOLOGY,"The rates at which sediment from the landscape is recruited to channel networks reflect lateral geomorphic connectivity and have significant implications for biophysical river systems. By strongly influencing sediment supply regime, such inputs control the dynamics and characteristics of the channel as well as the associated habitat and biota. The main objective of this research was to disentangle the relative importance of geomorphic and biological factors which define spatial patterns in lateral connectivity by promoting or restricting bank erosion, avulsions, and slope failures. Focusing on a forested, formerly glaciated mountain basin in the interior Pacific Northwest, wecombined extensive field surveys with remote sensing data (LiDAR, aerial imagery) to obtainmetrics representing this complex suite of landscape characteristics. The interpretation of evidence yielded by correlations between these variables, a regime model, and qualitative observations, suggest that, at a multi-decadal timescale between major landscape disturbances, lateral connectivity patterns in Sullivan Creek may be, to a large extent, governed by a combination of biotic factors and glacial legacies. In particular, forest canopy metrics were key predictors of hillslope stability as well as bank and valley floor resistance, suggesting a pivotal influence of root reinforcement. On the other hand, instream large wood abundance was closely related to channel splitting, which reflects its role in promoting channel avulsions. More extensive bank erosion in reaches dominated by drift deposits appeared to indicate glacial legacies. Furthermore, a strong association between bank erosion and colluvial inputs suggested a close coupling within the channel-hillslope system. Lateral confinement - defined as the proportion of the channel length abutting against bedrock, terraces, fans and roads - was negatively associated with channel braiding; the relationships linking confinement with bank erosion and the magnitude of colluvial inputs (negative and positive association, respectively) were relatively weak. Taken together, findings emerging from this research suggest that better understanding of lateral geomorphic connectivity patterns in mountain river basins similar to our study site requires that both channel processes and broader, biophysical landscape system be considered. (C) 2020 Elsevier B.V. All rights reserved.Show less"
28,"Johnson, T",Jun 6 2022 ,Riverbed Temperature and 4D ERT Monitoring Reveals Heterogenous Horizontal and Vertical Groundwater-Surface Water Exchange Flows Under Dynamic Stage Conditions,FRONTIERS IN EARTH SCIENCE,"Groundwater surface water exchange plays a critical role in physical, biological, and geochemical function of coastal and riverine systems. Observing exchange flow behavior in heterogeneous systems is a primary challenge, particularly when flows are governed by dynamic river stage or tidal variations. In this paper we demonstrate a novel application of time-lapse 3D electrical resistivity tomography and temperature monitoring where an array of thermistors installed beneath a riverbed double as resistivity electrodes. We use the array to monitor stage driven exchange flows over a 6-day period in a dynamic, stage-driven high order stream. We present a method for addressing the otherwise confounding effects of the moving river-surface boundary on the raw resistivity data, thereby enabling successful tomographic imaging. Temperature time-series at each thermistor location and time-lapse 3D images of changes in bulk electrical conductivity together provide a detailed description of exchange dynamics over a 10-meter by 45-meter section of the riverbed, to a depth of approximately 5 m. Results reveal highly variable flux behavior throughout the monitoring domain including both horizontal and vertical exchange flows.Show less"
29,"Fryirs, K",Jun 2009 ,Naturalness and Place in River Rehabilitation,ECOLOGY AND SOCIETY,"An authentic approach to river rehabilitation emphasizes concerns for the natural values of a given place. As landscape considerations fashion the physical template upon which biotic associations take place, various geomorphic issues must be addressed in framing rehabilitation activities that strive to improve river health. An open-ended approach to river classification promotes applications that appreciate the values of a given river, rather than pigeonholing reality. As the geomorphic structure of some rivers is naturally simple, promoting heterogeneity as a basis for management may not always be appropriate. Efforts to protect unique attributes of river systems must be balanced with procedures that look after common features. Concerns for ecosystem functionality must relate to the behavioral regime of a given river, remembering that some rivers are inherently sensitive to disturbance. Responses to human disturbance must be viewed in relation to natural variability, recognizing how spatial relationships in a catchment, and responses to past disturbances, fashion the operation of contemporary fluxes. These fluxes, in turn, influence what is achievable in the rehabilitation of a given reach. Given the inherently adjusting and evolutionary nature of river systems, notional endpoints do not provide an appropriate basis upon which to promote concepts of naturalness and place in the rehabilitation process. These themes are drawn together to promote rehabilitation practices that relate to the natural values of each river system, in preference to applications of ""cookbook"" measures that build upon textbook geomorphology.Show less"
30,"Macdonald, DM",Nov 2018 ,Water and nitrate exchange between a managed river and peri-urban floodplain aquifer: Quantification and management implications,ECOLOGICAL ENGINEERING,"The management of rivers for navigation, hydropower and flood risk reduction involves the installation of in-channel structures. These influence river levels and can affect groundwater flow within hydraulically-connected riparian floodplain aquifers. A comprehensively monitored, peri-urban, lowland river floodplain in the southern United Kingdom was used to explore these dependencies and to examine the implications for the flux exchange of water and nitrate between the river and the floodplain alluvial aquifer. The study demonstrated that rivers maintained at high levels by management structures, result in raised groundwater levels in the adjacent aquifer and complex groundwater flow patterns. Engineered river management structures were shown to promote flow from river to aquifer through the river bed but the majority of the associated nitrate was removed in the hyporheic zone. High-nitrate groundwater recharge to the alluvial aquifer also occurred through overbank flood flows. Across the floodplain, substantial denitrification occurred due to anaerobic conditions resulting from carbon-rich sediments and the shallow water table, the latter linked to the river management structures. An upper limit on the total annual mass of nitrate removed from river water entering the floodplain aquifer was estimated for the study site (2.9 x 10(4) kg), which was three orders of magnitude lower than the estimate of annual in-channel nitrate flux (1.8 x 10(7) kg). However, this capacity of lowland floodplains to reduce groundwater nitrate concentrations has local benefits, for example for private and public water supplies sourced from alluvial aquifers. The insights from the study also have relevance for those considering schemes that include the installation, removal or redesign of river management structures, as the resultant change in groundwater levels may have consequences for floodplain meadows and the nutrient status of the aquatic system.Show less"
31,"Dou, P",Dec 2020 ,A Network Perspective to Evaluate Hydrological Connectivity Effects on Macroinvertebrate Assemblages,WETLANDS,"The abundant estuarine wetlands supported by the complex river network in the Pearl River Delta are under intense anthropogenic influence, which threatens the local ecosystem. This paper examines the benthic macroinvertebrate diversity and abundance within the Pearl River Estuary through a field study. Fieldwork, based on the integral index of connectivity (IIC) of the wetland network, was carried out in the Pearl River Estuary. The responses of macroinvertebrate metrics to the integral connectivity gradient in the wetland network were examined. Statistical analyses (CCA) revealed that the benthic abundance in high-hydrological-connectivity riverine habitats was clearly distinct from that in low-connectivity habitats. Statistical analysis demonstrated that the diversity and abundance of the macrobenthos populations were determined by the integral connectivity of the wetland network. A non-linear model was developed to depict the relationship between macroinvertebrate diversity and network connectivity. Thus, conservation efforts in estuarine wetlands should focus on the macroinvertebrate diversity response in wetland patches with specific connectivity characteristics in the wetland network of the Pearl River Delta.Show less"
32,"Yu, X",Oct 7 2022 ,Study on coupling coordination of the human settlement environment and tourism industry in the yellow river basin,FRONTIERS IN ENVIRONMENTAL SCIENCE,"The human settlement environment is the basic space where people live, produce and live. The tourism industry is one of the industries closest to the development goal of the human settlement environment. The coordinated development of the human settlement environment and the tourism industry provides vital support for high-quality sustainable development in the region, but the related research is relatively insufficient. Based on the panel data from 2010 to 2019, this study takes the Yellow Basin as the research object, using comprehensive evaluation, coupling degree, and coupling coordination models. The study aims to comprehensively measure the development level of the human settlement environment and tourism industry in nine provinces of the Yellow River Basin and analyzes the spatio-temporal differentiation characteristics of the coupling coordination between the human settlement environment and tourism industry in the Yellow River Basin. The results demonstrate an interactive coupling relationship between the human settlement environment and the tourism industry. We observe an upward fluctuation in the development level of the two systems in the Yellow River Basin and converging development trends between the two; however, the tourism industry in the region is far behind in driving the construction of the human settlement environment. Regarding the spatial and temporal evolution of the coupling coordination of the two systems, in the time dimension, the coupling degree of the nine provinces in the Yellow River Basin was relatively stable from 2010 to 2019 and maintained a high level. The coupling coordination degree was on the rise, evolving from near-disorder to elementary coordination. The two systems in the Basin still showed a pattern of ""high coupling-low coordination. "" Nevertheless, in the spatial dimension, the coupling and coupling coordination degrees of the two systems in the Yellow River Basin showed an unbalanced development pattern of ""high in the southeast and low in the northwest. "" The regions with a low coordination level demonstrated that the development of the tourism industry lags behind in the construction of the human settlement environment. Findings in this study provide references for increasing the resonance between the human settlement environment and the tourism industry and promoting the overall coordinated, balanced and sustainable development of the Yellow River Basin.Show less"
33,"Skarpich, V",Dec 2016 ,Channel bed adjustment to over bankfull discharge magnitudes of the flysch gravel -bed stream - case study from the channelized reach of the Olse River (Czech Republic),ZEITSCHRIFT FUR GEOMORPHOLOGIE,"The rivers draining the Czech part of the Flysch Carpathians have deeply incised their beds over the last 60 years. This paper focuses on the Olse River in the Czech part of the Flysch Carpathians and summarises the results of the increased kinetic energy of flowing water of contemporary channel based on the analyse of hydraulic parameters of channel. The comparison of geodetic measurements from 1960 and 2003 was used together with the assessment of aerial photos from 1950s and present. The average width of the studied reach of the active Olse R. channel narrowed from 35 m in 1955 to 24 m in 2010. In some locations, the original river bed has lowered as much as 2.3 m between the years 1960 and 2003. Morphology of the Olse River channel has accelerated these erosion processes. The main reason for this is an adjustment of water flow dynamics. The unit stream power and hydraulic radius values have increased two to three times from 1960 to 2003 for 5, 20, 50 and 100-recurrence interval discharge. Incision of channel greater than 0.10-0.21m in the studied period may reflect change in cross-sectional geometry and lower than 0.10-0.21m may reflect other factors such as sediment disruption operating in the basin (e.g. with land-use changes, gravel mining etc.).Show less"
34,"Cardenas, MB",Dec 2016 ,"Hyporheic flow and dissolved oxygen distribution in fish nests: The effects of open channel velocity, permeability patterns, and groundwater upwelling",JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Many fish lay their eggs in nests, or redds, which they construct in sediment. The viability of eggs depends on many factors, particularly their oxygenation. Because dissolved oxygen is typically saturated within the stream channel, the dissolved oxygen distribution within the redd depends on whether or not hyporheic flow and transport occur within the sediment. We conducted a series of flume and numerical flow and age transport modeling experiments with the aim of understanding the effects of salmonid redds on the hyporheic transport of young oxygenated water. Hyporheic flow was visualized directly through dye injections. Dissolved oxygen throughout the fish nest was measured using a planar optode. Experiments were conducted at various open channel flow velocities in order to understand their effect on dissolved oxygen, and computational simulations considered various sediment textures and ambient groundwater upwelling rates to add process-level insight. We found that, as also shown by previous studies, the redd topography induces multiscale hyporheic flow that effectively flushes the egg pocket location with younger presumably oxygenated water; older water upwells and forms anoxic zones. This pattern persists even at the lowest channel flow rates and at small upwelling velocities of older ambient groundwater which splits the multiscale hyporheic flow cells into isolated pockets. Large groundwater upwelling rates can shut down all the hyporheic flushing. The relatively coarse texture of the redd further promotes hyporheic flushing of the redd sediment with oxygenated water. Thus, redd morphology and sediment texture optimally combine to induce hyporheic exchange flow that delivers young oxygenated water to the egg pocket.Show less"
35,"Helton, AM",Jan 15 2014 ,"Relative influences of the river channel, floodplain surface, and alluvial aquifer on simulated hydrologic residence time in a montane river floodplain",GEOMORPHOLOGY,"Current methods for characterizing the influence of geomorphic structure on river processes are not well suited for study of large rivers with extensive hydrologic exchanges between the channel, floodplain surface, and alluvial aquifer. Here we applied a spatially explicit, three-dimensional hydrologic model to simulate surface and subsurface flow within the 16-km(2) Nyack Floodplain on the Middle Fork Flathead River in northwest Montana, USA. We ran the model for four years and simulated nine conservative particle releases across a range of river discharges. Our objective was to evaluate the interactions of hydrologic dynamics and floodplain structure in determining the residence time of water in the system. Particle tracking simulations revealed when river discharge was below bankfull, mean residence time of surface water decreased with river discharge. During overbank flows, however, mean residence time increased with discharge because of surface water storage on the floodplain. When surface and subsurface water were considered, mean hydrologic residence time was more than an order of magnitude greater than the residence time of surface water alone because of storage in the alluvial aquifer. Residence time also decreased exponentially with river discharge, because a smaller percentage of surface water entered the subsurface at high discharges. Our analyses illustrate the importance of considering in-channel flow, floodwater storage, and surface-subsurface exchange in determining the overall residence time of water within a river segment, especially in floodplain environments. (C) 2012 Elsevier B.V. All rights reserved.Show less"
36,"Habberfield, MW",Aug 2014 ,RAPID GEOMORPHIC AND HABITAT STREAM ASSESSMENT TECHNIQUES INFORM RESTORATION DIFFERENTLY BASED ON LEVELS OF STREAM DISTURBANCE,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Visual-based rapid assessment techniques provide an efficient method for characterizing the restoration potential of streams, with many focusing on channel stability and instream habitat features. Few studies, however, have compared these techniques to see if they result in differing restoration priorities. Three rapid assessment techniques were contrasted at three wild trout streams in western New York with different amounts of channel disturbance. Two methods focused only on geomorphic stability, whereas the third addressed physical habitat condition. Habitat assessment scores were not correlated with scores for either geomorphic assessment method and they varied more between channels with different degrees of disturbance. A model based on dynamic equilibrium concepts best explains the variation among the streams and techniques because it accounts for a stream's capacity to maintain ecological integrity despite some inherent instability. Geomorphic indices can serve as effective proxies for biological indices in highly disturbed systems. Yet, this may not be the case in less disturbed systems, where geomorphic indices cannot differentiate channel adjustments that impact biota from those that do not. Dynamically stable streams can include both stable and unstable reaches locally as characterized by geomorphic methods and translating these results into restoration priorities may not be appropriate if interpretations are limited to the reach scale.Show less"
37,"Song, JX",Dec 2016 ,"Heterogeneity of hydraulic conductivity and Darcian flux in the submerged streambed and adjacent exposed stream bank of the Beiluo River, northwest China",HYDROGEOLOGY JOURNAL,"Recognizing the heterogeneity of hydraulic conductivity and hyporheic flow is critical for understanding contaminant transfer and biogeochemical and hydrological processes involving streams and aquifers. In this study, the heterogeneity of hydraulic conductivity and Darcian flux in a submerged streambed and its adjacent exposed stream banks were investigated in the Beiluo River, northwest China. In the submerged streambed, Darcian flux was estimated by measurement of vertical hydraulic conductivity (K (v)) and vertical head gradient (VHG) using in-situ permeameter tests. On exposed stream banks, both horizontal hydraulic conductivity (K (h)) and K (v) were measured by on-site permeameter tests. In the submerged streambed, K (v) values gradually decreased with depth and the higher values were concentrated in the center and close to the erosional bank. Compared to the exposed stream banks, the K (v) values were higher in the streambed. From stream stage to the topmost layer of tested sediment, through increasing elevation, the K (h) values increased on the erosional bank, while they decreased on the depositional bank. The values of VHG along the thalweg illustrate that downwelling flux occurred in the deepest area while upwelling flux appeared in the other areas, which might result from the change of streambed elevation. The higher value of the Darcian flux in the submerged streambed existed near the erosional bank.Show less"
38,"Woessner, WW",May-jun 2000 ,Stream and fluvial plain ground water interactions: Rescaling hydrogeologic thought,GROUND WATER,"Management of near-channel ground water and surface water to maintain stream health and floodplain ecological function requires hydrogeologists to refocus their conceptual models of water exchange between the aquifer and stream. The high hydraulic conductivity fluvial plain directs ground water flow down-plain where it exchanges with the stream channel creating gaining, losing, flow-through, and parallel-flow reaches. The resulting complex flow system requires consideration when profiles representing ground water flowpaths are constructed. In addition to interaction at the scale of the fluvial plain, exchange of ground mater and surface water within and immediately adjacent to the stream channel creates hyporheic zones. The physical and biogeochemical extent of these zones depends on the head distribution and ground water flow directions, stream hydraulics, and channel bed conditions, and magnitudes and distributions of hydrogeologic parameters. Simulated conceptualizations of flow dynamics caused by slight increases in hydraulic potentials at the surface water-stream bed interface indicate stream-ground water mixing could occur to a depth of 1.7 m below the channel. Rescaling of traditional hydrogeologic approaches to include the fluvial plain and channel scale will result in opportunities to expand hydrogeologic research and participate in interdisciplinary research teams attempting to decipher and manage fluvial systems.Show less"
39,"Wang, XG",4th International Yellow River Forum,The Ecological Impacts on River Wetland Ecosystem of River Training Works of the Yellow River and its Prevention Measures,,
40,"Zhang, DM",Aug 2022 ,Uncoordinated Coupling Assessment of New Urbanization and Ecological Carrying Capacity in the Yellow River Basin,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"Under the restriction of the national ""double carbon"" goal, how to realize the coordination between urbanization and low-carbon development in the Yellow River Basin is a problem worthy of attention. In this paper, a new urbanization and ecological carrying capacity evaluation index system is established to evaluate the new urbanization level and ecological carrying capacity of the Yellow River Basin. On this basis, the uncoordinated coupling level of new urbanization and ecological carrying capacity in the Yellow River Basin is measured by using the improved uncoordinated coupling model, and its temporal and spatial characteristics and internal impact mechanism are analyzed. The study shows that the new urbanization and ecological carrying capacity of the Yellow River Basin has a benign development trend as a whole. Shandong province belongs to the low-level uncoordinated coupling type; Gansu Province and Qinghai Province belong to the running-in uncoordinated type; and Shanxi Province, the Inner Mongolia Autonomous Region, Shaanxi Province, and the Ningxia Hui Autonomous Region belong to the antagonistic uncoordinated coupling type. The uncoordinated coupling degree between new urbanization and ecological carrying capacity in the Yellow River Basin has a spatial interaction effect. It presents a low-level cluster centered on Shaanxi Province and Shandong Province and a high-level cluster centered on Gansu Province, Qinghai Province, and the Ningxia Hui Autonomous Region. From the perspective of the internal main impact mechanism, water resources have a two-way impact on the development of the two systems of new urbanization and ecological carrying capacity; the number of permanent residents and the level of scientific and technological investment have a one-way impact on the process of new urbanization; and the green coverage rate of built-up areas has a one-way impact on the development of ecological carrying capacity. The main contributions of this paper are as follows. First, the evaluation index system of new urbanization and ecological carrying capacity has been improved in combination with the new development concept. The evaluation of new urbanization by this index system is more in line with the current national requirements for high-quality development. Second, the impact of potential resources and human regulation has been added to the traditional ecological carrying capacity evaluation index system, and the evaluation of ecological carrying capacity by this index system is more in line with reality. Thirdly, taking the time effect into account, an improved uncoordinated coupling method is proposed. Using this method to evaluate the relationship between systems is conducive to bringing the dynamic relationship within the system into the evaluation system, which is more in line with the reality of system changes. Fourth, from the perspective of problem diagnosis, research on the relationship between new urbanization and ecological carrying capacity will help to find the internal mechanism that affects the coordinated development of new urbanization and ecological carrying capacity in the Yellow River Basin. This method is universal for exploring the internal influence mechanism of the relationship between systems.Show less"
41,"Fuller, IC",May 15 2011 ,"Slope-channel coupling in steepland terrain: A field-based conceptual model from the Tarndale gully and fan, Waipaoa catchment, New Zealand",GEOMORPHOLOGY,"Connectivity between an actively eroding gully complex and upper Waipaoa catchment via a steep, 1-km-long alluvial fan is assessed using digital elevation models (DEMs) of the Tarndale fan derived from 10 high resolution GPS surveys between 2004 and 2008. Repeat DEM analysis provides a means of assessing transfer of sediment supplied from the Tarndale gully through the fan to the Te Weraroa Stream and thus inferring connectivity between these landscape components from which a conceptual coupling model is derived. Analysis indicates the operation of two critical junction switches at the (i) gully-fan and (ii) fan-stream nexus, which contribute to considerable complexity in patterns of erosion and deposition on the fan as it responds to sediment supply or starvation from the Tarndale gully and evacuation to the Te Weraroa Stream (described in Fuller and Marden, 2010). The fan does not respond as a coherent unit. Each of six fan feeder tributaries behaves independently according to sediment supplied from six discrete source areas within the gully complex. This reflects sediment production within specific activity zones of Tarndale Gully. Mass movements, triggered by single rainstorm events and/or wet periods contingent upon sediment availability and intrinsic slope mechanics, frequently deliver sediment to the upper fan tributaries. This enhanced gully-fan coupling during storms or wetter periods promotes rapid fan aggradation, with each feeder tributary responding to its discrete source zone. Infilling may propagate down fan in response to upper fan incision once the gully-fan switch deactivates, transferring sediment as far as the Te Weraroa Stream, coupling the fan with the stream system. Floods generated in the Te Weraroa Stream may also activate the junction switch at the fan-stream nexus by trimming the lower fan, prompting up-fan incision via head-cutting in response to changed local base level. Slope-channel coupling in this environment is a function of a range of slope and channel processes responding to discrete storms and intrinsic gully dynamics. The high rates of geomorphic activity in this environment mean the Tarndale system provides a natural laboratory in which to assess key slope-channel coupling processes beyond the plot or discrete event scale. (C) 2011 Elsevier B.V. All rights reserved.Show less"
42,"Ruhala, SS",Jan 2018 ,"Exploring dissolved organic carbon cycling at the stream-groundwater interface across a third-order, lowland stream network",BIOGEOCHEMISTRY,"The stream-groundwater interface (SGI) is thought to be an important location within stream networks for dissolved organic carbon (DOC) processing (e.g., degradation, removal), since it is considered a hotspot for microbial activity and biogeochemical reactions. This research is one of the first attempts to collect and assess DOC conditions at the SGI across a stream network-an entire third-order, lowland watershed in Michigan, USA. We present an initial exploration of this unique data set and highlight some of the challenges when working at these scales. Overall, our results show that SGI DOC conditions are complex at the network scale and do not conform to predictions based upon previous point- and small-scale studies. We found no strong pattern of DOC removal within the SGI at the network scale even after using chloride and temperature as natural tracers to differentiate between hydrological processes and biogeochemical reactions influencing DOC cycling. Instead, trends in DOC quantity and molecular qualities suggest that potential biotic reactions, including aerobic microbial respiration, had an influence on DOC concentrations at only some of the sites, while physical mixing of ground and stream surface waters appears to explain the majority of the observed changes in DOC concentrations at other sites. In addition, results show that neither SGI sites indicating DOC removal nor DOC molecular quality shifts measured correlated with stream order. It did reveal that DOC variability across surface water, groundwater, and the SGI locations was consistently greatest in the shallow sediments of the SGI, demonstrating that the SGI is a systematically distinct location for DOC conditions in the watershed. Our empirical stream network-scale SGI data are some of the first that are compatible with recently developed process-based, network-scale, SGI models. Our results indicate that these process-based models may not accurately represent SGI exchange of lowland, groundwater discharge-dominated streams like the one in this study. Lastly, this study shows that new methods are needed to achieve the goal of making and linking SGI observations to network-scale biogeochemical processes and theory. To help develop these methods we provide a discussion of the approach we used (i.e., ""lessons-learned"") that might become the basis for systematic data analysis of SGI porewaters in future, network-wide biogeochemical studies of the SGI.Show less"
43,"Liu, JK",Dec 1 2019 ,Capturing hydrological connectivity structure of wetlands with indices based on graph theory: A case study in Yellow River Delta,JOURNAL OF CLEANER PRODUCTION,"Coastal wetlands, greatly influenced by hydrological processes, are highly productive ecosystems but have suffered serious degradation in many locations. Hydrological connectivity frameworks provide a new perspective to study both hydrological behavior and the relationship between hydrological and ecological processes. Although some indices have been developed to parameterize hydrological connectivity structure (HCS) in different environments, the indices only consider soil water content (SWC) or topography and are limited in some specific areas. Due to its importance to understand ecological-hydrological interaction and wetland conservation and restoration. There is still a necessity to develop indices to capture hydrological attributes. In the current study, we collected soil-hydrological data in the Yellow River Delta and three indices, main flow direction (TM) based on topography, over field capacity index (OFCI) based on SWC, and topographic over field capacity index (TOFCI) based on both topography and SWC are developed using graph theory. The results show OFCI in a semi-artificial pond is significantly higher than in intertidal flats, tidal marshes and riverside wetlands, and TOFCI values in four wetland types differ significantly. TM does not show statistical differences for wetland types explored. According to the parameterized values, the semi-artificial pond has the strongest HCS, followed by intertidal flats. Tidal marshes and riverside wetlands have the weakest HCS. The landscapes of different wetland types are related to the HCS on the surface soil layer, and four wetland types in the Yellow River Delta can be distinguished by TOFCI values. The results also indicate that TOFCI can be used to locate degraded wetland areas for restoration, however more specific relationships between HCS indices and ecological structure are desirable in the future. (C) 2019 Elsevier Ltd. All rights reserved.Show less"
44,"Anderson, KE",Aug 2006 ,Instream flow needs in streams and rivers: the importance of understanding ecological dynamics,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"Resource managers have traditionally had to rely on simple hydrological and habitat-association methods to predict how changes in river flow regimes will affect the viability of instream populations and communities. Yet these systems are characterized by dynamic feedbacks among system components, a high degree of spatial and temporal variability, and connectivity between habitats, none of which can be adequately captured in the commonly employed management methods. We argue that process-oriented ecological models, which consider dynamics across scales and levels of biological organization, are better suited to guide flow regime management. We review how ecological dynamics in streams and rivers are shaped by a combination of the flow regime and internal feedbacks, and proceed to describe ecological modeling tools that have the potential to characterize such dynamics. We conclude with a suggested research agenda to facilitate the inclusion of ecological dynamics into instream flow needs assessments.Show less"
45,"McKnight, DM",Aug 2015 ,Potential for real-time understanding of coupled hydrologic and biogeochemical processes in stream ecosystems: Future integration of telemetered data with process models for glacial meltwater streams,WATER RESOURCES RESEARCH,"While continuous monitoring of streamflow and temperature has been common for some time, there is great potential to expand continuous monitoring to include water quality parameters such as nutrients, turbidity, oxygen, and dissolved organic material. In many systems, distinguishing between watershed and stream ecosystem controls can be challenging. The usefulness of such monitoring can be enhanced by the application of quantitative models to interpret observed patterns in real time. Examples are discussed primarily from the glacial meltwater streams of the McMurdo Dry Valleys, Antarctica. Although the Dry Valley landscape is barren of plants, many streams harbor thriving cyanobacterial mats. Whereas a daily cycle of streamflow is controlled by the surface energy balance on the glaciers and the temporal pattern of solar exposure, the daily signal for biogeochemical processes controlling water quality is generated along the stream. These features result in an excellent outdoor laboratory for investigating fundamental ecosystem process and the development and validation of process-based models. As part of the McMurdo Dry Valleys Long-Term Ecological Research project, we have conducted field experiments and developed coupled biogeochemical transport models for the role of hyporheic exchange in controlling weathering reactions, microbial nitrogen cycling, and stream temperature regulation. We have adapted modeling approaches from sediment transport to understand mobilization of stream biomass with increasing flows. These models help to elucidate the role of in-stream processes in systems where watershed processes also contribute to observed patterns, and may serve as a test case for applying real-time stream ecosystem models.Show less"
46,"Brunke, M",Dec 2003 ,Patchiness of river-groundwater interactions within two floodplain landscapes and diversity of aquatic invertebrate communities,ECOSYSTEMS,"In fluvial systems, the interactions between rivers and groundwater significantly affect various ecological structures (for example, riparian vegetation) and functions. To examine the effects of hydrological exchange between groundwater and surface water on the distribution of aquatic invertebrates within a riverine landscape, we investigated the main stem, tributaries, and various surface and subsurface waters of two floodplains of a southern Alpine river (Brenno, Switzerland) in terms of their physicochemical, hydraulic, substratum, and faunal characteristics. The origins of the water were investigated by analyzing geomorphic settings and physicochemical variables. The two floodplains had different hydrological regimes. The middle floodplain was dominated by lateral inputs and exfiltration of hillslope groundwater from two different subcatchments. Bank filtration of river water sustained subsurface water only close to the channel. The aquatic habitats of the middle floodplain formed a rather homogeneous group with high taxon richness and intrahabitat diversities. These aquatic habitats resembled mountain springbrooks in their physicochemical characteristics and faunal compositions. In the lower floodplain, the exchange between river water and groundwater was more extensive. The aquatic floodplain habitats of the lower floodplain were fed mainly by deep and shallow alluvial groundwater, hyporheic exfiltration, and partly by surface water. In contrast to aquatic habitats of the middle floodplain, habitats of the lower floodplain showed a low intrahabitat and a high interhabitat diversity in terms of both substrate characteristics and faunal compositions. For both floodplains, ordination analyses showed a high concordance between the structure of the invertebrate community and the characteristics of the environmental habitat, including chemical, geomorphic, and hydraulic variables. Ordinations grouped aquatic habitats according to the origins of the waters. Taxon richness was related to local structural diversity, but species turnover was related to differential vertical and lateral connectivity. Exfiltration of groundwaters provided aquatic floodplain habitats for several specialized species. The results of this study show the significance of the river-groundwater connectivity for the creation of the habitat mosaic that sustains biodiversity in floodplains and thus have important implications for managing the ecological integrity of floodplains.Show less"
