,First author,Year,Title,Journal,Abstract
26,"Rosenberry, DO",Nov 15 2009 ,Local-scale variability of seepage and hydraulic conductivity in a shallow gravel-bed river,HYDROLOGICAL PROCESSES,"Seepage rate and direction measured with a seepage metre modified for use in flowing water were greatly variable along a 300-m reach of a shallow, gravel-bed river and depended primarily on the local-scale bed topography. The median value of seepage measured at 24 locations was 24 cm/day, but seepage measured at specific sites ranged from -340 to +237 cm/day. Seepage also varied substantially over periods of hours to days and occasionally reversed direction in response to evolution of the sediment bed. Vertical hydraulic conductivity was related to seepage direction and was larger during upward seepage than during downward seepage; with differences ranging from 4 to 40% in areas of active sediment transport to more than an order of magnitude in areas where current was too slow to mobilize bed sediment. Seepage was poorly related to hydraulic gradient measured over vertical distances of 0.3 m and appeared to be opposite the hydraulic gradient at 18% of the locations where both parameters were measured. Results demonstrate the scale dependence of these measurements in coarse-grained hyporheic settings and indicate that hydraulic gradients should be determined over a much shorter vertical increment if used to indicate exchange across the sediment-water interface. Published in 2009 by John Wiley & Sons, Ltd.Show less"
27,"Akpalu, W",Feb 2021 ,Connectivity at a cost: Economic dynamics of restoring habitat connectivity,NATURAL RESOURCE MODELING,"Both in the United States and in Europe there is ongoing work on reversing habitat fragmentation and the attendant loss in biodiversity in river systems caused by hydropower and other developments. Fish ladders and other measures are being introduced to restore the connectivity in river systems. In this paper, we set up a theoretical model to investigate what the conditions are for such an investment to be socially profitable. We find that, even in cases where it would have been socially preferable not to build hydropower installations in the first place, connectivity-restoring measures affecting the installations are not necessarily socially beneficial. This is the case for a wide range of plausible assumptions about discount rates, investment costs and productivity losses.Recommendations for Resource Managers:Even in situations where it would have been socially preferable not to build hydropower plants in a river, carrying out measures now to reconnect different parts of the river and re-establish ecological connectivity may not be socially desirable.Any economic analysis of the value of re-establishing ecological connectivity needs to consider the time lags involved until the river ecology is restored.Reducing the time lags by actively resettling species does not necessarily improve the overall social profitability of reconnecting the different parts of the river.Show less"
28,"Mahoney, DT",Oct 20 2020 ,Integrating connectivity theory within watershed modelling part II: Application and evaluating structural and functional connectivity,SCIENCE OF THE TOTAL ENVIRONMENT,"Integrating connectivity theory within watershed modelling is one solution to overcome spatial and temporal shortcomings of sediment transport prediction, and Part I and II of these companion papers advance this overall goal. In Part II of these companion papers, we investigate sediment flux via connectivity formula discretized over many catchments and then integrated via sediment routing; and we advance model evaluation technology by using hysteresis of sensor data. Model evaluation with hysteresis indices provides nearly a 100% increase in model statistics. Hysteresis loop evaluation shows a shift from near linear behavior at low to moderate events and then clock-wise loops for larger events indicating the importance of proximal sediment sources. Catchment-scale sediment flux varies as function of the probability of timing and extent of connectivity of an individual catchment. Watershed-scale sediment flux shows self-similarity for the main stem of the river channel as the 181 catchments are integrated moving down gradient. Sediment flux varies from event-to-event as a function of the most sensitive connected pathways, including ephemeral gullies and roadside ditches in this basin. These sensitive pathways contribute disproportionately large amounts to overall sediment yield regardless of the total rainfall depth. Prediction requires the connectivity formula, erosion formula and sediment routing formula; and the probability of connectivity alone was a poor predictor for sediment transport. The result highlights the importance of coupling connectivity simulations with sediment transport formula, and our method provides one such approach. (C) 2020 Elsevier B.V. All rights reserved.Show less"
29,"Zhu, J",2015 ,Nonlinear effects of locally heterogeneous hydraulic conductivity fields on regional stream-aquifer exchanges,HYDROLOGY AND EARTH SYSTEM SCIENCES,"Computational experiments are performed to evaluate the effects of locally heterogeneous conductivity fields on regional exchanges of water between stream and aquifer systems in the Middle Heihe River basin (MHRB) of north-western China. The effects are found to be nonlinear in the sense that simulated discharges from aquifers to streams are systematically lower than discharges produced by a base model parameterized with relatively coarse effective conductivity. A similar, but weaker, effect is observed for stream leakage. The study is organized around three hypotheses: (H1) small-scale spatial variations of conductivity significantly affect regional exchanges of water between streams and aquifers in river basins, (H2) aggregating small-scale heterogeneities into regional effective parameters systematically biases estimates of stream-aquifer exchanges, and (H3) the biases result from slow paths in groundwater flow that emerge due to small-scale heterogeneities. The hypotheses are evaluated by comparing stream-aquifer fluxes produced by the base model to fluxes simulated using realizations of the MHRB characterized by local (grid-scale) heterogeneity. Levels of local heterogeneity are manipulated as control variables by adjusting coefficients of variation. All models are implemented using the MODFLOW (Modular Three-dimensional Finite-difference Groundwater Flow Model) simulation environment, and the PEST (parameter estimation) tool is used to calibrate effective conductivities defined over 16 zones within the MHRB. The effective parameters are also used as expected values to develop lognormally distributed conductivity (K) fields on local grid scales. Stream-aquifer exchanges are simulated with K fields at both scales and then compared. Results show that the effects of small-scale heterogeneities significantly influence exchanges with simulations based on local-scale heterogeneities always producing discharges that are less than those produced by the base model. Although aquifer heterogeneities are uncorrelated at local scales, they appear to induce coherent slow paths in groundwater fluxes that in turn reduce aquifer-stream exchanges. Since surface watergroundwater exchanges are critical hydrologic processes in basin-scale water budgets, these results also have implications for water resources management.Show less"
30,"Hooke, JM",International Conference on Sediment Transfer through the Fluvial System,Analysis of coarse sediment connectivity in semiarid river channels,,
31,"de Donnova, S",,Rapid macroinvertebrate colonisation in restored channelised streams contiguous with natural stream reaches,HYDROBIOLOGIA,"Stream restoration is meant to mitigate increasing anthropogenic pressure and re-establish ecosystem functioning and biodiversity. Extensive research has identified constraints hampering biotic recovery, but successful projects are still scarce. This study documents short-term macroinvertebrate colonisation in a near-natural environment with plentiful potential colonists, which has rarely been studied. Three streams contiguous with near-natural aquatic habitats were monitored over sixteen months after restoration. Sampling sections were categorised and compared to reference sections. Species richness and composition, abundance, functional parameters and similarity to reference were evaluated. Restored streams were colonised rapidly and, in multiple respects, reached reference levels within the study period. Distance from upstream colonisation source and restoration method (newly built and rebuilt channels) had little effect on recovery. However, species composition of upper and lower sections diversified, as they receive colonists from various sources. Repeated sampling revealed dynamic assemblage development with Chironomidae, Baetidae and Nemouridae being among the pioneer colonists. A common successional pattern was observed; gatherers/collectors and small, plurivoltine larvae decreased, whereas predators, grazers/scrapers and medium-sized, univoltine larvae increased. This study demonstrates that restoration of previously channelised streams in near-natural environment is followed by rapid macroinvertebrate colonisation, successfully promoting biodiversity.Show less"
32,"Hladyz, S",Jun 2012 ,Temporal variations in organic carbon utilization by consumers in a lowland river,RIVER RESEARCH AND APPLICATIONS,"Understanding temporal trophic interactions in riverine food webs is essential for predicting river ecosystem function and improving management of these ecosystems. Temporal changes in energy flows through riverine food webs are readily assumed but are rarely tested. Temporal variability in food webs from two reaches of a lowland river (Ovens River, south-eastern Australia) with differing levels of floodplain connectivity were examined over 12 months. We investigated how seasonal changes, flow variability and floodplain connectivity influence (i) stable isotope signatures of basal organic carbon sources (terrestrial sources: trees and grasses; aquatic sources: seston, biofilm and filamentous algae) and consumers (macroinvertebrates and fish) and (ii) the relative proportions of organic carbon sources contributing to consumer biomass using mixing models. We hypothesized (i) that during high flows, increased floodplain connectivity would increase the lateral exchange of terrestrial carbon subsidies to main channel consumers and (ii) that during low flow periods, main channel consumers would derive the majority of their carbon from aquatic benthic sources. Results indicated that isotope signatures for basal sources and for most of the consumers varied temporally and spatially. Mixing models indicated that increased floodplain connectivity did not increase terrestrial subsidies to consumers during high flows. Seston was the primary source during high flows whilst terrestrial vegetation increased in importance during low flows. Filamentous algae was also important during low flows for some consumers. These findings indicate that it is essential to include temporal variability in order to understand energy flows in lowland rivers, thus allowing for the dynamic nature of these ecosystems. Copyright (c) 2010 John Wiley & Sons, Ltd.Show less"
33,"Erickson, LC",Jan 2017 ,Meta-analytic connectivity modeling of the human superior temporal sulcus,BRAIN STRUCTURE & FUNCTION,"The superior temporal sulcus (STS) is a critical region for multiple neural processes in the human brain Hein and Knight (J Cogn Neurosci 20(12): 2125-2136, 2008). To better understand the multiple functions of the STS it would be useful to know more about its consistent functional coactivations with other brain regions. We used the meta-analytic connectivity modeling technique to determine consistent functional coactivation patterns across experiments and behaviors associated with bilateral anterior, middle, and posterior anatomical STS subregions. Based on prevailing models for the cortical organization of audition and language, we broadly hypothesized that across various behaviors the posterior STS (pSTS) would coactivate with dorsal-stream regions, whereas the anterior STS (aSTS) would coactivate with ventral-stream regions. The results revealed distinct coactivation patterns for each STS subregion, with some overlap in the frontal and temporal areas, and generally similar coactivation patterns for the left and right STS. Quantitative comparison of STS subregion coactivation maps demonstrated that the pSTS coactivated more strongly than other STS subregions in the same hemisphere with dorsal-stream regions, such as the inferior parietal lobule (only left pSTS), homotopic pSTS, precentral gyrus and supplementary motor area. In contrast, the aSTS showed more coactivation with some ventral-stream regions, such as the homotopic anterior temporal cortex and left inferior frontal gyrus, pars orbitalis (only right aSTS). These findings demonstrate consistent coactivation maps across experiments and behaviors for different anatomical STS subregions, which may help future studies consider various STS functions in the broader context of generalized coactivations for individuals with and without neurological disorders.Show less"
34,"Quick, AM",Apr 2019 ,Nitrous oxide from streams and rivers: A review of primary biogeochemical pathways and environmental variables,EARTH-SCIENCE REVIEWS,"Atmospheric concentrations of the powerful greenhouse gas nitrous oxide (N2O) have increased dramatically over the last 100 years, and part of these emissions come from streams and rivers. N2O production has been more carefully studied in soils, but runoff of reactive nitrogen, likely from fertilizer, influences lotic N2O emissions. N2O production and consumption are strongly microbially mediated and mostly involve oxidation and reduction of the reactive nitrogen species ammonia, nitrate, and nitrite. Of the four main pathways leading to N2O production in soils and sediments, incomplete denitrification is likely the globally dominant N2O generating pathway and is favored by elevated nitrate concentrations, suboxic conditions, and sufficient organic carbon to promote reduction. The two pathways that oxidize ammonia, nitrifier denitrification and nitrification, are favored with higher concentrations of dissolved oxygen and ammonia. It is often difficult to distinguish these two pathways in field settings, but most evidence suggests that nitrifier-denitrification is likely the globally more significant of the two. The fourth reaction pathway is dissimilatory nitrate reduction to ammonia (DNRA), in which N2O may be produced from intermediate nitrite. This pathway is more recently discovered, and its global relevance remains uncertain.The key variables influencing N2O cycling, concentrations of the primary reactants (nitrate and ammonia), organic carbon, and dissolved oxygen (DO), may vary temporally with season and time of day. Increasing nitrate and ammonia generally result in higher N2O production. Elevated carbon availability generally promotes denitrification. However, N2O yield is generally higher when carbon is less available or less reactive. Efforts to quantify N2O in lotic settings include mostly studies of N2O dissolved in or emitted from surface water, with fewer studies of N2O produced or emitted from sediments. With some exceptions and limits, N2O emissions are generally positively correlated with nitrate concentration (and in some cases, ammonia concentration). Most studies observe more N2O emissions with low DO. Lotic N2O emissions were generally higher in the warmer months and at night. Most studies assume a denitrification source for N2O, except in the case of high DO and NH4+, in which nitrification is assumed.Lotic N2O production and consumption may take place in the hyporheic zone along groundwater flow paths and in the water column of streams and rivers. Because microbial nitrogen processing requires substrate, influx of reactants, appropriate redox conditions, and intermediate residence times, the hyporheic zone is likely the site of most N2O production. However, high rates of N2O production may also occur associated with suspended sediments in turbid streams and rivers. Models that combine hydromorphogical and chemical variables are most likely to provide the best predictions of N2O emissions. Such models and some observations suggest that N2O emissions decrease downstream as sedimentary processes (likely denitrification) decrease relative to processes in the surface water (likely nitrification). Downstream sites could have large N2O emissions, however, due to inputs of nitrate or ammonia. Better quantification of lotic N2O processing will inform the emission factors incorporated into greenhouse gas budgets. Both quantification and mitigation of N2O emissions will benefit from future research that more closely examines the biogeochemical pathways and physical settings for N2O production and consumption.Show less"
35,"Nutzmann, G",Sep 2009 ,Exchange between ground water and surface water at the lowland River Spree,GRUNDWASSER,"Water exchange processes in the floodplain of a lowland groundwater-surface water system are studied on the basis of a study site near Freienbrink, NE Germany. The boundaries of this site are formed by an oxbow and the current bed of the river Spree, section Muggelspree. Surface and ground water levels were collected in 12 piezometers and at two recording stage gauges of a 300 m long transect throughout a one-year-period. Due to water level fluctuations, alternating periods of infiltration and exfiltration have been observed. However, most of the time groundwater flux is directed into the river Spree and river water infiltration events into the aquifer are usually short and of minor importance. Due to clogging of the oxbow bed, the hydraulic contact between the oxbow and the adjacent aquifer is marginal. These features are modelled quantitatively using MODFLOW in order to simulate ground water flow in the local aquifer.Show less"
36,"Luhr, S",12th Pacific-Asia Conference on Knowledge Discovery and Data Mining,Connectivity based stream clustering using localised density exemplars,"ADVANCES IN KNOWLEDGE DISCOVERY AND DATA MINING, PROCEEDINGS",
37,"Langhans, SD",Aug 1 2016 ,Coupling systematic planning and expert judgement enhances the efficiency of river restoration,SCIENCE OF THE TOTAL ENVIRONMENT,"Ineffectiveness of current river restoration practices hinders the achievement of ecological quality targets set by country-specific regulations. Recent advances in river restoration help planning efforts more systematically to reach ecological targets at the least costs. However, such approaches are often desktop-based and overlook real-world constraints. We argue that combining two techniques commonly used in the conservation arena - expert judgement and systematic planning - will deliver cost-effective restoration plans with a high potential for implementation. We tested this idea targeting the restoration of spawning habitat, i.e. gravel bars, for 11 rheophilic fish species along a river system in Germany (Havel-Spree rivers). With a group of local fish experts, we identified the location and extent of potential gravel bars along the rivers and necessary improvements to migration barriers to ensure fish passage. Restoration cost of each gravel bar included the cost of the action itself plus a fraction of the cost necessary to ensure longitudinal connectivity by upgrading or building fish passages located downstream. We set restoration targets according to the EU Water Framework Directive, i.e. relative abundance of 11 fish species in the reference community and optimised a restoration plan by prioritising a subset of restoration sites from the full set of identified sites, using the conservation planning software Marxan. Out of the 66 potential gravel bars, 36 sites which were mainly located in the downstream section of the system were selected, reflecting their cost-effectiveness given that fewer barriers needed intervention. Due to the limited overall number of sites that experts identified as being suitable for restoring spawning habitat, reaching abundance-targets was challenged. We conclude that coupling systematic river restoration planning with expert judgement produces optimised restoration plans that account for on-the-ground implementation constraints. If applied, this approach has a high potential to enhance overall efficiency of future restoration efforts. (C) 2016 Elsevier B.V. All rights reserved.Show less"
38,"Wegener, P",Jun 2018 ,Evaluating Controls on Nutrient Retention and Export in Wide and Narrow Valley Segments of a Mountain River Corridor,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Over the past few decades, nitrate-nitrogen (NO3-N) concentrations have increased within streams of the central Rockies, a pattern linked to regional N deposition trends. As NO3-N concentrations increase, in-stream biological demand may become saturated and stream N export may increase. In mountain landscapes, streams generally flow through steep, narrow valleys with limited riparian area and strong stream-hillslope connectivity. Interspersed between the narrow valleys are wide segments where substantial floodplain riparian areas can develop. Here, we coupled measures of stream reach NO3-N flux balances with nutrient enrichment experiments along two stream reaches of contrasting valley morphology in Rocky Mountain National Park. The stream reaches were (1) a narrow valley segment with limited floodplain riparian area and (2) a longitudinally adjacent (directly downstream) wide valley segment with extensive floodplain riparian area. We found that in-stream biological uptake of added NO3-N was limited in both segments, presumably as a consequence of saturating conditions. Assessment of mass flux indicated that the narrow valley segment was a consistent source of water and NO3-N across flow states, while the wide segment was a sink at high flow and a source at low flow. Due to low in-stream biological retention, gross gains and losses of water and NO3-N to and from the stream exerted primary constraint on segment mass balances. Our results suggest that the exchange of water and nutrients between the stream and adjacent landscape can exert strong control on reach-scale nutrient export, particularly in streams experiencing or approaching N saturation.Show less"
39,"Cooper, AR",May 15 2017 ,Assessment of dam effects on streams and fish assemblages of the conterminous USA,SCIENCE OF THE TOTAL ENVIRONMENT,"Despite the prevalence of damming as a global disturbance to river habitats, detailed reach-based assessments of the ecological effects of dams are lacking, particularly across large spatial extents. Using data from nearly 50,000 large dams, we assessed stream network fragmentation and flow alteration by large dams for streams of the conterminous USA. We developed 21 dam metrics characterizing a diversity of dam influences operating at both localized (e.g., distances-to-dams) and landscape scales (e.g., cumulative reservoir storage throughout stream networks) for every stream reach in the study region. We further evaluated how dams have affected stream fish assemblages within large ecoregions using more than 37,000 stream fish samples. Stream's have been severely fragmented by large dams, with the number of stream segments increasing by 801% compared to free-flowing streams in the absence of dams and a staggering 79% of stream length is disconnected from their outlet (i.e., oceans and Great Lakes). Flow alteration metrics demonstrate a landscape-scale disturbance of dams, resulting in total upstream reservoir storage volumes exceeding estimated annual discharge volumes of many of the nation's largest rivers. Further, we show large-scale changes in fish assemblages With dams. Species adapted to lentic habitats increase with dams across the conterminous USA, while rheophils, lithophils, and intolerant fishes decrease with dams. Overall, fragmentation and flow alteration by dams have affected fish assemblages as Much or more than other anthropogenic stressors, with dam effects generally increasing with stream size. Dam-induced stream fragmentation and flow alteration are critical natural resource issues. This study emphasizes the importance of considering dams as a landscape-scale disturbance to river habitats along with the need to assess differential effects that dams may have on river habitats and the fishes they support. Together, these insights are essential for more effective conservation of stream resource's and biotic communities globally. (C) 2017 Elsevier B.V. All rights reserved.Show less"
40,"Franciskovic-Bilinski, S",2008 ,"Detection of geochemical anomalies in stream sediments of the upper Sava River drainage basin (Slovenia, Croatia)",FRESENIUS ENVIRONMENTAL BULLETIN,"Sava River is a transboundary river of supra-regional interest, draining 95,719 km(2) in Slovenia, Croatia, Bosnia and Herzegovina, and Serbia. It is a typical Alpine river, flowing from Julian Alps. On entering Croatia, it becomes a typical lowland river. The possible influence of sediments of the sub-basins of Savinja, Krka and Kupa rivers on the sediments of the main course of Sava River was studied.Mineralogical composition was determined by X-ray diffraction (XRD), and chemical composition by inductively coupled plasma mass spectroscopy (ICP-MS). Two different procedures to identify anomalous geochemical data, the box plot method and the median absolute deviation (MAD), were used.Results obtained by the box plot method showed that anomalous concentrations (extremes or outliers) of Zn, Ph, In, Cu, Co, Se, Zr, Cd, As, K, Na, Tl, Ba, B, Mn, and Fe are present in sediments of the Celje region, as well as of Cr, Ni, S, In, Cu, Mo, Ph in Moste dam (pollution traced down to Camping Sobec), and of Hg in Litija-Zagorje mining region. The MAD method is more sensitive, and depicts the same polluted areas, but with more anomalous values, which are above threshold values for toxicity.The results of the selected toxic elements, with concentrations limiting the quality of freshwater sediments, are particularly discussed. Both statistical methods (box plot detection method and MAD method) show two anomalous values for Hg in Sava River near Kranj and Zagorje. The concentrations are much higher than those causing significant toxic effects >>2 ppm. Two locations of Sava River in Croatia (Strelecko and Lukavec Posavski) show a very clean environment with respect to trace elements, although Sava River passed big cities of Zagreb and Sisak. The results clearly indicate self-purification mechanisms of Sava River.A similar future sediment study is recommended on middle and lower Sava drainage basin, of interest for Croatia, Bosnia and Herzegovina and Serbia, to detect possible pollution centers. In the case of significant pollution, remediation measures should be applied to improve sediment quality and management.Show less"
41,"Li, ZJ",May 20 2021 ,"Lake Inflow Simulation Using the Coupled Water Balance Method and Xin'anjiang Model in an Ungauged Stream of Chaohu Lake Basin, China",FRONTIERS IN EARTH SCIENCE,"Water resources are crucial for maintaining daily life and a healthy ecological environment. In order to gain a harmonious development among water resources and economic development in Lake Watershed, it is urgent to quantify the lake inflow. However, the calculation of inflow simulations is severely limited by the lack of information regarding river runoff. This paper attempts calculated inflow in an ungauged stream through use of the coupling water balance method and the Xin'anjiang model, applying it to calculate the inflow in the Chaohu Lake Basin, China. Results show that the coupled model has been proved to be robust in determining inflow in an ungauged stream. The error of daily inflow calculated by the water balance method is between 1.4 and -19.5%, which is within the standard error range (+/- 20%). The calibration and verification results of the coupled model suggest that the simulation results are best in the high inflow year (2016), followed by the normal inflow year (2007) and the low inflow year (1978). The Nash-Sutcliffe efficiencies for high inflow year, normal inflow year, and low inflow year are 0.82, 0.72, and 0.63, respectively, all of which have reached a satisfactory level. Further, the annual lake inflow simulation in the normal inflow year is 19.4 x 10(8) m(3), while the annual average land surface runoff of the study area is 18.9 x 10(8) m(3), and the relative error is -2.6% by the two ways. These results of the coupled model offer a new way to calculate the inflow in lake/reservoir basins.Show less"
42,"Martin, EJ",Apr 2018 ,"Evaluation of Restoration and Flow Interactions on River Structure and Function: Channel Widening of the Thur River, Switzerland",WATER,"Removal of lateral constraints to restore rivers has become increasingly common in river resource management, but little is known how the interaction of de-channelization with flow influences ecosystem structure and function. We evaluated the ecosystem effects of river widening to improve sediment relations in the Thur River, Switzerland, 12 years after implementation. We tested if restored and non-restored reaches differed in water physico-chemistry, hyporheic function, primary production, and macroinvertebrate density and composition in relation to the flow regime. Our results showed that (i) spatio-temporal variation in sediment respiration and macroinvertebrate taxonomic richness were driven by interactions between restoration and flow; (ii) riverbed conditions including substrate size, organic matter content, and groundwater-surface water exchange changed due to restoration, but (iii) physico-chemistry, hydraulic conditions, and primary production were not altered by restoration. Importantly, our study revealed that abiotic conditions, except channel morphology, changed only marginally, whereas other ecosystem attributes responded markedly to changes in flow-restoration interactions. These results highlight integrating a more holistic ecosystem perspective in the design and monitoring of restoration projects such as river widening in resource management, preferably in relation to flow-sediment regimes and interactions with the biotic components of the ecosystem.Show less"
43,"Mbaka, JG",Jun 2016 ,Effect of Small Impoundments on Leaf Litter Decomposition in Streams,RIVER RESEARCH AND APPLICATIONS,"Leaf litter decomposition is an important process providing energy to freshwater biota. Flow regulation and dams can strongly alter freshwater ecosystems, but little is known about the effect of small impoundments on leaf litter decomposition rates in headwater streams. In this study, we examined the effect of small water storage impoundments (80 to 720m(3)) on leaf litter decomposition by comparing sites located within 10-m upstream and downstream of nine impoundments (Rhineland Palatinate, Germany) and sites located further upstream and downstream. The impoundments did not have a statistically significant effect on most physico-chemical variables. However, the abundance of shredders and leaf litter decomposition rates decreased in study sites located within 10-m upstream of the area flooded by impoundments. Small impoundments can locally reduce leaf litter decomposition rates in headwater streams. The effect of small impoundments on ecosystem functioning is minor and may require less attention by freshwater managers than other stressors, though this may differ for other ecological aspects such as connectivity. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
44,"Zilli, FL",Mar 2011 ,Patterns in macroinvertebrate assemblages at different spatial scales. Implications of hydrological connectivity in a large floodplain river,HYDROBIOLOGIA,"The habitat heterogeneity generated and sustained by the connectivity of floodplain habitats, the seasonal flood pulse, and the variability of the physical structures typically found in floodplains of large rivers results in a variable space-time mosaic of water sources that results in a high biodiversity of the river-floodplain system. In order to assess the implications of natural connectivity and the heterogeneity on the patterns of macroinvertebrate assemblages at different spatial scales, monthly samplings in six different mesohabitats (lakes with different hydrological connection and secondary channels with permanently and intermittent flow) of the Parana River floodplain were performed from April 2005 to March 2006. The mesohabitats had different granulometry and detritus composition of their bottom sediments. They also had different conductivity, transparency, and depth in relation to the different connectivity degrees. Mesohabitats differed in the abundance of macroinvertebrates of different taxonomic groups and diversity. The environmental variables were correlated to the patterns of macroinvertebrate abundance, with dominance of different species of annelids and mollusks at the patch, mesohabitats, and island scales. An alpha diversity gradient from the isolated lake (65 taxonomic units) to the secondary channels (25 taxonomic units) was obtained. The analyzed mesohabitats showed a high taxa turnover, with high values not only among the mesohabitats located in the different islands, but also among the mesohabitats in relation to different connectivity degrees. The mesohabitats showed negative co-occurrence of macroinvertebrate assemblages. The spatial heterogeneity, sustained by the connectivity degree, played a key role in structuring benthic assemblages at different scales, positively influencing the regional diversity.Show less"
45,"Packman, AI",International Symposium on the Interactions Between Sediments and Water,Experimental techniques for laboratory investigation of clay colloid transport and filtration in a stream with a sand bed,WATER AIR AND SOIL POLLUTION,
46,"Menichino, GT",Mar 2015 ,Abundance and dimensions of naturally occurring macropores along stream channels and the effects of artificially constructed large macropores on transient storage,FRESHWATER SCIENCE,"Macropores are connected void spaces in the subsurface and can act as preferential flow paths for groundwater transport, but their dimensions and distribution patterns have not been well characterized in stream banks and hyporheic sediments. We ran field surveys in 5 streams of varying size, bed slope, and watershed land use in the Appalachian Mountains of southwestern Virginia. Natural surface-connected macropores were nearly ubiquitous. Macropores in this region arise by a variety of mechanisms, including soil piping, tree root decay, erosion around hardened structures, macroinvertebrate burrows, and invertebrate burrows. Macropore openings were slightly wider than tall, with median cross-sectional widths and heights of 3.5 cm and 3.0 cm, respectively. The median and maximum macropore lengths to first bend were 15.0 cm and 120.5 cm into the bank, respectively. True (tortuous) macropore lengths probably are often greater, and methods to map macropores are needed. Median interspacing of macropores across all streams was 0.38 m, but mean interspacing was 1.12 m, indicating that macropores were clustered in space. Macropores were inundated at different times because of differences in their heights on the stream bank, channel geometry, and stream stage. HEC-RAS modeling of channel hydraulics indicated that only 1 to 32% of macropores were inundated by channel water at base flow, whereas up to 97% were inundated during the largest storms. We ran conservative-tracer injection experiments at base flow in a 30-m reach of a small tributary to 1 study stream. We calculated transient-storage parameters for 2 treatments: 1 without macropores and 1 with artificially created macropores. Our results suggest that constructed macropores weakly increased transient storage (channel:storage zone cross-sectional area [A(s)/A] by 15.0% and fraction of median travel time spent in the transient-storage zone [F-med] by 31.0%) and may affect surface-water-groundwater interactions. Many macropore openings were above typical baseflow water levels, so macropores may enhance bank storage, a possibility that bears further research.Show less"
47,"Truhachev, D",IEEE International Conference on Communications (ICC),Spatially Coupled Streaming Modulation,,
48,"Butturini, A",2021 ,Fuirosos stream (NE Iberian Peninsula): for how much longer?,LIMNETICA,"This paper describes the hydrology of Fuirosos a small intermittent stream draining a forested catchment located close to Barcelona (NE Iberian Peninsula) that has been intensively studied over the last 20 years. Discharge regime at Fuirosos is strongly related to the precipitation regime and showed, during the entire study period, a significant decrease, at a rate of -0.4 L/s/y which represents 1.3 % of the estimated average discharge. Further, drought duration is lengthening at a rate of 1.9 d/y, mainly as a consequence of delay of the rewetting phase. Overall, if these trends continue at their current rates, Fuirosos will be converted into an ephemeral stream during the second half of this century. Fuirosos is at the center of an intense research activity focused on the ecology of this aquatic ecosystem. Research topics range from measuring microbial processes in sand sediments to analyzing solute responses under extreme flow conditions (flood and droughts), including metabolism measurements, nutrient retention balances, macro-benthos diversity and leaf inputs in stream reaches or water/solute exchange at the stream-hyporheic interface. Most of these studies revealed that its ecology is related unequivocally to the hydrological regime. Accordingly, the second part of the present work summarizes and reviews these ecological and biogeochemical studies.Show less"
49,"Cranswick, RH",Nov 27 2014 ,Hyporheic zone exchange fluxes and residence times inferred from riverbed temperature and radon data,JOURNAL OF HYDROLOGY,"Vertical profiles of temperature, radon and electrical conductivity are used to characterise downwelling, neutral and upwelling hyporheic zones along a pool-riffle sequence in the Haughton River in north-eastern Australia. Water residence times and vertical fluxes are derived from temperature and radon data and then directly compared for downwelling profiles. Temperature and radon-derived fluxes in downwelling zones ranged from 0.02 to 24 m day(-1) with a mean of 1.69 m day(-1) while residence times across the study site ranged from tens of minutes to greater than 15 days. The radon approach has the lowest uncertainty for residence times between 0.1 and 15 days while the uncertainty of the temperature approach (using a diel river signal) is lowest for residence times that are less than a few days. For 83% of depths in downwelling profiles, radon-derived residence times were greater (some up to two orders of magnitude greater) than temperature-derived residence times. When the error bounds of the residence time estimates were accounted for, 57% of radon-derived residence times were considerably greater than temperature-derived residence times in downwelling profiles. We suggest that this disparity is due to the different influence of small scale heterogeneity on temperature and radon transport. These field based results indicate that small scale heterogeneity may play a far more important role than has been previously considered in groundwater-surface water interaction studies. (C) 2014 Elsevier B.V. All rights reserved.Show less"
