,First author,Year,Title,Journal,Abstract
23,"Park, E",Sep 1 2017 ,The hydro-geomorphologic complexity of the lower Amazon River floodplain and hydrological connectivity assessed by remote sensing and field control,REMOTE SENSING OF ENVIRONMENT,"Hydrological connectivity processes along the lower Amazon River floodplain at Lago Miratuba Floodplain (LMF) were analyzed based on remote sensing and field measurements. Connectivity processes are related to 12 geomorphic sub-units of the floodplain that are interconnected at different stage thresholds through channelized and overbank flow paths, while lakes act as reservoirs for flood waters, local rainfall, and water table saturation-seepage. Hydrological connectivity processes along the floodplain happen through complex internal routings of water flows over space and time, mainly along floodplain channels and breached levees. The contribution of local recharge (mainly rainfall) was decoupled from river recharge (river hydrological connection to floodplain) because precipitations and local runoff also recharge the floodplain. The hydrological connectivity of the 12 geomorphic units varied significantly from each other, because the inundation and the floodplain connections with the river were initiated at specific river stage thresholds for each sub-unit.An interesting finding is that connections with the river for all units were initiated through channelized flows below the bankfull stage of the Amazon River. The connectivity processes over different geomorphic units are also not correlated with their minimum distance (shortest lines) from the river. This implies that a ""flood pulse"" model largely concerned with lateral connectivity (mostly through overbank diffusion) only partially explains the complex hydrological connectivity processes at a regional scale along the complex lower Amazon River floodplain. Thus, for hydrological connectivity assessments in the Amazon River floodplain, reach-by-reach scale studies have to be carried out, relating the hydro-geomorphologic processes (channelized flow routing paths, overbank diffusion, and local recharge) to the internal geomorphic variability and complexity of the floodplain. (C) 2017 Elsevier Inc All rights reserved.Show less"
24,"Wells, NS",Aug 1 2021 ,Flow regulates biological NO3- and N2O production in a turbid sub-tropical stream,GEOCHIMICA ET COSMOCHIMICA ACTA,"Streams play a critical role in attenuating the excess reactive nitrogen (N) generated from human activities. Consequently, streams can also emit significant amounts of the potent greenhouse gas N2O. Models and manipulative experiments now suggest that hydrology regulates the balance between N removal and N2O production, but validating this hypothesis under field conditions has been difficult. We aimed to redress this knowledge gap by measuring changes in the concentration and isotopic composition of NO3- (delta O-18-NO3-, delta N-15-NO3-) and N2O (delta O-18-N2O, delta N-15-N2O, N-15-N2O site preference) in the sediments and surface water of a 30 m stream reach as discharge dropped from 2.7 to 1.8 m(3) s(-1). Over the eight-day measurement period the changes in conductivity, delta O-18-H2O, and Rn-222 indicated that hyporheic mixing decreased and net groundwater inputs increased as discharge declined. This coincided with increases in surface water NO3- (1-3 mg N l(-1)) and N2O (700-1000% saturation) that were beyond what could be explained by increased groundwater N inputs. Instead, both N2O and NO3- isotopic composition indicated that concentration increases were caused by increasing within-stream production (nitrification), rather than decreased reduction (denitrification), as hyporheic exchange decreased. This highlights the importance of oxidising processes in regulating N cycling even under strongly heterotrophic conditions (productivity/respiration: 0.005-0.2). Together these findings provide a first empirical confirmation that relatively short term (daily-weekly) stream flow dynamics directly regulate biological cycling of both NO3- and N2O. (C) 2021 Elsevier Ltd. All rights reserved.Show less"
25,"Kim, H",Oct 2020 ,Probabilistic delineation of hyporheic zone depth using heat transfer analysis,JOURNAL OF HYDROLOGY,"Delineating the hyporheic zone, where groundwater and surface water mix, is of great importance for managing groundwater contamination introduced through surface water. A prior study proposed a method for estimating the hyporheic zone's depth using heat transfer analysis; this approach's high sensitivity compared with conventional tracer tests made it more appropriate for delineate the hyporheic zone depth. However, that method treated all related parameters as deterministic values, while real-world parameters are not fixed but vary widely around their means. In this study, we improved on this approach by converting it into a probabilistic method, in which the principal parameters in the governing equation were considered random values and were sampled using Monte-Carlo simulation. We conducted repeated heat transfer analyses for each case and collected the resulting hyporheic zone depths as probabilistic distributions. This allowed us to calculate the distribution of the hyporheic zone and its mean value more accurately and time-efficiently.Show less"
26,"Brugger, A",May 30 2001 ,"Immobilization and bacterial utilization of dissolved organic carbon entering the riparian zone of the alpine Enns River, Austria",AQUATIC MICROBIAL ECOLOGY,"In order to understand the factors controlling the removal of riverine dissolved organic carbon (DOC) in the riparian zone of an alpine river, concentrations of DOC and dissolved oxygen, as well as bacterial abundance and production, were determined in interstitial waters of an experimental bank filtration site of the Enns River, Austria. Four porewater stations exhibiting differing sedimentologic and hydrologic characteristics were sampled over an annual cycle. We found that concentrations of DOG, oxygen, bacterial biomass and production decreased significantly within the first meter from the sediment-water interface. Differences in the grain size distribution among the sampling stations led to spatial heterogeneity in the permeability of the riparian sediments and in the hydraulic residence time of the infiltrating river water, resulting in specific patterns in DOC immobilization and microbial respiration. Porewater bacterial abundance and production and apparent microbial oxygen consumption were positively correlated with the hydraulic residence time of the infiltrating water. DOC occasionally accumulated in the shallow porewater layers during the winter. During the summer, DOC infiltrating from the river surface potentially explained only 36 +/- 25% of the apparent interstitial oxygen consumption. This suggests that particulate organic carbon (POC) contributes substantially to the microbial organic carbon supply in the hyporheic zone. We conclude that: the availability of POC rather than DOC infiltration determines hyporheic microbial metabolism.Show less"
27,"Varay, LS",Dec 2017 ,Estimation of snow and glacial melt contribution through stable isotopes and assessment of its impact on river morphology through stream power approach in two Himalayan river basins,ENVIRONMENTAL EARTH SCIENCES,"The impact of increased temperature on the Third Pole, as the Himalayas is referred to, and the likely cascading impacts on the general downstream hydrology have been widely noted. However, the impact on fluvial geomorphology has not received specific attention. Change in the glacial domain in terms of melt increase will change discharge and sediment flux into fluvial system, which will induce changes in fluvial processes and forms. The present work attempts to study this process-based glacio-fluvial coupling in the two neighbouring glaciated river basins in the Northwest Himalaya, viz., the Sutlej and the Yamuna river basins till the mountain front. A total of 194 samples of river, tributary and groundwater of pre-and post-monsoon seasons in the two river basins were analysed for stable isotopes. The trend of delta O-18 and electrical conductivity along the mainstream gives qualitative idea on the influence of headwaters in the downstream of the catchment thereby allowing inference on melt contribution. Further, two component mixing model using stable oxygen isotope of two seasons water samples showed that melt contributes about 41.1-66.8 and 6.6-10.6% at different points to the total river discharge in the Sutlej and the Tons River (the glaciated, major tributary of the Yamuna River) basins, respectively. For different scenarios of increase in melt, stream power increase in the Sutlej River basin is significant as opposed to the Tons River. River channel in the Sutlej River basin will be significantly more impacted in comparison with the Yamuna River system.Show less"
28,"Naranjo, RC",Jan 26 2012 ,The use of multiobjective calibration and regional sensitivity analysis in simulating hyporheic exchange,WATER RESOURCES RESEARCH,"We describe an approach for calibrating a two-dimensional (2-D) flow model of hyporheic exchange using observations of temperature and pressure to estimate hydraulic and thermal properties. A longitudinal 2-D heat and flow model was constructed for a riffle-pool sequence to simulate flow paths and flux rates for variable discharge conditions. A uniform random sampling approach was used to examine the solution space and identify optimal values at local and regional scales. We used a regional sensitivity analysis to examine the effects of parameter correlation and nonuniqueness commonly encountered in multidimensional modeling. The results from this study demonstrate the ability to estimate hydraulic and thermal parameters using measurements of temperature and pressure to simulate exchange and flow paths. Examination of the local parameter space provides the potential for refinement of zones that are used to represent sediment heterogeneity within the model. The results indicate vertical hydraulic conductivity was not identifiable solely using pressure observations; however, a distinct minimum was identified using temperature observations. The measured temperature and pressure and estimated vertical hydraulic conductivity values indicate the presence of a discontinuous low-permeability deposit that limits the vertical penetration of seepage beneath the riffle, whereas there is a much greater exchange where the low-permeability deposit is absent. Using both temperature and pressure to constrain the parameter estimation process provides the lowest overall root-mean- square error as compared to using solely temperature or pressure observations. This study demonstrates the benefits of combining continuous temperature and pressure for simulating hyporheic exchange and flow in a riffle-pool sequence.Show less"
29,"Ou, CM",Aug 2014 ,Evolution characters of water exchange abilities between Dongting Lake and Yangtze River,JOURNAL OF GEOGRAPHICAL SCIENCES,"By using field-survey hydrological data of the related control stations in Dongting Lake and the Yangtze River mainstream in 1951-2010, the evolution characters of water exchange abilities between the two water bodies and their response to the operation of the Three Gorges Reservoir (TGR) from different time scales are analyzed based on their hydraulic relations. The results are shown as follows. Firstly, during July-September, the replenishment ability of Three Outlets to Dongting Lake is stronger, and in January-March, the replenishment ability of Dongting Lake to Yangtze River is stronger. Secondly, there has been an obvious inter-decadal wave on the water exchange coefficient between Dongting Lake and Yangtze River. In 1951-1958 and 1959-1968, the replenishment ability of Three Outlets to Dongting Lake was stronger, but in 2003-2010, the replenishment ability of Dongting Lake to Yangtze River has been strengthened. Thirdly, the spill-division ability of Three Outlets weakens, and the water of Dongting Lake coming from Three Outlets decreases either in typical years or under different dispatching modes of the TGR after the operation of the Three Gorges Reservoir. Furthermore, the water of Dongting Lake coming from Four Rivers takes the dominant position, which obviously enhances the replenishment ability of Dongting Lake to Yangtze River. Fourthly, if the effect of the runoff fluctuation in the basin is not considered, the evolution characters of the exchange capacities and the exchange process between Dongting Lake and Yangtze River in different time scales are generally changed with the variation of the water exchange amount between them, although the factors influencing the water exchange capacities between them is very complex. These show that there is an in-line growth or decline relation between the river-lake water exchange ability and the river-lake water exchange amount.Show less"
30,"Mouhri, A",Nov 11 2013 ,Designing a multi-scale sampling system of stream-aquifer interfaces in a sedimentary basin,JOURNAL OF HYDROLOGY,"A methodological framework is proposed for designing a multi-scale sampling system to quantify the stream-aquifer interactions in a multi-layer aquifer system. First, geophysical and drilling investigations are performed to assess the regional structure of the aquifer system and the local connectivity between streams and aquifer units. At the catchment scale, the investigations permit to define the composition of the upper aquifer unit. At the local scale, the connectivity status between streams and aquifer units is evaluated using various settings for electrical resistivity tomographies. These geophysical investigations are then used to select local monitoring stations (LMSs) along the stream network. Moreover, piezometric head maps representative of low and high flow regimes are interpolated using geostatistics, which provides distributions of both piezometric heads and standard deviations of the estimation error (STEE). The map of STEE is used to define the location of new piezometers. Altogether, the sampling system allows for monitoring water exchanges on a 40 km(2) watershed along 6 km of the stream network, with a finer hydro-geophysical sampling at each LMS. Finally, temperature profiles in the HZ are interpreted with a coupled thermo-hydro finite element code at the upstream station of the domain. Multiple simulations indicate first proof of evidence for a gaining stream in the upstream part of the sampling domain. (C) 2013 Elsevier B.V. All rights reserved.Show less"
31,"Sun, JR",Feb 1 2023 ,River fragmentation and barrier impacts on fishes have been greatly underestimated in the upper Mekong River,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"River barriers reduce river connectivity and lead to fragmentation of fish habitats, which can result in decline or even extinction of aquatic biota, including fish populations. In the Mekong basin, previous studies have mainly focused on the impacts of large dams but ignored the impacts of small-scale barriers, or drew conclusions from incomplete barrier databases, potentially leading to research biases. To test the completeness of existing databases and to evaluate the catchment-scale fragmentation level, a detailed investigation of river barriers for the whole Upper Mekong (Lancang catchment) was performed, by conducting visual interpretation of highresolution remotely sensed images. Then, a complete catchment-scale barrier database was created for the first time. By comparing our barrier database with existing databases, this study indicates that 93.7% of river barriers were absent from the existing database, including 75% of dams and 99.5% of small barriers. Barrier density and dendritic connectivity index (DCID and DCIP) were used to measure channel fragmentation within the catchment. Overall, 50.5% of sub-catchments contained river barriers. The Middle region is the most fragmented area within the Lancang catchment, with a median [quartiles] barrier density of 5.34 [0.70-9.67] per 100 km, DCIP value of 49.50 [21.50-90.00] and DCID value of 38.50 [9.00-92.25]. Furthermore, since 2010, distribution ranges of two representative fish species Schizothorax lissolabiatus (a rheophilic cyprinid) and Bagarius yarrelli (a large catfish) have reduced by 19.2% and 32.8% respectively, probably due in part to the construction of river barriers. Our findings indicate that small-scale barriers, in particular weirs and also small dams are the main reason for habitat fragmentation in the Lancang and must be considered alongside large dams in water management and biodiversity conservation within the Mekong.Show less"
32,"Herzog, SP",Jan 2016 ,"Engineered Streambeds for Induced Hyporheic Flow: Enhanced Removal of Nutrients, Pathogens, and Metals from Urban Streams",JOURNAL OF ENVIRONMENTAL ENGINEERING,"The hyporheic zone (HZ) has the potential to mitigate nonpoint source pollution that threatens urban streams, but limited flows and inefficient interchange typically constrain its water quality improvements. This paper presents coordinated streambed hydraulic conductivity (K) modifications, termed Biohydrochemical Enhancement Structures for Streamwater Treatment (BEST), to efficiently drive interchange, attenuating nutrients, metals, and pathogens. Numerical models consisted of sandy HZ with high and low K streambed media components, and variable slope and in situ sediment K. BEST contaminant mitigation was estimated using hyporheic flow and residence time (RT) simulations and contaminant removal rate constants from literature for specific porous media. Hyporheic flows improved, whereas mean RT decreased approximately linearly with increasing slope and in situ K. Despite vast differences in flow and RT, contaminant removal potential was relatively consistent among BEST in which reaction time scales were similar to or shorter than RTs. However, BEST with excessive RTs were less efficient. Most contaminants could be attenuated within a series of BEST 50 m in length, suggesting that BEST could be an effective stormwater best management practice for small streams. (C) 2015 American Society of Civil Engineers.Show less"
33,"Poole, GC",Jun 2001 ,An ecological perspective on in-stream temperature: Natural heat dynamics and mechanisms of human-caused thermal degradation,ENVIRONMENTAL MANAGEMENT,"While external factors (drivers) determine the net heat energy and water delivered to a stream, the internal structure of a stream determines how heat and water will be distributed within and exchanged among a stream's components (channel, alluvial aquifer, and riparian zone/floodplain). Therefore, the interaction between external drivers of stream temperature and the internal structure of integrated stream systems ultimately determines channel water temperature. This paper presents a synoptic, ecologically based discussion of the external drivers of stream temperature, the internal structures and processes that insulate and buffer stream temperatures, and the mechanisms of human influence on stream temperature. It provides a holistic perspective on the diversity of natural dynamics and human activities that influence stream temperature, including discussions of the role of the hyporheic zone. Key management implications include: (1) Protecting or reestablishing in-stream flow is critical for restoring desirable thermal regimes in streams. (2) Modified riparian vegetation, groundwater dynamics, and channel morphology are all important pathways of human influence on channel-water temperature and each pathway should be addressed in management plans. (3) Stream temperature research and monitoring programs will be jeopardized by an inaccurate or incomplete conceptual understanding of complex temporal and spatial stream temperature response patterns to anthropogenic influences. (4) Analyses of land-use history and the historical vs contemporary structure of the stream channel, riparian zone, and alluvial aquifer are important prerequisites for applying mechanistic temperature models to develop management prescriptions to meet in-channel temperature goals.Show less"
34,"Ward, AS",Jan-feb 2016 ,The evolution and state of interdisciplinary hyporheic research,WILEY INTERDISCIPLINARY REVIEWS-WATER,"Hyporheic zones are of broad interest, given their location at the interface between surface and groundwaters, numerous ecological functions, and location as a zone of interdependent physical, chemical, and biological processes. Hyporheic research has been successful in study of individual processes, but our understanding of coupled, interacting processes in hyporheic zones remains limited. Based on an analysis of publications and citations, interest in the hyporhec zone was catalyzed by ecological functions, and interest has become more balanced across disciplines and functions in recent years. Analysis of publications and field studies spanning 12 identified hyporheic processes demonstrates that studies commonly focus on 1-3 processes limiting our ability to characterize interaction or interdependence of hyporheic processes. Analysis of field studies demonstrate that the most frequently studies scales are second- and third-order streams with longitudinal, lateral, and vertical scales of 10-1000+ m, 1-10, and 0-1m, respectively. These studies commonly considered variations spanning timescales of storm events to seasons. I identified a total of 86 variables used to characterize hyporheic processes of which the most frequently reported 14 variables represent more than 50% of all variables found in this analysis. Thus, a relatively small suite of variables may hold key information to enable cross-site comparison of findings. Future hyporheic research should address the challenges of (1) defining common metadata to support interdisciplinary research and cross-site comparison and (2) quantifying spatial and temporal heterogeneity in hyporheic functions to enable multi-scale assessment and prediction of hyporheic processes. WIREs Water 2016, 3:83-103. doi: 10.1002/wat2.1120 For further resources related to this article, please visit the .Show less"
35,"Aliyu, A",1st International Conference on Applications of Computing and Communication Technologies (ICACCT),Minimizing Route Coupling Effect in Multipath Video Streaming Over Vehicular Network,,
36,"van Puijenbroek, PJTM",Jan 2019 ,Species and river specific effects of river fragmentation on European anadromous fish species,RIVER RESEARCH AND APPLICATIONS,"Fragmentation is one of the major threats to riverine ecosystems and this is most explicitly expressed by the decline in numbers of migratory fish species. Yet each species has different migration requirements and their natural distribution can include several catchments with multiple dams. Hence, to prioritize candidate rivers for improving accessibility, differences between species and between catchments have to be taken into account. The aim of this study was therefore to analyse the species and river specific effects of river fragmentation on migratory fish on a European scale. The effect of river damming on migratory fish was quantified for all 16 European long- and mid-distance anadromous species and for 33 large European rivers. The historical distribution was compared with the current upstream accessibility of the main river and the current distribution and population status of each species. The observed effects of reduced connectivity were further quantified using the Dendritic Connectivity Index for species and the Fragmentation Index for rivers. Our results showed that only very few rivers are still unaffected by dams in the main stem and that the few remaining viable migratory fish populations in Europe occur in these accessible rivers. Barriers were prioritized for making passable based on the potential accessibility gain and the number of benefitting species, showing that the main stems of the rivers Shannon and Nemunas are the best candidates. It was concluded that evaluating species and river specific effects of fragmentation strongly aids in prioritizing rivers for improving upstream accessibility.Show less"
37,"Hermida, MA",Dec 2019 ,Methodology for the assessment of connectivity and comfort of urban rivers,CITIES,"Urban rivers differ from natural rivers because of the direct connection they have with human habitat. Furthermore, riverbanks are public spaces that contribute to the interaction between natural and urbanized areas and between people from different socioeconomic background. Due to this significance, the main objective of this research was to provide a methodology for the construction of a toolbox that evaluates connectivity and comfort of urban riverbanks, so as to allow comparative visual and numeric analysis between different zones of the same river, distinct rivers in the same city and rivers in various cities. The proposal was based on the disaggregation of the concepts of connectivity and comfort, through the analysis of four dimensions: (a) Spatial and visual accessibility, (b) Continuity of the green corridor, (c) Condition ofpublic space, and (d) Condition of the first built line, expressed in thirteen quantitative condition indicators. For validation, the toolbox was applied to five zones of the Tomebamba River of the city of Cuenca in Ecuador and a series of maps were generated allowing spatial visualization of the results. In addition, an Urban River Sustainability Index (URSI) was developed to reinforce the decision-making processes in planning and urban design.Show less"
38,"Tripp, S",May 2016 ,Fish Movements and Passage Through a Water Control Structure: River Stage and Floodplain Connectivity,RIVER RESEARCH AND APPLICATIONS,"The St. John's Bayou water control structure near New Madrid, MO, connects the main Mississippi River to two large backwater areas called the New Madrid Floodway and St. John's Bayou. While this area has been altered, the New Madrid Floodway and St. John's Bayou account for the only substantial portion of the historic Mississippi River floodplain that remains and provides the only critical connection between backwater/floodplain habitat and the river. Fish passage was evaluated during April-December 2010 using ultrasonic telemetry. Stationary receivers were placed strategically at five locations above and below the structure in St. John's Bayou, in the floodway and the outlet to the Mississippi River. A total of 100 individuals representing 14 species were tagged. Total number of detections during an 8-month period was 1264717. Fifteen individuals representing five species moved into the Mississippi and Ohio rivers; seven individuals returned to St. John's Bayou. Thirteen of the 14 species moved upstream through the structure. Of the 85 individuals that stayed in the bayou, 29 fish passed through the structure for a total of 92 passage events. The downstream:upstream passage was roughly 50:50. Passage was correlated with river rise, with frequency of passage being higher in spring, but passage occurred each month during the study. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
39,"Reid, MA",Sep 2012 ,THE INFLUENCE OF HYDROLOGICAL CONNECTIVITY ON FOOD WEB STRUCTURE IN FLOODPLAIN LAKES,RIVER RESEARCH AND APPLICATIONS,"Hydrological connectivity is an important driver of ecosystem structure in floodplain rivers; however, little is known of how hydrological connectivity affects the structure and functioning of food webs in these systems. This study examines aquatic food web structure in 10 floodplain lakes on a dryland river floodplain in eastern Australia across a connectivity gradient. Results for fishes suggest that benthic carbon sources are more important in high connectivity billabongs than in low connectivity billabongs and that pelagic sources are more important in low connectivity billabongs than in high connectivity billabongs. Fishes in less connected billabongs were also found to feed at higher trophic levels than in more connected billabongs. We hypothesize that in high connectivity billabongs, where suitable benthic primary sources are abundant, common fish species such as carp and bony bream feed as detritivores or herbivores; while in low connectivity billabongs, where benthic sources are less abundant, the same species feed as planktivores, insectivores or piscivores. This dietary difference may also be promoted by greater predation efficiency in less structurally complex low connectivity billabongs. The feeding behaviour of these fish species subsequently influences the trophic positions of fishes higher in the food chain and ultimately the total food chain lengths that high and low connectivity billabongs support. The results of this study highlight the importance of hydrological connectivity to the structure of food webs in these systems and the potential for them to be affected by water resource development. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
40,"Zhou, T",Apr 2018 ,Riverbed Hydrologic Exchange Dynamics in a Large Regulated River Reach,WATER RESOURCES RESEARCH,"Hydrologic exchange flux (HEF) is an important hydrologic component in river corridors that includes both bidirectional (hyporheic) and unidirectional (gaining/losing) surface water-groundwater exchanges. Quantifying HEF rates in a large regulated river is difficult due to the large spatial domains, complexity of geomorphologic features and subsurface properties, and the great stage variations created by dam operations at multiple time scales. In this study, we developed a method that combined numerical modeling and field measurements for estimating HEF rates across the riverbed in a 7 km long reach of the highly regulated Columbia River. A high-resolution computational fluid dynamics (CFD) modeling framework was developed and validated by field measurements and other modeling results to characterize the HEF dynamics across the riverbed. We found that about 85% of the time from 2008 to 2014 the river was losing water with an annual average net HEF rates across the riverbed (Q(z)) of -2.3 m(3) s(-1) (negative indicating downwelling). June was the only month that the river gained water, with monthly averaged Qz of 0.8 m(3) s(-1). We also found that the daily dam operations increased the hourly gross gaining and losing rate over an average year of 8% and 2%, respectively. By investigating the HEF feedbacks at various time scales, we suggest that the dam operations could reduce the HEF at seasonal time scale by decreasing the seasonal flow variations, while also enhance the HEF at subdaily time scale by generating high-frequency discharge variations. These changes could generate significant impacts on biogeochemical processes in the hyporheic zone.Plain Language Summary Dam operations regulate downstream water flow and modify the surface water and groundwater interactions. In this study, we simulated river and groundwater dynamics in a 7 km long reach of Columbia River using a high-resolution numerical model. Due to the upstream dam regulations, the daily river stage variation of our study reach could be as high as 2 m. We found that about 85% of the time from 2008 to 2014 the river was losing water with an annual average net HEF rates across the riverbed of 2.3 m(3) s(-1). June was the only month that the river gained water, with gaining rate of 0.8 m(3) s(-1). We also found that the daily dam operations enhanced the losing and gaining activities, which may lead to great impact on riverbed biogeochemical processes.Show less"
41,"Liang, XY",Jan 2023 ,Debris flow susceptibility based on the connectivity of potential material sources in the Dadu River Basin,ENGINEERING GEOLOGY,"The Dadu River Basin (DRB) is an important economic corridor on the Chuanxi Plateau. The DRB is located in the highly changeable terrain of the eastern Qinghai-Tibet Plateau and is often threatened by debris flows. To mitigate the damage of debris flow disasters to the construction and operation of large infrastructures such as railways, roads and hydropower stations in the DRB, it is necessary to evaluate debris flow susceptibility. The connectivity of potential material sources (CPMS), which proxies the possibility of potential material transfer from the source to the outlet, was calculated using an improved index of connectivity, excess topography and brittle fracture index to identify and quantify debris flow susceptibility. The results show that the IC and the gully scale have a Logartihmic function in the DRB, in which IC decreases as the catchment area increases. In 3967 gullies of the Dadu River and its tributaries, the total connectivity of potential material sources (TCPMS) could be used to distinguish between debris flow gullies and non-debris flow gullies (AUC = 0.748). The TCPMS and average connectivity of potential material sources (ACPMS) were used to classify the scale and activity intensity of the 2398 debris flow gullies into four levels. The moderate-and high-activity intensity and large-and extra large-scale debris flows are mainly distributed in Danba, Luding and Kangding. The results of this study provide reference and evidence for the identification and evaluation of debris flow susceptibility.Show less"
42,"Worman, A",Oct 3 2007 ,Reach scale and evaluation methods as limitations for transient storage properties in streams and rivers,WATER RESOURCES RESEARCH,"The value of stream tracer tests depends on appropriate experimental design, accurate evaluation methods and careful generalization of results with account taken to relevant limitations. This paper examines six calibration methods for transient storage models and effects of parameter errors on model generalizations. The residence time of transient storage and retardation factor varied a factor of 8 and 27, respectively, with the choice of method. Methods that emphasize the tail of the tracer breakthrough, such as optimization of log-concentrations, are required to provide accurate estimates of transient storage parameters, whereas optimization using normal values can lead to substantial errors. Moment matching techniques require a solute mass-recovery higher than about 70% for a reliable estimate of the storage capacity. The pumping model provided good estimates of the storage in the hyporheic zone under different stream discharges at two tracer test events with tritiated water in the Hobol River, Norway. The accuracy of the evaluation of the transient storage parameters decreases with distance in the stream caused primarily by decreasing precision in the measurements and insufficient mass-recovery. With distance, more and more time-scales representing the hyporheic zone flow are also manifested as signatures of the tracer breakthrough. In a stream-landscape groundwater system that is characterized by multiple residence time-scales, stream tracer results are limited to specific reach distances and need to be supported by theory or other data when generalized to longer distances.Show less"
43,"Mitton, A",Mar 28 2022 ,Aquifer-Stream Exchanges and the Importance of Groundwater Discharge for Maintaining Instream Habitat and Benthic Macroinvertebrates,FRONTIERS IN EARTH SCIENCE,"Periods of streamflow cessation and stream drying are increasing in frequency and intensity in many regions of the world due to climate change, land-use change, and increased groundwater pumping. Thus, streams with intermittent flow will likely continue to grow in their global extent, which is thought to already surpass that of perennial streams. Yet, variability in streamflow and aquifer-stream exchange associated with flow cessation and drying is not well understood, nor is the influence of hydrological variability on aquatic communities and their habitat. This study aimed to characterize the heterogeneity of physical and chemical characteristics of habitat and the associated variability in benthic macroinvertebrate (BMI) communities in relation to spatial and temporal variability in streamflow and aquifer-stream exchange. Habitat conditions and BMI communities varied between individual sites, riffle and pool habitat, and between an intermittent riffle and a perennial riffle maintained by groundwater discharge. Unlike other studies, BMI richness, diversity, and abundance were consistently higher at intermittent riffle sites than perennial riffle sites, which were similar in BMI community composition to pool sites. High velocity distinguished the intermittent riffle sites, while two flow-loving BMI taxa distinguished their communities. This suggests that site-specific heterogeneity in habitat conditions was a key control on spatial and temporal variability in BMI communities due to the habitat preferences of certain BMI taxa. Low richness, diversity, and high dominance of highly tolerant taxa across the site suggested long-term patterns of extreme variability in habitat conditions associated with flow cessation and drying were the primary control on BMI communities. Thus, the interactive effects of these controls may produce unexpected patterns in BMI community richness, diversity, and composition in relation to longitudinal patterns of groundwater discharge and flow persistence. These findings demonstrate the importance of considering the influence of heterogeneity in environmental conditions at multiple spatial and temporal scales when interpreting relationships between hydrological and abiotic or biotic ecological variable in streams with intermittent flow.Show less"
44,"Larned, ST",Apr 2010 ,Emerging concepts in temporary-river ecology,FRESHWATER BIOLOGY,"1. Temporary rivers and streams are among the most common and most hydrologically dynamic freshwater ecosystems. The number of temporary rivers and the severity of flow intermittence may be increasing in regions affected by climatic drying trends or water abstraction. Despite their abundance, temporary rivers have been historically neglected by ecologists. A recent increase in temporary-river research needs to be supported by new models that generate hypotheses and stimulate further research. In this article, we present three conceptual models that address spatial and temporal patterns in temporary-river biodiversity and biogeochemistry.2. Temporary rivers are characterised by the repeated onset and cessation of flow, and by complex hydrological dynamics in the longitudinal dimension. Longitudinal dynamics, such as advancing and retreating wetted fronts, hydrological connections and disconnections, and gradients in flow permanence, influence biotic communities and nutrient and organic matter processing.3. The first conceptual model concerns connectivity between habitat patches. Variable connectivity suggests that the metacommunity and metapopulation concepts are applicable in temporary rivers. We predict that aggregations of local communities in the isolated water bodies of temporary rivers function as metacommunities. These metacommunities may become longitudinally nested due to interspecific differences in dispersal and mortality. The metapopulation concept applies to some temporary river species, but not all. In stable metapopulations, rates of local extinction are balanced by recolonisation. However, extinction and recolonisation in many temporary-river species are decoupled by frequent disturbances, and populations of these species are usually expanding or contracting.4. The second conceptual model predicts that large-scale biodiversity varies as a function of aquatic and terrestrial patch dynamics and water-level fluctuations. Habitat mosaics in temporary rivers change in composition and configuration in response to inundation and drying, and these changes elicit a range of biotic responses. In the model, aquatic biodiversity initially increases directly with water level due to increasing abundance of aquatic patches. When most of the channel is inundated and most aquatic patches are connected, further increases in aquatic habitat and connectivity cause aquatic biodiversity to decline due to community homogenisation and reduced habitat diversity. The predicted responses of terrestrial biodiversity to changes in water level are the inverse of aquatic biodiversity responses.5. The third conceptual model represents temporary rivers as longitudinal, punctuated biogeochemical reactors. Advancing fronts carry water, solutes and particulate organic matter downstream; subsequent flow recessions and drying result in deposition of transported material in reserves such as pools and bar tops. Material processing is rapid during inundated periods and slower during dry periods. The efficiency of material processing is predicted to increase with the number of cycles of transport, deposition and processing that occur down the length of a temporary river.6. We end with a call for conservation and resource management that addresses the unique properties of temporary rivers. Primary objectives for effective temporary river management are preservation or restoration of aquatic-terrestrial habitat mosaics, preservation or restoration of natural flow intermittence, and identification of flow requirements for highly valued species and processes.Show less"
