,First author,Year,Title,Journal,Abstract
23,"Rohmat, FIW",Dec 2019 ,Deep learning for compute-efficient modeling of BMP impacts on stream-aquifer exchange and water law compliance in an irrigated river basin,ENVIRONMENTAL MODELLING & SOFTWARE,"Inefficient irrigation practices in the alluvial Lower Arkansas River Basin (LARB) of Colorado are contributing to salinization, waterlogging, reduced crop yields, and harmful concentrations of pollutants in the stream-aquifer system. Intensive data collection and modeling efforts in the LARB over the past 20 years have resulted in development of the GIS-based basin-scale decision support system River GeoDSS. Parallel efforts in regional-scale calibration and application of the MODFLOW-SFR2-RT3D-OTIS stream-aquifer system model permit evaluation of best management practices (BMPs) designed to mollify adverse environmental impacts. Since BMP implementation is allowable only if water laws are not violated, a deep learning model is developed to serve as an accurate, compute-efficient surrogate of MODFLOW-SFR2 and is imbedded in River GeoDSS for assessing basin-scale impacts of BMP implementations on stream-aquifer exchange and water rights. It is shown that BMPs can be implemented while maintaining reasonable water law compliance with development of a new reservoir storage account.Show less"
24,"Sliva, L",Oct 1 2005 ,Responses of hyporheic meiofauna to habitat manipulation,HYDROBIOLOGIA,"Interactions between interstitial meiofauna and physicochemical parameters of the hyporheic zone were examined via an in situ experiment on the Speed River, Ontario. The manipulation comprised reversing upwelllng and downwelling zones at the riffle scale, and was maintained for I month. Significant differences in physicochemical parameters were detected between zones and between treatments (control vs. manipulated). Depth-related variables, such as sediment particle size, were most important in structuring the hyporheic community during pre- and post-manipulation phases. Flow reversal was largely successful, with more significant changes occurring in the original downwelling zone. For example, change from downwelling to upwelling resulted in decreased larval chironomid dominance but an increase in the numbers of oligochaetes, nematodes, mites, and copepods. However, under field conditions, it was difficult to keep other variables, such as water temperature, constant and some of these may have contributed to the changes seen in the meiofauna.Show less"
25,"Choi, S",12th International Conference on Hydroinformatics (HIC) - Smart Water for the Future,Stream Depletion Potential Index (SDPI) Structurized by Coupled Water Cycle System using Structural Equation Model (SEM),,
26,"Ward, AS",Nov 2019 ,"Solute Transport and Transformation in an Intermittent, Headwater Mountain Stream with Diurnal Discharge Fluctuations",WATER,"Time-variable discharge is known to control both transport and transformation of solutes in the river corridor. Still, few studies consider the interactions of transport and transformation together. Here, we consider how diurnal discharge fluctuations in an intermittent, headwater stream control reach-scale solute transport and transformation as measured with conservative and reactive tracers during a period of no precipitation. One common conceptual model is that extended contact times with hyporheic zones during low discharge conditions allows for increased transformation of reactive solutes. Instead, we found tracer timescales within the reach were related to discharge, described by a single discharge-variable StorAge Selection function. We found that Resazurin to Resorufin (Raz-to-Rru) transformation is static in time, and apparent differences in reactive tracer were due to interactions with different ages of storage, not with time-variable reactivity. Overall we found reactivity was highest in youngest storage locations, with minimal Raz-to-Rru conversion in waters older than about 20 h of storage in our study reach. Therefore, not all storage in the study reach has the same potential biogeochemical function and increasing residence time of solute storage does not necessarily increase reaction potential of that solute, contrary to prevailing expectations.Show less"
27,"Shi, YZ",Oct 2022 ,Double-coupling learning for multi-task data stream classification,INFORMATION SCIENCES,"Data stream classification methods exploiting cohesion in a single data stream have demonstrated promising performance. However, scenarios involving multiple data streams are indeed common in practice. They involve several correlated data streams and can be viewed as multi-task data streams. Instead of considering them separately as individual data streams, it is beneficial to leverage the correlations among the multi-task data streams in data stream modeling. In this regard, a novel classification method called double -coupling support vector machines (DC-SVM) is proposed to classify multiple data streams simultaneously, where both the external correlations between multiple data streams and the internal relationships within each individual data stream are considered. Experimental results on synthetic and real-world multi-task data streams show that the proposed method outperforms traditional data stream classification methods. (c) 2022 Elsevier Inc. All rights reserved.Show less"
28,"Casas-Mulet, R",11th International Symposium on Ecohydraulics,"THE EFFECT OF CLOGGING, BED-FORMS AND BIOTURBATION ON HYPORHEIC EXCHANGE-EXPERIMENTAL STUDIES AT THE FLUME SCALE",,
29,"Tan, K",Dec 2021 ,Variation in processes structuring fish assemblages as inferred from metacommunity analyses: Differences between headwater and adventitious streams within a river network,FRESHWATER SCIENCE,"Community assembly is generally affected by the spatial position of local patches. Examining metacommunity processes and structures in small streams with different river network positions (e.g., headwater streams in the periphery of river networks vs adventitious streams in relatively central positions) may help us better understand how spatial position influences metacommunity structuring. In this study, based on data collected from sampling 24 headwater and 15 adventitious stream sites in the Xin'an Basin, China, we examined whether and how fish metacommunity processes and structures differed between the 2 stream types. We used distanced-based redundancy analysis coupled with forward selection to assess the relative roles of environmental and spatial factors in metacommunity processes, and we applied the elements of metacommunity structure analysis, extended by using different ordinations, to identify metacommunity structures. We found that the 2 types of streams were similar in environmental heterogeneity, but fish assemblages in adventitious streams were more dissimilar to one another than were assemblages in headwater streams and had more riverine immigrants. The amount of among-stream variation in species composition was low in both stream types. In headwater streams, assemblage-environment relationships were stronger than assemblage-space relationships, but we found the opposite pattern in adventitious streams. Species turnover was strong in both headwater and adventitious streams. However, assemblages in headwater streams showed both nested and quasi-nested structures, whereas the assemblages in adventitious streams were more consistent with Clementsian structure. Our results suggest that different metacommunity processes may occur in small streams with distinct river network positions and that extended elements of metacommunity structure analysis can help identify the underlying mechanisms that produce metacommunity structure. The effect of spatial position within river networks on stream fish metacommunity structuring appears to be weak, but our analyses do imply that river immigrants can influence species composition in adventitious streams to some extent.Show less"
30,"Stoffels, RJ",May 2022 ,Fragmentation of lateral connectivity and fish population dynamics in large rivers,FISH AND FISHERIES,"Lateral Hydrological Connectivity (LHC) has been extensively fragmented in river-floodplain ecosystems of the world. Uncertainties about how LHC affects fishes are great, impeding the design of effective rehabilitation strategies. Existing conceptual frameworks do not provide sufficient mechanistic detail to support the novel decision problems river managers face. We offer a framework of how LHC affects fishes in river-floodplain ecosystems that is, process-based, integrates all life-stages and is spatial; these features, we argue, are required to assess risks and opportunities associated with different LHC rehabilitation strategies. Within river-floodplain segments, LHC affects population processes through five 'effect-classes': effects of floodplain habitat (1) and channel habitat (2); effects of material subsidies from the floodplain to the channel (3) and vice versa (4); and effects of connectivity on lateral dispersal (5). The relative influence of these effect-classes on processes varies among species and life-stages. At the scale of the drainage basin, inter-segment variation in geomorphology generates a longitudinal source-sink structure to habitat quality and quantity, pointing to a need to better understand fish metapopulation dynamics in river-floodplain ecosystems. Given the significant investment in trying to restore river-floodplain ecosystems, we highlight potentially costly and ineffective LHC management decisions. These include certain heavily engineered LHC rehabilitation strategies that do not promote critical population processes at a local scale, and at basin scales implementing strategies that do not facilitate the metapopulation processes that promote species' persistence.Show less"
31,"Zenagui, I",Jan 2020 ,Nutrient dynamics in a hyporheic zone in response to a severe and prolonged dry period in a semi-arid river (Tafna wadi),ENVIRONMENTAL EARTH SCIENCES,"Against the backdrop of recent climate change issues, the intensity of dry periods is increasing in semi-arid environments due to high temperatures, evaporation and a shortage of precipitation in summer. The Tafna catchment, which is located in north-western Algeria and is characterised by a Mediterranean climate with a sub-dry tendency, has been subject to severe and prolonged dry periods. In order to understand the impact of prolonged dry periods on biogeochemical processes and nutrient exchange between surface water (SW) and hyporheic water (HW) within the (study) catchment, four sets of samples were taken upstream of the Tafna wadi during low-water (LW) periods over two years (2014-2015). Nitrate, nitrite, ammonium and chloride were measured in surface water (SW) and hyporheic water (HW) at depths of 30, 60 and 100 cm. The results showed a significant loss of nitrate and a considerable increase in ammonium in the hyporheic zone (HZ) during these severe conditions. This could be related to (i) high rates of denitrification and (ii) the process of dissimilatory nitrate reduction to ammonium (DNRA). This study indicated that a severe drought directly affects the nitrogen cycle that occurs in a hyporheic zone (HZ), and thus affects the functioning of this area relative to the wadi system as a whole.Show less"
32,"Marttila, H",Jun 2019 ,Contribution of flow conditions and sand addition on hyporheic zone exchange in gravel beds,HYDROLOGY RESEARCH,"We conducted a series of tracer test experiments in 12 outdoor semi-natural flumes to assess the effects of variable flow conditions and sand addition on hyporheic zone conditions in gravel beds, mimicking conditions in headwater streams under sediment pressure. Two tracer methods were applied in each experiment: 2-5 tracer-pulse tests were conducted in all flumes and pulses were monitored at three distances downstream of the flume inlet (0 m, 5 m and 10 m, at bed surface), and in pipes installed into the gravel bed at 5 m and 10 m distances. The tracer breakthrough curves (total of 120 tracer injections) were then analysed with a one-dimensional solute transport model (OTIS) and compared with data from the gravel pipes in point-dilution pulse tests. Sand addition had a strong negative effect on horizontal fluxes (q(h)), whereas the fraction of the median travel time due to transient storage (F-200) was determined more by flow conditions. These results suggest that even small additions of sand can modify the hyporheic zone exchange in gravel beds, thus making headwater streams with low sediment transport capacity particularly vulnerable to sediments transported into the stream from catchment land use activities.Show less"
33,"Wang, DY",Sep 1 2020 ,Environmental gradient relative to oxbow lake-meandering river connectivity in Zoige Basin of the Tibetan Plateau,ECOLOGICAL ENGINEERING,"Oxbow lakes generated from meandering river cutoffs are an indispensable component of riparian ecosystem. This study aimed to examine whether predictable patterns in water properties arise relative to oxbow lake geometry and lake-channel connectivity. We selected 24 oxbow lakes along a meandering river belt in Zoige Basin, the Tibetan Plateau, to conduct field work at the beginning (May) and the end (September) of the flood season, 2019. Six parameters (pH, dissolved oxygen (DO), conductivity, total dissolved organic carbon, nitrogen and phosphorus) were measured to represent water property. Lake surface area, length, width, length/width ratio, distance to active channel, and curvature were measured to represent lake geometry. Shrinkage ratio, defined as current lake length/initial lake length, was measured to represent lake-channel connectivity between oxbow lakes and active channel. We found an environmental gradient relative to connectivity. As oxbow lakes aged and gradually disconnected from the channel, increased DO and nutrients drove the lakes towards eutrophication. This trend however was disturbed by (i) flood pulses that diluted nutrient concentrations in oxbow lakes and narrowed the differences among different types of lakes and the channel through altering lake-channel connectivity, and (ii) lateral meander migration passed through older lakes such that regulated water properties by reconnecting older lakes to newly formed lakes. Maintenance or restoration of connectivity thus should be of great importance to prevent oxbow lakes from eutrophication in meandering river belts in Zoige Basin.Show less"
34,"Naus, CJ",Jan 2018 ,"Fish nursery habitat function of the main channel, floodplain tributaries and oxbow lakes of a medium-sized river",ECOLOGY OF FRESHWATER FISH,"Small, adventitious tributaries (<3 orders of magnitude smaller than the stream it flows into) are a conspicuous feature of many river-floodplain systems, but their value as fish reproduction and nursery habitat is not well understood compared to oxbow lakes and the main river channel (MRC). Moreover, connectivity of tributaries to the MRC is often less impacted by anthropogenic modifications (e.g., dams and levees) compared to oxbow lakes. From April to July 2012, larval and juvenile fish were collected in the Fourche LaFave River (Arkansas, USA) system to better understand fish nursery habitat function of tributaries relative to oxbow lakes and the MRC. Nonmetric multidimensional scaling ordination of juvenile and larval fish genera revealed distinct fish assemblages in MRC and floodplain habitats. Ordination of juvenile fish at the species level resulted in distinct fish assemblages in tributary versus oxbow lake habitats. Tributaries had more unique species and higher abundance of shared species than oxbow lakes and MRC. Additionally, of the 46 species identified, all but six were collected in lower tributary reaches. Connectivity was strongly associated with both ordinations and was important in describing patterns of fish variation among habitats and between tributaries. Of the tributaries sampled, the least fragmented stream had the most similar fish assemblages between upper and lower sections. Findings of this study revealed tributaries are an important, yet overlooked, feature in the river-floodplain model. Especially in years of drought, channel-floodplain connectivity can be limited, but tributaries can be used by fishes for reproduction and nursery habitat.Show less"
35,"Ho, DT",Nov 2011 ,On Factors Controlling Air-Water Gas Exchange in a Large Tidal River,ESTUARIES AND COASTS,"Air-water gas exchange is an important process in aquatic systems, including tidal rivers and estuaries. While there are now reliable and routine methods for determining gas exchange over a range of temporal and spatial scales in the ocean and these measurements have resulted in widely used wind speed parameterizations to calculate air-sea gas exchange, the same has not been true for coastal inland waterways. Some studies have suggested that this difference is methodological, while others point to the existence of additional drivers for gas exchange besides wind in rivers and estuaries. Here, we present gas transfer velocities measured in the tidal Hudson River with a method widely used in oceanic studies, the He-3/SF6 dual tracer technique. Airside and waterside forcings were determined with an anemometer and an acoustic Doppler current profiler, respectively. The results confirm that wind is the dominant driver of gas exchange in the tidal Hudson River, with negligible contribution from bottom-generated turbulence. Furthermore, a parameterization between wind speed and gas exchange developed for the ocean is able to predict gas exchange in this environment with high accuracy. It is hoped that by transferring methodology used in oceanic studies to rivers and estuaries, robust data can be obtained that will eventually allow development of widely applicable relationships between easily measured environmental variables and gas exchange in tidal inland waters.Show less"
36,"WROBLICKY, GJ",2nd International Conference on Ground Water Ecology,SIMULATION OF STREAM-GROUNDWATER EXCHANGE AND NEAR-STREAM FLOW PATHS OF 2 1ST-ORDER MOUNTAIN STREAMS USING MODFLOW,,
37,"Bottacin-Busolin, A",Aug 10 2010 ,Combined role of advective pumping and mechanical dispersion on time scales of bed form-induced hyporheic exchange,WATER RESOURCES RESEARCH,"This study analyzes the effect of advective pumping and pore scale dispersion on bed form-induced hyporheic exchange. Advection and dispersion play a competitive role in the exchange dynamics between the porous medium and the overlying stream: Advective fluxes first lead solutes deep into the bed and then back to the stream water, whereas dispersive fluxes favor the transfer of solutes deep into the bed leading to a permanent mass retention. The combined effect of advective exchange and dispersive fluxes produces complexity in the shape of the tails of the residence time distributions (RTDs), which follow at various stages of the process either a power law or an exponential decay. The seepage velocity induced by the stream gradient and, in case of a moving bed, the celerity of the translating bed forms limit the thickness of the advective hyporheic zone, inducing the RTDs to decrease rapidly at late time. This rapid decay can be preceded by a temporal region where the probability density functions (pdf's) tend to be inversely proportional to the square of time, and is followed by a region dominated by dispersion where the pdf's tend to be inversely proportional to the 3/2 power of time. The process shows distinct temporal ranges identified here by appropriate dimensionless parameters. Because of this complex exchange dynamics, models considering pure advection in the porous medium can significantly underestimate solute transfer at long time scales, whereas purely diffusive models of hyporheic exchange appear inadequate to represent the physical processes at an intermediate stage.Show less"
38,"Malzone, JM",Mar-apr 2015 ,Focused Groundwater Controlled Feedbacks into the Hyporheic Zone During Baseflow Recession,GROUNDWATER,"Groundwater surface water interaction in the hyporheic zone remains an important challenge for water resources management and ecosystem restoration. In heterogeneous stratified glacial sediments, reach-scale environments contain an uneven distribution of focused groundwater flow occurring simultaneously with diffusely discharging groundwater. This results in a variation of stream-aquifer interactions, where focused flow systems are able to temporally dominate exchange processes. The research presented here investigates the direct and indirect influences focused groundwater discharge exerts on the hyporheic zone during baseflow recession. Field results demonstrate that as diffuse sources of groundwater deplete during baseflow recession, focused groundwater discharge remains constant. During baseflow recession the hyporheic zone is unable to expand, while the high nitrate concentration from focused discharge changes the chemistry of the stream. The final result is a higher concentration of nitrate in the hyporheic zone as this altered surface water infiltrates into the subsurface. This indirect coupling of focused groundwater discharge and the hyporheic zone is unaccounted for in hyporheic studies at this time. Results indicate important implications for the potential reduction of agricultural degradation of water quality.Show less"
39,"Crenshaw, CL",Oct 2002 ,Effects of augmentation of coarse particulate organic matter on metabolism and nutrient retention in hyporheic sediments,FRESHWATER BIOLOGY,"1. Metabolic and biogeochemical processes in hyporheic zones may depend on inputs of coarse particulate organic matter. Our research focused on how differing quantity and quality of organic matter affects metabolism and nutrient retention in the hyporheic zone of a first-order Appalachian stream.2. Sixteen plots were established on a tributary of Hugh White Creek, NC, U.S.A. Sediment was extracted and treated with leaves, wood, plastic strips or remained unamended. Following treatment, sediment was returned to the stream and, approximately 3 months later, samples were removed from each plot.3. Aerobic and anaerobic metabolism were measured as the change in O-2 and CO2 in recirculating microcosms. At the same time, we monitored other possible terminal electron accepting processes and changes in nutrient concentrations. Aerobic metabolism was low in all treatments and respiratory quotients calculated for all treatments indicated that metabolism was dominated by anaerobic processes.4. Rates of anaerobic respiration and total (combined aerobic and anaerobic) respiration were significantly greater (P < 0.05) in plots treated with leaf organic matter compared to controls.5. Addition of leaves, which had a low C:N ratio, stimulated respiration in hyporheic sediments. Anaerobic processes dominated metabolism in both control and amended sediments. Enhanced metabolic rates increased retention of many solutes, indicating that energy flow and nutrient dynamics in the subsurface of streams may depend upon the quantity and quality of imported carbon.Show less"
40,"Peterson, EW",Mar 2013 ,Factors influencing nitrate within a low-gradient agricultural stream,ENVIRONMENTAL EARTH SCIENCES,"In low-gradient agricultural streams, the proportion of land use devoted to agriculture, the sinuosity of the stream and the time of year influence the concentration of nitrate in the stream waters. Land use influences the source of nitrate and also the morphology of the stream. Greater agricultural land use weakly correlated (r = 0.67) to higher nitrate concentrations. Streams in agricultural areas have been straightened, which decreases the sinuosity. As a stream meanders and becomes more sinuous, the potential for lateral hyporheic flow increases, which can enhance a stream system's ability to remove nitrate. Logically, higher sinuous streams should remove more nitrate and likely sulfate as there is a greater potential for lateral hyporheic flows. To test this hypothesis, nitrate and sulfate were monitored. Mass fluxes of nitrate along six stream segments with varying sinuosity values were calculated and statistically analyzed to assess if differences in mass fluxes along the segments existed. Along the segments, there are statistically significant differences in the mass fluxes of nitrate [F(5,174) = 4.777; p = 0.001]. Stream segments with higher sinuosity index values exhibited a loss or lower gain in nitrate and sulfate than lower sinuosity index segments. The data suggest that stream segments with high sinuosity indices provide greater stream distance and increased hyporheic interaction within the streambed. Additionally, the more sinuous segments provide for an increase in lateral hyporheic flow beneath meander lobes. These additional hyporheic flows lead to enhanced denitrification in low-gradient agricultural streams. Seasonal differences were also noted. August through October experienced the lower nitrate concentrations as compared to June and July which exhibited the highest nitrate concentrations.Show less"
41,"Lane, CR",Apr 2018 ,"Hydrological, Physical, and Chemical Functions and Connectivity of Non-Floodplain Wetlands to Downstream Waters: A Review",JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"We reviewed the scientific literature on non-floodplain wetlands (NFWs), freshwater wetlands typically located distal to riparian and floodplain systems, to determine hydrological, physical, and chemical functioning and stream and river network connectivity. We assayed the literature for source, sink, lag, and transformation functions, as well as factors affecting connectivity. We determined NFWs are important landscape components, hydrologically, physically, and chemically affecting downstream aquatic systems. NFWs are hydrologic and chemical sources for other waters, hydrologically connecting across long distances and contributing compounds such as methylated mercury and dissolved organic matter. NFWs reduced flood peaks and maintained baseflows in stream and river networks through hydrologic lag and sink functions, and sequestered or assimilated substantial nutrient inputs through chemical sink and transformative functions. Landscape-scale connectivity of NFWs affects water and material fluxes to downstream river networks, substantially modifying the characteristics and function of downstream waters. Many factors determine the effects of NFW hydrological, physical, and chemical functions on downstream systems, and additional research quantifying these factors and impacts is warranted. We conclude NFWs are hydrologically, chemically, and physically interconnected with stream and river networks though this connectivity varies in frequency, duration, magnitude, and timing.Show less"
42,"Briggs, MA",Feb 26 2009 ,A method for estimating surface transient storage parameters for streams with concurrent hyporheic storage,WATER RESOURCES RESEARCH,"Application of transient storage models has become popular for characterizing hydrologic and biogeochemical processes in streams. The typical transient storage model represents exchange between the main channel and a single storage zone, essentially lumping together different exchange processes. Here we present a method to inform a transient storage model that accounts for two storage zones (2-SZ) to discriminate between surface transient storage (STS) exchange and exchange with hyporheic transient storage (HTS). This method requires that, in addition to tracer breakthrough curves from the main channel, cross-sectional stream velocity distributions and stream tracer concentration time series data from several main channel locations and adjacent representative STS zones be collected. We apply this method to a constant rate conservative tracer injection in a first-order stream and to an instantaneous slug conservative tracer injection in a fourth-order stream. The 2-SZ model simulations matched observed breakthrough curves of tracer concentration in the main channel and general STS behavior well. Additionally, we compared the optimized parameter sets of the 2-SZ model to one-storage zone model (1-SZ) simulations and found that the lumped storage terms of the 1-SZ model described the time scales of 2-SZ model HTS exchange and attributed the time scales of observed STS exchange to longitudinal dispersion. With additional field data collection efforts and data processing, this method can provide much more useful results than the 1-SZ approach to those interested in discriminating between surface and subsurface transient storage dynamics of streams, which is important for discerning processes important to the cycling and fate of biogeochemicals.Show less"
43,"Gomez-Velez, JD",Jun 2014 ,Effect of low-permeability layers on spatial patterns of hyporheic exchange and groundwater upwelling,WATER RESOURCES RESEARCH,"Bed form-induced hyporheic interactions are characterized by a nested system of flow paths that continuously exchange water, solutes, momentum, and energy. At the local scale, sediment heterogeneity plays a key role in the hydrodynamics and potential for biogeochemical transformations within the hyporheic zone. This manuscript explores the role of low-permeability sedimentary layers on the interplay between bed form-induced hyporheic exchange and groundwater upwelling. A hydrodynamic conceptualization that sequentially couples fully-turbulent flow in the water column and Darcian flow in the sediment is used. Low-permeability layers are characterized by long residence times and solute accumulation. Furthermore, these layers induce hydrodynamic sequestration due to the relocation and, in some cases, emergence of new stagnation zones. Spatial patterns of residence time distributions and flushing intensities indicate that the interface of the low-permeability layers has the potential to be a hot spot for biogeochemical transformations and flow acceleration near such interface can increase the mobilization capacity for the products of redox chemical and microbial processes. A discussion about the possible implications that hydrodynamic changes have on the biogeochemistry of hyporheic zones is presented; however, further biogeochemical experimentation and modeling are needed to validate these arguments.Show less"
44,"Wondzell, SM",Mar 1996 ,Seasonal and storm dynamics of the hyporheic zone of a 4th-order mountain stream .2. Nitrogen cycling,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"The objective of this study was to quantify subsurface nitrogen fluxes between a riparian forest and a 4th-order mountain stream, McRae Creek, for each season of the year and during storms. A network of wells was installed on a gravel bar and a portion of the adjacent floodplain between 1989 and 1992. Water samples were collected to monitor dissolved nitrogen concentrations Advected channel water and ground water were enriched in nitrogen relative to the stream; thus, subsurface flow was a net source of nitrogen to the stream in all seasons of the year and during both base-flow periods and storms. Estimates of the flux of advected channel water and the discharge of ground water were combined with changes in mean nitrogen concentrations along subsurface flow paths to estimate nitrogen inputs to the stream. Discharge of ground water from the conifer-dominated floodplain was the largest source of nitrogen added to the stream; however, more than 50% of this nitrogen was dissolved organic nitrogen. In contrast, two-thirds of the nitrogen from the alder-dominated gravel bar was inorganic. Net nitrogen fluxes from the gravel bar to the stream were lowest during the summer when water table elevations were low. Net fluxes of nitrogen from the gravel bar to the stream were largest during the fall, especially at peak flow during storms when interstitial water in the gravel bar was enriched in NO3-. The estimated annual flux of nitrogen from the riparian forest to McRae Creek was 1.9 g/m(2) of streambed, of which 1.0 g/m(2) was inorganic. Estimated net annual flux was large relative to the estimated input of nitrogen in litterfall, or the nitrogen required to support estimated rates of primary productivity.Show less"
45,"Courtice, GJ",Feb 2016 ,Stream habitat connectivity in the Canadian Arctic: an on-site approach to design and construction,CANADIAN JOURNAL OF CIVIL ENGINEERING,"We developed a successful on-site approach for design and construction of stream modifications that addressed challenging remote-site conditions of limited field data and available construction materials. Fish habitat connectivity enhancements were constructed within an Arctic headwater stream containing a naturally impassable cascade section with 13% slope, which was bypassed in a newly constructed channel at 5% slope with nature-like fishpass structures. Primary design considerations included (1) creating suitable hydraulic characteristics for fish passage in periods of high and low discharges; (2) reducing drop heights and creating unimpeded flow paths; (3) improving hydraulic complexity for a variety of stream habitats; and (4) salvaging and incorporating vegetation disturbed from construction activities into riparian and in-stream habitat structures. In high gradient reaches (2.5%-5%), we constructed boulder weirs, boulder chokes, and deflection boulders to overcome migration impediments. In medium gradient reaches (1.5-2.5%), rock ramps, boulder chokes, and deflection boulders were constructed to control hydraulic characteristics to ensure an unimpeded flow path, suitable hydraulic complexity, and resting zones. At lower gradients (<1.5%), we incorporated a softer approach using riparian vegetation and in-stream woody debris to ensure a similar quality of fish habitat as created in the higher gradient reaches. Initial hydraulic responses to the modifications indicated this reconstructed channel provided suitable hydraulic and habitat characteristics for habitat connectivity throughout the entire stream. Our findings advance understanding of headwater stream hydraulics in the Canadian Arctic and will assist in designing future stream restoration and fish habitat compensation projects on small and remote systems. This case study supports the feasibility of successfully constructing future habitat compensation projects in challenging remote environments when using an on-site, adaptive design and construction approach.Show less"
46,"Vautier, C",Feb 2020 ,Mapping gas exchanges in headwater streams with membrane inlet mass spectrometry,JOURNAL OF HYDROLOGY,"Using continuous injections of helium coupled to in-situ continuous flow membrane inlet mass spectrometry (CF-MIMS), we mapped the gas exchanges along two low-slope headwater streams having discharges of 25 L s(-1) and 90 L s(-1). Mean reaeration rate coefficients (k(2)) were estimated at 130 d(-1) and 60 d(-1), respectively. Our study revealed that gas exchanges along headwater streams are highly heterogeneous. The variable morphology of the streambed causes gas exchanges to be focused into small areas, namely small cascades made up of stones or wood, with reaeration rate coefficients up to 40 times higher than in low-turbulent zones. As such, cascades appear to be hot spots for both oxygenation and greenhouse gases emissions. Additional O-2 and CO2 measurements effectively showed fast exchanges between the stream and the atmosphere in the cascades, following the partial pressure gradients. These cascades allow a fast oxygenation of the eutrophic streams depleted in O-2, which sustains respiration. Simultaneously, cascades release the oversaturated CO2 originating from groundwater inputs to the atmosphere. By comparing measured reaeration rate coefficients to ten predictive equations from literature, we showed that all equations systematically underestimate reaeration rate coefficients, with significantly higher discrepancies in cascades than in low-turbulent zones. The inadequate characterization of the processes occurring in cascades causes empirical equations to have poor predictive capabilities, leading to a global underestimation of CO2 emission from headwater streams.Show less"
47,"Zhang, C",Nov 2022 ,Evaluation of hydrological connectivity in a river floodplain system and its influence on the vegetation coverage,ECOLOGICAL INDICATORS,"The river floodplain system is the basis of material and energy exchange between the river and floodplain in a region, and its connectivity is an important basis for water health evaluation and ecological protection. To clarify the effects of hydrological connectivity changes on vegetation, the graph theory method was improved based on ArcGIS and a quantitative evaluation model of river floodplain system hydrological connectivity was established. Taking the Jiahetan river floodplain system in the lower Yellow River basin as an example, the variation trend of hydrological connectivity in this region in the last 36 years and the influence of the Xiaolangdi Dam on hy-drological connectivity was analyzed, and the response law of vegetation in the floodplain to the change of hydrological connectivity under different water surface ratios was obtained. The results show that because of Xiaolangdi Dam operation, the hydrological connectivity and vegetation coverage of Jiahetan increased by 28.09 % and 17.73 % on average, respectively, in the flood season. In the non-flood season, hydrological con-nectivity decreased by 22.91 % and vegetation coverage increased by 164.82 % on average. It is beneficial for vegetation growth to keep the hydrological connectivity value around 0.4 in the flood season and 0.3 in the non -flood season. These results provide a quantitative analysis technique for the evaluation of river floodplain hy-drological connectivity, with the characteristics of a simple evaluation process and good applicability, and have important scientific significance and wide application value in providing guidance and decision-making assis-tance for the protection and restoration of floodplain water ecology, river system connectivity planning, and water and sediment regulation.Show less"
48,"Knowlton, MF",Jun 2003 ,Connectivity influences temporal variation of limnological conditions in Missouri River scour lakes,LAKE AND RESERVOIR MANAGEMENT,"Two scour takes in the Missouri River floodplain were sampled 20 months (April 1996 - December 1997) to examine effects of river inflow on mixing, seston, and nutrient dynamics. Lake NC-11 (approximate to4 ha) is deep (approximate to16 m), sheltered, dimictic, and connected to the river only during floods. Lake S-19 (approximate to20 ha) comprises two sub-basins, a deep (approximate to12 m) riverine forewater perennially connected to the river and a shallow (approximate to4 m), polymictic backwater of variable connectivity. Stratification in NC-11 affected, and was affected by, river inputs - cool inflows mixed completely and sometimes destratified the lake, warmer inflows were partly or completely confined to the epilimnion. Mixing between basins at S-19 was incomplete except during floods. During floods, concentrations of seston and particulate N and P were similar in the two basins of S-19, but conditions in the two basins diverged substantially during inter-flood periods as lower water levels reduced lateral exchange. Seston concentrations in NC-11 during floods were much less (approximate to90% less) than in S-19 or the river. In NC-11, algal blooms (chlorophyll 50-90 mug . L-1) occurred in summer post-flood periods, but larger blooms (chlorophyll 50-256 mug . L-1) occurred in the S-19 backwater during periods of low connectivity in all seasons. Nitrate-N peaked at > 2 mg.L-1 during floods but was exhausted during algal blooms along with up to approximate to90% of dissolved phosphorus Silica declined sharply (up to 93%) in many, but not all blooms, but remained >0.5 mg.L-1 in all observations. Connectivity influenced many take features and enhanced nutrient availability, but other floodplain lakes lacking river connections have similar algal biomass.Show less"
