,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
20,"Anderson, WP",Nov 8 2010 ,"Changes in stream temperatures in response to restoration of groundwater discharge and solar heating in a culverted, urban stream",JOURNAL OF HYDROLOGY,"Boone Creek is a mountainous headwater stream that lies within an urbanized environment in northwestern North Carolina. The primary source of thermal pollution in Boone Creek is the urban infrastructure, which affects stream temperatures through (1) heated runoff, which creates temperature surges and (2) the elimination of groundwater-surface water interactions. In this study, we use a Monte Carlo thermal mixing model to predict the thermal impact of removing a 700-m-long culvert. Our thermal mixing model balances stream discharge and temperatures with surface-heat exchange parameters and restored baseflow. We calculate the daily-average groundwater discharge velocity at 15 locations in the stream using signal decay in streambed temperatures, and utilize a Monte Carlo implementation of the heterogeneous baseflow field in the thermal mixing model. We also calculate surface-heat exchange per unit area for conditions upstream and downstream of the existing culvert and utilize those values in the thermal mixing model. Our modeled temperatures suggest a decrease in summer stream temperatures downstream of the culvert that average 1.35 degrees C and 1.17 degrees C for upstream and downstream surface-heat exchange conditions, respectively. The results of our study have implications for the balance between baseflow and the urban infrastructure in any high-gradient urban stream that experiences similar thermal effects. (C) 2010 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000284343400015,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DChanges%2Bin%2Bstream%2Btemperatures%2Bin%2Bresponse%2Bto%2Brestoration%2Bof%2Bgroundwater%2Bdischarge%2Band%2Bsolar%2Bheating%2Bin%2Ba%2Bculverted%252C%2Burban%2Bstream%26rft.aufirst%3DWilliam%2BP.%26rft.auinit%3DWP%26rft.aulast%3DAnderson%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2010.08.030%26rft.epage%3D320%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.issue%3D3-4%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D309-320%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D309%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D393%26rft.au%3DAnderson%252C%2BWP%26rft.au%3DAnderson%252C%2BJL%26rft.au%3DBabyak%252C%2BCM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
21,"Thornbrugh, DJ",Jan 2010 ,"Influence of spatial positioning within stream networks on fish assemblage structure in the Kansas River basin, USA",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"We found that riverine confluences had localized effects (within 20 km) on stream fish assemblages of the Kansas River basin. The majority of variation in fish assemblages occurred from east to west and along a stream size gradient. After controlling for the influences of longitude and stream size, distance of sample sites from streams >= 5th order accounted for a small proportion of taxonomic variability. However, species richness was significantly higher and assemblage structure was different in tributary stream segments directly connected to larger-ordered streams, suggesting that the effects of spatial position within this stream network were greatest in close proximity to tributary-mainstem confluences. Fish collections from three intensively sampled tributaries also indicated an abrupt change in species assemblages between mainstem river sites and tributary sample sites above confluences, followed by a gradual taxonomic change with increasing distance up to 20 km from the confluence. Changes in fish assemblages were associated with the reduced abundance of adult stream species near the confluence with the mainstem, rather than the occurrences of riverine species in the tributary.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000273522300013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInfluence%2Bof%2Bspatial%2Bpositioning%2Bwithin%2Bstream%2Bnetworks%2Bon%2Bfish%2Bassemblage%2Bstructure%2Bin%2Bthe%2BKansas%2BRiver%2Bbasin%252C%2BUSA%26rft.aufirst%3DDarren%2BJ.%26rft.auinit%3DDJ%26rft.aulast%3DThornbrugh%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1139%252FF09-169%26rft.epage%3D156%26rft.genre%3Darticle%26rft.issn%3D0706-652X%26rft.issue%3D1%26rft.jtitle%3DCANADIAN%2BJOURNAL%2BOF%2BFISHERIES%2BAND%2BAQUATIC%2BSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D143-156%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D143%26rft.stitle%3DCAN%2BJ%2BFISH%2BAQUAT%2BSCI%26rft.volume%3D67%26rft.au%3DThornbrugh%252C%2BDJ%26rft.au%3DGido%252C%2BKB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=CANADIAN+JOURNAL+OF+FISHERIES+AND+AQUATIC+SCIENCES&SrcPubType=MD_FORMAT
22,"Bendaoud, AM",Jan 2 2021 ,Assessment of subsurface riverbed clogging by fine sediments in a semi-arid catchment of north-western Algeria,AFRICAN JOURNAL OF AQUATIC SCIENCE,"In semi-arid regions, natural and anthropogenic disturbances increase the input of fine particles and their subsequent accumulation in streambeds sediment. The clogging of streambeds sediment is caused by the infiltration of fine particles at depth, reducing hydraulic conductivity (K) and hyporheic flow. Grain-size distribution and streambed vertical K were estimated using hyporheic sediment samples collected from ten stations in the Tafna River catchment during two hydrological periods of high and low water in order to investigate spatiotemporal variations and the variables influencing hydraulic conductivity. During the wet season, the upstream part of the catchment had significantly higher coarse sand content, with K measured to be three times greater than downstream. During low flow periods, there were significantly more fine particles (clay and silt) downstream, which were negatively correlated with K. Increases in clay and silt were the main cause of sediment clogging in the downstream part of catchment. However, within-group PCA showed that geomorphology had no significant influence on hyporheic sediment clogging. This study demonstrated that the process of streambed sediment clogging was influenced by the accumulation of fine particles and organic matter, which significantly contributed to the clogging of the downstream hyporheic zone, thus decreasing hydraulic conductivity despite prevailing geomorphology.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000587533500001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DAssessment%2Bof%2Bsubsurface%2Briverbed%2Bclogging%2Bby%2Bfine%2Bsediments%2Bin%2Ba%2Bsemi-arid%2Bcatchment%2Bof%2Bnorth-western%2BAlgeria%26rft.aufirst%3DA.%2BM.%26rft.auinit%3DAM%26rft.aulast%3DBendaoud%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.2989%252F16085914.2020.1719814%26rft.eissn%3D1727-9364%26rft.epage%3D66%26rft.genre%3Darticle%26rft.issn%3D1608-5914%26rft.issue%3D1%26rft.jtitle%3DAFRICAN%2BJOURNAL%2BOF%2BAQUATIC%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D54-66%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D54%26rft.stitle%3DAFR%2BJ%2BAQUAT%2BSCI%26rft.volume%3D46%26rft.au%3DBendaoud%252C%2BAM%26rft.au%3DHaddou%252C%2BKA%26rft.au%3DBelaidi%252C%2BNO&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=AFRICAN+JOURNAL+OF+AQUATIC+SCIENCE&SrcPubType=MD_FORMAT
23,"Riml, J",Aug 1 2013 ,Evaluating the fate of six common pharmaceuticals using a reactive transport model: Insights from a stream tracer test,SCIENCE OF THE TOTAL ENVIRONMENT,"Quantitative information regarding the capacity of rivers to self-purify pharmaceutical residues is limited. To bridge this knowledge gap, we present a methodology for quantifying the governing processes affecting the fate of pharmaceuticals in streaming waters and, especially, to evaluate their relative significance for tracer observations. A tracer test in Sava Brook, Sweden was evaluated using a coupled physical-biogeochemical model framework containing surface water transport together with a representation of transient storage in slow/immobile zones of the stream, which are presumably important for the retention and attenuation of pharmaceuticals. To assess the key processes affecting the environmental fate of the compounds, we linked the uncertainty estimates of the reaction rate coefficients to the relative influence of transformation and sorption that occurred in different stream environments. The hydrological and biogeochemical contributions to the fate of the pharmaceuticals were decoupled, and the results indicate a moderate hydrological retention in the hyporheic zone as well as in the densely vegetated parts of the stream. Biogeochemical reactions in these transient storage zones further affected the fate of the pharmaceuticals, and we found that sorption was the key process for bezafibrate, metoprolol, and naproxen, while primary transformation was the most important process for clofibric acid and ibuprofen. Conversely, diclofenac was not affected by sorption or transformation. (C) 2013 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000320901700039,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEvaluating%2Bthe%2Bfate%2Bof%2Bsix%2Bcommon%2Bpharmaceuticals%2Busing%2Ba%2Breactive%2Btransport%2Bmodel%253A%2BInsights%2Bfrom%2Ba%2Bstream%2Btracer%2Btest%26rft.aufirst%3DJoakim%26rft.auinit%3DJ%26rft.aulast%3DRiml%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.scitotenv.2013.03.077%26rft.eissn%3D1879-1026%26rft.epage%3D354%26rft.genre%3Darticle%26rft.issn%3D0048-9697%26rft.jtitle%3DSCIENCE%2BOF%2BTHE%2BTOTAL%2BENVIRONMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D344-354%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D344%26rft.stitle%3DSCI%2BTOTAL%2BENVIRON%26rft.volume%3D458%26rft.au%3DRiml%252C%2BJ%26rft.au%3DWorman%252C%2BA%26rft.au%3DRadke%252C%2BM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=SCIENCE+OF+THE+TOTAL+ENVIRONMENT&SrcPubType=MD_FORMAT
24,"Wang, JF",Jun 28 2022 ,The Dominant Role of the Water Column in Nitrogen Removal and N2O Emissions in Large Rivers,GEOPHYSICAL RESEARCH LETTERS,"Rivers are important sites for nitrogen (N) cycling processes. N removal is thought to occur predominantly in the benthic zone and the role of the water column is frequently neglected. Here, we find that the water-air and sediment-water fluxes of N-2 and N2O decreased, while the water column production increased with stream order through 4-year observations across six river networks in China. The water column contribution increased with stream order and accounted for more than 50% in rivers above fifth order. The increase in the contact area of suspended sediment (SPS)-water caused by higher SPS concentrations and river depths resulted in the shift as river size increased. N removal and N2O emissions would be underestimated approximately by 50% if neglecting water column processes for the six river networks. This study highlights the necessity and provides a pathway to incorporate water column processes into models to balance the global N budget.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000816433400001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2022GL098955%26rft.atitle%3DThe%2BDominant%2BRole%2Bof%2Bthe%2BWater%2BColumn%2Bin%2BNitrogen%2BRemoval%2Band%2BN2O%2BEmissions%2Bin%2BLarge%2BRivers%26rft.aufirst%3DJunfeng%26rft.auinit%3DJF%26rft.aulast%3DWang%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2022GL098955%26rft.eissn%3D1944-8007%26rft.genre%3Darticle%26rft.issn%3D0094-8276%26rft.issue%3D12%26rft.jtitle%3DGEOPHYSICAL%2BRESEARCH%2BLETTERS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DGEOPHYS%2BRES%2BLETT%26rft.volume%3D49%26rft.au%3DWang%252C%2BJF%26rft.au%3DXia%252C%2BXH%26rft.au%3DXia%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=GEOPHYSICAL+RESEARCH+LETTERS&SrcPubType=MD_FORMAT
25,"Sumaiya, S",May 2021 ,Sediment Transport Potential in a Hydraulically Connected River and Floodplain-Channel System,WATER RESOURCES RESEARCH,"Meandering river floodplains often contain intermittently flooded complex channel networks. Many questions remain as to the pervasiveness, function, and evolution of these floodplain channels. In this present work, we analyzed size-specific sediment transport potential and assessed whether the channelized floodplain of the meandering East Fork White River near Seymour, Indiana is on a net erosional or depositional trajectory. We applied a two-dimensional hydrodynamic model and used simulated model results to estimate the largest sediment size that can be moved in suspension and as bedload at various flows for grain size classes between 4 mu m and 64 mm. We developed a probabilistic method that integrates the largest sediment size that can be moved at various flows to compute an effective grain size, which we compared to measured field data. Results show that the river is capable of supplying sand to the floodplain and these floodplain channels can transport sand in suspension and gravel as bedload. This suggests that sediment supplied from the river could be transported as bedload in floodplain channels. These floodplain channels are supply limited under the current hydrologic regime and the grain size distribution of the bed surface is set by the flow conditions; thus, these floodplain channels are net erosional. Finally, our proposed method of probabilistically integrating the largest sediment size that can be moved at various flows can be used to predict the upper end of the grain size distribution in suspension and in bed material, which is applicable to floodplains as well as coastal areas.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000654464300014,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2020WR028852%26rft.atitle%3DSediment%2BTransport%2BPotential%2Bin%2Ba%2BHydraulically%2BConnected%2BRiver%2Band%2BFloodplain-Channel%2BSystem%26rft.aufirst%3DSumaiya%26rft.auinit%3DS%26rft.aulast%3DSumaiya%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2020WR028852%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D5%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D57%26rft.au%3DSumaiya%252C%2BS%26rft.au%3DCzuba%252C%2BJA%26rft.au%3DEdmonds%252C%2BDA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
26,"Deniz, B",Jul 10 2020 ,"Urban ecosystem-based planning and design strategy of an urban river, Tabakhane stream, Aydin, Turkey",CURRENT SCIENCE,"The aim of this study was to improve the spatial priorities depending on ecosystem-based planning and design strategies for Tabakhane stream in Aydin city, Turkey. Current state analyses were conducted to reveal the problems. The impact values and ten evaluation criteria were determined using a ranking technique and SWOT analysis. Being close to open spaces was the biggest strength, while the poor image of the streambed was the major drawback. The main threat was ignorance of the ecological, recreational and social importance, while the biggest opportunity was being a component of the green infrastructure system. As a result, ecological, social and recreational values of the stream have to be considered. Also, open spaces and the circulation system along the stream should be connected with the open spaces of the city and public awareness should be increased. Participation of the local municipality, NGOs, and universities in the planning and management processes should be achieved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000546681300016,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DUrban%2Becosystem-based%2Bplanning%2Band%2Bdesign%2Bstrategy%2Bof%2Ban%2Burban%2Briver%252C%2BTabakhane%2Bstream%252C%2BAydin%252C%2BTurkey%26rft.aufirst%3DBulent%26rft.auinit%3DB%26rft.aulast%3DDeniz%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.18520%252Fcs%252Fv119%252Fi1%252F93-102%26rft.epage%3D102%26rft.genre%3Darticle%26rft.issn%3D0011-3891%26rft.issue%3D1%26rft.jtitle%3DCURRENT%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D93-102%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D93%26rft.stitle%3DCURR%2BSCI%2BINDIA%26rft.volume%3D119&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=CURRENT+SCIENCE&SrcPubType=MD_FORMAT
27,"Chi, YT",Nov 2021 ,Assessment of Extreme Storm Surges over the Changjiang River Estuary from a Wave-Current Coupled Model,JOURNAL OF MARINE SCIENCE AND ENGINEERING,"Disastrous storm surges and waves caused by typhoons are major marine dynamic disasters affecting the east China coast and the Changjiang River Estuary, especially when they occur coincidentally. In this study, a high-resolution wave-current coupled model consisting of ADCIRC (Advanced Circulation) and SWAN (Simulating Waves Nearshore) was established and validated. The model shows reasonable skills in reproducing the surge levels and waves. The storm surges and associated waves are then simulated for 98 typhoons affecting the Changjiang River Estuary over the past 32 years (1987-2018). Two different wind fields, the ERA reanalysis and the ERA-based synthetic wind with a theoretical typhoon model, were adopted to discern the potential uncertainties associated with winds. Model results forced by the ERA reanalysis show comparative skills with the synthetic winds, but differences may be relatively large in specific stations. The extreme surge levels with a 50-year return period are then presented based on the coupled model results and the Gumbel distribution model. Higher risk is presented in Hangzhou Bay and the nearshore region along the coast of Zhejiang. Comparative runs with and without wave effects were conducted to discern the impact of waves on the extreme surge levels. The wave setup contributes to 2-12.5% of the 50-year extreme surge level. Furthermore, the joint exceedance probabilities of high surge levels and high wave height were evaluated with the Gumbel-logistic statistic model. Given the same joint return period, the nearshore region along the coast of Zhejiang is more vulnerable with high surges and large waves than the Changjiang River Estuary with large waves and moderate surges.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000725436000001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B1222%26rft.atitle%3DAssessment%2Bof%2BExtreme%2BStorm%2BSurges%2Bover%2Bthe%2BChangjiang%2BRiver%2BEstuary%2Bfrom%2Ba%2BWave-Current%2BCoupled%2BModel%26rft.aufirst%3DYutao%26rft.auinit%3DYT%26rft.aulast%3DChi%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fjmse9111222%26rft.eissn%3D2077-1312%26rft.genre%3Darticle%26rft.issue%3D11%26rft.jtitle%3DJOURNAL%2BOF%2BMARINE%2BSCIENCE%2BAND%2BENGINEERING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DJ%2BMAR%2BSCI%2BENG%26rft.volume%3D9%26rft.au%3DChi%252C%2BYT%26rft.au%3DRong%252C%2BZR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=JOURNAL+OF+MARINE+SCIENCE+AND+ENGINEERING&SrcPubType=MD_FORMAT
28,"Konrad, CP",Aug 18 2006 ,Longitudinal hydraulic analysis of river-aquifer exchanges,WATER RESOURCES RESEARCH,"[ 1] A longitudinal analysis of transient flow between a river and an underlying aquifer is developed to calculate flow rates between the river and the aquifer and the location of groundwater seepage into the river as it changes over time. Two flow domains are defined in the analysis: an upstream domain of fluvial recharge, where water flows vertically from the river into the unsaturated portion of the aquifer and horizontally in saturated parts of the aquifer, and a downstream domain of groundwater seepage to the river, where groundwater flows parallel to the underlying impermeable base. The river does not necessarily penetrate completely through the aquifer. A one-dimensional, unsteady flow equation is derived from mass conservation, Darcy's law, and the geometry of the river-aquifer system to calculate the water table position and the groundwater seepage rate into the river. Models based on numerical and analytical solutions of the flow equation were applied to a reach of the Methow River in north central Washington. The calibrated models simulated groundwater seepage with a root-mean-square error less than 5% of the mean groundwater seepage rates for three low-flow evaluation periods. The analytical model provides a theoretical basis for a nonlinear exponential base flow recession generated by a draining aquifer, but not an explicit functional form for the recession. Unlike cross-sectional approaches, the longitudinal approach allows the analysis of the length and location of groundwater seepage to a river, which have important ecological implications in many rivers. In the numerical simulations, the length of the groundwater seepage varied seasonally by about 4 km and the upstream boundary of groundwater seepage was within 689 m of its location at a stream gage on 9 September 2001 and within 91 m of its location on 6 October 2002. To demonstrate its utility in ecological applications, the numerical model was used to calculate differences in length of groundwater seepage to the Methow River under an early runoff scenario and the timing of those differences with respect to life stages of chinook salmon.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000239995700001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW08425%26rft.atitle%3DLongitudinal%2Bhydraulic%2Banalysis%2Bof%2Briver-aquifer%2Bexchanges%26rft.aufirst%3DC.%2BP.%26rft.auinit%3DCP%26rft.aulast%3DKonrad%26rft.date%3D2006%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2005WR004197%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D8%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D42&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
29,"Vayssiere, A",Dec 1 2020 ,"Readjustments of a sinuous river during the last 6000 years in northwestern Europe (Cher River, France): from an active meandering river to a stable river course under human forcing",GEOMORPHOLOGY,"Palaeomeanders are characteristic features of meandering river floodplains. Some were abandoned several millennia ago and can be used as evidence for past fluvial patterns. Despite many observations of changes undergone by meandering rivers, little is known about long-term morphological adjustment of meanders. This paper reports on investigations conducted in two reaches located in the middle valley of the Cher River (northwestern Europe, France) to examine the readjustments of lowland meanders during the second half of the Holocene. The aim of our study was to provide new insights into the complex dynamics that control low-energy meandering rivers. LiDAR DEM spatial analyses coupled with geophysical surveys and observations of sediments enabled the identification and dating of thirteen palaeomeanders embedded in coarse sediments (sand and gravel) while the whole floodplain is covered by silty overbank deposits. Sedimentological, geochemical and pollen analyses combined with radiocarbon and OSL dating allowed us to reconstruct the chronology of the cutoff and the filling of palaeochannels. No palaeochannels older than ca 6000 yr cal. BP, and no palaeochannels younger than the eleventh-thirteenth centuries cal. AD were identified. This allowed us to distinguish two periods of meandering processes. (1) Our observations demonstrate the multi-millennia persistence of an active meandering pattern in a context of land use changes (ca 6000 yr cal. BP-eleventh-thirteenth centuries cal. AD). The preserved mobility of the river can be mainly interpreted as the result of the low cohesiveness of the bank material. Too few fine sediments were delivered during the proto-historical and historical periods to help stabilize the river course. (2) Following the eleventh-thirteenth centuries cal. AD, the fluvial system underwent a laterally stable phase. The many medieval and modern hydraulic engineering works reduced the specific stream power and prevented lateral erosion. The drastic decrease in the river's capacity to generate new meanders resulted in the disappearance of floodplain lakes and loss of habitat diversity. (C) 2020 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000589917400007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B107395%26rft.atitle%3DReadjustments%2Bof%2Ba%2Bsinuous%2Briver%2Bduring%2Bthe%2Blast%2B6000%2Byears%2Bin%2Bnorthwestern%2BEurope%2B%2528Cher%2BRiver%252C%2BFrance%2529%253A%2Bfrom%2Ban%2Bactive%2Bmeandering%2Briver%2Bto%2Ba%2Bstable%2Briver%2Bcourse%2Bunder%2Bhuman%2Bforcing%26rft.aufirst%3DAnaelle%26rft.auinit%3DA%26rft.aulast%3DVayssiere%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.geomorph.2020.107395%26rft.eissn%3D1872-695X%26rft.genre%3Darticle%26rft.issn%3D0169-555X%26rft.jtitle%3DGEOMORPHOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DGEOMORPHOLOGY%26rft.volume%3D370%26rft.au%3DVayssiere%252C%2BA%26rft.au%3DCastanet%252C%2BC%26rft.au%3DCarcaud%252C%2BN&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=GEOMORPHOLOGY&SrcPubType=MD_FORMAT
