,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
20,"Payn, RA",Nov 25 2009 ,"Channel water balance and exchange with subsurface flow along a mountain headwater stream in Montana, United States",WATER RESOURCES RESEARCH,"Channel water balances of contiguous reaches along streams represent a poorly understood scale of stream-subsurface interaction. We measured reach water balances along a headwater stream in Montana, United States, during summer base flow recessions. Reach water balances were estimated from series of tracer tests in 13 consecutive reaches delineated evenly along a 2.6 km valley segment. For each reach, we estimated net change in discharge, gross hydrologic loss, and gross hydrologic gain from tracer dilution and mass recovery. Four series of tracer tests were performed during relatively high, intermediate, and low base flow conditions. The relative distribution of channel water along the stream was strongly related to a transition in valley structure, with a general increase in gross losses through the recession. During tracer tests at intermediate and low flows, there were frequent substantial losses of tracer mass (>10%) that could not be explained by net loss in flow over the reach, indicating that many of the study reaches were concurrently losing and gaining water. For example, one reach with little net change in discharge exchanged nearly 20% of upstream flow with gains and losses along the reach. These substantial bidirectional exchanges suggest that some channel interactions with subsurface flow paths were not measurable by net change in flow or transient storage of recovered tracer. Understanding bidirectional channel water balances in stream reaches along valleys is critical to an accurate assessment of stream solute fate and transport and to a full assessment of exchanges between the stream channel and surrounding subsurface.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000272149300002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW11427%26rft.atitle%3DChannel%2Bwater%2Bbalance%2Band%2Bexchange%2Bwith%2Bsubsurface%2Bflow%2Balong%2Ba%2Bmountain%2Bheadwater%2Bstream%2Bin%2BMontana%252C%2BUnited%2BStates%26rft.aufirst%3DR.%2BA.%26rft.auinit%3DRA%26rft.aulast%3DPayn%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2008WR007644%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D45%26rft.au%3DPayn%252C%2BRA%26rft.au%3DGooseff%252C%2BMN%26rft.au%3DWondzell%252C%2BSM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
21,"Hitt, NP",Jun 2008 ,Evidence for fish dispersal from spatial analysis of stream network topology,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Developing spatially explicit conservation strategies for stream fishes requires an understanding of the spatial structure of dispersal within stream networks. We explored spatial patterns of stream fish dispersal by evaluating how the size and proximity of connected streams (i.e., stream network topology) explained variation in fish assemblage structure and how this relationship varied with local stream size. We used data from the US Environmental Protection Agency's Environmental Monitoring and Assessment Program in wadeable streams of the Mid-Atlantic Highlands region (n = 308 sites). We quantified stream network topology with a continuous analysis based on the rate of downstream flow accumulation from sites and with a discrete analysis based on the presence of mainstem river confluences (i.e., basin area >250 km(2)) within 20 fluvial km (flan) from sites. Continuous variation in stream network topology was related to local species richness within a distance of similar to 10 fkm, suggesting an influence of fish dispersal within this spatial grain. This effect was explained largely by catostomid species, cyprinid species, and riverine species, but was not explained by zoogeographic regions, ecoregions, sampling period, or spatial autocorrelation. Sites near mainstem river confluences supported greater species richness and abundance of catostomid, cyprinid, and ictalurid fishes than did sites >20 fkm from such confluences. Assemblages at sites on the smallest streams were not related to stream network topology, consistent with the hypothesis that local stream size regulates the influence of regional dispersal. These results demonstrate that the size and proximity of connected streams influence the spatial distribution of fish and suggest that these influences can be incorporated into the designs of stream bioassessments and reserves to enhance management efficacy.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000256178200007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEvidence%2Bfor%2Bfish%2Bdispersal%2Bfrom%2Bspatial%2Banalysis%2Bof%2Bstream%2Bnetwork%2Btopology%26rft.aufirst%3DNathaniel%2BP.%26rft.auinit%3DNP%26rft.aulast%3DHitt%26rft.date%3D2008%26rft_id%3Dinfo%3Adoi%2F10.1899%252F07-096.1%26rft.epage%3D320%26rft.genre%3Darticle%26rft.issn%3D0887-3593%26rft.issue%3D2%26rft.jtitle%3DJOURNAL%2BOF%2BTHE%2BNORTH%2BAMERICAN%2BBENTHOLOGICAL%2BSOCIETY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D304-320%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D304%26rft.stitle%3DJ%2BN%2BAM%2BBENTHOL%2BSOC%26rft.volume%3D27%26rft.au%3DHitt%252C%2BNP%26rft.au%3DAngermeier%252C%2BPL&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+THE+NORTH+AMERICAN+BENTHOLOGICAL+SOCIETY&SrcPubType=MD_FORMAT
22,"Fischer, CD",Dec 3 2014 ,Hydrogen recovery from the purge stream of a cyclohexane production process using a mass exchange heuristic,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,"In this paper, we propose a novel hydrogen recovery structure in a cyclohexane production process, arrived at by following a mass exchange heuristic developed in previous works [1,2].In the cyclohexane production process considered, we explore the effect of process design variables and find the optimal design for a mass exchange between the purge stream and the feed of benzene to the process. We compare our results with a conventional process design lacking hydrogen recovery from the purge, and with a process design which implements a conventional membrane recovery system at the optimum setup of the decision variables. The process with recovery through mass exchange here proposed obtained a respectable 7.12% reduction of hydrogen consumption, resulting in an increase of the plant Net Annual Income of a 4.24% respect to the conventional process design without recovery. These figures are similar to the ones that result from implementing a process design with a conventional membrane recovery system. These results highlight the importance of considering a mass exchange between the process feed and purge stream as an alternative design of the recovery system. Copyright (C) 2014, Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000347017200026,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DHydrogen%2Brecovery%2Bfrom%2Bthe%2Bpurge%2Bstream%2Bof%2Ba%2Bcyclohexane%2Bproduction%2Bprocess%2Busing%2Ba%2Bmass%2Bexchange%2Bheuristic%26rft.aufirst%3DCarlos%26rft.auinit%3DCD%26rft.aulast%3DDaniel%2BFischer%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.ijhydene.2014.10.042%26rft.eissn%3D1879-3487%26rft.epage%3D20104%26rft.genre%3Darticle%26rft.issn%3D0360-3199%26rft.issue%3D35%26rft.jtitle%3DINTERNATIONAL%2BJOURNAL%2BOF%2BHYDROGEN%2BENERGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D20094-20104%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D20094%26rft.stitle%3DINT%2BJ%2BHYDROGEN%2BENERG%26rft.volume%3D39%26rft.au%3DFischer%252C%2BCD%26rft.au%3DIribarren%252C%2BOA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=INTERNATIONAL+JOURNAL+OF+HYDROGEN+ENERGY&SrcPubType=MD_FORMAT
23,"Rickel, A",Sep-oct 2021 ,Seasonal shifts in surface water-groundwater connections in a ferricrete-impacted stream estimated from electrical resistivity,GEOPHYSICS,"The efficacy of the hyporheic zone (HZ) - where surface water and groundwater mix - for processing nutrients or the uptake of metals is dependent on the streambed hydraulic conductivity and stream discharge. among other characteristics. Here, we have explored electrical resistivity tomography (ERT) of hyporheic exchange in Cement Creek near Silverton. Colorado, which is affected by ferricrete precipitation. To quantify flows through the HZ. we have conducted 4 h salt injection tracer tests and collected time-lapse ERT of the streambed and banks of Cement Creek at high and low flow. We have installed piezometers to conduct slug tests, which suggest a low-permeability zone at 44 cm depth likely composed of ferricrete that cemented the cobbles together. Based on the ERT, the tracer released into the stream is constrained within the shallow streambed with little subsurface flow through the banks. The tracer is detected in the HZ for a longer time at high flow compared to low flow, suggesting that more flow paths were available to connect the stream to the HZ. The tracer is confined above the ferricrete layer during the high- and low-flow tests. Mass transfer and storage area parameters are calculated from combined analysis of apparent hulk conductivity derived from ERT and numerical modeling of the tracer breakthrough curves. The hyporheic storage area estimated at low discharge (0.1 m(2)) is smaller than that at high discharge (0.4 m(2)) and residence times are 2.7 h at low discharge and 4.1 h at high discharge. During high discharge. in-stream breakthrough curves display slower breakthrough and longer tails, which is consistent with the time-lapse electrical inversions and ID transport with inflow and storage modeling. Our findings indicate that ferricrete reduces the hydraulic conductivity of the streambed and limits the areal extent of the HZ. which may lower the potential for pollutant attenuation from the metal-rich waters of Cement Creek.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000711980200064,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSeasonal%2Bshifts%2Bin%2Bsurface%2Bwater-groundwater%2Bconnections%2Bin%2Ba%2Bferricrete-impacted%2Bstream%2Bestimated%2Bfrom%2Belectrical%2Bresistivity%26rft.aufirst%3DAriel%26rft.auinit%3DA%26rft.aulast%3DRickel%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.1190%252FGEO2020-0599.1%26rft.eissn%3D1942-2156%26rft.epage%3DWB129%26rft.genre%3Darticle%26rft.issn%3D0016-8033%26rft.issue%3D5%26rft.jtitle%3DGEOPHYSICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3DWB117-WB129%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3DWB117%26rft.stitle%3DGEOPHYSICS%26rft.volume%3D86%26rft.au%3DRickel%252C%2BA%26rft.au%3DHoagland%252C%2BB%26rft.au%3DSingha%252C%2BK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=GEOPHYSICS&SrcPubType=MD_FORMAT
24,"Liu, CM",Jul 2022 ,Flood Routing Model Coupled with Dynamic Leakage Losses for Ephemeral Rivers with Large Potholes,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,,https://www.webofscience.com/wos/woscc/full-record/WOS:000825549900001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B7638%26rft.atitle%3DFlood%2BRouting%2BModel%2BCoupled%2Bwith%2BDynamic%2BLeakage%2BLosses%2Bfor%2BEphemeral%2BRivers%2Bwith%2BLarge%2BPotholes%26rft.aufirst%3DCongmin%26rft.auinit%3DCM%26rft.aulast%3DLiu%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fijerph19137638%26rft.eissn%3D1660-4601%26rft.genre%3Darticle%26rft.issue%3D13%26rft.jtitle%3DINTERNATIONAL%2BJOURNAL%2BOF%2BENVIRONMENTAL%2BRESEARCH%2BAND%2BPUBLIC%2BHEALTH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DINT%2BJ%2BENV%2BRES%2BPUB%2BHE%26rft.volume%3D19%26rft.au%3DLiu%252C%2BCM%26rft.au%3DPan%252C%2BCZ%26rft.au%3DCui%252C%2BYS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=INTERNATIONAL+JOURNAL+OF+ENVIRONMENTAL+RESEARCH+AND+PUBLIC+HEALTH&SrcPubType=MD_FORMAT
25,"Michel, G",Jan 10 2019 ,Strong wave-mean-flow coupling in baroclinic acoustic streaming,JOURNAL OF FLUID MECHANICS,"The interaction of an acoustic wave with a stratified fluid can drive strong streaming flows owing to the baroclinic production of fluctuating vorticity, as recently demonstrated by Chini et al. (J. Fluid Mech., 744, 2014, pp. 329-351). In the present investigation, a set of wave/mean-flow interaction equations is derived that governs the coupled dynamics of a standing acoustic-wave mode of characteristic (small) amplitude and the streaming flow it drives in a thin channel with walls maintained at differing temperatures. Unlike classical Rayleigh streaming, the resulting mean flow arises at rather than at . Consequently, fully two-way coupling between the waves and the mean flow is possible: the streaming is sufficiently strong to induce rearrangements of the imposed background temperature and density fields, which modifies the spatial structure and frequency of the acoustic mode on the streaming time scale. A novel Wentzel-Kramers-Brillouin-Jeffreys analysis is developed to average over the fast wave dynamics, enabling the coupled system to be integrated strictly on the slow time scale of the streaming flow. Analytical solutions of the reduced system are derived for weak wave forcing and are shown to reproduce results from prior direct numerical simulations (DNS) of the compressible Navier-Stokes and heat equations with remarkable accuracy. Moreover, numerical simulations of the reduced system are performed in the regime of strong wave/mean-flow coupling for a fraction of the computational cost of the corresponding DNS. These simulations shed light on the potential for baroclinic acoustic streaming to be used as an effective means to enhance heat transfer.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000526777100021,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStrong%2Bwave-mean-flow%2Bcoupling%2Bin%2Bbaroclinic%2Bacoustic%2Bstreaming%26rft.aufirst%3DGuillaume%26rft.auinit%3DG%26rft.aulast%3DMichel%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1017%252Fjfm.2018.785%26rft.eissn%3D1469-7645%26rft.epage%3D564%26rft.genre%3Darticle%26rft.issn%3D0022-1120%26rft.jtitle%3DJOURNAL%2BOF%2BFLUID%2BMECHANICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D536-564%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D536%26rft.stitle%3DJ%2BFLUID%2BMECH%26rft.volume%3D858%26rft.au%3DMichel%252C%2BG%26rft.au%3DChini%252C%2BGP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+FLUID+MECHANICS&SrcPubType=MD_FORMAT
26,"Runkel, RL",Aug 2015 ,On the use of rhodamine WT for the characterization of stream hydrodynamics and transient storage,WATER RESOURCES RESEARCH,"Recent advances in fluorometry have led to increased use of rhodamine WT as a tracer in streams and rivers. In light of this increased use, a review of the dye's behavior in freshwater systems is presented. Studies in the groundwater literature indicate that rhodamine WT is transported nonconservatively, with sorption removing substantial amounts of tracer mass. Column studies document a two-step break-through curve in which two structural isomers are chromatographically separated. Although the potential for nonconservative transport is acknowledged in the surface water literature, many studies assume that sorptive losses will not affect the characterization of physical transport processes. A literature review and modeling analysis indicates that this assumption is valid for quantification of physical properties that are based on the bulk of the tracer mass (traveltime), and invalid for the characterization of processes represented by the tracer tail (transient storage attributable to hyporheic exchange). Rhodamine WT should be considered nonconservative in the hyporheic zone due to nonconservative behavior demonstrated for similar conditions in groundwater. As such, rhodamine WT should not be used as a quantitative tracer in hyporheic zone investigations, including the study of long flow paths and the development of models describing hyporheic zone processes. Rhodamine WT may be used to qualitatively characterize storage in large systems, where there are few practical alternatives. Qualitative investigations should rely on early portions of the tracer profile, making use of the temporal resolution afforded by in situ fluorometry, while discarding later parts of the tracer profile that are adversely affected by sorption.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000363402800015,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DOn%2Bthe%2Buse%2Bof%2Brhodamine%2BWT%2Bfor%2Bthe%2Bcharacterization%2Bof%2Bstream%2Bhydrodynamics%2Band%2Btransient%2Bstorage%26rft.aufirst%3DRobert%2BL.%26rft.auinit%3DRL%26rft.aulast%3DRunkel%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2015WR017201%26rft.eissn%3D1944-7973%26rft.epage%3D6142%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D8%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D6125-6142%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D6125%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D51&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
27,"Suren, AM",Nov 2009 ,Using Macrophytes in Urban Stream Rehabilitation: A Cautionary Tale,RESTORATION ECOLOGY,"Native macrophytes were transplanted into a small urban stream as part of a rehabilitation program, that also meandered the previously channeled stream, naturalized stream banks, and planted native riparian vegetation. Transplanted macrophytes minimized spread of introduced macrophytes and were viewed beneficially by residents, as was the stream rehabilitation. We transplanted the native macrophyte Myriophyllum triphyllum into five larger streams dominated by exotic macrophytes-some of which were weeded prior to transplanting-to see whether Myriophyllum could prevent regrowth of weeded plants. Transplanted Myriophyllum plants were washed away in two streams, reflecting high shear stresses there. Myriophyllum cover in the other streams decreased as weeded plants regrew. Our attempt at eliminating exotic macrophytes in patches in large streams was unsuccessful. Furthermore, council authorities weeded other experimental sections following complaints from residents of excess macrophyte growth. This problem highlighted conflicting multiple values placed on urban streams by managers and the public. A repeat survey of residents living near the original rehabilitated stream showed that many respondents were now critical of excessive plant growth-both in-stream and riparian. A recurring comment made concerned the apparent lack of maintenance to the stream, giving it an untidy appearance. Difficulties with propagating and transplanting native macrophytes into larger streams, coupled with a negative perception of native vegetation (both in-stream and riparian) if it looks unmanaged, suggest that planting macrophytes or riparian plants as part of urban stream rehabilitation programs may be more problematic than realized.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000272131700013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DUsing%2BMacrophytes%2Bin%2BUrban%2BStream%2BRehabilitation%253A%2BA%2BCautionary%2BTale%26rft.aufirst%3DAlastair%2BM.%26rft.auinit%3DAM%26rft.aulast%3DSuren%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fj.1526-100X.2008.00446.x%26rft.epage%3D883%26rft.genre%3Darticle%26rft.issn%3D1061-2971%26rft.issue%3D6%26rft.jtitle%3DRESTORATION%2BECOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D873-883%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D873%26rft.stitle%3DRESTOR%2BECOL%26rft.volume%3D17&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=RESTORATION+ECOLOGY&SrcPubType=MD_FORMAT
28,"Sok, T",Mar 2022 ,Nutrient transport and exchange between the Mekong River and Tonle Sap Lake in Cambodia,ECOLOGICAL ENGINEERING,"The Mekong River in Asia is one of the world's longest rivers. Although it has some of the highest levels of biodiversity and productivity in Asia, the water quality in the basin has recently deteriorated as a consequence of land use changes, dam reservoir construction, population growth, and climate change. For the first time, this study estimates the interannual and monthly variabilities of nutrient fluxes (nitrate - NO3-) and total phosphorus - TP) in the lower Mekong River and Tonle Sap River in Cambodia, and assesses the nutrient linkage between the them. Long-term monitoring data were obtained from Kratie station (in the upper reach of the Mekong River), Chroy Changva station (just upstream of the lower Mekong River-Tonle Sap River confluence), and Prek Kdam station (on the Tonle Sap River similar to 40 km upstream of the confluence and 70 km downstream of Tonle Sap Lake). From 1995 to 2017, the estimated interannual flux of NO3- was 364 +/- 45 kt/y at Kratie and 557 +/- 109 kt/y at Chroy Changva. From 2005 to 2017, the estimated interannual flux of TP was 100 +/- 16 kt/y at Kratie and 73 +/- 19 kt/y at Chroy Changva. Considerable seasonal differences were observed in both fluxes in the Mekong River, with 80-90% of the annual NO3- flux occurring from May to October. The results of the nutrient exchange budget indicated that the NO3- and TP fluxes from the Mekong River into Tonle Sap Lake were similar to 35.8 +/- 12.5 kt/y and similar to 8.7 +/- 3.3 kt/y, respectively, while these were 34.0 +/- 13.8 kt/y and 6.6 +/- 1.4 kt/y, respectively, from Tonle Sap Lake into the Mekong system. The results demonstrate that the Mekong River is a vital nutrient source, especially during the flood season, to Tonle Sap Lake and its floodplain.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000807886600014,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B106527%26rft.atitle%3DNutrient%2Btransport%2Band%2Bexchange%2Bbetween%2Bthe%2BMekong%2BRiver%2Band%2BTonle%2BSap%2BLake%2Bin%2BCambodia%26rft.aufirst%3DTy%26rft.auinit%3DT%26rft.aulast%3DSok%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.ecoleng.2021.106527%26rft.eissn%3D1872-6992%26rft.genre%3Darticle%26rft.issn%3D0925-8574%26rft.jtitle%3DECOLOGICAL%2BENGINEERING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DECOL%2BENG%26rft.volume%3D176%26rft.au%3DSok%252C%2BT%26rft.au%3DOeurng%252C%2BC%26rft.au%3DPerez%252C%2BJMS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=ECOLOGICAL+ENGINEERING&SrcPubType=MD_FORMAT
29,"Pei, H",Nov-dec 2017 ,Sandwiched connecting-layer-based polarizing beam splitter with improved efficiency and extinction ratio,JOURNAL OF OPTOELECTRONICS AND ADVANCED MATERIALS,"A transmission polarizing beam splitter (PBS) is described and designed by a sandwiched grating with a connecting layer at a central wavelength of 800 nm. The novel grating is analyzed and designed by modal method and rigorous coupled-wave analysis. Compared with the reported surface-relief PBS gratings, the proposed grating extinction ratio, fabrication tolerance and incident spectrum band width can be improved greatly.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000423251100002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSandwiched%2Bconnecting-layer-based%2Bpolarizing%2Bbeam%2Bsplitter%2Bwith%2Bimproved%2Befficiency%2Band%2Bextinction%2Bratio%26rft.aufirst%3DHao%26rft.auinit%3DH%26rft.aulast%3DPei%26rft.date%3D2017%26rft.eissn%3D1841-7132%26rft.epage%3D692%26rft.genre%3Darticle%26rft.issn%3D1454-4164%26rft.issue%3D11-12%26rft.jtitle%3DJOURNAL%2BOF%2BOPTOELECTRONICS%2BAND%2BADVANCED%2BMATERIALS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D688-692%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D688%26rft.stitle%3DJ%2BOPTOELECTRON%2BADV%2BM%26rft.volume%3D19%26rft.au%3DPei%252C%2BH%26rft.au%3DWang%252C%2BB%26rft.au%3DZhou%252C%2BJY&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+OPTOELECTRONICS+AND+ADVANCED+MATERIALS&SrcPubType=MD_FORMAT
