,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
20,"Marmonier, P",Mar 2010 ,Relevance of large litter bag burial for the study of leaf breakdown in the hyporheic zone,HYDROBIOLOGIA,"Particulate organic matter is the major source of energy for most low-order streams, but a large part of this litter is buried within bed sediment during floods and thus become poorly available for benthic food webs. The fate of this buried litter is little studied. In most cases, measures of breakdown rates consist of burying a known mass of litter within the stream sediment and following its breakdown over time. We tested this method using large litter bags (15 x 15 cm) and two field experiments. First, we used litter large bags filled with Alnus glutinosa leaves (buried at 20 cm depth with a shovel) in six stations within different land-use contexts and with different sediment grain sizes. Breakdown rates were surprisingly high (0.0011-0.0188 day(-1)) and neither correlate with most of the physico-chemical characteristics measured in the interstitial habitats nor with the land-use around the stream. In contrast, the rates were negatively correlated with a decrease in oxygen concentrations between surface and buried bags and positively correlated with both the percentage of coarse particles (20-40 mm) in the sediment and benthic macro-invertebrate richness. These results suggest that the vertical exchanges with surface water in the hyporheic zone play a crucial role in litter breakdown. Second, an experimental modification of local sediment (removing fine particles with a shovel to increase vertical exchanges) highlighted the influence of grain size on water and oxygen exchanges, but had no effect on hyporheic breakdown rates. Burying large litter bags within sediments may thus not be a relevant method, especially in clogged conditions, due to changes induced through the burial process in the vertical connectivity between surface and interstitial habitats that modify organic matter processing.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000274317600016,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRelevance%2Bof%2Blarge%2Blitter%2Bbag%2Bburial%2Bfor%2Bthe%2Bstudy%2Bof%2Bleaf%2Bbreakdown%2Bin%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DPierre%26rft.auinit%3DP%26rft.aulast%3DMarmonier%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10750-009-0082-5%26rft.epage%3D214%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D203-214%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D203%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D641%26rft.au%3DMarmonier%252C%2BP%26rft.au%3DPiscart%252C%2BC%26rft.au%3DChauvet%252C%2BE&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT
21,"Neilson, BT",Sep 30 2009 ,Data collection methodology for dynamic temperature model testing and corroboration,HYDROLOGICAL PROCESSES,"This article describes a data collection approach for determining the significance of individual heat fluxes within streams with an emphasis on testing (i.e. identification of possible missing heat fluxes), development, calibration and corroboration of a dynamic temperature model. The basis for developing this approach was a preliminary temperature modelling effort on the Virgin River in southwestern Utah during a low-flow period that suggested important components of the energy balance might be missing in the original standard surface-flux temperature model. Possible missing heat fluxes were identified as bed conduction, hyporheic exchange, dead zone warming and exchange and poor representation of the amount of solar radiation entering the water column. To identify and estimate the relative importance of the missing components, a comprehensive data collection effort was developed and implemented. In particular, a method for measuring shortwave radiation behaviour in the water column and an in situ method for separating out bed conduction and hyporheic influences were established. The resulting data and subsequent modelling effort indicate that hyporheic and dead zone heat fluxes are important, whereas solar radiation reflection at the water surface was found to be insignificant. Although bed conduction can be significant in certain rivers, it was found to have little effect on the overall heat budget for this section of the Virgin River. Copyright (C) 2009 John Wiley & Sons, Ltd.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000270776400005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DData%2Bcollection%2Bmethodology%2Bfor%2Bdynamic%2Btemperature%2Bmodel%2Btesting%2Band%2Bcorroboration%26rft.aufirst%3DB.%2BT.%26rft.auinit%3DBT%26rft.aulast%3DNeilson%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.7381%26rft.epage%3D2914%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D20%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2902-2914%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2902%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D23%26rft.au%3DNeilson%252C%2BBT%26rft.au%3DStevens%252C%2BDK%26rft.au%3DBandaragoda%252C%2BC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
22,"Sarno, R",Apr 2020 ,Recovering Truncated Streaming Event Log Using Coupled Hidden Markov Model,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,"Process discovery is a technique for obtaining process model based on traces recorded in the event log. Nowadays, information systems produce streaming event logs to record their huge processes. The truncated streaming event log is a big issue in process discovery because it inflicts incomplete traces that make process discovery depict wrong processes in a process model. Earlier research suggested several methods for recovering the truncated streaming event log and none of them utilized Coupled Hidden Markov Model. This research proposes a method that combines Coupled Hidden Markov Model with Double States and the Modification of Viterbi-Backward method for recovering the truncated streaming event log. The first layer of states contains the transition probability of activities. The second layer of states uses patterns for detecting traces which have a low appearance in the event log. The experiment results showed that the proposed method recovered appropriately the truncated streaming event log. These results also have proven that the accuracies of recovered traces obtained by the proposed method are higher than those obtained by the Hidden Markov Model and the Coupled Hidden Markov Model.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000531872200014,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B2059012%26rft.atitle%3DRecovering%2BTruncated%2BStreaming%2BEvent%2BLog%2BUsing%2BCoupled%2BHidden%2BMarkov%2BModel%26rft.aufirst%3DRiyanarto%26rft.auinit%3DR%26rft.aulast%3DSarno%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1142%252FS0218001420590120%26rft.eissn%3D1793-6381%26rft.genre%3Darticle%26rft.issn%3D0218-0014%26rft.issue%3D4%26rft.jtitle%3DINTERNATIONAL%2BJOURNAL%2BOF%2BPATTERN%2BRECOGNITION%2BAND%2BARTIFICIAL%2BINTELLIGENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DINT%2BJ%2BPATTERN%2BRECOGN%26rft.volume%3D34%26rft.au%3DSarno%252C%2BR%26rft.au%3DSungkono%252C%2BKR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=INTERNATIONAL+JOURNAL+OF+PATTERN+RECOGNITION+AND+ARTIFICIAL+INTELLIGENCE&SrcPubType=MD_FORMAT
23,"Liang, XY",Mar 2018 ,Spatiotemporal Responses of Groundwater Flow and Aquifer-River Exchanges to Flood Events,WATER RESOURCES RESEARCH,"Rapidly rising river stages induced by flood events lead to considerable river water infiltration into aquifers and carry surface-borne solutes into hyporheic zones which are widely recognized as an important place for the biogeochemical activity. Existing studies for surface-groundwater exchanges induced by flood events usually limit to a river-aquifer cross section that is perpendicular to river channels, and neglect groundwater flow in parallel with river channels. In this study, surface-groundwater exchanges to a flood event are investigated with specific considerations of unconfined flow in direction that is in parallel with river channels. The groundwater flow is described by a two-dimensional Boussinesq equation and the flood event is described by a diffusive-type flood wave. Analytical solutions are derived and tested using the numerical solution. The results indicate that river water infiltrates into aquifers quickly during flood events, and mostly returns to the river within a short period of time after the flood event. However, the rest river water will stay in aquifers for a long period of time. The residual river water not only flows back to rivers but also flows to downstream aquifers. The one-dimensional model of neglecting flow in the direction parallel with river channels will overestimate heads and discharge in upstream aquifers. The return flow induced by the flood event has a power law form with time and has a significant impact on the base flow recession at early times. The solution can match the observed hydraulic heads in riparian zone wells of Iowa during flood events.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000430364900006,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSpatiotemporal%2BResponses%2Bof%2BGroundwater%2BFlow%2Band%2BAquifer-River%2BExchanges%2Bto%2BFlood%2BEvents%26rft.aufirst%3DXiuyu%26rft.auinit%3DXY%26rft.aulast%3DLiang%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2017WR022046%26rft.eissn%3D1944-7973%26rft.epage%3D1532%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D3%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1513-1532%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1513%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D54%26rft.au%3DLiang%252C%2BXY%26rft.au%3DZhan%252C%2BHB%26rft.au%3DSchilling%252C%2BK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
24,"Wang, ZH",Dec 2016 ,"An integrated model coupling open-channel flow, turbidity current and flow exchanges between main river and tributaries in Xiaolangdi Reservoir, China",JOURNAL OF HYDROLOGY,"The ever growing importance of sustainable management of reservoir sedimentation has promoted the development and applications of turbidity current models. However, there are few effective and practical models in literature for turbidity currents in a reservoir where the impounded area involves both the main river and its many tributaries. An integrated numerical model coupling open-channel flow, turbidity current and flow exchanges between main river and tributaries is proposed, which can simulate the complex flow and sediment transport in a reservoir where these three physical processes coexist. The model consists of two sets of governing equations for the open-channel flow and turbidity current, which are based on the modified St. Venant equations by taking into account the effect of lateral flow exchanges. These two sets of equations are solved in the finite volume method framework and the solutions are executed in an alternating calculation mode. Different methods are respectively proposed to calculate the discharge of flow exchange caused by free surface gradient and turbidity current intrusion. For the surface-gradient driven flow exchange, a storage cell method, which re-defines the relationship between water level and representative cross-sectional area, is used to update the water level at confluence. For the turbidity current intrusion, a discharge formula is proposed based on the analysis of the energy and momentum transformation in the intruding turbid water body. This formula differs from previous ones in that the effect of tributary bed slope is considered. Two events of water-sediment regulation conducted in the Xiaolangdi Reservoir in 2004 and 2006 were simulated to test the ability of this model. The predicted reservoir drawdown process, the turbidity current evolution and the sediment venting efficiency were in close agreement with the measurements. The necessity to couple the flow exchanges was demonstrated by comparing the performance of the proposed model with different intrusion discharge formulas and the common one-dimensional model neglecting the main river and tributary interaction. (C) 2016 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000390735900030,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DAn%2Bintegrated%2Bmodel%2Bcoupling%2Bopen-channel%2Bflow%252C%2Bturbidity%2Bcurrent%2Band%2Bflow%2Bexchanges%2Bbetween%2Bmain%2Briver%2Band%2Btributaries%2Bin%2BXiaolangdi%2BReservoir%252C%2BChina%26rft.aufirst%3DZenghui%26rft.auinit%3DZH%26rft.aulast%3DWang%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2016.10.023%26rft.eissn%3D1879-2707%26rft.epage%3D561%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D548-561%26rft.part%3DB%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D548%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D543%26rft.au%3DWang%252C%2BZH%26rft.au%3DXia%252C%2BJQ%26rft.au%3DZhang%252C%2BJH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
25,"Marmonier, P",May 2004 ,A simple technique using wooden stakes to estimate vertical patterns of interstitial oxygenation in the beds of rivers,ARCHIV FUR HYDROBIOLOGIE,"Silt and fine sediments from anthropogenic activities frequently clog river bed sediments, impairing vertical exchanges between stream and subsurface water. River managers need a simple technique to detect the extent of interstitial clogging and monitor the effectiveness of measures to reduce siltation. We evaluated the use of 30 cm long pine-wood stakes, inserted for 3-6 weeks in the sediments of four French rivers varying in interstitial clogging, to determine the association between changes in the colour of the wood and the adjacent interstitial conditions. There was a general association between depth to interstitial hypoxia and location of the colour change of the wooden stakes from brown to pale grey or black after 3-4 weeks. This change in colour also broadly matched interstitial contents of fine sediment, ammonium, and nitrate although the method could not reliably detect microscale zones of anoxia or short-term changes in dissolved oxygen. Thus, its effectiveness lies in its use as a cheap, simple, and broad-scale indicator for collecting long-term integrated data of interstitial oxygenation in stream sediments with minimal disruption of the gravel bed, and appears an ideal tool for river managers and salmonid fish biologists.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000221450000009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2Bsimple%2Btechnique%2Busing%2Bwooden%2Bstakes%2Bto%2Bestimate%2Bvertical%2Bpatterns%2Bof%2Binterstitial%2Boxygenation%2Bin%2Bthe%2Bbeds%2Bof%2Brivers%26rft.aufirst%3DP%26rft.auinit%3DP%26rft.aulast%3DMarmonier%26rft.date%3D2004%26rft_id%3Dinfo%3Adoi%2F10.1127%252F0003-9136%252F2004%252F0160-0133%26rft.epage%3D143%26rft.genre%3Darticle%26rft.issn%3D0003-9136%26rft.issue%3D1%26rft.jtitle%3DARCHIV%2BFUR%2BHYDROBIOLOGIE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D133-143%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D133%26rft.stitle%3DARCH%2BHYDROBIOL%26rft.volume%3D160%26rft.au%3DMarmonier%252C%2BP%26rft.au%3DDelettre%252C%2BY%26rft.au%3DBoulton%252C%2BAJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=ARCHIV+FUR+HYDROBIOLOGIE&SrcPubType=MD_FORMAT
26,"Yao, YY",Aug 2015 ,Spatiotemporal variation of river temperature as a predictor of groundwater/surface-water interactions in an arid watershed in China,HYDROGEOLOGY JOURNAL,"Interactions between groundwater and surface water in arid regions are complex, and recharge-discharge processes are often influenced by the hydrological regime, climate and geology. Traditional methods such as hydraulic gradient measuring by piezometers, differential discharge gauging and conservative tracer experiments, are often inadequate to capture the spatial and temporal variation of exchange rates. In this study, the distribution and the size of the overall groundwater inflow zone (GIZ) and the hyporheic inflow zone (HIZ) in the middle Heihe River Basin, northwest China, are characterized, and the relative inflow flux is estimated by high-resolution temperature measurements. Distributed temperature sensing (DTS) was used to measure the mixing temperatures of a 5-km reach of streambed with a spatial resolution of 0.5 m. The sampling interval was 0.25 m, and the temporal interval was 15 and 10 min at Pingchuan and Banqiao experimental sites, respectively. Two separate measurement periods in Pingchuan (Ping1, Ping2) captured different meteorological and stream-flow conditions. The results show that the number and the size range of the individual HIZs are greater than those of GIZs. Groundwater upwelling (GIZ) causes a larger decrease in river-water temperature with less inflow flux compared with the HIZ. The distribution pattern of HIZs and GIZs is influenced by the hydrodynamics of the river and the hydraulic permeability of the riverbed. High-resolution temperature variation based on DTS is an effective predictor of distributed inflows from groundwater upwelling and hyporheic exchange in an arid region.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000358291000013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSpatiotemporal%2Bvariation%2Bof%2Briver%2Btemperature%2Bas%2Ba%2Bpredictor%2Bof%2Bgroundwater%252Fsurface-water%2Binteractions%2Bin%2Ban%2Barid%2Bwatershed%2Bin%2BChina%26rft.aufirst%3DYingying%26rft.auinit%3DYY%26rft.aulast%3DYao%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10040-015-1265-y%26rft.eissn%3D1435-0157%26rft.epage%3D1007%26rft.genre%3Darticle%26rft.issn%3D1431-2174%26rft.issue%3D5%26rft.jtitle%3DHYDROGEOLOGY%2BJOURNAL%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D999-1007%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D999%26rft.stitle%3DHYDROGEOL%2BJ%26rft.volume%3D23%26rft.au%3DYao%252C%2BYY%26rft.au%3DHuang%252C%2BX%26rft.au%3DLiu%252C%2BCK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROGEOLOGY+JOURNAL&SrcPubType=MD_FORMAT
27,"He, WL",Jun 2022 ,Using eDNA to assess the fish diversity and spatial characteristics in the Changjiang River-Shijiu Lake connected system,ECOLOGICAL INDICATORS,"With the decrease in biodiversity in freshwater ecosystems, the monitoring of fish has become a current research hotspot. The eDNA-based method has been applied to a variety of single-type water systems (i.e., rivers, lakes, or oceans), but it has not been applied to river-lake-connected systems. We collected eDNA from water samples from the Changjiang River-Shijiu Lake connected system (including the lake area, river channel, and river section) and discussed the fish diversity characteristics of the connected system. A total of 180 samples were collected, and the fish community was analyzed using eDNA metabarcoding of the mitochondrial 12 s region. We finally identified 66 taxa of fish, including one at the order level, two at the family level, 9 at the subfamily level, 20 at the genus level, and 34 annotated to the species level. The number of fish species in the river-lake connected system was greater than that in a single-type water system. The lake area, river channel, and river section had a high degree of overlap in fish composition, and the maximum number of fish was in the river section. There was no significant difference in alpha diversity index among the three types of waters, but there were significant differences in fish relative abundance, which was dominated by different species. The distribution of three migratory fish (Elopichthys bambusa, Ctenopharyngodon idella, and Hypophthalmichthyinae sp.) accorded with the unique life history migration strategy in the middle and lower reaches of the Changjiang River. Our results provide detailed data on fish diversity and have important implications for the long-term management and conservation of river-lake connected systems in the lower reaches of the Changjiang River. Our research further proves that eDNA can be used to monitor the biodiversity of river-lake connected systems and reflect their spatial characteristics. As a continuously explored method, eDNA shows great potential in the study of fish diversity in river-lake systems.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000805241400007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B108968%26rft.atitle%3DUsing%2BeDNA%2Bto%2Bassess%2Bthe%2Bfish%2Bdiversity%2Band%2Bspatial%2Bcharacteristics%2Bin%2Bthe%2BChangjiang%2BRiver-Shijiu%2BLake%2Bconnected%2Bsystem%26rft.aufirst%3DWanlu%26rft.auinit%3DWL%26rft.aulast%3DHe%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.ecolind.2022.108968%26rft.eissn%3D1872-7034%26rft.genre%3Darticle%26rft.issn%3D1470-160X%26rft.jtitle%3DECOLOGICAL%2BINDICATORS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DECOL%2BINDIC%26rft.volume%3D139%26rft.au%3DHe%252C%2BWL%26rft.au%3DXu%252C%2BDP%26rft.au%3DFang%252C%2BDA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=ECOLOGICAL+INDICATORS&SrcPubType=MD_FORMAT
28,"Gaona, J",May 15 2019 ,"Identification of groundwater exfiltration, interflow discharge, and hyporheic exchange flows by fibre optic distributed temperature sensing supported by electromagnetic induction geophysics",HYDROLOGICAL PROCESSES,"Water exchange across the sediment-water interface of streams impresses a characteristic thermal pattern at the interface. The use of fibre optic distributed temperature sensing at the sediment-water interface in a small sand-bed stream identifies such temperature patterns. Groundwater and interflow can be differentiated based on the temporal evolution of temperature patterns. Additionally, sudden temperature changes at the sediment-water interface observed during the transit of floods enable spatial identification of local up and downwelling. Electromagnetic induction geophysics can detect subsurface texture structures that support groundwater-surface water exchange. Our results show that areas of permanent temperature anomalies observed with fibre optic distributed temperature sensing match areas of comparatively homogeneous electrical conductivity. This indicates groundwater discharge and enables differentiating groundwater discharge from interflow and local downwelling.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000465085300001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DIdentification%2Bof%2Bgroundwater%2Bexfiltration%252C%2Binterflow%2Bdischarge%252C%2Band%2Bhyporheic%2Bexchange%2Bflows%2Bby%2Bfibre%2Boptic%2Bdistributed%2Btemperature%2Bsensing%2Bsupported%2Bby%2Belectromagnetic%2Binduction%2Bgeophysics%26rft.aufirst%3DJaime%26rft.auinit%3DJ%26rft.aulast%3DGaona%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.13408%26rft.eissn%3D1099-1085%26rft.epage%3D1402%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D10%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1390-1402%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1390%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D33%26rft.au%3DGaona%252C%2BJ%26rft.au%3DMeinikmann%252C%2BK%26rft.au%3DLewandowski%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
29,"Pan, SZ",Nov 20 2022 ,Streaming potential induced from solid-liquid coupling at the micro-nano scale,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,"When liquid flows through a pore in a solid, a streaming potential occurs along the pore. When a solid is compressed, its deformation will cause the liquid in the internal pores to flow, resulting in a streaming potential. In this study, we have developed a model composed of a solid thick-walled cylinder and a liquid in its inner hole at the micro-nano scale. When the solid is subjected to uniform pressure the liquid flow velocity distribution in the through hole or tube can be obtained by solid-liquid coupling. A streaming potential equation induced from solid-liquid coupling is established. The solution results of the equation show that the streaming potential is proportional to the derivative of the pressure with respect to time and proportional to the square of the length of the tube. The solution can be degenerated to classical streaming potential relationships by disregarding the influence of solid deformation on the streaming, which demonstrates the validity of the solution.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000861336600001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B129913%26rft.atitle%3DStreaming%2Bpotential%2Binduced%2Bfrom%2Bsolid-liquid%2Bcoupling%2Bat%2Bthe%2Bmicro-nano%2Bscale%26rft.aufirst%3DShaozhe%26rft.auinit%3DSZ%26rft.aulast%3DPan%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.colsurfa.2022.129913%26rft.eissn%3D1873-4359%26rft.genre%3Darticle%26rft.issn%3D0927-7757%26rft.jtitle%3DCOLLOIDS%2BAND%2BSURFACES%2BA-PHYSICOCHEMICAL%2BAND%2BENGINEERING%2BASPECTS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DCOLLOID%2BSURFACE%2BA%26rft.volume%3D653%26rft.au%3DPan%252C%2BSZ%26rft.au%3DHou%252C%2BZD%26rft.au%3DLiu%252C%2BJZ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=COLLOIDS+AND+SURFACES+A-PHYSICOCHEMICAL+AND+ENGINEERING+ASPECTS&SrcPubType=MD_FORMAT
