,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
21,"Macdonald, DM",Nov 2018 ,Water and nitrate exchange between a managed river and peri-urban floodplain aquifer: Quantification and management implications,ECOLOGICAL ENGINEERING,"The management of rivers for navigation, hydropower and flood risk reduction involves the installation of in-channel structures. These influence river levels and can affect groundwater flow within hydraulically-connected riparian floodplain aquifers. A comprehensively monitored, peri-urban, lowland river floodplain in the southern United Kingdom was used to explore these dependencies and to examine the implications for the flux exchange of water and nitrate between the river and the floodplain alluvial aquifer. The study demonstrated that rivers maintained at high levels by management structures, result in raised groundwater levels in the adjacent aquifer and complex groundwater flow patterns. Engineered river management structures were shown to promote flow from river to aquifer through the river bed but the majority of the associated nitrate was removed in the hyporheic zone. High-nitrate groundwater recharge to the alluvial aquifer also occurred through overbank flood flows. Across the floodplain, substantial denitrification occurred due to anaerobic conditions resulting from carbon-rich sediments and the shallow water table, the latter linked to the river management structures. An upper limit on the total annual mass of nitrate removed from river water entering the floodplain aquifer was estimated for the study site (2.9 x 10(4) kg), which was three orders of magnitude lower than the estimate of annual in-channel nitrate flux (1.8 x 10(7) kg). However, this capacity of lowland floodplains to reduce groundwater nitrate concentrations has local benefits, for example for private and public water supplies sourced from alluvial aquifers. The insights from the study also have relevance for those considering schemes that include the installation, removal or redesign of river management structures, as the resultant change in groundwater levels may have consequences for floodplain meadows and the nutrient status of the aquatic system.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000446253500024,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DWater%2Band%2Bnitrate%2Bexchange%2Bbetween%2Ba%2Bmanaged%2Briver%2Band%2Bperi-urban%2Bfloodplain%2Baquifer%253A%2BQuantification%2Band%2Bmanagement%2Bimplications%26rft.aufirst%3DDavid%2BMj%26rft.auinit%3DDM%26rft.aulast%3DMacdonald%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.ecoleng.2018.09.005%26rft.eissn%3D1872-6992%26rft.epage%3D237%26rft.genre%3Darticle%26rft.issn%3D0925-8574%26rft.jtitle%3DECOLOGICAL%2BENGINEERING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D226-237%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D226%26rft.stitle%3DECOL%2BENG%26rft.volume%3D123%26rft.au%3DMacdonald%252C%2BDM%26rft.au%3DDixon%252C%2BAJ%26rft.au%3DGooddy%252C%2BDC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=ECOLOGICAL+ENGINEERING&SrcPubType=MD_FORMAT
22,"Gonzalez-Pinzon, R",Sep 2014 ,Quantifying spatial differences in metabolism in headwater streams,FRESHWATER SCIENCE,"Stream functioning includes simultaneous interaction among solute transport, nutrient processing, and metabolism. Metabolism is measured with methods that have limited spatial representativeness and are highly uncertain. These problems restrict development of methods for up-scaling biological processes that mediate nutrient processing. We used the resazurin-resorufin (Raz-Rru) tracer system to estimate metabolism at different spatial scales (habitat, subreach, and reach) in 2 headwater streams of the H. J. Andrews Experimental Forest (Oregon, USA), and present a mathematical framework for its application. We investigated the relationship between metabolism and hydrodynamics, i.e., geomorphic units (e.g., pool-riffle, pool-cascade), bed materials (i.e., alluvium vs bedrock channels), and type of transient storage (i.e., pure hyporheic exchange, pure surface transient storage, and a combination of both). The metabolic hotspots detected by the Raz-Rru system in both watersheds were related to hydrodynamic conditions known to increase biological processing. Higher respiration rate coefficients were found in subreaches with extensive hyporheic flow and flow through large woody-debris complexes, and higher reaeration rate coefficients were found in subreaches with intensive respiration activity and higher flow velocities. Because such hydrodynamic conditions and their effects on stream processing are difficult to quantify in headwater streams without the use of tracer techniques, the Raz-Rru system proved to be a good integrator of solute transport and stream metabolism processes.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000340580700011,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DQuantifying%2Bspatial%2Bdifferences%2Bin%2Bmetabolism%2Bin%2Bheadwater%2Bstreams%26rft.aufirst%3DRicardo%26rft.auinit%3DR%26rft.aulast%3DGonzalez-Pinzon%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1086%252F677555%26rft.eissn%3D2161-9565%26rft.epage%3D811%26rft.genre%3Darticle%26rft.issn%3D2161-9549%26rft.issue%3D3%26rft.jtitle%3DFRESHWATER%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D798-811%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D798%26rft.stitle%3DFRESHW%2BSCI%26rft.volume%3D33%26rft.au%3DGonzalez-Pinzon%252C%2BR%26rft.au%3DHaggerty%252C%2BR%26rft.au%3DArgerich%252C%2BA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=FRESHWATER+SCIENCE&SrcPubType=MD_FORMAT
23,"Tao, J",Dec 2022 ,"Cross-County Characteristics of Water-Ecology-Economy Coupling Coordination in the Wuding River Watershed, China",LAND,"Investigating the coupling coordination relationship between water resources, ecology and the economy is the basis process for watershed governing to achieve sustainable development. Taking the Wuding River watershed (one of the largest tributaries of the Yellow River) as an example, we used the coupling coordination model to analyze the coupling coordination relationship of the water-ecology-economy system between 2001 and 2020, and then used grey correlation and partial correlation analyses to explore the main influencing factors and cross-county characteristic of the coupling coordination. The results show that the water, ecology and economy subsystems changed slightly before 2007. After 2007, the economy developed rapidly, while the water and ecology increased for a short time and then decreased after 2013. The water-ecology-economy coupling coordination was on the verge of dysfunctional decline. Water and ecology were the main influencing factors on the coupling coordination. The coupling coordination showed a cross-county characteristic. Water and ecology in upstream counties had significant positive correlations with the coupling coordination in downstream counties. The economy subsystem in upstream counties, however, had significant negative correlations with water and ecology in downstream counties. Our findings provide an empirical mode to measure transregional characteristics of coupling coordination and could support the construction of a coordination governance mode in the Wuding River watershed.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000900887300001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B2283%26rft.atitle%3DCross-County%2BCharacteristics%2Bof%2BWater-Ecology-Economy%2BCoupling%2BCoordination%2Bin%2Bthe%2BWuding%2BRiver%2BWatershed%252C%2BChina%26rft.aufirst%3DJian%26rft.auinit%3DJ%26rft.aulast%3DTao%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fland11122283%26rft.eissn%3D2073-445X%26rft.genre%3Darticle%26rft.issue%3D12%26rft.jtitle%3DLAND%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DLAND-BASEL%26rft.volume%3D11%26rft.au%3DTao%252C%2BJ%26rft.au%3DXie%252C%2BYJ%26rft.au%3DZhao%252C%2BGS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=LAND&SrcPubType=MD_FORMAT
24,"Ding, JP",Sep 2022 ,Coupling coordination analysis of water-energy-food-ecology in the Yangtze River Delta,WATER SUPPLY,"Water, energy, food, and ecology are essential for human survival and development. The Yangtze River Delta is one of the most important regions for China's sustainable development. It is of great significance to study the coupling coordinated development level of water-energy-food-ecology in the Yangtze River Delta for sustainable development. In this study, we establish the water-energy-food-ecology (WEFE) coupling and coordination development index system. Then, we analyze the degree of coupling coordination (DCC) of WEFE based on the coupling coordination evaluation model and projection pursuit model. The results show that the DCC of WEFE in the Yangtze River Delta shows obvious spatial-temporal characteristics. From the temporal view, the DCC in the Yangtze River Delta has shown an upward trend; from the spatial view, the DCC of Jiangsu, Anhui, and Zhejiang is higher than that of Shanghai.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000862029500017,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCoupling%2Bcoordination%2Banalysis%2Bof%2Bwater-energy-food-ecology%2Bin%2Bthe%2BYangtze%2BRiver%2BDelta%26rft.aufirst%3DJianpeng%26rft.auinit%3DJP%26rft.aulast%3DDing%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.2166%252Fws.2022.295%26rft.eissn%3D1607-0798%26rft.epage%3D7280%26rft.genre%3Darticle%26rft.issn%3D1606-9749%26rft.issue%3D9%26rft.jtitle%3DWATER%2BSUPPLY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D7272-7280%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D7272%26rft.stitle%3DWATER%2BSUPPLY%26rft.volume%3D22%26rft.au%3DDing%252C%2BJP%26rft.au%3DDeng%252C%2BMH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=WATER+SUPPLY&SrcPubType=MD_FORMAT
25,"Zheng, BF","3rd International Conference on Recent Advancements in Chemical, Environmental and Energy Engineering (RACEEE)",Study on the coupling relationship between water environment and social economy in Ganjiang River basin,DESALINATION AND WATER TREATMENT,,https://www.webofscience.com/wos/woscc/full-record/WOS:000446589400003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStudy%2Bon%2Bthe%2Bcoupling%2Brelationship%2Bbetween%2Bwater%2Benvironment%2Band%2Bsocial%2Beconomy%2Bin%2BGanjiang%2BRiver%2Bbasin%26rft.aufirst%3DBofu%26rft.auinit%3DBF%26rft.aulast%3DZheng%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.5004%252Fdwt.2018.22583%26rft.eissn%3D1944-3986%26rft.epage%3D19%26rft.genre%3Darticle%26rft.issn%3D1944-3994%26rft.jtitle%3DDESALINATION%2BAND%2BWATER%2BTREATMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D14-19%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D14%26rft.stitle%3DDESALIN%2BWATER%2BTREAT%26rft.volume%3D122%26rft.au%3DZheng%252C%2BBF%26rft.au%3DZhao%252C%2BJY%26rft.au%3DYou%252C%2BD&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=DESALINATION+AND+WATER+TREATMENT&SrcPubType=MD_FORMAT
26,"Liu, H",Sep 2021 ,Connecting the greatest rivers in China and America: The Yangtze-Mississippi River EcoPartnership,ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY,"Rivers are the birthplace of human civilization and the foundation for modern development. Rivers and watersheds support the livelihoods of surrounding communities. A healthy watershed can help alleviate floods and droughts, nourish forests, replenish groundwater, maintain fisheries, and provide for rich and diverse human life. However, the unreasonable development and use of rivers by human beings has strongly disrupted the natural health of rivers, and freshwater ecosystems are losing species and habitats rapidly. In 2012, The Nature Conservancy (TNC) and the Yangtze River Basin Fisheries Resources Management Commission (YFC) came together to form an EcoPartnership to help preserve the natural fisheries of two great rivers in China and America, the Yangtze and the Mississippi. Through the past decade, TNC and YFC have been working together to promote collaboration on river conservation - tackling the common challenges faced by freshwater ecosystems, sharing experiences and lessons, and exploring ways to protect the services and functions of river ecosystems.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000641406900001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be13649%26rft.atitle%3DConnecting%2Bthe%2Bgreatest%2Brivers%2Bin%2BChina%2Band%2BAmerica%253A%2BThe%2BYangtze-Mississippi%2BRiver%2BEcoPartnership%26rft.aufirst%3DHao%26rft.auinit%3DH%26rft.aulast%3DLiu%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fep.13649%26rft.eissn%3D1944-7450%26rft.genre%3Darticle%26rft.issn%3D1944-7442%26rft.issue%3D5%26rft.jtitle%3DENVIRONMENTAL%2BPROGRESS%2B%2526%2BSUSTAINABLE%2BENERGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DENVIRON%2BPROG%2BSUSTAIN%26rft.volume%3D40%26rft.au%3DLiu%252C%2BH%26rft.au%3DChen%252C%2BDQ%26rft.au%3DTansey%252C%2BB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=ENVIRONMENTAL+PROGRESS+%26+SUSTAINABLE+ENERGY&SrcPubType=MD_FORMAT
27,"Ren, JH",Jul 2002 ,Effects of background water composition on stream-subsurface exchange of submicron colloids,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,"While very fine sediments (colloids) are normally assumed to be readily transported downstream without deposition, recent evidence suggests that these particles will often deposit into streambeds due to a combination of physical and chemical mechanisms. This study investigates a regime of particle deposition where settling is unimportant and thus where particle deposition can only result from advective stream-subsurface exchange followed by deep-bed filtration. Laboratory flume experiments were conducted to examine the deposition of 0.45 mum diameter silica colloids into a silica sand bed. This system was selected for study because submicron sized colloids will not settle and silica colloid filtration by silica sand is generally quite low. Despite the lack of settling and the weak particle-particle interactions, the ongoing interfacial flux of colloids to the subsurface still produced significant filtration of silica colloids over the course of the experiments. Variation of the background ionic strength caused significant modification of filtration behavior and silica colloid deposition. In addition, cleaning the sand surface with mild acid and base washes reduced both filtration and net colloid exchange. These experimental results are interpreted in terms of a fundamentally based physicochemical model which predicts net particle deposition based on stream and subsurface hydrodynamic conditions and subsurface filtration. These results show that both particle surface chemical conditions and background water chemistry play a critical role in controlling the net transport and deposition of fine sediments. It is important to recognize the effects of physicochemical processes both when designing laboratory experiments and when analyzing environmental particle transport.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000176346100008,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEffects%2Bof%2Bbackground%2Bwater%2Bcomposition%2Bon%2Bstream-subsurface%2Bexchange%2Bof%2Bsubmicron%2Bcolloids%26rft.aufirst%3DJH%26rft.auinit%3DJH%26rft.aulast%3DRen%26rft.date%3D2002%26rft_id%3Dinfo%3Adoi%2F10.1061%252F%2528ASCE%25290733-9372%25282002%2529128%253A7%2528624%2529%26rft.epage%3D634%26rft.genre%3Darticle%26rft.issn%3D0733-9372%26rft.issue%3D7%26rft.jtitle%3DJOURNAL%2BOF%2BENVIRONMENTAL%2BENGINEERING-ASCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D624-634%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D624%26rft.stitle%3DJ%2BENVIRON%2BENG-ASCE%26rft.volume%3D128%26rft.au%3DRen%252C%2BJH%26rft.au%3DPackman%252C%2BAI&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=JOURNAL+OF+ENVIRONMENTAL+ENGINEERING-ASCE&SrcPubType=MD_FORMAT
28,"Abdelaziz, AH",May 2015 ,Learning Dynamic Stream Weights For Coupled-HMM-Based Audio-Visual Speech Recognition,IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,"With the increasing use of multimedia data in communication technologies, the idea of employing visual information in automatic speech recognition (ASR) has recently gathered momentum. In conjunction with the acoustical information, the visual data enhances the recognition performance and improves the robustness of ASR systems in noisy and reverberant environments. In audio-visual systems, dynamic weighting of audio and video streams according to their instantaneous confidence is essential for reliably and systematically achieving high performance. In this paper, we present a complete framework that allows blind estimation of dynamic stream weights for audio-visual speech recognition based on coupled hidden Markov models (CHMMs). As a stream weight estimator, we consider using multilayer perceptrons and logistic functions to map multidimensional reliability measure features to audiovisual stream weights. Training the parameters of the stream weight estimator requires numerous input-output tuples of reliability measure features and their corresponding stream weights. We estimate these stream weights based on oracle knowledge using an expectation maximization algorithm. We define 31-dimensional feature vectors that combine model-based and signal-based reliability measures as inputs to the stream weight estimator. During decoding, the trained stream weight estimator is used to blindly estimate stream weights. The entire framework is evaluated using the Grid audio-visual corpus and compared to state-of-the-art stream weight estimation strategies. The proposed framework significantly enhances the performance of the audio-visual ASR system in all examined test conditions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000352281500005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DLearning%2BDynamic%2BStream%2BWeights%2BFor%2BCoupled-HMM-Based%2BAudio-Visual%2BSpeech%2BRecognition%26rft.aufirst%3DAhmed%2BHussen%26rft.auinit%3DAH%26rft.aulast%3DAbdelaziz%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1109%252FTASLP.2015.2409785%26rft.eissn%3D2329-9304%26rft.epage%3D876%26rft.genre%3Darticle%26rft.issn%3D2329-9290%26rft.issue%3D5%26rft.jtitle%3DIEEE-ACM%2BTRANSACTIONS%2BON%2BAUDIO%2BSPEECH%2BAND%2BLANGUAGE%2BPROCESSING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D863-876%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D863%26rft.stitle%3DIEEE-ACM%2BT%2BAUDIO%2BSPE%26rft.volume%3D23%26rft.au%3DAbdelaziz%252C%2BAH%26rft.au%3DZeiler%252C%2BS%26rft.au%3DKolossa%252C%2BD&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=IEEE-ACM+TRANSACTIONS+ON+AUDIO+SPEECH+AND+LANGUAGE+PROCESSING&SrcPubType=MD_FORMAT
29,"Boxall, GD",May 2008 ,Landscape topography and the distribution of Lahontan cutthroat trout (Oncorhynchus clarki henshawi) in a high desert stream,ENVIRONMENTAL BIOLOGY OF FISHES,"Lahontan cutthroat trout, Oncorhynchus clarki henshawi, are currently limited in their distribution to a patchwork of small isolated populations, the result of habitat degradation and natural variation in landscape and in-stream conditions. The objectives of this study were to determine if landscape topography influences trout distribution, and if water temperatures control this response. The work was carried out in a sub-basin of the Quinn River system, McDermitt Creek, which drains the sagebrush desert of southeastern Oregon and northern Nevada. Head-water tributaries of this creek consist of alternating canyon-confined and valley bounded reaches. Trout within these systems are challenged by low discharge and high temperatures during the summer, and anchor ice during the winter. Contiguous whole stream surveys were used to look at trout distribution during the summer of 2003 and spring and fall of 2004. Our results suggested that topography can affect trout distribution. Trout numbers were highest in areas with greater numbers of nick-points (the transition zones between less confined and more confined valley segments) and greater valley confinement. Additionally, in the downstream portion of our headwater reaches, more trout were found in nickpoints than expected based on the availability of this habitat type. Our data suggest that hyporheic inputs may be high in such areas, thus providing trout with shelter from warm water in the summer, anchor ice in the winter, and shallow stream depths during all seasons. Spatial occurrence of these areas of refugia can be taken into consideration when planning land use activities and restoration efforts. Further research is required to confirm that topography can affect the distribution of Lahontan cutthroat trout in other systems, and to better understand the mechanisms behind these patterns.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000256025500010,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DLandscape%2Btopography%2Band%2Bthe%2Bdistribution%2Bof%2BLahontan%2Bcutthroat%2Btrout%2B%2528Oncorhynchus%2Bclarki%2Bhenshawi%2529%2Bin%2Ba%2Bhigh%2Bdesert%2Bstream%26rft.aufirst%3DGeorge%2BD.%26rft.auinit%3DGD%26rft.aulast%3DBoxall%26rft.date%3D2008%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10641-007-9254-1%26rft.eissn%3D1573-5133%26rft.epage%3D84%26rft.genre%3Darticle%26rft.issn%3D0378-1909%26rft.issue%3D1%26rft.jtitle%3DENVIRONMENTAL%2BBIOLOGY%2BOF%2BFISHES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D71-84%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D71%26rft.stitle%3DENVIRON%2BBIOL%2BFISH%26rft.volume%3D82%26rft.au%3DBoxall%252C%2BGD%26rft.au%3DGiannico%252C%2BGR%26rft.au%3DLi%252C%2BHW&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=ENVIRONMENTAL+BIOLOGY+OF+FISHES&SrcPubType=MD_FORMAT
30,"Timoner, X",Aug 2012 ,"Functional responses of stream biofilms to flow cessation, desiccation and rewetting",FRESHWATER BIOLOGY,"1. Mediterranean climate regions are characterised by long summer droughts that usually involve flow intermittency in low- to mid-order streams. Flow intermittency implies flow cessation, drying and subsequent rewetting of the streambed, and affects both autotrophic and heterotrophic processes. The balance between these processes, as well as the balance in the use of carbon (C), nitrogen (N) and phosphorus (P) may change because of the ongoing increase in stream flow intermittency caused by global change in many regions. It is therefore crucial to understand better the consequences of this phenomenon. 2. Our two initial hypotheses were (i) that flow intermittency would impact more on autotrophic than on heterotrophic processes in stream biofilms owing to the higher water dependence of autotrophs, as well as differences in the water storage capacity of the stream biofilm compartments where autotrophic and heterotrophic processes mainly occur (surface cobbles versus hyporheic sediments) and (ii) that the C-N-P use by biofilms would change during the dry period (terrestrial phase) owing to the extreme water stress conditions. These hypotheses were tested by analysing the functional response of the main stream biofilms (epilithic, epipsammic and hyporheic) during flow cessation, desiccation and rewetting in a Mediterranean forested stream. The autotrophic response was characterised through changes in the photon yield, whereas the heterotrophic response was characterised by changes in the extracellular enzyme activities. 3. Streambed desiccation had clear effects on the functioning of stream biofilms. Autotrophic biomass decreased by 80% with streambed desiccation, but recovered rapidly after flow resumption. Heterotrophs were more resistant to water stress, especially in the epipsammic and hyporheic biofilms where bacterial cell density decreased only by 20%. 4. Extracellular enzyme activities remained relatively high, and the balance in the C-N-P use by biofilms changed during the dry period. The C and P breakdown capacities were maintained during dry conditions, especially in the epipsammic and hyporheic biofilms, but the degradation of N compounds sharply decreased. Elemental molar ratios (C:N and C:P) of the different biofilms also changed with streambed desiccation. C:P ratios increased from 80 to 300, while the C:N ratios increased from 10 to 16. 5. Given the contrasting responses of autotrophic and heterotrophic processes in the different biofilms, our results suggest that the current increase in flow intermittency extent is likely to increase the relative importance of heterotrophic processes in stream ecosystems, as well as the relative contribution of the hyporheic biofilm to C-N-P use. Our results further suggest that the longer streams remain dry, the more the biofilm stoichiometry will change.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000306139300004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DFunctional%2Bresponses%2Bof%2Bstream%2Bbiofilms%2Bto%2Bflow%2Bcessation%252C%2Bdesiccation%2Band%2Brewetting%26rft.aufirst%3DXisca%26rft.auinit%3DX%26rft.aulast%3DTimoner%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fj.1365-2427.2012.02818.x%26rft.eissn%3D1365-2427%26rft.epage%3D1578%26rft.genre%3Darticle%26rft.issn%3D0046-5070%26rft.issue%3D8%26rft.jtitle%3DFRESHWATER%2BBIOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1565-1578%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1565%26rft.stitle%3DFRESHWATER%2BBIOL%26rft.volume%3D57%26rft.au%3DTimoner%252C%2BX%26rft.au%3DAcuna%252C%2BV%26rft.au%3DSabater%252C%2BS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=FRESHWATER+BIOLOGY&SrcPubType=MD_FORMAT
